seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjust,inserted
1755016010,10,0.0,3392.205337876016,2577.3214802967705,0.7597775557745352,safe,0.0,False,True
1755016011,10,0.0,4082.49176358777,3088.8941861950702,0.7566198207049148,safe,0.0,False,False
1755016010,10,0.02,0.0,3047.3839370018904,,,0.5,False,False
1755016011,10,0.02,3572.1717635877694,3518.8983124820165,0.9850865370896256,safe,0.5,False,False
1755016010,10,0.05,0.0,3077.630114511634,,,0.5,False,False
1755016011,10,0.05,3897.5917635877695,3842.902297736459,0.9859683955712776,safe,0.5,False,False
1755016010,10,0.1,0.0,3125.869296739518,,,0.5,False,False
1755016011,10,0.1,3953.7917635877698,3900.884703614213,0.9866186528939632,safe,0.5,False,False
1755016010,10,0.2,0.0,3217.677881358817,,,0.5,False,False
1755016011,10,0.2,4031.291763587769,3950.849488287353,0.980045533784728,safe,0.5,False,False
1755016010,10,0.3,0.0,3305.015011892494,,,0.5,False,False
1755016011,10,0.3,4081.9917635877696,3992.636408833752,0.9781098640249384,safe,0.5,False,False
1755016010,10,0.4,0.0,3399.157437751008,,,0.5,False,False
1755016011,10,0.4,4234.89176358777,4089.08043939722,0.9655690552839492,safe,0.5,False,False
1755016010,10,0.5,0.0,3485.2700258127006,,,1.0,False,False
1755016011,10,0.5,0.0,4710.584370540803,,,1.0,False,False
1755016012,10,0.0,4619.466486094019,3958.120556084002,0.8568349977208696,safe,0.0,,False
1755016013,10,0.0,2610.0,2470.63007741662,0.9466015622285898,safe,0.0,False,False
1755016012,10,0.02,4643.706486094019,4577.738130939812,0.985794029973308,safe,0.0,,False
1755016013,10,0.02,2636.0999999999995,2470.878844872961,0.9373236390398548,safe,0.0,False,False
1755016012,10,0.05,4680.06648609402,4606.763960175711,0.9843372896226764,safe,0.0,,False
1755016013,10,0.05,2675.25,2570.9353972897225,0.9610075309932614,safe,0.0,False,False
1755016012,10,0.1,4644.532361944183,4557.042705410088,0.9811628707227972,safe,0.0,True,False
1755016013,10,0.1,2740.5,2572.3633124197368,0.9386474411310844,safe,0.0,False,False
1755016012,10,0.2,4642.132361944183,4529.503656422545,0.9757377220768284,safe,0.0,True,False
1755016013,10,0.2,2871.0,2673.169427320361,0.9310934961060122,safe,0.0,False,False
1755016012,10,0.3,0.0,4840.3168473366095,,,0.5,False,False
1755016013,10,0.3,3001.5,2771.366138254132,0.923327049226764,safe,0.5,False,False
1755016012,10,0.4,0.0,4939.564817092047,,,0.5,False,False
1755016013,10,0.4,3132.0,2876.990638752992,0.9185793865750294,safe,0.5,False,False
1755016012,10,0.5,0.0,5025.162841260768,,,0.5,False,False
1755016013,10,0.5,3312.5,3196.741093617165,0.9650539150542388,safe,0.5,False,True
