seeds,num_tasks,per_jitter,max_reaction_time
1753367956,3,0.5,2654.1847940600746
1753367957,3,0.5,2634.4553530564954
1753367958,3,0.5,2566.076977335153
1753367959,3,0.5,2635.595001042624
1753367960,3,0.5,2683.6386473515804
1753367961,3,0.5,2566.1765239121987
1753367962,3,0.5,2564.4863335236046
1753367963,3,0.5,2548.6697738003477
1753367964,3,0.5,2656.2372172121122
1753367965,3,0.5,2573.0109160865295
1753367966,5,0,1594.9866969837954
1753367967,5,0,1594.9866969837954
1753367968,5,0,1594.9866969837954
1753367969,5,0,1594.9866969837954
1753367970,5,0,1594.9866969837954
1753367971,5,0,1594.9866969837954
1753367972,5,0,1594.9866969837954
1753367973,5,0,1594.9866969837954
1753367974,5,0,1594.9866969837954
1753367975,5,0,1594.9866969837954
1753367976,5,0.02,2214.953087222024
1753367977,5,0.02,2214.9595777250393
1753367978,5,0.02,2214.8675733845557
1753367979,5,0.02,2214.9948150331184
1753367980,5,0.02,2214.9469078579823
1753367981,5,0.02,2214.9935152110775
1753367982,5,0.02,2214.935871194335
1753367983,5,0.02,2214.9671322769573
1753367984,5,0.02,2214.9771168026564
1753367985,5,0.02,2214.97375776383
1753367986,5,0.05,2254.166757332447
1753367987,5,0.05,2252.995981289445
1753367988,5,0.05,2252.551168277423
1753367989,5,0.05,2252.9269172210406
1753367990,5,0.05,2253.230416326689
1753367991,5,0.05,2254.2462252785917
1753367992,5,0.05,2252.5734792173644
1753367993,5,0.05,2253.6827985574055
1753367994,5,0.05,2254.3361989209952
1753367995,5,0.05,2252.8214666925633
1753367996,5,0.1,2293.8349155998767
1753367997,5,0.1,2294.5236287143744
1753367998,5,0.1,2293.9531227158805
1753367999,5,0.1,2290.750130674038
1753368000,5,0.1,2294.6141610144114
1753368001,5,0.1,2293.313630269309
1753368002,5,0.1,2288.4345865614087
1753368003,5,0.1,2295.7417868443445
1753368004,5,0.1,2290.568530214059
1753368005,5,0.1,2292.4662394647894
1753368006,5,0.2,2389.6131657678925
1753368007,5,0.2,2389.129500930787
1753368008,5,0.2,2369.3920902361715
1753368009,5,0.2,2353.756565126703
1753368010,5,0.2,2373.752655229102
1753368011,5,0.2,2376.406759397214
1753368012,5,0.2,2396.2658074965766
1753368013,5,0.2,2365.1056006976196
1753368014,5,0.2,2354.3939300315196
1753368015,5,0.2,2392.266079672033
1753368016,5,0.3,2485.821955553085
1753368017,5,0.3,2473.058071816973
1753368018,5,0.3,2487.933165905535
1753368019,5,0.3,2492.2691828778043
1753368020,5,0.3,2426.336906744542
1753368021,5,0.3,2409.8765155100227
1753368022,5,0.3,2494.932425136809
1753368023,5,0.3,2496.1244031589085
1753368024,5,0.3,2446.9846317181127
1753368025,5,0.3,2457.5951341623477
1753368026,5,0.4,2550.0930090701513
1753368027,5,0.4,2527.5887628509445
1753368028,5,0.4,2458.6026063167446
1753368029,5,0.4,2571.1358480428753
1753368030,5,0.4,2474.2451143100843
1753368031,5,0.4,2574.746347399705
1753368032,5,0.4,2575.217351969113
1753368033,5,0.4,2538.960819421649
1753368034,5,0.4,2595.82154957674
1753368035,5,0.4,2483.7220483315464
1753368036,5,0.5,2581.7833645017527
1753368037,5,0.5,2621.413291247218
1753368038,5,0.5,2648.3610648206704
1753368039,5,0.5,2591.5690042454517
1753368040,5,0.5,2629.470082812404
1753368041,5,0.5,2628.352077764801
1753368042,5,0.5,2568.5328209449144
1753368043,5,0.5,2590.409015013749
1753368044,5,0.5,2549.796996209472
1753368045,5,0.5,2558.4089517303437
