seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjust,inserted
1755016010,3,0.2,2431.0,2343.5123984668526,0.9640116818045464,safe,0.02,False,False
1755016011,3,0.2,362.0,347.8257541637395,0.9608446247617112,safe,0.02,False,True
1755016012,3,0.2,90.38604137251797,88.17313438230576,0.9755171599883228,safe,0.02,,False
1755016013,3,0.2,2234.4343462103825,2167.0488230630926,0.9698422451921328,safe,0.02,False,False
1755016014,3,0.2,70.4,62.946692563285865,0.8941291557284923,safe,0.02,False,False
1755016015,3,0.2,117.62966315523056,114.2749569426308,0.9714807802503632,safe,0.02,False,False
1755016016,3,0.2,561.0,516.3974868688674,0.9204946289997636,safe,0.02,False,False
1755016017,3,0.2,0.0,413.4221030425015,,,0.02,False,False
1755016018,3,0.2,2233.0,2133.773524211163,0.9555636024232704,safe,0.02,False,False
1755016019,3,0.2,266.2,241.67214291959263,0.907859289705457,safe,0.02,False,False
1755016020,3,0.2,2321.0,2286.736086271412,0.9852374348433488,safe,0.02,False,False
1755016021,3,0.2,353.0268460256149,351.5865096781836,0.9959200373466024,safe,0.02,,False
1755016022,3,0.2,35.2,29.770552891621264,0.8457543435119677,safe,0.02,False,False
1755016023,3,0.2,235.4,230.6442486535016,0.9797971480607544,safe,0.02,False,False
1755016024,3,0.2,2288.0,2124.4179310462,0.92850434049222,safe,0.02,False,False
1755016025,3,0.2,664.4,643.1309659154599,0.9679876067360926,safe,0.02,False,False
1755016026,3,0.2,116.95495242855284,114.7147525118826,0.9808456173068962,safe,0.02,False,False
1755016027,3,0.2,74.70419535496532,73.89263401576682,0.9891363351771304,safe,0.02,False,False
1755016028,3,0.2,266.20000000000005,245.23220390390088,0.921232922253572,safe,0.02,False,False
1755016029,3,0.2,594.0,561.3565144386776,0.9450446371021508,safe,0.02,False,False
1755016030,3,0.2,275.0,253.1806030648886,0.9206567384177768,safe,0.02,False,False
1755016031,3,0.2,2750.0,2499.3551236739404,0.9088564086087056,safe,0.02,False,False
1755016032,3,0.2,2442.0,2271.731254799937,0.9302748791154534,safe,0.02,False,False
1755016033,3,0.2,28.6,26.69049206351849,0.9332339882349124,safe,0.02,False,False
1755016034,3,0.2,473.0,452.7305106404482,0.9571469569565502,safe,0.02,False,False
1755016035,3,0.2,561.0,546.1408365207753,0.9735130775771396,safe,0.02,False,False
1755016036,3,0.2,448.8,442.4642256385923,0.9858828557009632,safe,0.02,False,False
1755016037,3,0.2,332.20000000000005,291.1293796384739,0.8763677893993794,safe,0.02,False,False
1755016038,3,0.2,488.4,459.0532924038944,0.9399125561095298,safe,0.02,False,False
1755016039,3,0.2,473.0,464.7079531114687,0.982469245478792,safe,0.02,False,False
1755016040,3,0.2,2266.0,2237.737876200408,0.987527747661257,safe,0.02,False,False
1755016041,3,0.2,2248.4,2157.686949905678,0.9596543986415574,safe,0.02,False,False
1755016042,3,0.2,365.2012227264804,356.5003008890626,0.9761749925904976,safe,0.02,True,False
1755016043,3,0.2,561.0,522.971348825622,0.9322127430046738,safe,0.02,False,False
1755016044,3,0.2,3680.0377941951374,3669.469857045449,0.9971283074412012,safe,0.02,,False
1755016045,3,0.2,351.1675330664981,343.66488058217163,0.9786351192013364,safe,0.02,,False
1755016046,3,0.2,2442.0,2373.5199061948306,0.9719573735441568,safe,0.02,False,False
1755016047,3,0.2,594.0,570.4414042216595,0.960339064346228,safe,0.02,False,False
1755016048,3,0.2,196.16020234450792,193.30487604319205,0.9854439062195643,safe,0.02,True,False
1755016049,3,0.2,116.59999999999998,110.79140421982484,0.950183569638292,safe,0.02,False,False
1755016050,3,0.2,44.0,40.816705005773656,0.9276523864948558,safe,0.02,False,False
1755016051,3,0.2,0.0,709.2558146676456,,,0.02,False,False
1755016052,3,0.2,2206.6,2193.7759801065986,0.994188335043324,safe,0.02,False,False
1755016053,3,0.2,2213.2,2087.2861070856097,0.9431077657173368,safe,0.02,False,False
1755016054,3,0.2,235.4,230.5135353673736,0.9792418664714256,safe,0.02,False,False
1755016055,3,0.2,2642.2,2515.55569596358,0.9520686155338656,safe,0.02,False,False
1755016056,3,0.2,455.4,427.5861329262459,0.938924314726056,safe,0.02,False,False
1755016057,3,0.2,2860.0,2639.0061705635453,0.9227294302669738,safe,0.02,False,False
1755016058,3,0.2,83.2184694166549,82.52243053983875,0.9916360048232652,safe,0.02,False,False
1755016059,3,0.2,2644.4,2375.148973921447,0.8981806738471665,safe,0.02,False,False
1755016060,3,0.2,341.0,306.9699254657892,0.9002050600169771,safe,0.02,False,False
1755016061,3,0.2,37.4,32.58850439928926,0.8713503850077343,safe,0.02,False,False
1755016062,3,0.2,455.4,435.6371831186547,0.956603388490678,safe,0.02,False,False
1755016063,3,0.2,57.2,53.31099542041602,0.9320104094478324,safe,0.02,False,False
1755016064,3,0.2,125.4,118.85178469641346,0.9477813771643816,safe,0.02,False,False
1755016065,3,0.2,2422.2,2370.245256225608,0.9785505970710956,safe,0.02,False,False
1755016066,3,0.2,20.175446717072525,19.21747009093849,0.9525176993814272,safe,0.02,False,False
1755016067,3,0.2,2312.2,2221.153259985988,0.9606233284257366,safe,0.02,False,False
1755016068,3,0.2,2314.4,2186.8865841545976,0.9449043312109392,safe,0.02,False,False
1755016069,3,0.2,2530.0,2398.521851095181,0.948032352211534,safe,0.02,False,False
1755016070,3,0.2,455.4,438.9561290356136,0.96389136810631,safe,0.02,False,False
1755016071,3,0.2,2750.0,2566.387249330335,0.9332317270292128,safe,0.02,False,False
1755016072,3,0.2,116.6,113.82855134872624,0.9762311436425922,safe,0.02,False,False
1755016073,3,0.2,37.4,32.60772902758043,0.8718644125021506,safe,0.02,False,False
1755016074,3,0.2,495.0,467.9428533046603,0.9453390975851724,safe,0.02,False,False
1755016075,3,0.2,921.7899775350488,899.1455417907637,0.975434278635966,safe,0.02,False,False
1755016076,3,0.2,486.2000000000001,469.2675799455064,0.9651739612207042,safe,0.02,False,False
1755016077,3,0.2,976.4496911438304,975.1781530820735,0.998697794598852,safe,0.02,True,False
1755016078,3,0.2,495.0,466.0727487450261,0.9415611085758102,safe,0.02,False,False
1755016079,3,0.2,136.39999999999998,129.8975107769047,0.9523277916195362,safe,0.02,False,False
1755016080,3,0.2,2204.4,2081.0134099827897,0.94402713209163,safe,0.02,False,False
1755016081,3,0.2,2226.4,2138.620414969397,0.9605733089154675,safe,0.02,False,False
1755016082,3,0.2,235.4,231.72317957199084,0.9843805419370892,safe,0.02,False,False
1755016083,3,0.2,196.17645544673348,193.07026645132404,0.9841663517248488,safe,0.02,True,False
1755016084,3,0.2,246.4,237.8704904336746,0.9653834839029004,safe,0.02,False,False
1755016085,3,0.2,446.6,433.1552923953272,0.9698954151261244,safe,0.02,False,False
1755016086,3,0.2,2206.6,2190.81554116981,0.9928467058686712,safe,0.02,False,False
1755016087,3,0.2,264.0,252.27921198271656,0.9556030756921082,safe,0.02,False,False
1755016088,3,0.2,2684.0,2553.253868268453,0.9512868361655936,safe,0.02,False,False
1755016089,3,0.2,2662.0,2523.2305103708204,0.9478702142640196,safe,0.02,False,False
1755016090,3,0.2,365.0885316137546,362.6760940355707,0.993392184718812,safe,0.02,,False
1755016091,3,0.2,2684.0,2612.5726307766745,0.973387716384752,safe,0.02,False,False
1755016092,3,0.2,455.4,437.4999449574357,0.9606937746100914,safe,0.02,False,False
1755016093,3,0.2,2684.0,2509.4088176609366,0.934951124314805,safe,0.02,False,False
1755016094,3,0.2,2226.4,2136.6296573125483,0.9596791489905446,safe,0.02,False,False
1755016095,3,0.2,3958.8421324940937,3950.3730067995775,0.9978607063855868,safe,0.02,True,False
