seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjust,inserted
1755016010,5,0.0,480.0,459.7778110588101,0.9578704397058544,safe,0.0,False,False
1755016011,5,0.0,423.52454815193215,412.3995998862272,0.973732459395213,safe,0.0,False,False
1755016010,5,0.02,484.8,459.9336296901524,0.9487079820341427,safe,0.0,False,False
1755016011,5,0.02,425.82454815193216,412.534778189769,0.9687905029903972,safe,0.0,False,False
1755016010,5,0.05,492.0,470.1199184598668,0.9555282895525748,safe,0.0,False,False
1755016011,5,0.05,429.27454815193215,422.87216646863817,0.9850855781903288,safe,0.0,False,False
1755016010,5,0.1,504.0,480.2357041916439,0.9528486194278648,safe,0.0,False,False
1755016011,5,0.1,435.02454815193215,423.1859142050744,0.9727862852863118,safe,0.0,False,False
1755016010,5,0.2,528.0,501.0531959638629,0.9489643862951948,safe,0.0,False,False
1755016011,5,0.2,415.8040704141224,403.6041257079123,0.9706593908663292,safe,0.0,False,False
1755016010,5,0.3,552.0,519.7056115067335,0.9414956730194448,safe,0.0,False,False
1755016011,5,0.3,419.5040704141224,404.7868805641047,0.9649176470791108,safe,0.0,False,False
1755016010,5,0.4,576.0,530.6273740726228,0.9212280799871924,safe,0.0,False,False
1755016011,5,0.4,441.2040704141224,424.581048611828,0.9623235076079608,safe,0.0,False,False
1755016010,5,0.5,600.0,533.1971300113591,0.8886618833522653,safe,0.5,False,False
1755016011,5,0.5,0.0,468.9980711054741,,,0.5,False,False
1755016012,5,0.0,3497.271087905493,3495.707171746581,0.999552818148893,safe,0.0,False,False
1755016013,5,0.0,624.0,404.3497012816388,0.6479963161564725,safe,0.0,False,False
1755016012,5,0.02,3517.3710879054934,3514.4221010730835,0.999161593485956,safe,0.0,False,False
1755016013,5,0.02,630.24,593.4155880472496,0.9415708111945442,safe,0.0,False,False
1755016012,5,0.05,3547.521087905493,3543.9517552365724,0.9989938515993352,safe,0.0,False,False
1755016013,5,0.05,639.6,596.5523430672749,0.9326959710245074,safe,0.0,False,False
1755016012,5,0.1,3722.70414595021,3720.1054032646352,0.9993019207050332,safe,0.0,False,False
1755016013,5,0.1,655.2,606.3434032798716,0.9254325446884488,safe,0.0,False,False
1755016012,5,0.2,4047.80414595021,4040.139291276282,0.9981064166156368,safe,0.0,False,False
1755016013,5,0.2,686.4,617.1292803634244,0.8990811194105833,safe,0.0,False,False
1755016012,5,0.3,4122.204145950211,4084.093501351599,0.990754789610298,safe,0.0,False,False
1755016013,5,0.3,717.6,632.5428547218469,0.8814699759223061,safe,0.0,False,False
1755016012,5,0.4,0.0,4861.621419887582,,,0.5,False,False
1755016013,5,0.4,748.8,660.8877137614745,0.8825957715831658,safe,0.5,False,True
1755016012,5,0.5,0.0,4930.852375007293,,,0.5,False,False
1755016013,5,0.5,780.0,665.3632810362711,0.8530298474823989,safe,0.5,False,True
