seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,adjust,inserted,run_time_G,run_time_our,finalpercent
1755016072,5,2900.0,2450,0.8448275862068966,safe,0.011,False,False,0.00042402300096,5.21870006195968e-05,0.0114
1755016073,5,348.0,284,0.8160919540229885,safe,0.011,False,False,0.0008373119999305,4.8939000407699496e-05,0.0114
1755016074,5,2640.0,2320,0.8787878787878788,safe,0.011,False,False,0.0008751889999984,5.072799831395969e-05,0.0114
1755016075,5,156.0,139,0.8910256410256411,safe,0.011,False,False,0.0018918480000138,6.0464000853244215e-05,0.0114
1755016076,5,354.0,288,0.8135593220338984,safe,0.011,False,False,0.0006201099986355,4.477499896893278e-05,0.0114
1755016077,5,95.0,78,0.8210526315789474,safe,0.011,True,False,0.0001178769998659,0.0001919320002343,0.0114
1755016078,5,2702.0,2351,0.8700962250185048,safe,0.011,False,False,0.0155181310001353,7.624600038980134e-05,0.0114
1755016079,5,456.0,429,0.9407894736842104,safe,0.011,False,False,0.0058577039999363,4.849300057685468e-05,0.0114
1755016080,5,2060.0,2035,0.9878640776699028,safe,0.011,False,False,0.0125723559995094,5.357000009098556e-05,0.0114
1755016081,5,2122.0,2061,0.971253534401508,safe,0.011,False,False,0.1205475520000618,7.898600051703397e-05,0.0114
1755016082,5,340.0,270,0.7941176470588235,safe,0.011,False,False,0.0003093369996349,4.810800055565778e-05,0.0114
1755016083,5,2900.0,2600,0.896551724137931,safe,0.011,False,False,0.000184247001016,4.909199924441055e-05,0.0114
1755016084,5,434.0,418,0.9631336405529954,safe,0.011,False,False,0.0025222439999197,4.1941999370465055e-05,0.0114
1755016085,5,2490.0,2245,0.9016064257028112,safe,0.011,False,False,0.005243789000815,5.014999987906776e-05,0.0114
1755016086,5,2205.0,2103,0.9537414965986396,safe,0.011,False,False,0.4966947480006638,7.149699922592845e-05,0.0114
1755016087,5,760.0,590,0.7763157894736842,safe,0.011,False,False,0.0002281729994138,6.085499990149401e-05,0.0114
1755016088,5,1002.0,801,0.7994011976047904,safe,0.011,False,False,0.0017076610001822,4.651500057661906e-05,0.0114
1755016089,5,4100.0,3053,0.7446341463414634,safe,0.011,False,False,0.1353997369988064,0.0001092019992938,0.0114
1755016090,5,364.0,292,0.8021978021978022,safe,0.011,False,False,0.0006978130004426,4.929399983666372e-05,0.0114
1755016091,5,2450.0,2225,0.9081632653061223,safe,0.011,False,False,0.006172305000291,5.7424000260652974e-05,0.0114
1755016092,5,2216.0,2109,0.9517148014440432,safe,0.011,False,False,0.1734935259992198,0.0001031940009852,0.0114
1755016093,5,502.0,451,0.898406374501992,safe,0.011,,False,0.0011355690003256,5.87800004723249e-05,0.0114
1755016094,5,172.0,146,0.8488372093023255,safe,0.011,False,False,0.0011825980000139,4.228299985697959e-05,0.0114
1755016095,5,50.0,46,0.92,safe,0.011,False,False,0.0003882090004481,4.91600003442727e-05,0.0114
1755016096,5,3020.0,2510,0.8311258278145696,safe,0.011,False,False,0.0014597600002161,6.395899981725961e-05,0.0114
1755016097,5,474.0,438,0.9240506329113924,safe,0.011,False,False,0.0030374479993042,0.000123709998661,0.0114
1755016098,5,600.0,520,0.8666666666666667,safe,0.011,False,False,0.0001938429995789,4.5274999138200656e-05,0.0114
1755016099,5,332.0,266,0.8012048192771084,safe,0.011,False,False,0.0014066830008232,5.960400085314177e-05,0.0114
1755016100,5,2146.0,2084,0.9711090400745572,safe,0.011,False,False,0.0945965699993394,8.806799996818881e-05,0.0114
1755016101,5,61.0,53,0.8688524590163934,safe,0.011,False,False,0.0003185400000802,5.271900045045186e-05,0.0114
1755016102,5,230.0,215,0.9347826086956522,safe,0.011,False,False,0.0028743799994117,5.546099964703899e-05,0.0114
1755016103,5,2530.0,2265,0.8952569169960475,safe,0.011,False,False,0.0077333030003501,6.020900036673993e-05,0.0114
1755016104,5,4400.0,3212,0.73,safe,0.011,False,False,0.0172279290000005,6.888999996590428e-05,0.0114
1755016105,5,2350.0,2185,0.9297872340425531,safe,0.011,False,False,0.0044341699995129,5.129000055603683e-05,0.0114
1755016106,5,340.0,275,0.8088235294117647,safe,0.011,False,False,0.0002942840001196,4.7030000132508576e-05,0.0114
1755016107,5,274.0,242,0.8832116788321168,safe,0.011,False,False,0.0006020799992256,4.808300036529545e-05,0.0114
1755016108,5,220.0,170,0.7727272727272727,safe,0.011,False,False,0.0001467530000809,4.736600021715276e-05,0.0114
1755016109,5,2820.0,2410,0.8546099290780141,safe,0.011,False,False,0.0012228380001033,6.94800000928808e-05,0.0114
1755016110,5,304.0,252,0.8289473684210527,safe,0.011,False,False,0.0005364970002119,4.074299977219198e-05,0.0114
1755016111,5,46.0,39,0.8478260869565217,safe,0.011,,False,0.0001250929999514,4.329199873609468e-05,0.0114
1755016112,5,308.0,254,0.8246753246753247,safe,0.011,False,False,0.0029370290012593,4.139100019528996e-05,0.0114
1755016113,5,2452.0,2226,0.9078303425774876,safe,0.011,False,False,0.0528654660010943,7.098800051608123e-05,0.0114
1755016114,5,612.0,506,0.826797385620915,safe,0.011,False,False,0.0042632120002963,4.935899960401002e-05,0.0114
1755016115,5,2234.0,2118,0.9480752014324082,safe,0.011,False,False,0.0325117080010386,5.6914001106633805e-05,0.0114
1755016116,5,252.0,226,0.8968253968253969,safe,0.011,False,False,0.0013262149986985,4.391200127429329e-05,0.0114
1755016117,5,548.0,484,0.8832116788321168,safe,0.011,False,False,0.0034249000000272,5.796200093755033e-05,0.0114
1755016118,5,428.0,414,0.9672897196261684,safe,0.011,False,False,0.0043503540000529,5.712799975299277e-05,0.0114
1755016119,5,3340.0,3180,0.9520958083832336,safe,0.011,False,False,0.0009730009987833,5.4414000260294415e-05,0.0114
1755016120,5,2340.0,2220,0.9487179487179488,safe,0.011,False,False,0.0037019239989604,6.22730003669858e-05,0.0114
1755016121,5,2524.0,2262,0.8961965134706814,safe,0.011,False,False,0.0143512779995944,4.313200042815879e-05,0.0114
1755016122,5,730.0,665,0.910958904109589,safe,0.011,False,False,0.000515608000569,5.016999966755975e-05,0.0114
1755016123,5,450.0,425,0.9444444444444444,safe,0.011,False,False,0.0082567930003278,5.644899829349015e-05,0.0114
1755016124,5,546.0,483,0.8846153846153846,safe,0.011,False,False,0.0032247420003841,2.97920014418196e-05,0.0114
1755016125,5,234.0,217,0.9273504273504274,safe,0.011,False,False,0.0031666160011809,5.002799844078254e-05,0.0114
1755016126,5,2260.0,2130,0.9424778761061948,safe,0.011,False,False,0.0142838369993114,5.7934999858844094e-05,0.0114
1755016127,5,2126.0,2063,0.9703668861712136,safe,0.011,False,False,0.1744951879991276,8.774100024311338e-05,0.0114
1755016128,5,2206.0,2103,0.9533091568449684,safe,0.011,False,False,0.1396345329994801,6.921700150996912e-05,0.0114
1755016129,5,2810.0,2455,0.8736654804270463,safe,0.011,False,False,0.0033404219993826,6.953699994483031e-05,0.0114
1755016130,5,550.0,475,0.8636363636363636,safe,0.011,False,False,0.0008244259988714,5.429700104286894e-05,0.0114
1755016131,5,1004.0,702,0.6992031872509961,safe,0.011,False,False,0.0009259730013582,4.539399924397003e-05,0.0114
1755016132,5,2542.0,2281,0.8973249409913454,safe,0.011,False,False,0.0210638230000768,6.217500049388036e-05,0.0114
1755016133,5,2812.0,2406,0.8556187766714083,safe,0.011,False,False,0.1108467480007675,6.641899926762562e-05,0.0114
1755016134,5,2408.0,2204,0.915282392026578,safe,0.011,False,False,0.0620219350003026,6.34279986115871e-05,0.0114
1755016135,5,344.0,272,0.7906976744186046,safe,0.011,False,False,0.0007336140006373,5.5092999900807627e-05,0.0114
1755016136,5,5000.0,4250,0.85,safe,0.011,,False,0.0003570549997675,5.907199920329731e-05,0.0114
1755016137,5,2314.0,2158,0.9325842696629212,safe,0.011,False,False,0.0254264439990947,6.658900019829161e-05,0.0114
1755016138,5,2510.0,2255,0.898406374501992,safe,0.011,False,False,0.0029799589992762,4.817799890588503e-05,0.0114
1755016139,5,500.0,460,0.92,safe,0.011,False,False,0.0003681139987747,4.47450001956895e-05,0.0114
1755016140,5,4100.0,3062,0.7468292682926829,safe,0.011,False,False,0.0147252070000831,4.8937999963527545e-05,0.0114
1755016141,5,2038.0,2024,0.9931305201177624,safe,0.011,False,False,0.0702355930006888,4.911900032311678e-05,0.0114
1755016142,5,522.0,461,0.8831417624521073,safe,0.011,False,False,0.0040725770013523,4.379299934953451e-05,0.0114
1755016143,5,742.0,681,0.9177897574123988,safe,0.011,,False,0.0019238610002503,4.941100087307859e-05,0.0114
1755016144,5,3204.0,3102,0.9681647940074908,safe,0.011,False,False,0.0072893649994512,5.298100040818099e-05,0.0114
1755016145,5,2320.0,2160,0.9310344827586208,safe,0.011,False,False,0.0015778159995534,4.988300133845769e-05,0.0114
1755016146,5,2214.0,2107,0.9516711833785004,safe,0.011,False,False,0.2760949490002531,6.521999966935255e-05,0.0114
1755016147,5,120.0,100,0.8333333333333334,safe,0.011,,False,5.0767999709933065e-05,4.014099977212027e-05,0.0114
1755016148,5,2480.0,2240,0.9032258064516128,safe,0.011,False,False,0.0090512780006974,6.790999941586051e-05,0.0114
1755016149,5,268.0,234,0.8731343283582089,safe,0.011,False,False,0.0012823399993067,5.2736999350599945e-05,0.0114
1755016150,5,2644.0,2322,0.8782148260211801,safe,0.011,False,False,0.0142729130002408,7.082100091793109e-05,0.0114
1755016151,5,4022.0,3031,0.7536051715564396,safe,0.011,,False,0.0361476580001181,6.867899901408236e-05,0.0114
1755016152,5,2234.0,2118,0.9480752014324082,safe,0.011,False,False,0.0327323139990767,6.051800119166728e-05,0.0114
1755016153,5,2480.0,2240,0.9032258064516128,safe,0.011,False,False,0.0010766280011011,4.206799894745927e-05,0.0114
1755016154,5,138.0,120,0.8695652173913043,safe,0.011,False,False,0.0003558670014172,3.971899968746584e-05,0.0114
1755016155,5,80.0,65,0.8125,safe,0.011,,False,0.0002199450009356,3.9304999518208206e-05,0.0114
1755016156,5,280.0,250,0.8928571428571429,safe,0.011,False,False,0.0002639520007505,4.205599907436408e-05,0.0114
1755016157,5,2226.0,2113,0.949236298292902,safe,0.011,False,False,0.1223387659993022,6.608700095966924e-05,0.0114
1755016158,5,2018.0,2010,0.99603567888999,safe,0.011,False,False,0.4205087249993084,7.895400085544679e-05,0.0114
1755016159,5,850.0,725,0.8529411764705882,safe,0.011,,False,0.0006231959996512,5.724100083170924e-05,0.0114
1755016160,5,80.0,70,0.875,safe,0.011,,False,0.0003441989993007,5.718600004911423e-05,0.0114
1755016161,5,274.0,238,0.8686131386861314,safe,0.011,False,False,0.0007173909998527,4.767300015373621e-05,0.0114
1755016162,5,2360.0,2190,0.9279661016949152,safe,0.011,False,False,0.0021515279986488,4.651000017474871e-05,0.0114
1755016163,5,76.0,59,0.7763157894736842,safe,0.011,False,False,0.0002211530008935,4.036800055473577e-05,0.0114
1755016164,5,510.0,455,0.8921568627450981,safe,0.011,False,False,0.0075914930002909,4.463499863049947e-05,0.0114
1755016165,5,354.0,328,0.9265536723163842,safe,0.011,False,False,0.000585002999287,4.780400013260078e-05,0.0114
1755016166,5,2219.0,2112,0.9517800811176206,safe,0.011,False,False,0.0757227989997773,8.415800039074384e-05,0.0114
1755016167,5,2408.0,2204,0.915282392026578,safe,0.011,False,False,0.0579610699987824,7.157599975471385e-05,0.0114
1755016168,5,2414.0,2207,0.9142502071251036,safe,0.011,False,False,0.2453002410002227,7.412100057990756e-05,0.0114
1755016169,5,2234.0,2118,0.9480752014324082,safe,0.011,False,False,0.0316994040003919,6.080999992263969e-05,0.0114
1755016170,5,2248.0,2124,0.9448398576512456,safe,0.011,False,False,0.0572839729993575,6.501499956357293e-05,0.0114
1755016171,5,2560.0,2290,0.89453125,safe,0.011,False,False,0.002086557999064,4.875299964623992e-05,0.0114
1755016172,5,68.0,54,0.7941176470588235,safe,0.011,False,False,0.0002602450003905,3.688099968712777e-05,0.0114
1755016173,5,2324.0,2212,0.9518072289156626,safe,0.011,False,False,0.0145220659996994,4.8382000386482105e-05,0.0114
1755016174,5,2454.0,2228,0.9079054604726976,safe,0.011,False,False,0.0267332669991446,5.180100015422795e-05,0.0114
1755016175,5,4500.0,3251,0.7224444444444444,safe,0.011,False,False,0.0121997269998246,5.672599945683032e-05,0.0114
1755016176,5,244.0,224,0.918032786885246,safe,0.011,False,False,0.0008803580003586,5.154099926585332e-05,0.0114
1755016177,5,456.0,429,0.9407894736842104,safe,0.011,False,False,0.0061191969998617,6.220499926712364e-05,0.0114
1755016178,5,2508.0,2254,0.8987240829346093,safe,0.011,False,False,0.0542361950010672,5.220300045039039e-05,0.0114
1755016179,5,324.0,312,0.9629629629629628,safe,0.011,False,False,0.0007033309993857,4.815200009034015e-05,0.0114
1755016180,5,2454.0,2228,0.9079054604726976,safe,0.011,False,False,0.0270032320004247,6.167799983813893e-05,0.0114
1755016181,5,730.0,565,0.773972602739726,safe,0.011,False,False,0.0005103170005895,4.329399962443858e-05,0.0114
1755016182,5,4000.0,3081,0.77025,safe,0.011,,False,0.0211571750005532,6.808900070609525e-05,0.0114
1755016183,5,2454.0,2228,0.9079054604726976,safe,0.011,False,False,0.0266357000000425,4.724599966721144e-05,0.0114
1755016184,5,324.0,262,0.808641975308642,safe,0.011,False,False,0.0006897549992572,4.561700006888714e-05,0.0114
1755016185,5,190.0,170,0.8947368421052632,safe,0.011,False,False,0.00016485299966,4.760400042869151e-05,0.0114
1755016186,5,2224.0,2112,0.9496402877697842,safe,0.011,False,False,0.0216973509996023,6.72309997753473e-05,0.0114
1755016187,5,222.0,211,0.9504504504504504,safe,0.011,False,False,0.0006022699999448,5.02479997521732e-05,0.0114
1755016188,5,706.0,653,0.9249291784702548,safe,0.011,,False,0.0060428990000218,7.493500015698373e-05,0.0114
1755016189,5,646.0,523,0.8095975232198143,safe,0.011,False,False,0.0064395989993499,6.275400119193364e-05,0.0114
1755016190,5,1200.0,810,0.675,safe,0.011,False,False,0.0003259980003349,5.172000055608805e-05,0.0114
1755016191,5,250.0,225,0.9,safe,0.011,False,False,0.0045850909991713,0.0001268340001843,0.0114
1755016192,5,840.0,620,0.7380952380952381,safe,0.011,False,False,0.0001662249997025,5.142299960425589e-05,0.0114
1755016193,5,504.0,452,0.8968253968253969,safe,0.011,False,False,0.0018379299999651,5.193200013309252e-05,0.0114
1755016194,5,62.0,52,0.8387096774193549,safe,0.011,False,False,0.0001880370000435,4.561599962471519e-05,0.0114
1755016195,5,644.0,522,0.8105590062111802,safe,0.011,False,False,0.0014471019985649,5.170999975234736e-05,0.0114
1755016196,5,90.0,80,0.8888888888888888,safe,0.011,False,False,3.607199869293254e-05,3.463899884081911e-05,0.0114
1755016197,5,2440.0,2220,0.9098360655737704,safe,0.011,False,False,0.0040501729999959,6.897400089656003e-05,0.0114
1755016198,5,406.0,305,0.7512315270935961,safe,0.011,False,False,0.002956284000902,5.6217000746983103e-05,0.0114
1755016199,5,850.0,725,0.8529411764705882,safe,0.011,False,False,0.0006490139985544,5.68390005355468e-05,0.0114
1755016200,5,706.0,653,0.9249291784702548,safe,0.011,False,False,0.0123778200013475,6.773200038878713e-05,0.0114
1755016201,5,2216.0,2109,0.9517148014440432,safe,0.011,False,False,0.1992124030002742,9.51609999901848e-05,0.0114
1755016202,5,190.0,165,0.868421052631579,safe,0.011,False,False,0.0002994030000991,4.675600030168425e-05,0.0114
1755016203,5,2248.0,2124,0.9448398576512456,safe,0.011,False,False,0.0690548490001674,7.671900129935239e-05,0.0114
1755016204,5,2210.0,2105,0.9524886877828054,safe,0.011,False,False,0.2588824260001274,8.58530002005864e-05,0.0114
1755016205,5,2432.0,2216,0.9111842105263158,safe,0.011,False,False,0.0793374860004405,9.069199950317852e-05,0.0114
1755016206,5,400.0,325,0.8125,safe,0.011,False,False,0.0002864280013454,5.184700057725422e-05,0.0114
1755016207,5,730.0,665,0.910958904109589,safe,0.011,False,False,0.0006958110006962,5.632499960483983e-05,0.0114
1755016208,5,460.0,335,0.7282608695652174,safe,0.011,False,False,0.0003104019997408,5.6721999499131925e-05,0.0114
1755016209,5,2314.0,2158,0.9325842696629212,safe,0.011,False,False,0.0318048160006583,6.834600026195403e-05,0.0114
1755016210,5,2208.0,2105,0.9533514492753624,safe,0.011,False,False,0.2517066419986804,9.764800051925704e-05,0.0114
1755016211,5,4002.0,3201,0.7998500749625187,safe,0.011,False,False,0.0152250200007983,7.690900019952096e-05,0.0114
1755016212,5,2426.0,2213,0.9122011541632316,safe,0.011,False,False,0.132633811001142,0.0001387909996992,0.0114
1755016213,5,616.0,509,0.8262987012987013,safe,0.011,False,False,0.0072796969998307,5.531300121219829e-05,0.0114
1755016214,5,2058.0,2030,0.9863945578231292,safe,0.011,False,False,0.093859116999738,7.531300070695579e-05,0.0114
1755016215,5,2132.0,2066,0.9690431519699813,safe,0.011,False,False,0.0832479780001449,8.425499981967732e-05,0.0114
1755016216,5,616.0,509,0.8262987012987013,safe,0.011,False,False,0.0104042680013662,5.971899918222334e-05,0.0114
1755016217,5,332.0,266,0.8012048192771084,safe,0.011,False,False,0.0015686990009271,5.2131999837001786e-05,0.0114
1755016218,5,2210.0,2105,0.9524886877828054,safe,0.011,False,False,0.2094222400010039,8.360900028492324e-05,0.0114
1755016219,5,2342.0,2181,0.9312553373185312,safe,0.011,False,False,0.0294479240001237,7.439300134137738e-05,0.0114
1755016220,5,712.0,556,0.7808988764044944,safe,0.011,False,False,0.0039459050003642,5.703900023945607e-05,0.0114
1755016221,5,490.0,455,0.9285714285714286,safe,0.011,False,False,0.0008407719997194,6.142900019767694e-05,0.0114
1755016222,5,3112.0,3056,0.9820051413881749,safe,0.011,False,False,0.0649744000002101,8.055900070758071e-05,0.0114
1755016223,5,4022.0,3012,0.748881153654898,safe,0.011,False,False,0.282350828001654,7.547700079157948e-05,0.0114
1755016224,5,4100.0,3056,0.7453658536585366,safe,0.011,False,False,0.054365627000152,7.858800017856993e-05,0.0114
1755016225,5,420.0,332,0.7904761904761904,safe,0.011,,False,0.0006411349986592,5.701500049326569e-05,0.0114
1755016226,5,857.1,702,0.8190409520476024,safe,0.011,True,False,0.00125639900034,0.0009280710000894,0.0114
1755016227,5,544.0,482,0.8860294117647058,safe,0.011,False,False,0.0103308970010402,5.6253998991451226e-05,0.0114
1755016228,5,4100.0,3081,0.7514634146341463,safe,0.011,False,False,0.0667171280001639,8.382399937545415e-05,0.0114
1755016229,5,744.0,582,0.782258064516129,safe,0.011,False,False,0.0039475789999414,4.6129998736432754e-05,0.0114
1755016230,5,2074.0,2038,0.982642237222758,safe,0.011,False,False,0.034776469999997,6.616300015593879e-05,0.0114
1755016231,5,4020.0,3032,0.7542288557213931,safe,0.011,False,False,0.0170575020001706,5.2260000302339904e-05,0.0114
1755016232,5,2624.0,2312,0.8810975609756098,safe,0.011,False,False,0.0137504730009823,4.74600001325598e-05,0.0114
1755016233,5,2164.0,2108,0.9741219963031424,safe,0.011,False,False,0.0308528639998257,7.034000009298325e-05,0.0114
1755016234,5,654.0,528,0.8073394495412844,safe,0.011,False,False,0.0021381919996201,5.640699964715168e-05,0.0114
1755016235,5,2604.0,2302,0.8840245775729647,safe,0.011,False,False,0.2129939540009218,7.330600055865943e-05,0.0114
1755016236,5,220.0,172,0.7818181818181819,safe,0.011,False,False,0.0007835600008547,4.917699880024884e-05,0.0114
1755016237,5,472.0,436,0.923728813559322,safe,0.011,False,False,0.0035357270007807,4.675099989981391e-05,0.0114
1755016238,5,2072.0,2036,0.9826254826254828,safe,0.011,False,False,0.0697471290004614,5.473599958349951e-05,0.0114
1755016239,5,4500.0,3255,0.7233333333333334,safe,0.011,False,False,0.0024524639993614,5.086099918116816e-05,0.0114
1755016240,5,2820.0,2510,0.8900709219858156,safe,0.011,False,False,0.0011286000008112,5.412899918155745e-05,0.0114
1755016241,5,242.0,221,0.9132231404958676,safe,0.011,False,False,0.0013657210001838,3.968200144299772e-05,0.0114
1755016242,5,446.0,423,0.9484304932735426,safe,0.011,False,False,0.0061606460003531,5.691499973181635e-05,0.0114
1755016243,5,442.0,381,0.8619909502262444,safe,0.011,False,False,0.0008914709997043,5.220000093686394e-05,0.0114
1755016244,5,2214.0,2107,0.9516711833785004,safe,0.011,False,False,0.2454665719997137,6.675300028291531e-05,0.0114
1755016245,5,642.0,521,0.8115264797507789,safe,0.011,False,False,0.0020623860000341,4.483500015339814e-05,0.0114
1755016246,5,625.0,515,0.824,safe,0.011,False,False,0.0011402529999031,5.9234998843749054e-05,0.0114
1755016247,5,2232.0,2116,0.9480286738351256,safe,0.011,False,False,0.0747732759991777,7.396299952233676e-05,0.0114
