seeds,num_tasks,final_e2e_max,mrt,R,exceed,false_percentage,adjust,inserted,run_time_our,run_time_G
1755018037,3,152.64691879636683,150.59833218121327,0.9865795744106279,safe,0.0,False,False,4.155700298724696e-05,0.0008475760005239863
1755018038,3,285.765688380582,283.7881448427264,0.9930798426183975,safe,0.0,False,False,8.269599857158028e-05,0.009593651997420238
1755018039,3,146.22642730990822,129.11131164400533,0.8829547026432535,safe,0.0,False,False,2.362099985475652e-05,5.8437002735445276e-05
1755018040,3,27.967342105854375,25.52269044667105,0.9125890601283992,safe,0.0,False,False,2.3288001102628186e-05,0.00012788200183422305
1755018041,3,153.73030933485217,145.90289345181662,0.9490834571471132,safe,0.0,False,False,2.9520000680349767e-05,0.0004885730013484135
1755018042,3,138.77021868042226,117.35475514326762,0.8456768048591687,safe,0.0,False,False,2.3321001208387315e-05,0.00028708100217045285
1755018043,3,8.939894096337317,6.920966524063733,0.7741665001265797,safe,0.0,False,False,2.34180006373208e-05,5.957400207989849e-05
1755018044,3,17.891577685089494,13.689434223318365,0.7651328722523382,safe,0.0,False,False,7.628499952261336e-05,2.1579999156529084e-05
1755018045,3,223.87631311550555,218.7128043065424,0.976935885993892,safe,0.0,False,False,4.585900023812428e-05,0.0025909830001182854
1755018046,3,190.50060900743927,155.9625016341959,0.8186981786924649,safe,0.0,False,False,7.707099939580075e-05,6.511500032502227e-05
1755018047,3,77.28478368184595,71.63361513856991,0.9268786393122365,safe,0.0,False,False,4.7063000238267705e-05,0.000308012000459712
1755018048,3,1511.9540139025746,1331.2420938370417,0.8804778991927876,safe,0.0,False,False,0.0013141330018697772,8.362700100406073e-05
1755018049,3,38.038316982050546,29.348110046156386,0.7715407088069938,safe,0.0,False,False,7.593500049551949e-05,6.171299901325256e-05
1755018050,3,1384.0231632241575,1348.251853910949,0.9741541108099107,safe,0.0,False,False,5.093100116937421e-05,0.003475009998510359
1755018051,3,207.20225239228688,202.90831363892596,0.9792765826443267,safe,0.0,False,False,8.682900079293177e-05,0.007317665000300622
1755018052,3,356.0688533985111,323.64690894105206,0.9089447331660527,safe,0.0,False,False,4.638899918063544e-05,7.756400009384379e-05
1755018053,3,1686.426444509375,1552.1763065844657,0.9203937187050182,safe,0.0,False,False,4.380500104161911e-05,8.078699829638936e-05
1755018054,3,295.1656021495976,293.43887172163903,0.9941499605123926,safe,0.0,,False,5.741899803979322e-05,0.00041951500315917656
1755018055,3,1366.0042583939048,1172.3354976725175,0.8582224326671605,safe,0.0,False,False,4.0036000427789986e-05,0.007457469000655692
1755018056,3,252.27093196447285,226.6530967513944,0.898451101704075,safe,0.0,False,False,5.355699977371842e-05,0.0003450719996180851
1755018057,3,108.03784769731215,103.90743379325849,0.9617688246101888,safe,0.0,False,False,0.00014700900283060037,0.0027399299979151692
1755018058,3,29.79219017274204,26.70418910289642,0.8963486386217102,safe,0.0,False,False,4.8210000386461616e-05,0.00014499900134978816
1755018059,3,1177.9713632631713,1173.5602191509313,0.9962553044583186,safe,0.0,False,False,5.839000004925765e-05,0.06145749099960085
1755018060,3,58.778299923804795,52.77829992380465,0.8979215117181335,safe,0.0,False,False,4.477800030144863e-05,0.000692208999680588
1755018061,3,269.0930942405976,263.0930942405965,0.9777028837661791,safe,0.0,False,False,7.741800072835758e-05,0.008063409997703275
1755018062,3,1200.6699393608214,1139.7590687186937,0.9492692632293653,safe,0.0,False,False,4.925499888486229e-05,0.0007362640026258305
1755018063,3,324.07245951489864,302.72776932072935,0.9341360564050398,safe,0.0,False,False,5.68430004932452e-05,0.0002487499987182673
1755018064,3,1488.7744392992113,1406.8134912717478,0.9449473702234948,safe,0.0,False,False,4.827399970963597e-05,0.0011626810010056943
1755018065,3,410.2124880480168,260.2124880480166,0.634335851856265,safe,0.0,False,False,6.330500036710873e-05,6.0878999647684395e-05
1755018066,3,254.74925470977195,252.44401474831807,0.9909509452183475,safe,0.0,False,False,7.123799878172576e-05,0.014223434998712037
1755018067,3,198.16027463196494,159.6507130070248,0.805664572798648,safe,0.0,False,False,5.424099799711257e-05,7.865999941714108e-05
