seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,adjust,inserted,run_time_G,run_time_our
1755021010,3,2020,2010,0.995049504950495,safe,0.0,False,False,0.011023695000403677,7.710400132054929e-05
1755021011,3,400,350,0.875,safe,0.0,False,False,5.1451999752316624e-05,2.7838001187774353e-05
1755021012,3,414,408,0.9855072463768116,safe,0.0,False,False,0.0012959649993717903,3.632200059655588e-05
1755021013,3,504,452,0.8968253968253969,safe,0.0,False,False,0.0005823989995406009,2.6607000108924694e-05
1755021014,3,2140,2080,0.9719626168224299,safe,0.0,False,False,0.000603939999564318,3.233499955968e-05
1755021015,3,2022,2011,0.9945598417408507,safe,0.0,False,False,0.02939007699933427,4.191900006844662e-05
1755021016,3,444,422,0.9504504504504504,safe,0.0,False,False,0.0010576019994914532,3.5985998692922294e-05
1755021017,3,604,602,0.9966887417218543,safe,0.0,,False,0.0008082420008577174,3.289599953859579e-05
1755021018,3,2120,2060,0.9716981132075472,safe,0.0,False,False,0.0011131520004710183,3.469100010988768e-05
1755021019,3,2402,2201,0.9163197335553706,safe,0.0,False,False,0.006077088000893127,3.2960999305942096e-05
1755021020,3,2202,2101,0.9541326067211626,safe,0.0,False,False,0.006847758000731119,3.5058999856119044e-05
1755021021,3,700,550,0.7857142857142857,safe,0.0,False,False,6.0289999964879826e-05,4.721299956145231e-05
1755021022,3,114,108,0.9473684210526315,safe,0.0,False,False,0.00018011099928116892,4.929699935019016e-05
1755021023,3,222,211,0.9504504504504504,safe,0.0,False,False,0.0006564579998666886,2.5646999347372912e-05
1755021024,3,150,135,0.9,safe,0.0,False,False,0.00023256399981619325,2.949900044768583e-05
1755021025,3,400,305,0.7625,safe,0.0,,False,0.00021808500059705693,3.151800046907738e-05
1755021026,3,280,240,0.8571428571428571,safe,0.0,False,False,8.99600017874036e-05,3.508000008878298e-05
1755021027,3,52,46,0.8846153846153846,safe,0.0,False,False,0.00022037500093574636,3.0238999897846952e-05
1755021028,3,160,140,0.875,safe,0.0,False,False,0.00012088599942217115,2.32660004257923e-05
1755021029,3,412,406,0.9854368932038835,safe,0.0,False,False,0.002907551999669522,4.823699964617845e-05
1755021030,3,62,51,0.8225806451612904,safe,0.0,False,False,0.00021808200108353049,3.1060000765137374e-05
1755021031,3,2020,2010,0.995049504950495,safe,0.0,False,False,0.008403420999457012,5.542799954127986e-05
1755021032,3,2400,2200,0.9166666666666666,safe,0.0,False,False,0.0001643919986236142,3.459700019448064e-05
1755021033,3,62,51,0.8225806451612904,safe,0.0,False,False,0.00017847500021161977,3.5157001548213884e-05
1755021034,3,80,61,0.7625,safe,0.0,,False,0.00018802200065692887,3.2575999284745194e-05
1755021035,3,215,210,0.9767441860465116,safe,0.0,False,False,0.00026686800083552953,3.5011000363738276e-05
1755021036,3,2600,2400,0.9230769230769231,safe,0.0,False,False,0.00010772399946290534,3.888100036419928e-05
1755021037,3,80,70,0.875,safe,0.0,False,False,0.00010252699939883314,3.397699947527144e-05
1755021038,3,2030,2020,0.9950738916256158,safe,0.0,False,False,0.003158073999657063,5.021700053475797e-05
1755021039,3,2104,2052,0.9752851711026616,safe,0.0,False,False,0.0063126629993348615,5.121299909660593e-05
1755021040,3,520,460,0.8846153846153846,safe,0.0,False,False,0.00020796699936909135,3.004500103997998e-05
1755021041,3,19,18,0.9473684210526315,safe,0.0,,False,0.00010068099982163403,3.1429999580723234e-05
1755021042,3,114,108,0.9473684210526315,safe,0.0,False,False,0.00023135199990065303,2.7591999241849408e-05
1755021043,3,130,120,0.9230769230769231,safe,0.0,False,False,0.00010967399975925218,2.7001999114872888e-05
1755021044,3,2004,2002,0.999001996007984,safe,0.0,False,False,0.2208276979999937,5.456100006995257e-05
1755021045,3,320,260,0.8125,safe,0.0,False,False,0.0001298019997193478,3.080500027863309e-05
1755021046,3,130,115,0.8846153846153846,safe,0.0,False,False,0.0001271009987249272,3.2620999263599515e-05
1755021047,3,106,104,0.9811320754716981,safe,0.0,False,False,0.00020668800061685033,2.3721000616205856e-05
1755021048,3,34,32,0.9411764705882353,safe,0.0,,False,5.6122000387404114e-05,2.0761000996571966e-05
1755021049,3,150,135,0.9,safe,0.0,False,False,0.00020850200053246226,3.2033000024966896e-05
1755021050,3,62,51,0.8225806451612904,safe,0.0,False,False,0.0001363280007353751,2.0294000933063217e-05
1755021051,3,2200,2100,0.9545454545454546,safe,0.0,False,False,0.00031516099988948554,3.5201001082896255e-05
1755021052,3,2204,2102,0.9537205081669692,safe,0.0,False,False,0.004250895999575732,5.2881001465721056e-05
