seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,adjust,inserted,run_time_G,run_time_our
1755017010,3,64,52,0.8125,safe,0.0,False,False,0.0003185479999956442,4.615800025931094e-05
1755017011,3,422,411,0.9739336492890995,safe,0.0,False,False,0.0017825590002757963,4.370900023786817e-05
1755017012,3,114,108,0.9473684210526315,safe,0.0,False,False,0.0002461519998178119,2.9953998819109984e-05
1755017013,3,214,208,0.9719626168224299,safe,0.0,False,False,0.0004891429998679087,2.648800000315532e-05
1755017014,3,540,480,0.8888888888888888,safe,0.0,False,False,0.00012759399942297023,3.7445999623741955e-05
1755017015,3,2015,2010,0.9975186104218362,safe,0.0,False,False,0.006982315999266575,4.993699985789135e-05
1755017016,3,160,150,0.9375,safe,0.0,False,False,9.21219998417655e-05,3.440399996179622e-05
1755017017,3,4000,3050,0.7625,safe,0.0,,False,0.00021012200159020722,3.4500000765547156e-05
1755017018,3,170,160,0.9411764705882353,safe,0.0,False,False,0.00011685399840644095,2.926199886132963e-05
1755017019,3,2204,2102,0.9537205081669692,safe,0.0,False,False,0.0035032110008614836,3.838799966615625e-05
1755017020,3,602,501,0.8322259136212624,safe,0.0,False,False,0.0010754020004242193,3.102899972873274e-05
1755017021,3,64,52,0.8125,safe,0.0,False,False,0.00010848999954760075,2.6418998459121212e-05
1755017022,3,412,406,0.9854368932038835,safe,0.0,False,False,0.0021725700007664273,2.949800000351388e-05
1755017023,3,2024,2012,0.9940711462450593,safe,0.0,False,False,0.011643608999293065,3.4919999961857684e-05
1755017024,3,602,501,0.8322259136212624,safe,0.0,False,False,0.0010900849993049633,2.768199919955805e-05
1755017025,3,444,422,0.9504504504504504,safe,0.0,False,False,0.0007217820002551889,3.5495000702212565e-05
1755017026,3,424,412,0.9716981132075472,safe,0.0,False,False,0.000836835999507457,3.159999869239982e-05
1755017027,3,32,26,0.8125,safe,0.0,False,False,0.00011379499846952967,2.443899938953109e-05
1755017028,3,70,55,0.7857142857142857,safe,0.0,False,False,7.387699952232651e-05,2.6942998374579474e-05
1755017029,3,440,420,0.9545454545454546,safe,0.0,False,False,0.00020474799930525478,2.866600152628962e-05
1755017030,3,620,510,0.8225806451612904,safe,0.0,False,False,0.00015329999951063655,2.6376999812782742e-05
1755017031,3,64,52,0.8125,safe,0.0,False,False,0.00013022900020587258,2.7168000087840483e-05
1755017032,3,180,150,0.8333333333333334,safe,0.0,False,False,8.338699990417808e-05,3.222699888283387e-05
1755017033,3,34,28,0.8235294117647058,safe,0.0,False,False,7.738900058029685e-05,2.4774999474175274e-05
1755017034,3,2044,2022,0.9892367906066536,safe,0.0,False,False,0.011689404998833197,5.3805999414180405e-05
1755017035,3,2050,2025,0.9878048780487805,safe,0.0,False,False,0.011680583000270417,4.550700032268651e-05
1755017036,3,260,230,0.8846153846153846,safe,0.0,False,False,0.00012581199916894548,3.157900027872529e-05
1755017037,3,2014,2008,0.997020854021847,safe,0.0,False,False,0.030793256999459118,5.640500057779718e-05
1755017038,3,406,403,0.9926108374384236,safe,0.0,False,False,0.005263913999442593,3.504900087136775e-05
1755017039,3,2044,2022,0.9892367906066536,safe,0.0,False,False,0.009564074000081746,4.447999890544452e-05
1755017040,3,700,550,0.7857142857142857,safe,0.0,False,False,0.00010728899906098377,3.5261000448372215e-05
1755017041,3,222,211,0.9504504504504504,safe,0.0,False,False,0.0009659900006226962,3.762800042750314e-05
1755017042,3,70,55,0.7857142857142857,safe,0.0,False,False,0.00011210500088054687,3.484599983494263e-05
1755017043,3,2200,2100,0.9545454545454546,safe,0.0,False,False,0.00033832199915195815,3.309700150566641e-05
1755017044,3,2060,2030,0.9854368932038835,safe,0.0,False,False,0.0020961110003554495,3.961500078730751e-05
1755017045,3,2042,2021,0.9897159647404505,safe,0.0,False,False,0.019489675998556777,4.006099879916292e-05
1755017046,3,62,51,0.8225806451612904,safe,0.0,False,False,0.0001415209990227595,2.8948999897693284e-05
1755017047,3,142,131,0.9225352112676056,safe,0.0,False,False,0.000551342998733162,2.650600072229281e-05
1755017048,3,3010,3005,0.9983388704318937,safe,0.0,False,False,0.0011227619997953298,3.0048000553506427e-05
1755017049,3,2220,2110,0.9504504504504504,safe,0.0,False,False,0.001018354998450377,3.717099934874568e-05
1755017050,3,32,31,0.96875,safe,0.0,False,False,0.000100815999758197,2.655000025697518e-05
1755017051,3,160,140,0.875,safe,0.0,False,False,0.00010913200094364583,2.5966999601223506e-05
1755017052,3,32,26,0.8125,safe,0.0,False,False,0.00010295900028722826,2.8991000363021158e-05
1755017053,3,260,230,0.8846153846153846,safe,0.0,False,False,0.0001225260002684081,2.956200114567764e-05
1755017054,3,130,115,0.8846153846153846,safe,0.0,False,False,0.00013444700016407296,3.327900049043819e-05
1755017055,3,800,602,0.7525,safe,0.0,,False,0.0008279270005004946,3.62089995178394e-05
1755017056,3,2006,2003,0.9985044865403788,safe,0.0,False,False,0.13079381799980183,6.0442998801590875e-05
1755017057,3,144,132,0.9166666666666666,safe,0.0,False,False,0.0004817259996343637,3.274300070188474e-05
1755017058,3,280,240,0.8571428571428571,safe,0.0,False,False,9.342099838249851e-05,2.9224000172689557e-05
1755017059,3,2014,2008,0.997020854021847,safe,0.0,False,False,0.02604599999904167,4.3850999645655975e-05
1755017060,3,7,6,0.8571428571428571,safe,0.0,False,False,4.645999979402404e-05,2.8840999220847152e-05
