seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,adjust,inserted,run_time_G,run_time_our
1755022010,3,260,230,0.8846153846153846,safe,0.0,False,False,0.00028651600041484926,4.43499993707519e-05
1755022011,3,62,51,0.8225806451612904,safe,0.0,False,False,0.00017991100139624905,2.8043999918736517e-05
1755022012,3,2044,2022,0.9892367906066536,safe,0.0,False,False,0.011040380999475019,3.5650000427267514e-05
1755022013,3,230,220,0.9565217391304348,safe,0.0,False,False,9.433699960936792e-05,2.6525000066612847e-05
1755022014,3,2006,2003,0.9985044865403788,safe,0.0,False,False,0.1010219909985608,3.668699901027139e-05
1755022015,3,406,403,0.9926108374384236,safe,0.0,False,False,0.005033638000895735,5.186500129639171e-05
1755022016,3,40,35,0.875,safe,0.0,,False,8.693000017956365e-05,3.3911999707925133e-05
1755022017,3,230,215,0.9347826086956522,safe,0.0,False,False,0.0002300139985891292,2.7598000087891705e-05
1755022018,3,2102,2051,0.9757373929590866,safe,0.0,False,False,0.013081168001008336,0.00010260400085826404
1755022019,3,310,255,0.8225806451612904,safe,0.0,False,False,0.00012599799993040506,2.2382999304682016e-05
1755022020,3,700,600,0.8571428571428571,safe,0.0,False,False,0.0001164740006061038,3.265200030000415e-05
1755022021,3,122,111,0.9098360655737705,safe,0.0,False,False,0.00023980500009201933,1.9037001038668677e-05
1755022022,3,52,46,0.8846153846153846,safe,0.0,False,False,0.0001627060009923298,2.8619000659091398e-05
1755022023,3,2042,2021,0.9897159647404505,safe,0.0,False,False,0.01844273700044141,3.585199920053128e-05
1755022024,3,104,102,0.9807692307692307,safe,0.0,False,False,0.0008333579989994178,3.161899985570926e-05
1755022025,3,504,452,0.8968253968253969,safe,0.0,False,False,0.0008962520005297847,3.8064999898779206e-05
1755022026,3,304,252,0.8289473684210527,safe,0.0,False,False,0.0004199619997962145,3.5558001400204375e-05
1755022027,3,4000,4000,1.0,safe,0.0,,False,7.781599924783222e-05,2.6804000299307518e-05
1755022028,3,4000,3001,0.75025,safe,0.0,,False,0.008422219998465152,4.3809000999317504e-05
1755022029,3,2120,2060,0.9716981132075472,safe,0.0,False,False,0.001361118000204442,3.669199941214174e-05
1755022030,3,800,800,1.0,safe,0.0,,False,5.420800152933225e-05,2.79949999821838e-05
1755022031,3,16,14,0.875,safe,0.0,False,False,0.00012798799980373587,3.24990014632931e-05
1755022032,3,620,510,0.8225806451612904,safe,0.0,False,False,0.00019337300000188407,3.277299947512802e-05
1755022033,3,424,412,0.9716981132075472,safe,0.0,False,False,0.00131081299878133,3.376399945409503e-05
1755022034,3,2440,2220,0.9098360655737705,safe,0.0,False,False,0.0005225660006544786,3.9565999031765386e-05
1755022035,3,450,425,0.9444444444444444,safe,0.0,False,False,0.0004047460006404435,3.0641000194009393e-05
1755022036,3,2400,2200,0.9166666666666666,safe,0.0,False,False,0.00016627799959678669,3.468199975031894e-05
1755022037,3,2014,2008,0.997020854021847,safe,0.0,False,False,0.020705110000562854,4.756700036523398e-05
1755022038,3,46,43,0.9347826086956522,safe,0.0,False,False,0.00018196100063505583,2.7371001124265604e-05
1755022039,3,640,520,0.8125,safe,0.0,False,False,0.00011202499990758952,2.645299900905229e-05
1755022040,3,2044,2022,0.9892367906066536,safe,0.0,False,False,0.006979186000535265,2.994499845954124e-05
1755022041,3,142,131,0.9225352112676056,safe,0.0,False,False,0.0007231220006360672,3.0207000236259773e-05
1755022042,3,340,280,0.8235294117647058,safe,0.0,False,False,0.00013240599946584553,3.199399907316547e-05
1755022043,3,520,460,0.8846153846153846,safe,0.0,False,False,0.00023089099886419717,3.022800046892371e-05
1755022044,3,2204,2102,0.9537205081669692,safe,0.0,False,False,0.004981488000339596,3.9339000068139285e-05
1755022045,3,2120,2060,0.9716981132075472,safe,0.0,False,False,0.0006390870003087912,2.2088999685365707e-05
1755022046,3,2404,2202,0.9159733777038269,safe,0.0,False,False,0.004844590999709908,3.925399869331159e-05
1755022047,3,160,140,0.875,safe,0.0,False,False,0.00014687499970023055,3.102899972873274e-05
1755022048,3,222,211,0.9504504504504504,safe,0.0,False,False,0.0009273840005334932,3.1635001505492255e-05
1755022049,3,504,452,0.8968253968253969,safe,0.0,False,False,0.0008879849992808886,3.339100112498272e-05
1755022050,3,510,455,0.8921568627450981,safe,0.0,False,False,0.0004077890007465612,3.260099947510753e-05
1755022051,3,2440,2220,0.9098360655737705,safe,0.0,False,False,0.0005300630000419915,3.5537999792722985e-05
1755022052,3,2030,2015,0.9926108374384236,safe,0.0,False,False,0.006002142999932403,3.97809999412857e-05
1755022053,3,450,425,0.9444444444444444,safe,0.0,False,False,0.00045562299965240527,3.305300015199464e-05
1755022054,3,406,403,0.9926108374384236,safe,0.0,False,False,0.0051739530008489965,3.432199991948437e-05
1755022055,3,2006,2003,0.9985044865403788,safe,0.0,False,False,0.1263013050011068,6.197699985932559e-05
1755022056,3,2004,2002,0.999001996007984,safe,0.0,False,False,0.23272578199976124,6.096499964769464e-05
1755022057,3,112,106,0.9464285714285714,safe,0.0,False,False,0.00023811699975340161,1.8403001377009787e-05
1755022058,3,26,23,0.8846153846153846,safe,0.0,False,False,0.0003780189999815775,2.4540000595152378e-05
1755022059,3,19,18,0.9473684210526315,safe,0.0,,False,8.231599895225372e-05,3.097100125160068e-05
1755022060,3,2008,2004,0.99800796812749,safe,0.0,False,False,0.06353658599982737,4.2189998566755094e-05
1755022061,3,412,406,0.9854368932038835,safe,0.0,False,False,0.0028567490007844754,3.682700116769411e-05
1755022062,3,320,260,0.8125,safe,0.0,False,False,0.00011674499910441227,2.882999979192391e-05
1755022063,3,130,115,0.8846153846153846,safe,0.0,False,False,0.00011912699847016484,2.836900057445746e-05
1755022064,3,3040,3020,0.993421052631579,safe,0.0,,False,0.0004321750002418412,3.456599915807601e-05
1755022065,3,32,26,0.8125,safe,0.0,False,False,0.00016855900139489677,4.880400047113653e-05
1755022066,3,48,44,0.9166666666666666,safe,0.0,False,False,0.00013636100084113423,2.8713000574498437e-05
1755022067,3,230,215,0.9347826086956522,safe,0.0,False,False,0.00020918499831168447,3.023699900950305e-05
1755022068,3,62,51,0.8225806451612904,safe,0.0,False,False,0.0001968080014194129,3.07059999613557e-05
1755022069,3,206,203,0.9854368932038835,safe,0.0,False,False,0.0035423480003373697,3.503900006762706e-05
1755022070,3,2204,2102,0.9537205081669692,safe,0.0,False,False,0.0051866529993276345,4.156300019531045e-05
1755022071,3,8,6,0.75,safe,0.0,False,False,0.00010310800098523032,2.937299905170221e-05
1755022072,3,2102,2051,0.9757373929590866,safe,0.0,False,False,0.009905426999466727,5.4718999308533967e-05
1755022073,3,2240,2120,0.9464285714285714,safe,0.0,False,False,0.00045714199950452894,3.401100002520252e-05
1755022074,3,415,410,0.9879518072289156,safe,0.0,False,False,0.0005071629984740866,2.900500112446025e-05
1755022075,3,2044,2022,0.9892367906066536,safe,0.0,False,False,0.007515346998843597,4.6126999222906306e-05
1755022076,3,510,455,0.8921568627450981,safe,0.0,False,False,0.0002609389994177036,5.212500036577694e-05
1755022077,3,2006,2003,0.9985044865403788,safe,0.0,False,False,0.10339626499990118,4.4623999201576225e-05
1755022078,3,422,411,0.9739336492890995,safe,0.0,False,False,0.0015924399995128624,2.9724000341957435e-05
1755022079,3,480,440,0.9166666666666666,safe,0.0,False,False,0.0001666449988988461,2.8563001251313835e-05
1755022080,3,34,28,0.8235294117647058,safe,0.0,False,False,0.00011117199937871192,2.647600013006013e-05
1755022081,3,2042,2021,0.9897159647404505,safe,0.0,False,False,0.013930094999523135,3.4123999284929596e-05
1755022082,3,14,12,0.8571428571428571,safe,0.0,False,False,0.00010440799997013528,2.562200097599998e-05
1755022083,3,700,550,0.7857142857142857,safe,0.0,False,False,0.00012360500113572925,2.7283998861094005e-05
1755022084,3,2110,2055,0.9739336492890995,safe,0.0,False,False,0.002091046000714414,3.120199835393578e-05
1755022085,3,215,210,0.9767441860465116,safe,0.0,False,False,0.0001911569997901097,2.5008999728015624e-05
1755022086,3,64,62,0.96875,safe,0.0,,False,0.00010624900096445344,2.6732001060736366e-05
1755022087,3,160,140,0.875,safe,0.0,False,False,0.00013786899944534525,2.632200084917713e-05
1755022088,3,140,120,0.8571428571428571,safe,0.0,False,False,9.466100163990632e-05,2.7727000997401774e-05
1755022089,3,200,151,0.755,safe,0.0,,False,0.00025847200049611274,2.7034999220632017e-05
1755022090,3,340,320,0.9411764705882353,safe,0.0,,False,7.435099905706011e-05,2.8734000807162374e-05
1755022091,3,62,51,0.8225806451612904,safe,0.0,False,False,0.00019224800053052604,3.0527999115292914e-05
1755022092,3,2012,2006,0.9970178926441352,safe,0.0,False,False,0.04155580200131226,4.903700028080493e-05
1755022093,3,32,31,0.96875,safe,0.0,,False,9.177699939755257e-05,3.3721998988767155e-05
1755022094,3,2110,2055,0.9739336492890995,safe,0.0,False,False,0.001902775000417023,3.220899998268578e-05
