seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,adjust,inserted,run_time_G,run_time_our
1755019010,3,2080,2040,0.9807692307692307,safe,0.0,False,False,0.0010254360004182672,5.267899905447848e-05
1755019011,3,224,212,0.9464285714285714,safe,0.0,False,False,0.00033661999987089075,2.6867999622481875e-05
1755019012,3,2240,2120,0.9464285714285714,safe,0.0,False,False,0.00041978000081144273,3.167300019413233e-05
1755019013,3,510,455,0.8921568627450981,safe,0.0,False,False,0.0002569440002844203,2.78410007013008e-05
1755019014,3,2044,2022,0.9892367906066536,safe,0.0,False,False,0.009369288998641423,3.9802000173949637e-05
1755019015,3,250,225,0.9,safe,0.0,False,False,0.00019536900072125718,2.940199919976294e-05
1755019016,3,2050,2025,0.9878048780487805,safe,0.0,False,False,0.0037625149998348206,3.7181000152486376e-05
1755019017,3,400,310,0.775,safe,0.0,,False,0.00013160399976186454,3.345299955981318e-05
1755019018,3,602,501,0.8322259136212624,safe,0.0,False,False,0.001515623000159394,3.7493000490940176e-05
1755019019,3,200,160,0.8,safe,0.0,,False,8.478600102534983e-05,2.940500053227879e-05
1755019020,3,80,61,0.7625,safe,0.0,,False,0.00017538700012664776,3.7126001188880764e-05
1755019021,3,320,260,0.8125,safe,0.0,False,False,0.00011391800035198685,2.8402000680216588e-05
1755019022,3,400,350,0.875,safe,0.0,False,False,9.421799950359855e-05,3.154300065943971e-05
1755019023,3,2500,2250,0.9,safe,0.0,False,False,0.00024406200100202113,3.279100019426551e-05
1755019024,3,414,408,0.9855072463768116,safe,0.0,False,False,0.0015186350010480965,7.277099939528853e-05
1755019025,3,2220,2110,0.9504504504504504,safe,0.0,False,False,0.0010151459991902811,2.952499926323071e-05
1755019026,3,2410,2205,0.9149377593360996,safe,0.0,False,False,0.0017612229985388694,3.72159993276e-05
1755019027,3,2022,2011,0.9945598417408507,safe,0.0,False,False,0.029673629000171786,3.886199920088984e-05
1755019028,3,114,108,0.9473684210526315,safe,0.0,False,False,0.0002981220004585339,3.4079999750247225e-05
1755019029,3,206,203,0.9854368932038835,safe,0.0,False,False,0.0016602039995632367,3.5197999750380404e-05
1755019030,3,44,42,0.9545454545454546,safe,0.0,False,False,0.0002472180003678659,3.138499960186891e-05
