seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,adjust,inserted,run_time_G,run_time_our
1755021010,3,2020,2010,0.995049504950495,safe,0.0,False,False,0.007824405000064871,6.747500083292834e-05
1755021011,3,400,350,0.875,safe,0.0,False,False,0.0001819830013118917,2.98529994324781e-05
1755021012,3,414,408,0.9855072463768116,safe,0.0,False,False,0.0012161790000391193,2.453600063745398e-05
1755021013,3,504,452,0.8968253968253969,safe,0.0,False,False,0.00037577500006591436,1.7213000319316052e-05
1755021014,3,2140,2080,0.9719626168224299,safe,0.0,False,False,0.0005885699993086746,3.119299981335644e-05
1755021015,3,2022,2011,0.9945598417408507,safe,0.0,False,False,0.02427107000039541,3.86140000045998e-05
1755021016,3,444,422,0.9504504504504504,safe,0.0,False,False,0.0009872119990177453,3.6770001315744594e-05
1755021017,3,604,602,0.9966887417218543,safe,0.0,,False,0.0008058530002017505,4.075700053363107e-05
1755021018,3,2120,2060,0.9716981132075472,safe,0.0,False,False,0.0013552950003941078,5.2146999223623425e-05
1755021019,3,2402,2201,0.9163197335553706,safe,0.0,False,False,0.008781978000115487,5.6720999054959975e-05
1755021020,3,2202,2101,0.9541326067211626,safe,0.0,False,False,0.007475158001398086,3.9774000470060855e-05
1755021021,3,700,550,0.7857142857142857,safe,0.0,False,False,9.508400034974329e-05,2.985399987665005e-05
1755021022,3,114,108,0.9473684210526315,safe,0.0,False,False,0.00021398999888333492,2.8410000595613383e-05
1755021023,3,222,211,0.9504504504504504,safe,0.0,False,False,0.0005216070003370987,2.3560998670291156e-05
1755021024,3,150,135,0.9,safe,0.0,False,False,0.00021874999947613105,3.3928001357708126e-05
1755021025,3,400,305,0.7625,safe,0.0,,False,0.0002047119996859692,3.1798001145944e-05
1755021026,3,280,240,0.8571428571428571,safe,0.0,False,False,6.567600030393805e-05,1.7858999854070134e-05
1755021027,3,52,46,0.8846153846153846,safe,0.0,False,False,0.0001819120006985031,2.554800084908493e-05
1755021028,3,160,140,0.875,safe,0.0,False,False,8.500100011588074e-05,2.3488000806537457e-05
1755021029,3,412,406,0.9854368932038835,safe,0.0,False,False,0.0028945819994987687,3.4841999877244234e-05
1755021030,3,62,51,0.8225806451612904,safe,0.0,False,False,0.00017390799985150807,2.7080999643658288e-05
1755021031,3,2020,2010,0.995049504950495,safe,0.0,False,False,0.008422048000284121,3.205699977115728e-05
1755021032,3,2400,2200,0.9166666666666666,safe,0.0,False,False,0.00015120700118131936,2.771700019366108e-05
1755021033,3,62,51,0.8225806451612904,safe,0.0,False,False,0.0001708449999568984,2.69089996436378e-05
1755021034,3,80,61,0.7625,safe,0.0,,False,0.00014719099999638274,2.534099985496141e-05
1755021035,3,215,210,0.9767441860465116,safe,0.0,False,False,0.00018017499860434327,2.2135000108391978e-05
1755021036,3,2600,2400,0.9230769230769231,safe,0.0,False,False,0.00010830400060513057,4.07090010412503e-05
1755021037,3,80,70,0.875,safe,0.0,False,False,6.47489996481454e-05,3.006899896718096e-05
1755021038,3,2030,2020,0.9950738916256158,safe,0.0,False,False,0.0024608169987914152,3.279599877714645e-05
1755021039,3,2104,2052,0.9752851711026616,safe,0.0,False,False,0.0049081880006269785,3.382400063856039e-05
1755021040,3,520,460,0.8846153846153846,safe,0.0,False,False,0.00015683899982832372,3.157499850203749e-05
1755021041,3,19,18,0.9473684210526315,safe,0.0,,False,8.865800009516533e-05,2.8857999495812692e-05
1755021042,3,114,108,0.9473684210526315,safe,0.0,False,False,0.000260919001448201,3.0715000320924446e-05
1755021043,3,130,120,0.9230769230769231,safe,0.0,False,False,0.00018876499962061644,3.0566001441911794e-05
1755021044,3,2004,2002,0.999001996007984,safe,0.0,False,False,0.1769215719996282,6.260300142457709e-05
1755021045,3,320,260,0.8125,safe,0.0,False,False,0.00013986199883220252,2.9382999855442904e-05
1755021046,3,130,115,0.8846153846153846,safe,0.0,False,False,0.00019676199917739723,2.4913999368436635e-05
1755021047,3,106,104,0.9811320754716981,safe,0.0,False,False,0.00021478899907378945,2.4914001187426038e-05
1755021048,3,34,32,0.9411764705882353,safe,0.0,,False,0.00010619000022416003,5.0338001528871246e-05
1755021049,3,150,135,0.9,safe,0.0,False,False,0.0002241020010842476,2.9476999770849943e-05
1755021050,3,62,51,0.8225806451612904,safe,0.0,False,False,0.0001322919997619465,2.647200017236173e-05
1755021051,3,2200,2100,0.9545454545454546,safe,0.0,False,False,0.00031134399978327565,3.312800072308164e-05
1755021052,3,2204,2102,0.9537205081669692,safe,0.0,False,False,0.0053180270006123465,5.375199907575734e-05
1755021053,3,160,140,0.875,safe,0.0,False,False,9.121599941863678e-05,2.0761999621754512e-05
1755021054,3,260,230,0.8846153846153846,safe,0.0,False,False,0.00013025899897911586,3.240099977119826e-05
1755021055,3,620,510,0.8225806451612904,safe,0.0,False,False,0.00011353399895597249,2.0155999663984403e-05
1755021056,3,2440,2220,0.9098360655737705,safe,0.0,False,False,0.0002881239997805096,2.5135999749181792e-05
1755021057,3,2102,2051,0.9757373929590866,safe,0.0,False,False,0.007934590999866487,3.0077000701567158e-05
1755021058,3,502,451,0.898406374501992,safe,0.0,False,False,0.0012437810000847094,3.506099892547354e-05
1755021059,3,18,15,0.8333333333333334,safe,0.0,False,False,0.00013047399988863617,3.070299862883985e-05
1755021060,3,800,700,0.875,safe,0.0,,False,5.287000021780841e-05,2.5962001018342562e-05
1755021061,3,442,421,0.9524886877828054,safe,0.0,False,False,0.001420626000253833,2.6174000595347025e-05
1755021062,3,310,255,0.8225806451612904,safe,0.0,False,False,0.00012356600018392783,2.4943999960669316e-05
1755021063,3,34,28,0.8235294117647058,safe,0.0,False,False,9.496699931332842e-05,2.9007000193814747e-05
1755021064,3,700,550,0.7857142857142857,safe,0.0,False,False,6.770400068489835e-05,2.070600021397695e-05
1755021065,3,604,602,0.9966887417218543,safe,0.0,False,False,0.0007262770013767295,2.895800025726203e-05
1755021066,3,444,422,0.9504504504504504,safe,0.0,False,False,0.0010192409990850138,3.17960002576001e-05
1755021067,3,550,500,0.9090909090909091,safe,0.0,False,False,0.00010097300037159584,3.1646999559598044e-05
1755021068,3,160,155,0.96875,safe,0.0,False,False,0.00012784600039594807,2.6760000764625147e-05
1755021069,3,2022,2011,0.9945598417408507,safe,0.0,False,False,0.024030325999774504,5.339800009096507e-05
1755021070,3,2410,2205,0.9149377593360996,safe,0.0,False,False,0.0015976319991750643,2.662499900907278e-05
1755021071,3,2024,2012,0.9940711462450593,safe,0.0,False,False,0.01406408500042744,4.508399979386013e-05
1755021072,3,2008,2004,0.99800796812749,safe,0.0,False,False,0.049248855000769254,5.44440008525271e-05
1755021073,3,8,7,0.875,safe,0.0,,False,4.553899998427369e-05,1.99290007003583e-05
1755021074,3,48,44,0.9166666666666666,safe,0.0,False,False,0.00018785799875331577,2.844499977072701e-05
1755021075,3,34,32,0.9411764705882353,safe,0.0,,False,9.153900100500323e-05,2.687800042622257e-05
