seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,adjust,inserted,run_time_G,run_time_our
1755024037,3,604,502,0.8311258278145696,safe,0.0,False,False,0.0008821859992167447,4.543899922282435e-05
1755024038,3,2440,2220,0.9098360655737705,safe,0.0,False,False,0.00044189100299263373,2.712599962251261e-05
1755024039,3,114,108,0.9473684210526315,safe,0.0,False,False,0.00011775899838539772,1.4983997971285135e-05
1755024040,3,800,700,0.875,safe,0.0,,False,4.974199691787362e-05,2.8020996978739277e-05
1755024041,3,610,505,0.8278688524590164,safe,0.0,False,False,0.00014393099991139024,1.6222002159338444e-05
1755024042,3,2500,2250,0.9,safe,0.0,False,False,0.00011278700185357593,1.8077000277116895e-05
1755024043,3,2500,2250,0.9,safe,0.0,False,False,0.00019070599955739453,2.6339002943132073e-05
1755024044,3,55,50,0.9090909090909091,safe,0.0,False,False,8.851199891068973e-05,2.444200072204694e-05
1755024045,3,80,70,0.875,safe,0.0,,False,7.76269989728462e-05,4.146299761487171e-05
1755024046,3,2060,2040,0.9902912621359223,safe,0.0,False,False,0.0008172870002454147,2.917900201282464e-05
1755024047,3,414,408,0.9855072463768116,safe,0.0,False,False,0.000596886999119306,1.5731999155832455e-05
1755024048,3,2410,2205,0.9149377593360996,safe,0.0,False,False,0.0013823049994243775,2.4986999051179737e-05
1755024049,3,640,520,0.8125,safe,0.0,False,False,9.566299922880717e-05,2.3526001314166933e-05
1755024050,3,112,106,0.9464285714285714,safe,0.0,False,False,0.00041216799945686944,2.6145000447286293e-05
1755024051,3,16,14,0.875,safe,0.0,False,False,9.340299948235042e-05,2.1911000658292323e-05
1755024052,3,26,23,0.8846153846153846,safe,0.0,False,False,0.0001367129989375826,2.5833000108832493e-05
1755024053,3,2102,2051,0.9757373929590866,safe,0.0,False,False,0.00456735099942307,2.3264001356437802e-05
1755024054,3,320,260,0.8125,safe,0.0,False,False,4.697099939221516e-05,1.2002001312794164e-05
1755024055,3,222,211,0.9504504504504504,safe,0.0,False,False,0.0010130249975190964,2.8208000003360212e-05
1755024056,3,442,421,0.9524886877828054,safe,0.0,False,False,0.0015663429985579569,9.060599768417887e-05
1755024057,3,2800,2400,0.8571428571428571,safe,0.0,False,False,6.665000182692893e-05,2.2200998500920832e-05
1755024058,3,602,501,0.8322259136212624,safe,0.0,False,False,0.0011365579994162545,3.761499829124659e-05
1755024059,3,142,131,0.9225352112676056,safe,0.0,False,False,0.0006874999999126885,2.530699930503033e-05
1755024060,3,80,60,0.75,safe,0.0,False,False,9.098599912249483e-05,2.5441000616410747e-05
1755024061,3,2015,2010,0.9975186104218362,safe,0.0,False,False,0.006917788999999175,2.997399860760197e-05
1755024062,3,250,225,0.9,safe,0.0,False,False,0.00011524799992912449,2.211099854321219e-05
1755024063,3,112,106,0.9464285714285714,safe,0.0,False,False,0.00028444099734770134,2.1345000277506188e-05
1755024064,3,230,215,0.9347826086956522,safe,0.0,False,False,0.0001429820003977511,2.2942000214243308e-05
1755024065,3,2030,2015,0.9926108374384236,safe,0.0,False,False,0.0037916180008323863,2.5994999305112287e-05
1755024066,3,2200,2100,0.9545454545454546,safe,0.0,False,False,0.00020976399900973774,2.2677999368170276e-05
1755024067,3,2240,2120,0.9464285714285714,safe,0.0,False,False,0.00031732299976283684,2.5007000658661127e-05
1755024068,3,40,32,0.8,safe,0.0,,False,0.00011017400174750946,2.4819997634040192e-05
1755024069,3,214,208,0.9719626168224299,safe,0.0,False,False,0.00034799100103555247,2.19409994315356e-05
1755024070,3,400,300,0.75,safe,0.0,False,False,4.214799992041662e-05,2.0886000129394233e-05
1755024071,3,244,222,0.9098360655737705,safe,0.0,False,False,0.00026106999939656816,2.2309999621938914e-05
1755024072,3,304,302,0.993421052631579,safe,0.0,,False,0.0002307050017407164,2.2067000827519223e-05
1755024073,3,62,61,0.9838709677419355,safe,0.0,False,False,0.00010585400013951585,2.1994997950969264e-05
1755024074,3,200,151,0.755,safe,0.0,,False,0.0002462680022290442,2.376700285822153e-05
1755024075,3,2200,2100,0.9545454545454546,safe,0.0,False,False,0.00017643499813857488,2.1416002709884197e-05
1755024076,3,55,50,0.9090909090909091,safe,0.0,False,False,6.0130998463137075e-05,2.856799983419478e-05
1755024077,3,510,455,0.8921568627450981,safe,0.0,False,False,0.000212954000744503,2.1604999346891418e-05
1755024078,3,142,131,0.9225352112676056,safe,0.0,False,False,0.000462361000245437,1.985900235013105e-05
1755024079,3,26,23,0.8846153846153846,safe,0.0,False,False,9.97949973680079e-05,2.4084998585749418e-05
1755024080,3,406,404,0.9950738916256158,safe,0.0,False,False,0.001964686998690013,2.9596998501801863e-05
1755024081,3,200,180,0.9,safe,0.0,,False,6.90160013618879e-05,2.25650001084432e-05
1755024082,3,422,411,0.9739336492890995,safe,0.0,False,False,0.0012752859984175302,2.1861000277567655e-05
1755024083,3,70,55,0.7857142857142857,safe,0.0,False,False,5.6362998293479905e-05,2.2322998120216653e-05
1755024084,3,230,215,0.9347826086956522,safe,0.0,False,False,0.0001236909993167501,2.1175997972022742e-05
1755024085,3,144,132,0.9166666666666666,safe,0.0,False,False,0.0002866750000976026,2.3404998501064256e-05
1755024086,3,160,140,0.875,safe,0.0,False,False,8.085199806373566e-05,2.1223000658210367e-05
1755024087,3,414,408,0.9855072463768116,safe,0.0,False,False,0.0009263770007237326,2.384999970672652e-05
1755024088,3,400,400,1.0,safe,0.0,,False,3.877799827023409e-05,2.1472998923854902e-05
1755024089,3,442,421,0.9524886877828054,safe,0.0,False,False,0.0010969159993692301,2.459399911458604e-05
1755024090,3,424,412,0.9716981132075472,safe,0.0,False,False,0.0006723729966324754,2.419099837425165e-05
1755024091,3,2800,2400,0.8571428571428571,safe,0.0,False,False,0.00010749799912446178,2.4102999304886907e-05
1755024092,3,304,252,0.8289473684210527,safe,0.0,False,False,0.00024369699895032682,2.8004000341752544e-05
1755024093,3,2440,2220,0.9098360655737705,safe,0.0,False,False,0.000381943002139451,2.6613997761160135e-05
1755024094,3,46,43,0.9347826086956522,safe,0.0,False,False,0.00019804700059466995,2.6116002118214965e-05
1755024095,3,160,140,0.875,safe,0.0,False,False,8.992299990495667e-05,2.2224998247111216e-05
1755024096,3,406,403,0.9926108374384236,safe,0.0,False,False,0.004181423999398248,2.5154997274512425e-05
1755024097,3,430,415,0.9651162790697675,safe,0.0,False,False,0.00020934100029990077,1.5294997865566984e-05
1755024098,3,444,422,0.9504504504504504,safe,0.0,False,False,0.0003817899996647611,1.4984001609263942e-05
1755024099,3,240,220,0.9166666666666666,safe,0.0,False,False,0.00010912099969573319,2.445700010866858e-05
1755024100,3,150,135,0.9,safe,0.0,False,False,0.00015250499927788042,2.359200152568519e-05
1755024101,3,142,131,0.9225352112676056,safe,0.0,False,False,0.0006886379997013137,3.1493000278715044e-05
1755024102,3,422,411,0.9739336492890995,safe,0.0,False,False,0.0017311590017925482,2.4956003471743315e-05
1755024103,3,504,452,0.8968253968253969,safe,0.0,False,False,0.0006411699978343677,2.9810002160957083e-05
1755024104,3,2050,2025,0.9878048780487805,safe,0.0,False,False,0.003022558998054592,2.9812999855494127e-05
1755024105,3,2404,2202,0.9159733777038269,safe,0.0,False,False,0.003354165000928333,3.127699892502278e-05
1755024106,3,44,42,0.9545454545454546,safe,0.0,False,False,0.00019034500292036682,2.1687999833375216e-05
1755024107,3,310,255,0.8225806451612904,safe,0.0,False,False,0.00015591500050504692,2.7088000933872536e-05
1755024108,3,130,115,0.8846153846153846,safe,0.0,False,False,0.00011483399794087745,2.424700142000802e-05
1755024109,3,150,135,0.9,safe,0.0,False,False,0.00018281400116393343,2.523399962228723e-05
1755024110,3,64,62,0.96875,safe,0.0,False,False,0.00011099799667135812,2.4582001060480252e-05
1755024111,3,620,510,0.8225806451612904,safe,0.0,False,False,0.00016501099889865145,3.6229997931513935e-05
1755024112,3,43,42,0.9767441860465116,safe,0.0,False,False,0.0002196890018240083,2.471800326020457e-05
1755024113,3,2420,2210,0.9132231404958677,safe,0.0,False,False,0.0007662349999009166,3.0057999538257718e-05
1755024114,3,124,112,0.9032258064516129,safe,0.0,False,False,0.00020007100101793185,2.5875000574160367e-05
1755024115,3,2140,2080,0.9719626168224299,safe,0.0,False,False,0.0005799489990749862,3.578800169634633e-05
1755024116,3,244,222,0.9098360655737705,safe,0.0,False,False,0.0003705950002768077,2.79079977190122e-05
1755024117,3,2402,2201,0.9163197335553706,safe,0.0,False,False,0.007374471002549399,3.774499782593921e-05
1755024118,3,2060,2030,0.9854368932038835,safe,0.0,False,False,0.0016579859984631184,4.516400076681748e-05
1755024119,3,18,15,0.8333333333333334,safe,0.0,False,False,0.00010882200149353594,2.6498000806896016e-05
1755024120,3,700,550,0.7857142857142857,safe,0.0,False,False,6.827700053690933e-05,2.527200194890611e-05
1755024121,3,55,50,0.9090909090909091,safe,0.0,False,False,9.870400026557036e-05,2.5752000510692596e-05
1755024122,3,310,255,0.8225806451612904,safe,0.0,False,False,0.00016330499784089625,2.3232998501043767e-05
1755024123,3,800,600,0.75,safe,0.0,False,False,4.805200296686962e-05,2.408900036243722e-05
1755024124,3,250,225,0.9,safe,0.0,False,False,0.00015780800094944425,3.2137002563104033e-05
1755024125,3,2440,2220,0.9098360655737705,safe,0.0,False,False,0.0004085910004505422,2.7530997613212094e-05
1755024126,3,222,211,0.9504504504504504,safe,0.0,False,False,0.0007213429998955689,2.495800072210841e-05
1755024127,3,800,610,0.7625,safe,0.0,,False,0.0001446879978175275,3.808600013144314e-05
1755024128,3,600,500,0.8333333333333334,safe,0.0,False,False,6.594599835807458e-05,2.3527998564532027e-05
1755024129,3,340,320,0.9411764705882353,safe,0.0,,False,9.94300025922712e-05,2.5665001885499805e-05
1755024130,3,4000,3020,0.755,safe,0.0,,False,0.0004510610015131533,3.3806001738412306e-05
1755024131,3,2006,2003,0.9985044865403788,safe,0.0,False,False,0.13833291500122868,5.506100205820985e-05
1755024132,3,214,208,0.9719626168224299,safe,0.0,False,False,0.0006169939988467377,3.518700032145716e-05
1755024133,3,16,14,0.875,safe,0.0,False,False,0.00013546400077757426,3.299799936939962e-05
1755024134,3,70,55,0.7857142857142857,safe,0.0,False,False,7.488999835914001e-05,3.30279981426429e-05
1755024135,3,2080,2040,0.9807692307692307,safe,0.0,False,False,0.0010761839985207189,3.720799941220321e-05
1755024136,3,34,28,0.8235294117647058,safe,0.0,False,False,0.00013414500062935986,3.198899867129512e-05
1755024137,3,35,30,0.8571428571428571,safe,0.0,False,False,7.234799704747275e-05,3.6457000533118844e-05
1755024138,3,2004,2002,0.999001996007984,safe,0.0,False,False,0.26525033399957465,5.426400093710981e-05
1755024139,3,504,452,0.8968253968253969,safe,0.0,False,False,0.000967202999163419,3.503699917928316e-05
1755024140,3,610,505,0.8278688524590164,safe,0.0,False,False,0.00042490899795666337,3.3962001907639205e-05
1755024141,3,404,402,0.995049504950495,safe,0.0,False,False,0.009774561000085669,4.6665001718793064e-05
1755024142,3,52,46,0.8846153846153846,safe,0.0,False,False,0.00019988799976999871,3.1204002880258486e-05
1755024143,3,26,23,0.8846153846153846,safe,0.0,False,False,0.0001441309977963101,3.097100125160068e-05
1755024144,3,340,280,0.8235294117647058,safe,0.0,False,False,9.34449999476783e-05,3.697200008900836e-05
