seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,adjust,inserted,run_time_G,run_time_our
1755019010,3,2080,2040,0.9807692307692307,safe,0.0,False,False,0.0007996219992492115,4.8252999476972036e-05
1755019011,3,224,212,0.9464285714285714,safe,0.0,False,False,0.00020599600065906998,1.6109999705804512e-05
1755019012,3,2240,2120,0.9464285714285714,safe,0.0,False,False,0.0004921290001220768,3.914499939128291e-05
1755019013,3,510,455,0.8921568627450981,safe,0.0,False,False,0.00019263499962107744,1.5764999261591583e-05
1755019014,3,2044,2022,0.9892367906066536,safe,0.0,False,False,0.007925676998638664,4.4562999391928315e-05
1755019015,3,250,225,0.9,safe,0.0,False,False,0.0002147390005120542,3.458100036368705e-05
1755019016,3,2050,2025,0.9878048780487805,safe,0.0,False,False,0.0020204110005579423,3.0150999009492807e-05
1755019017,3,400,310,0.775,safe,0.0,,False,0.00013172400031180587,3.14819990308024e-05
1755019018,3,602,501,0.8322259136212624,safe,0.0,False,False,0.0015624370007571997,3.498600017337594e-05
1755019019,3,200,160,0.8,safe,0.0,,False,5.364299977372866e-05,1.730800067889504e-05
1755019020,3,80,61,0.7625,safe,0.0,,False,0.0001381740003125742,2.525300078559667e-05
1755019021,3,320,260,0.8125,safe,0.0,False,False,0.00012403599976096302,3.05560006381711e-05
1755019022,3,400,350,0.875,safe,0.0,False,False,6.039099935151171e-05,2.393400063738227e-05
1755019023,3,2500,2250,0.9,safe,0.0,False,False,0.00024954299988166895,3.748499875655398e-05
1755019024,3,414,408,0.9855072463768116,safe,0.0,False,False,0.0014046150008653058,5.533900002774317e-05
1755019025,3,2220,2110,0.9504504504504504,safe,0.0,False,False,0.0009331010005553253,3.87780000892235e-05
1755019026,3,2410,2205,0.9149377593360996,safe,0.0,False,False,0.0015059309989737812,3.961999937018845e-05
1755019027,3,2022,2011,0.9945598417408507,safe,0.0,False,False,0.02606813899910776,4.348999937064946e-05
