seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,adjust,inserted,run_time_G,run_time_our
1755022010,3,260,230,0.8846153846153846,safe,0.0,False,False,0.00010051800018118229,2.836199928424321e-05
1755022011,3,62,51,0.8225806451612904,safe,0.0,False,False,0.00016568300088692922,2.3364000298897736e-05
1755022012,3,2044,2022,0.9892367906066536,safe,0.0,False,False,0.006761286000255495,2.299900006619282e-05
1755022013,3,230,220,0.9565217391304348,safe,0.0,False,False,0.00011021700083801989,1.9454999346635304e-05
1755022014,3,2006,2003,0.9985044865403788,safe,0.0,False,False,0.08232708700052171,5.760299973189831e-05
1755022015,3,406,403,0.9926108374384236,safe,0.0,False,False,0.004773745000420604,3.9938999179867096e-05
1755022016,3,40,35,0.875,safe,0.0,,False,8.961800085671712e-05,3.515999924275093e-05
1755022017,3,230,215,0.9347826086956522,safe,0.0,False,False,0.0002342550014873268,2.7453999791759998e-05
1755022018,3,2102,2051,0.9757373929590866,safe,0.0,False,False,0.006859989000076894,3.7150999560253695e-05
1755022019,3,310,255,0.8225806451612904,safe,0.0,False,False,0.00022101700051280204,3.441500120970886e-05
1755022020,3,700,600,0.8571428571428571,safe,0.0,False,False,6.933800068509299e-05,2.645899985509459e-05
1755022021,3,122,111,0.9098360655737705,safe,0.0,False,False,0.0004691619997174712,3.1552999644191004e-05
1755022022,3,52,46,0.8846153846153846,safe,0.0,False,False,0.00020573799884004984,2.8571999791893177e-05
1755022023,3,2042,2021,0.9897159647404505,safe,0.0,False,False,0.014862314999845694,4.351799907453824e-05
1755022024,3,104,102,0.9807692307692307,safe,0.0,False,False,0.0006981030001043109,3.106199983449187e-05
1755022025,3,504,452,0.8968253968253969,safe,0.0,False,False,0.0004977909993613139,2.5351999283884652e-05
1755022026,3,304,252,0.8289473684210527,safe,0.0,False,False,0.0003375729993422283,2.9370999982347712e-05
1755022027,3,4000,4000,1.0,safe,0.0,,False,8.960199920693412e-05,2.9415999961202033e-05
1755022028,3,4000,3001,0.75025,safe,0.0,,False,0.004580101000101422,4.535599873634055e-05
1755022029,3,2120,2060,0.9716981132075472,safe,0.0,False,False,0.0012838820002798457,3.990199911640957e-05
1755022030,3,800,800,1.0,safe,0.0,,False,6.398299956345e-05,2.9183000151533633e-05
1755022031,3,16,14,0.875,safe,0.0,False,False,0.00015858199913054705,2.9503000405384228e-05
1755022032,3,620,510,0.8225806451612904,safe,0.0,False,False,0.0001914630011015106,2.6996000087819993e-05
1755022033,3,424,412,0.9716981132075472,safe,0.0,False,False,0.0009147010005108314,3.461600135779008e-05
1755022034,3,2440,2220,0.9098360655737705,safe,0.0,False,False,0.00031664599919167813,2.8497999664978124e-05
1755022035,3,450,425,0.9444444444444444,safe,0.0,False,False,0.00036876200101687573,3.180599924235139e-05
1755022036,3,2400,2200,0.9166666666666666,safe,0.0,False,False,0.00016281200078083202,3.5851000575348735e-05
1755022037,3,2014,2008,0.997020854021847,safe,0.0,False,False,0.016027505000238307,4.234100015310105e-05
1755022038,3,46,43,0.9347826086956522,safe,0.0,False,False,0.00015441799951076973,2.8466000003390945e-05
1755022039,3,640,520,0.8125,safe,0.0,False,False,7.965300028445199e-05,1.9880000763805583e-05
1755022040,3,2044,2022,0.9892367906066536,safe,0.0,False,False,0.008449341999948956,4.463500044948887e-05
1755022041,3,142,131,0.9225352112676056,safe,0.0,False,False,0.0008141949983837549,3.092900078627281e-05
1755022042,3,340,280,0.8235294117647058,safe,0.0,False,False,0.00010980299884977285,3.0436000088229775e-05
1755022043,3,520,460,0.8846153846153846,safe,0.0,False,False,0.00013513100020645652,1.8681999790715054e-05
1755022044,3,2204,2102,0.9537205081669692,safe,0.0,False,False,0.0028985959997953614,2.664299972821027e-05
1755022045,3,2120,2060,0.9716981132075472,safe,0.0,False,False,0.001295516000027419,3.3771000744309276e-05
