seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,adjust,inserted,run_time_G,run_time_our
1755023037,3,34,28,0.8235294117647058,safe,0.0,False,False,0.00038338899685186334,4.4129999878350645e-05
1755023038,3,142,131,0.9225352112676056,safe,0.0,False,False,0.0006769280007574707,3.4459997550584376e-05
1755023039,3,142,131,0.9225352112676056,safe,0.0,False,False,0.0008428810033365153,7.957300113048404e-05
1755023040,3,800,600,0.75,safe,0.0,False,False,5.166600021766499e-05,2.422699981252663e-05
1755023041,3,64,52,0.8125,safe,0.0,False,False,0.00011813599849119782,2.3597000108566135e-05
1755023042,3,2600,2300,0.8846153846153846,safe,0.0,False,False,0.00010850499893422239,2.405900158919394e-05
1755023043,3,260,230,0.8846153846153846,safe,0.0,False,False,9.848700210568495e-05,2.1844000002602115e-05
1755023044,3,2104,2052,0.9752851711026616,safe,0.0,False,False,0.004946572000335436,3.79899975087028e-05
1755023045,3,34,28,0.8235294117647058,safe,0.0,False,False,5.69280018680729e-05,2.241999754915014e-05
1755023046,3,2120,2060,0.9716981132075472,safe,0.0,False,False,0.0009795119985938072,2.6493002224015072e-05
1755023047,3,540,480,0.8888888888888888,safe,0.0,False,False,8.864999836077914e-05,1.615899964235723e-05
1755023048,3,414,408,0.9855072463768116,safe,0.0,False,False,0.0011700649993144907,2.8807000489905477e-05
1755023049,3,620,610,0.9838709677419355,safe,0.0,,False,0.00015096999777597375,2.5872999685816467e-05
1755023050,3,2044,2022,0.9892367906066536,safe,0.0,False,False,0.0035775070027739275,2.151899752789177e-05
1755023051,3,106,103,0.9716981132075472,safe,0.0,False,False,0.0003845249993901234,2.3049997253110632e-05
1755023052,3,32,26,0.8125,safe,0.0,False,False,7.659300172235817e-05,2.174900146201253e-05
1755023053,3,8,7,0.875,safe,0.0,,False,4.5920001866761595e-05,2.138099807780236e-05
1755023054,3,2024,2012,0.9940711462450593,safe,0.0,False,False,0.014183631999912905,3.521300095599145e-05
1755023055,3,160,140,0.875,safe,0.0,False,False,9.688099817140028e-05,2.2968000848777592e-05
1755023056,3,204,202,0.9901960784313726,safe,0.0,False,False,0.002636025001265807,3.052700049011037e-05
1755023057,3,2500,2250,0.9,safe,0.0,False,False,0.0001267829975404311,2.216299981228076e-05
1755023058,3,4000,3100,0.775,safe,0.0,,False,9.236499681719579e-05,2.5305002054665238e-05
