seeds,num_tasks,final_e2e_max,mrt,R,exceed,false_percentage,adjust,inserted,run_time_our,run_time_G
1755019010,3,1518.2534957654798,1466.6129364308008,0.9659868661730677,safe,0.0,False,False,3.549900065991096e-05,0.0006262409988266882
1755019011,3,1327.6859399065352,1325.50982201756,0.9983609693952711,safe,0.0,False,False,1.7018999642459676e-05,0.21448244199928013
1755019012,3,1423.3453343656101,1358.9690670819953,0.9547711537535565,safe,0.0,False,False,1.9817000065813772e-05,0.005363202000808087
1755019013,3,349.78320026761537,346.30221783235413,0.9900481714599273,safe,0.0,,False,2.4095999833662063e-05,0.00019053799951507244
1755019014,3,233.5143098556664,211.51430985566589,0.9057873583267828,safe,0.0,False,False,2.168500031984877e-05,0.0011285170003247913
1755019015,3,1329.263166397394,1236.771287419839,0.9304186850913585,safe,0.0,False,False,2.596400008769706e-05,0.002407463000054122
1755019016,3,2437.1304822474294,2417.1304822474212,0.9917936277332329,safe,0.0,,False,2.34990002354607e-05,0.0002207849993283162
1755019017,3,390.7376577986986,270.7376577986985,0.6928885721533856,safe,0.0,False,False,1.693199919827748e-05,5.0353000915492885e-05
1755019018,3,320.0991112424835,313.06129651854246,0.9780136386614029,safe,0.0,False,False,2.269200012960937e-05,0.00013140599912730977
1755019019,3,67.50688032272629,63.764046234990445,0.9445562575274892,safe,0.0,False,False,1.6287998732877895e-05,0.00018753599943011068
1755019020,3,307.9843427491212,293.1239710566224,0.9517495871385779,safe,0.0,False,False,1.728999995975755e-05,0.0002524490009818692
1755019021,3,1444.1984491200433,1403.9661265336965,0.9721421092711597,safe,0.0,False,False,2.2185000489116646e-05,0.000772032000895706
1755019022,3,62.96521459896137,57.44850741742604,0.9123848426996972,safe,0.0,False,False,2.45850005740067e-05,0.0004187279992038384
1755019023,3,1243.3616930592375,1132.6542867301482,0.9109612215439109,safe,0.0,False,False,2.5859000743366778e-05,0.00013554500037571415
1755019024,3,16.038232723142688,12.914276444610934,0.8052181725718458,safe,0.0,False,False,0.00010966300033032894,3.10140003421111e-05
1755019025,3,300.0520349011032,293.3301567839585,0.9775976252940254,safe,0.0,False,False,2.867500006686896e-05,0.0005689699992217356
1755019026,3,20.797029420700337,14.797029420700316,0.7114972586407982,safe,0.0,False,False,3.018300049006939e-05,8.262400115199853e-05
1755019027,3,29.09934119244919,27.411436984126077,0.941995105759951,safe,0.0,False,False,0.00012539199997263495,0.0003214640000805957
1755019028,3,1452.7582165594215,1350.7582165594195,0.9297887295784364,safe,0.0,False,False,2.5473000277997926e-05,0.003744732999621192
1755019029,3,196.61212446339863,155.35890593898176,0.7901796817617086,safe,0.0,False,False,2.4126000425894745e-05,0.0001951020003616577
1755019030,3,212.778790725186,209.77879072518596,0.9859008504100641,safe,0.0,False,False,2.3393999072141014e-05,0.006821729999501258
1755019031,3,94.37742577184208,89.37395697408465,0.946984474763559,safe,0.0,False,False,3.1601000955561176e-05,0.0007445979990734486
1755019032,3,153.55113005087193,131.55113005087142,0.8567252485037925,safe,0.0,False,False,2.397800017206464e-05,0.0004033799996250309
1755019033,3,296.09854906973044,243.73132353199605,0.8231425797179369,safe,0.0,False,False,2.3429000066244043e-05,0.00020747000053233933
1755019034,3,1470.2897725140454,1445.3121244968725,0.9830117515036075,safe,0.0,False,False,5.803800013381988e-05,0.007289574999958859
