seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,adjust,inserted,run_time_G,run_time_our
1755023010,3,2240,2120,0.9464285714285714,safe,0.0,False,False,0.0004862480000156211,4.5433000195771456e-05
1755023011,3,70,55,0.7857142857142857,safe,0.0,False,False,9.928899999067653e-05,2.4740998924244195e-05
1755023012,3,640,520,0.8125,safe,0.0,False,False,0.00013295700046001002,2.903499989770353e-05
1755023013,3,144,132,0.9166666666666666,safe,0.0,False,False,0.0002664200001163408,2.3205999241326936e-05
1755023014,3,2240,2120,0.9464285714285714,safe,0.0,False,False,0.00035367799864616245,3.010199907294009e-05
1755023015,3,244,222,0.9098360655737705,safe,0.0,False,False,0.0003744020013982663,3.2390000342275016e-05
1755023016,3,304,302,0.993421052631579,safe,0.0,,False,0.00043813700176542625,3.285500133642927e-05
1755023017,3,106,103,0.9716981132075472,safe,0.0,False,False,0.0006176629995024996,3.131000084977131e-05
1755023018,3,260,240,0.9230769230769231,safe,0.0,False,False,0.00010915600068983622,3.370100057509262e-05
1755023019,3,3040,3020,0.993421052631579,safe,0.0,False,False,0.00029710199851251673,2.5864999770419672e-05
1755023020,3,400,320,0.8,safe,0.0,,False,0.0001866689999587834,2.9800001357216388e-05
1755023021,3,214,208,0.9719626168224299,safe,0.0,False,False,0.0005564410002989462,3.4982000215677544e-05
1755023022,3,412,406,0.9854368932038835,safe,0.0,False,False,0.0016361790003429633,3.115800063824281e-05
1755023023,3,2600,2300,0.8846153846153846,safe,0.0,False,False,0.00010915300117630977,2.2662999981548637e-05
1755023024,3,340,320,0.9411764705882353,safe,0.0,,False,9.43730010476429e-05,2.7456999305286445e-05
1755023025,3,502,451,0.898406374501992,safe,0.0,False,False,0.001196209999761777,3.740600004675798e-05
1755023026,3,302,301,0.9966887417218543,safe,0.0,False,False,0.0007746069986751536,3.8345999200828373e-05
1755023027,3,700,650,0.9285714285714286,safe,0.0,,False,8.516500020050444e-05,3.114500032097567e-05
1755023028,3,2204,2102,0.9537205081669692,safe,0.0,False,False,0.005245135000222945,4.2472000131965615e-05
1755023029,3,144,132,0.9166666666666666,safe,0.0,False,False,0.0005078129997855285,2.990199936903082e-05
1755023030,3,2210,2105,0.9524886877828054,safe,0.0,False,False,0.0011710889993992168,3.0360999517142773e-05
1755023031,3,2600,2400,0.9230769230769231,safe,0.0,False,False,7.782499960740097e-05,2.468699858582113e-05
1755023032,3,424,412,0.9716981132075472,safe,0.0,False,False,0.001092895001420402,3.5074999686912633e-05
1755023033,3,3004,3002,0.9993342210386151,safe,0.0,,False,0.003861713001242606,3.382300019438844e-05
1755023034,3,2404,2202,0.9159733777038269,safe,0.0,False,False,0.0036636400000134017,3.431200093473308e-05
1755023035,3,320,260,0.8125,safe,0.0,False,False,0.00010102399937750306,2.0774999939021654e-05
1755023036,3,260,230,0.8846153846153846,safe,0.0,False,False,0.0003168989987898385,7.793000077072065e-05
1755023037,3,34,28,0.8235294117647058,safe,0.0,False,False,6.35169999441132e-05,1.9703998987097293e-05
1755023038,3,142,131,0.9225352112676056,safe,0.0,False,False,0.0005294689999573166,2.5231998733943328e-05
1755023039,3,142,131,0.9225352112676056,safe,0.0,False,False,0.0004880129999946803,2.5176999770337716e-05
1755023040,3,800,600,0.75,safe,0.0,False,False,8.07189990155166e-05,2.7950000003329478e-05
1755023041,3,64,52,0.8125,safe,0.0,False,False,0.00015700699987064581,3.4265000067534856e-05
1755023042,3,2600,2300,0.8846153846153846,safe,0.0,False,False,0.0001120489996537799,3.135499900963623e-05
1755023043,3,260,230,0.8846153846153846,safe,0.0,False,False,9.202699948218651e-05,2.0712001060019247e-05
