seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,adjust,inserted,run_time_G,run_time_our
1755021037,3,80,70,0.875,safe,0.0,False,False,0.00020717000006698072,3.795500015257858e-05
1755021038,3,2030,2020,0.9950738916256158,safe,0.0,False,False,0.002388075001363177,3.265099803684279e-05
1755021039,3,2104,2052,0.9752851711026616,safe,0.0,False,False,0.0026057700015371665,2.7086000045528635e-05
1755021040,3,520,460,0.8846153846153846,safe,0.0,False,False,0.00017145600213552825,2.4988999939523637e-05
1755021041,3,19,18,0.9473684210526315,safe,0.0,,False,8.45240028866101e-05,2.4326000129804015e-05
1755021042,3,114,108,0.9473684210526315,safe,0.0,False,False,0.00023869500000728294,2.723199941101484e-05
1755021043,3,130,120,0.9230769230769231,safe,0.0,False,False,7.321099838009104e-05,2.6652000087779015e-05
1755021044,3,2004,2002,0.999001996007984,safe,0.0,False,False,0.1664780899991456,4.492500011110678e-05
1755021045,3,320,260,0.8125,safe,0.0,False,False,0.00025719800032675266,7.182399713201448e-05
1755021046,3,130,115,0.8846153846153846,safe,0.0,False,False,5.560600038734265e-05,1.4557997928932309e-05
1755021047,3,106,104,0.9811320754716981,safe,0.0,False,False,0.00024321799719473347,3.111100159003399e-05
1755021048,3,34,32,0.9411764705882353,safe,0.0,,False,3.416999970795587e-05,1.4058001397643238e-05
1755021049,3,150,135,0.9,safe,0.0,False,False,0.00015050799993332475,2.346299879718572e-05
1755021050,3,62,51,0.8225806451612904,safe,0.0,False,False,0.00015939700097078457,2.592699820525013e-05
1755021051,3,2200,2100,0.9545454545454546,safe,0.0,False,False,0.00024325200138264336,2.4985998607007787e-05
1755021052,3,2204,2102,0.9537205081669692,safe,0.0,False,False,0.0017730569998093415,1.7988997569773346e-05
1755021053,3,160,140,0.875,safe,0.0,False,False,0.00010117199781234376,2.704299913602881e-05
1755021054,3,260,230,0.8846153846153846,safe,0.0,False,False,0.00014559900228050537,2.4393000785494223e-05
1755021055,3,620,510,0.8225806451612904,safe,0.0,False,False,0.00012766300278599374,2.0542000129353255e-05
1755021056,3,2440,2220,0.9098360655737705,safe,0.0,False,False,0.0003373750005266629,2.5435998395550996e-05
1755021057,3,2102,2051,0.9757373929590866,safe,0.0,False,False,0.007034260997897945,2.5779998395591974e-05
1755021058,3,502,451,0.898406374501992,safe,0.0,False,False,0.000923652001802111,2.3650001821806654e-05
1755021059,3,18,15,0.8333333333333334,safe,0.0,False,False,6.330999894998968e-05,2.0716001017717645e-05
1755021060,3,800,700,0.875,safe,0.0,,False,3.982699854532257e-05,2.1981999452691525e-05
1755021061,3,442,421,0.9524886877828054,safe,0.0,False,False,0.0010541560004639905,2.2232001356314868e-05
1755021062,3,310,255,0.8225806451612904,safe,0.0,False,False,0.00012539200179162435,2.2480999177787453e-05
1755021063,3,34,28,0.8235294117647058,safe,0.0,False,False,8.850399899529293e-05,2.136699913535267e-05
1755021064,3,700,550,0.7857142857142857,safe,0.0,False,False,4.460399941308424e-05,1.8204002117272466e-05
1755021065,3,604,602,0.9966887417218543,safe,0.0,False,False,0.0005631490021187346,2.7088000933872536e-05
1755021066,3,444,422,0.9504504504504504,safe,0.0,False,False,0.00037422700188471936,1.9279999833088368e-05
