seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,finalpercent
1755016037,10,0.2,0.0,3082.7903983969154,,,0.8,0.71
1755016038,10,0.2,0.0,735.7194469486021,,,0.8,0.71
1755016039,10,0.2,0.0,4083.1965616621774,,,0.8,0.71
1755016040,10,0.2,0.0,857.7991506708104,,,0.8,0.71
1755016041,10,0.2,0.0,5118.202258801277,,,0.8,0.71
1755016042,10,0.2,0.0,243.6667041601686,,,0.8,0.71
1755016043,10,0.2,2527.8,2385.6721732722426,0.9437741013024143,safe,0.8,0.71
1755016044,10,0.2,0.0,4706.932081497468,,,0.8,0.71
1755016045,10,0.2,0.0,829.018696283023,,,0.8,0.71
1755016046,10,0.2,3389.6,3138.231452113607,0.9258412355775332,safe,0.8,0.71
1755016047,10,0.2,0.0,659.8217776758393,,,0.7,0.71
1755016048,10,0.2,1162.2,1125.4766281156444,0.9684018483184,safe,0.7,0.71
1755016049,10,0.2,3269.2,2970.9966037814665,0.9087839850059546,safe,0.7,0.71
1755016050,10,0.2,3260.4,2906.053301283575,0.8913180288564517,safe,0.7,0.71
1755016051,10,0.2,0.0,1017.8040822783004,,,0.7,0.71
1755016052,10,0.2,0.0,4636.057592892554,,,0.7,0.71
1755016053,10,0.2,0.0,6072.5367759410165,,,0.7,0.71
1755016054,10,0.2,0.0,2515.326845432124,,,0.7,0.71
1755016055,10,0.2,0.0,316.67284436344084,,,0.7,0.71
1755016056,10,0.2,0.0,403.9572491271756,,,0.7,0.71
1755016057,10,0.2,0.0,3545.654653424921,,,0.8,0.71
1755016058,10,0.2,0.0,3758.858948381807,,,0.8,0.71
1755016059,10,0.2,0.0,702.9127565173239,,,0.8,0.71
1755016060,10,0.2,0.0,2438.0437465307496,,,0.8,0.71
1755016061,10,0.2,0.0,2910.9543146881024,,,0.8,0.71
1755016062,10,0.2,0.0,247.722185015844,,,0.8,0.71
1755016063,10,0.2,0.0,7261.534274627431,,,0.8,0.71
1755016064,10,0.2,3324.2000000000003,2864.5098671761407,0.8617140566681127,safe,0.8,0.71
1755016065,10,0.2,0.0,935.4756311678792,,,0.8,0.71
1755016066,10,0.2,3240.6,2885.738425295854,0.8904951013071203,safe,0.8,0.71
1755016067,10,0.2,0.0,2259.2703062025066,,,0.9,0.71
1755016068,10,0.2,0.0,4718.492948064601,,,0.9,0.71
1755016069,10,0.2,0.0,6558.421101416501,,,0.9,0.71
1755016070,10,0.2,0.0,4678.7848218680665,,,0.9,0.71
1755016071,10,0.2,3016.2,2757.8203546136374,0.9143360369384118,safe,0.9,0.71
1755016072,10,0.2,0.0,1071.1590698449488,,,0.9,0.71
1755016073,10,0.2,0.0,2553.2268622464035,,,0.9,0.71
1755016074,10,0.2,0.0,738.6189064171813,,,0.9,0.71
1755016075,10,0.2,0.0,425.0295212329785,,,0.9,0.71
1755016076,10,0.2,0.0,1030.3071410071689,,,0.9,0.71
1755016077,10,0.2,0.0,1023.5914592447951,,,0.8,0.71
1755016078,10,0.2,0.0,4440.339156736136,,,0.8,0.71
1755016079,10,0.2,0.0,1721.8469031399218,,,0.8,0.71
1755016080,10,0.2,2538.8,2400.660955835362,0.9455888434832844,safe,0.8,0.71
1755016081,10,0.2,0.0,5121.4826143797545,,,0.8,0.71
1755016082,10,0.2,0.0,2477.705622638092,,,0.8,0.71
1755016083,10,0.2,3689.6,3607.329669117908,0.9777021002596236,safe,0.8,0.71
1755016084,10,0.2,0.0,3521.8501154893656,,,0.8,0.71
1755016085,10,0.2,0.0,159.0595197218504,,,0.8,0.71
1755016086,10,0.2,0.0,6748.842170974589,,,0.8,0.71
1755016087,10,0.2,2826.4,2589.845183940004,0.91630525896547,safe,0.2,0.71
1755016088,10,0.2,3335.2,2861.270891491816,0.8579008429754784,safe,0.2,0.71
1755016089,10,0.2,4636.400000000001,4309.2916789584415,0.9294477782241484,safe,0.2,0.71
1755016090,10,0.2,2426.6,2291.9600567882094,0.9445149826045536,safe,0.2,0.71
1755016091,10,0.2,0.0,3098.878752923156,,,0.2,0.71
1755016092,10,0.2,4565.4,4325.753945391319,0.9475082019957328,safe,0.2,0.71
1755016093,10,0.2,4212.6,4103.05198086903,0.9739951528436188,safe,0.2,0.71
1755016094,10,0.2,629.2,571.632166604526,0.9085063042029974,safe,0.2,0.71
1755016095,10,0.2,0.0,4809.07962285995,,,0.2,0.71
1755016096,10,0.2,2978.8,2715.9709185409192,0.9117667915069556,safe,0.2,0.71
1755016097,10,0.2,0.0,540.7338174421756,,,0.5,0.71
1755016098,10,0.2,0.0,2441.509114964273,,,0.5,0.71
1755016099,10,0.2,0.0,655.9653668208954,,,0.5,0.71
1755016100,10,0.2,937.2,772.6980432502337,0.8244750781585933,safe,0.5,0.71
1755016101,10,0.2,2915.0,2673.150499159081,0.9170327612895648,safe,0.5,0.71
1755016102,10,0.2,2444.2,2297.4670602600754,0.9399668849767104,safe,0.5,0.71
1755016103,10,0.2,2602.6000000000004,2391.190713256477,0.9187699659019736,safe,0.5,0.71
1755016104,10,0.2,3121.8,2861.9456750541626,0.9167613796701142,safe,0.5,0.71
1755016105,10,0.2,0.0,5049.966385206906,,,0.5,0.71
1755016106,10,0.2,0.0,6510.398024354246,,,0.5,0.71
1755016107,10,0.2,3795.0,3378.7559945977555,0.8903177851377485,safe,0.8,0.71
1755016108,10,0.2,0.0,4664.447669266164,,,0.8,0.71
1755016109,10,0.2,0.0,1093.1738220429395,,,0.8,0.71
1755016110,10,0.2,0.0,1240.8759120037248,,,0.8,0.71
1755016111,10,0.2,0.0,364.4297393259004,,,0.8,0.71
1755016112,10,0.2,0.0,6230.436670013876,,,0.8,0.71
1755016113,10,0.2,0.0,1299.185717146621,,,0.8,0.71
1755016114,10,0.2,0.0,662.7176617528967,,,0.8,0.71
1755016115,10,0.2,3319.8,3037.345645717125,0.9149182618582822,safe,0.8,0.71
1755016116,10,0.2,0.0,856.7148123395327,,,0.8,0.71
1755016117,10,0.2,0.0,4637.217915267765,,,0.9,0.71
1755016118,10,0.2,0.0,3153.9169280498973,,,0.9,0.71
1755016119,10,0.2,0.0,1069.741457568878,,,0.9,0.71
1755016120,10,0.2,0.0,1083.687446308959,,,0.9,0.71
1755016121,10,0.2,0.0,803.8294478344833,,,0.9,0.71
1755016122,10,0.2,0.0,2429.016609176608,,,0.9,0.71
1755016123,10,0.2,0.0,784.1428238863373,,,0.9,0.71
1755016124,10,0.2,4287.0,4230.840152763645,0.986899965655154,safe,0.9,0.71
1755016125,10,0.2,0.0,4578.202148424592,,,0.9,0.71
1755016126,10,0.2,0.0,736.9721260297805,,,0.9,0.71
1755016127,10,0.2,0.0,1179.410578607683,,,0.7,0.71
1755016128,10,0.2,0.0,2489.571720872697,,,0.7,0.71
1755016129,10,0.2,0.0,6121.93736155059,,,0.7,0.71
1755016130,10,0.2,4156.0,4083.684069544717,0.982599631748007,safe,0.7,0.71
