seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjusted,inserted,finalpercent
1755016037,5,0.2,0.0,74.90823740726228,,,0.1,False,False,0.09
1755016038,5,0.2,2866.6,2237.195626768396,0.7804352287617372,safe,0.1,False,False,0.09
1755016039,5,0.2,2578.4,2409.834716990441,0.9346240757797244,safe,0.1,False,False,0.09
1755016040,5,0.2,2261.6,2196.804010902939,0.971349491909683,safe,0.1,False,False,0.09
1755016041,5,0.2,2642.2,2477.604206207729,0.9377050208946064,safe,0.1,False,False,0.09
1755016042,5,0.2,3830.2,3710.7912060884255,0.9688243971825036,safe,0.1,,False,0.09
1755016043,5,0.2,292.0,291.55450382260506,0.9984743281596064,safe,0.1,,False,0.09
1755016044,5,0.2,2270.4,2182.909893648245,0.961464893255922,safe,0.1,False,False,0.09
1755016045,5,0.2,816.3999999999999,802.9257794173609,0.9834955651854006,safe,0.1,False,False,0.09
1755016046,5,0.2,448.8,415.1641097632109,0.9250537205062632,safe,0.1,False,False,0.09
1755016047,5,0.2,673.2,614.9081570298206,0.9134108096105474,safe,0.0,False,False,0.09
1755016048,5,0.2,2255.0,2205.827502657991,0.9781940144824792,safe,0.0,False,False,0.09
1755016049,5,0.2,512.6,477.16609642302046,0.9308741639153736,safe,0.0,False,False,0.09
1755016050,5,0.2,477.4,466.90288880367007,0.9780119162205072,safe,0.0,False,False,0.09
1755016051,5,0.2,48.2,43.33323386434506,0.8990297482229265,safe,0.0,False,True,0.09
1755016052,5,0.2,2226.4,2193.1444052501465,0.9850630638026172,safe,0.0,False,False,0.09
1755016053,5,0.2,3014.0,2847.543589294646,0.9447722592218468,safe,0.0,False,False,0.09
1755016054,5,0.2,2875.4,2649.0309513109737,0.9212738927839512,safe,0.0,False,False,0.09
1755016055,5,0.2,816.2,711.8280395957336,0.8721245278065836,safe,0.0,False,False,0.09
1755016056,5,0.2,3920.2,3850.135141864581,0.9821272235764964,safe,0.0,,False,0.09
1755016057,5,0.2,307.1,297.8603181647268,0.9699131167851734,safe,0.0,False,False,0.09
1755016058,5,0.2,855.0,833.0972837090812,0.9743827879638376,safe,0.0,False,False,0.09
1755016059,5,0.2,444.4,414.741623636146,0.9332619793792662,safe,0.0,False,False,0.09
1755016060,5,0.2,468.6,448.77247242633,0.957687734584571,safe,0.0,False,False,0.09
1755016061,5,0.2,829.0999999999999,811.8655802456497,0.979213098836871,safe,0.0,False,False,0.09
1755016062,5,0.2,3766.9,3715.1397133083374,0.98625918216792,safe,0.0,False,False,0.09
1755016063,5,0.2,578.6,541.3899415586498,0.9356894945707738,safe,0.0,False,False,0.09
1755016064,5,0.2,627.0,567.2367406979174,0.9046837969663756,safe,0.0,False,False,0.09
1755016065,5,0.2,2650.4,2525.398829146037,0.9528368658112122,safe,0.0,False,False,0.09
1755016066,5,0.2,464.2000000000001,395.61117534066943,0.8522429455852422,safe,0.0,False,False,0.09
1755016067,5,0.2,2444.2,2298.8439527175688,0.9405302154969188,safe,0.1,False,False,0.09
1755016068,5,0.2,640.4,610.3831703443211,0.9531279986638368,safe,0.1,False,False,0.09
1755016069,5,0.2,2387.0,2280.4040616606853,0.9553431343362736,safe,0.1,False,False,0.09
1755016070,5,0.2,3344.0,2912.801853233149,0.8710531857754632,safe,0.1,False,False,0.09
1755016071,5,0.2,1105.8,1012.071867883158,0.9152395260292622,safe,0.1,False,True,0.09
1755016072,5,0.2,483.2000000000001,452.5578955971505,0.9365850488351624,safe,0.1,False,False,0.09
1755016073,5,0.2,2677.4,2419.905490288811,0.9038266565656274,safe,0.1,False,False,0.09
1755016074,5,0.2,908.0,815.3556324669626,0.8979687582235271,safe,0.1,False,True,0.09
1755016075,5,0.2,398.2,366.1428606662341,0.9194948786193724,safe,0.1,False,False,0.09
1755016076,5,0.2,0.0,970.4492153362588,,,0.1,False,False,0.09
1755016077,5,0.2,3080.0,2753.362474500588,0.8939488553573335,safe,0.3,False,False,0.09
1755016078,5,0.2,0.0,798.2270718302898,,,0.3,False,False,0.09
1755016079,5,0.2,2710.4,2583.555573789366,0.9532008462918262,safe,0.3,False,False,0.09
1755016080,5,0.2,0.0,174.7378511405459,,,0.3,False,False,0.09
1755016081,5,0.2,2294.6000000000004,2139.988935109313,0.932619600413716,safe,0.3,False,False,0.09
1755016082,5,0.2,508.2,474.05289706262096,0.9328077470732408,safe,0.3,False,False,0.09
1755016083,5,0.2,0.0,75.3379259474242,,,0.3,False,False,0.09
1755016084,5,0.2,2688.4,2409.161796255915,0.8961321961969628,safe,0.3,False,False,0.09
1755016085,5,0.2,2272.6,2223.5043642493392,0.9783967104854964,safe,0.3,False,False,0.09
1755016086,5,0.2,2699.4,2597.2523299462337,0.9621591205253888,safe,0.3,False,False,0.09
1755016087,5,0.2,572.4,536.5834505487185,0.9374274118600951,safe,0.1,False,False,0.09
1755016088,5,0.2,3304.4,3035.348437405133,0.9185777864075576,safe,0.1,False,False,0.09
1755016089,5,0.2,0.0,82.67647817665602,,,0.1,False,False,0.09
1755016090,5,0.2,2710.4,2555.578299870925,0.9428786525497808,safe,0.1,False,False,0.09
1755016091,5,0.2,346.0,315.9136601493301,0.9130452605471968,safe,0.1,False,True,0.09
