seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,run_time_our,run_time_G,finalpercent
1755025035,10,0.0,1308.9965640273258,,,0.706,4.792696563526988e-05,1.4148177310125902,0.7091
1755024038,10,1526.199534094026,1400.5848843851152,0.9176944777515756,safe,0.706,0.000140914984513,0.6397829889901914,0.7091
1755025378,10,0.0,1214.7021104352257,,,0.705,7.080601062625647e-05,1.070940117991995,0.7091
1755025377,10,0.0,1311.203551532017,,,0.705,7.049302803352475e-05,0.5359038549941033,0.7091
1755025376,10,339.33704843437613,288.7067691715773,0.8507964883398516,safe,0.705,0.0001256469986401,0.006941650994122,0.7091
1755025375,10,0.0,147.36997034230166,,,0.705,5.880900425836444e-05,0.0107687569689005,0.7091
1755025374,10,1813.3113262011025,1662.9618236932774,0.9170856651390316,safe,0.705,7.604697020724416e-05,0.3115408480516635,0.7091
1755025373,10,0.0,260.4975016614991,,,0.705,6.853498052805662e-05,0.024816807010211,0.7091
1755025372,10,1928.5259248273435,1672.7592786390524,0.8673771283571471,safe,0.705,0.0001120190136134,0.0492335819872096,0.7091
1755025371,10,2359.3316476277087,2272.962916109944,0.9633927126758086,safe,0.705,8.38360283523798e-05,0.678491985949222,0.7091
1755025370,10,0.0,1593.999395702539,,,0.705,5.488801980391145e-05,1.3502319990075191,0.7091
1755025369,10,0.0,1175.9532145559365,,,0.705,7.155101047828794e-05,0.6965054019819945,0.7091
1755025368,10,0.0,1410.837372511703,,,0.705,0.0001286810147576,1.5302375190076418,0.7091
1755025367,10,0.0,342.8522338718635,,,0.705,6.704498082399368e-05,0.0283708299975842,0.7091
1755025366,10,0.0,2579.762699901413,,,0.705,9.261001832783222e-05,0.1689337589778006,0.7091
1755025365,10,0.0,207.58315215395345,,,0.705,7.018796168267727e-05,0.0114032609853893,0.7091
1755025364,10,459.90498815668514,422.88502690201614,0.9195051973603368,safe,0.705,0.0001061599468812,0.0135946919908747,0.7091
1755025363,10,0.0,1402.361871642926,,,0.705,4.466396057978272e-05,0.1633160189958289,0.7091
1755025362,10,0.0,2109.542152454229,,,0.705,4.480103962123394e-05,0.6324225849821232,0.7091
1755025361,10,0.0,489.85038718482906,,,0.705,4.0322018321603537e-05,0.0421015599858947,0.7091
1755025360,10,0.0,1489.634557336709,,,0.705,3.5540026146918535e-05,0.8857490440132096,0.7091
1755025359,10,0.0,1280.748646045933,,,0.705,8.107797475531697e-05,0.6262440870050341,0.7091
1755025358,10,0.0,155.52675173906812,,,0.705,4.513695603236556e-05,0.0088401329703629,0.7091
1755025357,10,1723.5118617338878,1528.6051319974658,0.886913032591292,safe,0.705,0.0001299959840252,0.4351985660032369,0.7091
1755025356,10,0.0,126.82261658019225,,,0.705,6.619398482143879e-05,0.0326072840252891,0.7091
1755025355,10,0.0,1558.9148004306562,,,0.705,7.680297130718827e-05,0.4485359230311587,0.7091
1755025354,10,0.0,1775.2019084745475,,,0.705,8.674996206536889e-05,0.0975979689974337,0.7091
1755025353,10,0.0,1819.921129935096,,,0.705,3.751501208171248e-05,1.3467703070491552,0.7091
1755025352,10,0.0,2355.38351656106,,,0.705,5.7958008255809546e-05,0.167370566050522,0.7091
1755025379,10,1458.6678086039556,1320.6665889395026,0.9053922909311822,safe,0.705,0.0001063030213117,0.7563302099588327,0.7091
1755025351,10,0.0,1236.4973343363397,,,0.705,5.966599564999342e-05,0.9179486429784448,0.7091
1755025380,10,0.0,1168.984781628848,,,0.705,6.894097896292806e-05,0.7880251600290649,0.7091
1755025382,10,1592.7612199693197,1371.8492975369504,0.8613025482648149,safe,0.705,7.799000013619661e-05,0.4166190460091457,0.7091
1755025409,10,1495.7600242331002,1379.484406806147,0.9222631869129077,safe,0.705,9.18349833227694e-05,0.0419720539939589,0.7091
1755025408,10,0.0,1987.200493359412,,,0.705,4.930299473926425e-05,1.309779533999972,0.7091
1755025407,10,0.0,2008.507305145028,,,0.705,7.827900117263198e-05,0.7556865520309657,0.7091
1755025406,10,2363.8069542758853,2182.286802240302,0.9232085548664488,safe,0.705,0.0001002420322038,0.2834698270307854,0.7091
1755025405,10,1674.1489545157742,1476.7775295519168,0.8821064132725606,safe,0.705,0.0001052119769155,0.6003285470069386,0.7091
1755025404,10,0.0,1222.457913794659,,,0.705,0.0001027869875542,0.083407605998218,0.7091
1755025403,10,0.0,2008.976767282864,,,0.705,5.58079918846488e-05,1.3332315539591946,0.7091
1755025402,10,0.0,286.0317177643507,,,0.705,0.0002781450166366,0.0167918170336633,0.7091
1755025401,10,1362.340389063707,1206.9873523662516,0.885966064028811,safe,0.705,0.0001300239819101,0.5806305970181711,0.7091
1755025400,10,0.0,1159.9764037768018,,,0.705,9.828998008742929e-05,0.7773368760244921,0.7091
1755025399,10,0.0,1223.4127396340232,,,0.705,7.460900815203786e-05,1.6690606960328296,0.7091
1755025398,10,0.0,1169.664051941961,,,0.705,5.5429001804441214e-05,2.350269974966068,0.7091
1755025397,10,522.302595078215,452.3812991487666,0.8661287602467731,safe,0.705,7.911201100796461e-05,0.0097800159710459,0.7091
1755025396,10,0.0,1182.4276956427098,,,0.705,3.527302760630846e-05,0.8640066430089064,0.7091
1755025395,10,1570.7318250818284,1228.5255515892734,0.7821357738933394,safe,0.705,0.0001086379634216,0.038953089970164,0.7091
1755025394,10,0.0,1243.4180058807317,,,0.705,7.830699905753136e-05,0.8504371659946628,0.7091
1755025393,10,0.0,1178.431518721481,,,0.705,7.372797699645162e-05,1.4765493189916017,0.7091
1755025392,10,0.0,2053.851114120789,,,0.705,4.754099063575268e-05,0.2653639820055105,0.7091
1755025391,10,0.0,409.7757987866,,,0.705,0.000136676011607,0.0025008580414578,0.7091
1755025390,10,2269.6829722993043,2103.451726244773,0.9267601475257444,safe,0.705,0.0001226559979841,0.6431833060341887,0.7091
1755025389,10,1748.1830781767158,1482.2846476814382,0.8479001233826157,safe,0.705,7.961597293615341e-05,0.0673652389668859,0.7091
1755025388,10,0.0,135.46361366772365,,,0.705,5.526101449504495e-05,0.0027597870212048,0.7091
1755025387,10,0.0,1119.3234244021496,,,0.705,4.001002525910735e-05,0.6857661179965362,0.7091
1755025386,10,0.0,1131.5823819116104,,,0.705,9.123998461291194e-05,0.570552464982029,0.7091
1755025385,10,724.2804723493452,686.4778925612877,0.9478067113069644,safe,0.705,7.146899588406086e-05,0.0114543900126591,0.7091
1755025384,10,0.0,1347.5446320372862,,,0.705,6.072799442335963e-05,0.1337086880230344,0.7091
1755025383,10,0.0,1156.8065569427315,,,0.705,7.53180356696248e-05,1.1683276109979488,0.7091
1755025381,10,0.0,1096.2441300231085,,,0.705,7.621600525453687e-05,0.7074085240019485,0.7091
1755025410,10,0.0,1394.6159661631143,,,0.705,6.533600389957428e-05,0.8849505790276453,0.7091
1755025350,10,1567.5048032686896,1386.593296658065,0.8845863143555456,safe,0.705,7.564999395981431e-05,0.4799200629931874,0.7091
1755025348,10,0.0,1354.976419518753,,,0.705,7.67140300013125e-05,1.2533552970271558,0.7091
1755025316,10,0.0,120.48197030521531,,,0.705,0.0003608060069382,0.0166427330113947,0.7091
1755025315,10,1509.9373938879182,1385.3862915106376,0.9175124062219722,safe,0.705,0.0001223789877258,0.0419409339665435,0.7091
1755025314,10,559.5457515250678,458.60353387877126,0.8195997067779107,safe,0.705,0.0001210619811899,0.0126358140259981,0.7091
1755025313,10,0.0,1357.793242606762,,,0.705,0.0001364949857816,1.256411820999347,0.7091
1755025312,10,0.0,1531.966626945794,,,0.705,4.0579005144536495e-05,0.8033679720247164,0.7091
1755025311,10,0.0,54.87107697788579,,,0.705,8.368300041183829e-05,0.0005778910126537,0.7091
1755025310,10,0.0,2147.9414121733653,,,0.705,4.605302819982171e-05,0.0472367919865064,0.7091
1755025309,10,0.0,3272.64187861376,,,0.705,5.112803773954511e-05,0.576889157993719,0.7091
1755025308,10,0.0,1970.9971571476708,,,0.705,4.817603621631861e-05,0.6618578000343405,0.7091
