seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,adjusted,inserted,run_time_our,run_time_G,finalpercent
1755025347,10,1488.0677882717614,1429.8984641787565,0.9609094931350118,safe,0.0,,False,0.0006079589948058,1.4883559399750084,0.0
1755025346,10,651.3257398353812,467.8799995166967,0.7183502369105673,safe,0.0,,False,0.0009659089846536,0.0299590429640375,0.0
1755025345,10,407.6395063566047,346.6274769096137,0.8503284679340735,safe,0.0,False,False,0.0001815480063669,0.081826765963342,0.0
1755025344,10,1430.7263657203634,1255.6112879901157,0.8776040744576072,safe,0.0,False,False,0.0002296699676662,0.6371697449940257,0.0
1755025343,10,1384.5189608853666,1243.8574758536924,0.8984040746240669,safe,0.0,False,False,0.0002838890068233,0.5714985390077345,0.0
1755025342,10,2443.6481662189617,2319.8633899226525,0.9493442722207264,safe,0.0,,False,0.0002225799835287,0.2762088180170394,0.0
1755025341,10,1635.1278587925808,1466.339694679784,0.8967737212688466,safe,0.0,,False,9.542296174913643e-05,0.766837690025568,0.0
1755025340,10,2550.369003400652,1413.141953043607,0.5540931336443192,safe,0.0,True,False,0.0050386210205033,0.4865107979858294,0.0
1755025339,10,1727.4273568850958,1442.96377823175,0.8353253018023914,safe,0.0,False,False,0.0001024430384859,0.2302761920145712,0.0
1755025338,10,2302.5901370142083,1263.8522419104004,0.5488828522253857,safe,0.0,True,False,0.0030376659706234,0.1368756640003994,0.0
1755025337,10,1504.4185850695026,1381.8926051599803,0.9185559251091931,safe,0.0,,False,0.0001740340376272,0.9211353930295444,0.0
1755025336,10,1683.439064866173,1580.9727522786247,0.9391327463369196,safe,0.0,False,False,0.0003681159578263,0.1524384410004131,0.0
1755025335,10,1553.6961004834736,1402.3367115188871,0.9025810846036834,safe,0.0,False,False,0.0015820590197108,0.6522319429786876,0.0
1755025334,10,1651.7188429279945,1444.3124952942671,0.8744299924156226,safe,0.0,False,False,0.0001179410028271,0.0937059530406259,0.0
1755025333,10,2797.58063723756,2530.8943365727955,0.9046725241392504,safe,0.0,,False,0.0001113710459321,0.0836797079537063,0.0
1755025332,10,1334.274173114146,1182.828895050152,0.886496133166899,safe,0.0,False,False,0.0005897330120205,2.6991049089701846,0.0
1755025331,10,1423.4336849811064,1257.7130648264997,0.8835768593204212,safe,0.0,False,False,0.0003743640263564,0.768464089022018,0.0
1755025330,10,745.8779961108518,710.8186604948362,0.9529958843151004,safe,0.0,,False,0.0002288190298713,0.052829536027275,0.0
1755025329,10,3327.6278040205616,2333.588678263978,0.7012769503381511,safe,0.0,True,False,0.0065608220174908,0.878806299995631,0.0
1755025328,10,2340.9184432123075,1916.834164859412,0.818838507773492,safe,0.0,,False,0.0013719759881496,0.1794878320069983,0.0
1755025327,10,520.2139724077451,443.6566706313795,0.8528349759195629,safe,0.0,,False,0.0002173819812014,0.0824517550063319,0.0
1755025326,10,445.1326438430506,356.2660257816326,0.8003592428221206,safe,0.0,,False,0.0002308219554834,0.0843599599902518,0.0
1755025325,10,2566.9467104917235,2352.9467104755417,0.9166324726798912,safe,0.0,,False,0.0002416589995846,2.9130541310296394,0.0
1755025324,10,384.38843132848353,335.87046300625843,0.8737788019411971,safe,0.0,False,False,0.0001131530152633,0.0399026089580729,0.0
1755025323,10,1691.699104031199,1543.683421995113,0.9125047228059792,safe,0.0,False,False,0.0002288789837621,0.991208261984866,0.0
1755025322,10,265.27217881625563,163.82592869037575,0.6175767448415764,safe,0.0,False,False,0.0003099389723502,0.0080790659994818,0.0
1755025321,10,2661.7943676403343,1446.734495559443,0.5435185050909718,safe,0.0,True,False,0.0035128070157952,0.3152263330412097,0.0
1755025319,10,1254.904563942371,1207.3798955564737,0.9621288584395652,safe,0.0,False,False,0.0001804489875212,0.921488678024616,0.0
1755025411,10,685.2362461718474,400.6692597125914,0.5847169672517722,safe,0.0,,False,0.0011382380034774,0.0030224259826354,0.0
1755025412,10,1435.1432418402492,1096.6576772787805,0.7641451008559695,safe,0.0,False,False,0.0002434459747746,0.1577789099537767,0.0
1755025413,10,1988.8767155135329,1892.4493118381704,0.9515166511211004,safe,0.0,,False,0.0002599059953354,1.1298772050067782,0.0
1755025503,10,1708.5482479849893,1489.5247183810538,0.8718072317464577,safe,0.0,,False,0.0002911610063165,1.7376217580167577,0.0
1755025502,10,2567.1169507900267,1405.1453917731235,0.5473632166780293,safe,0.0,True,False,0.0068973139859735,0.1340504660038277,0.0
1755025501,10,1443.022514338419,1165.706774939672,0.8078229988491292,safe,0.0,False,False,0.0001108209835365,0.8256060809944756,0.0
1755025500,10,499.4221952614935,415.2257377741925,0.8314122634393203,safe,0.0,False,False,0.0002101080026477,0.0926242560381069,0.0
1755025499,10,548.556751346736,425.8959035389165,0.7763935135121743,safe,0.0,False,False,0.000110647000838,0.0193222269881516,0.0
1755025498,10,1451.7229622265068,1330.8673727153127,0.9167502390911846,safe,0.0,False,False,0.0002259179600514,1.2298794310190715,0.0
1755025497,10,1462.7425077640105,1301.1373111385906,0.8895190399078139,safe,0.0,False,False,0.0004259470151737,1.718744931044057,0.0
1755025496,10,628.845871769982,300.809924283839,0.4783523877435402,safe,0.0,True,False,0.0015055200201459,0.0740826560067944,0.0
1755025495,10,2195.8096026945623,2157.4613251832443,0.9825357000605792,safe,0.0,,False,0.0002342259977012,1.60174877604004,0.0
1755025494,10,2113.834424227587,2050.7163735633576,0.970140494477332,safe,0.0,,False,0.0001137049985118,1.390525298018474,0.0
1755025493,10,514.7142399207054,379.6622620763575,0.7376175606387859,safe,0.0,False,False,0.0001082069939002,0.0451768700149841,0.0
1755025492,10,1708.612648040516,1286.6692359619597,0.7530491111824247,safe,0.0,False,False,0.0014823540113866,1.6318521160283126,0.0
1755025491,10,1929.498892185228,1734.3945357897674,0.8988834058492264,safe,0.0,,False,0.0014668009825982,0.5304589180159383,0.0
1755025490,10,584.3971084062007,464.9348337202966,0.7955803117990983,safe,0.0,,False,0.00012711196905,0.0059974570176564,0.0
1755025489,10,1527.560506573153,1400.7902963203906,0.9170113329669988,safe,0.0,False,False,0.0001342390314675,1.0227709910250269,0.0
1755025488,10,1560.210370319406,1418.2462030401134,0.9090095989746372,safe,0.0,False,False,0.000149605970364,0.6896491899969988,0.0
1755025487,10,1052.1648351509673,1032.6971756894195,0.9814975193893888,safe,0.0,False,False,0.0001923579839058,0.6357966249925084,0.0
1755025486,10,2155.8767203862103,2081.4500807985346,0.9654773211826588,safe,0.0,,False,0.0004132309695705,0.1536537630017846,0.0
1755025485,10,363.1986980765529,261.27514231923107,0.7193724638962252,safe,0.0,,False,0.0005238860030658,0.0027823680429719,0.0
1755025484,10,705.4617703028138,543.8396337134336,0.7708988021845533,safe,0.0,,False,9.15959826670587e-05,0.006012971047312,0.0
1755025483,10,1634.994972108138,1495.3373860938946,0.9145822535257272,safe,0.0,,False,0.0001015340094454,0.5661106149782427,0.0
1755025482,10,1403.2021235258326,1323.6240158713022,0.94328820750743,safe,0.0,,False,0.0002472220221534,0.4467148460098542,0.0
1755025481,10,374.0583450371653,331.4993022360893,0.8862235173583751,safe,0.0,False,False,0.0001090129953809,0.0427533889887854,0.0
1755025480,10,2159.829854064135,2097.5069946613494,0.9711445513703252,safe,0.0,,False,0.0001151480246335,0.149314833979588,0.0
1755025479,10,1844.9941297002176,1527.4907102631005,0.8279108782374788,safe,0.0,,False,0.000243307033088,1.4474210839834996,0.0
1755025478,10,1466.5720079170262,1374.2391887007716,0.9370417417502772,safe,0.0,,False,0.0002278689644299,1.7697069350397214,0.0
1755025477,10,3570.5653862049307,2454.5695619043786,0.6874456273473492,safe,0.0,,False,0.0062614050111733,1.8340005710488183,0.0
1755025504,10,2573.262281819366,2418.2304482682057,0.939752805360537,safe,0.0,,False,0.0002998440177179,0.5925971979741007,0.0
1755025476,10,2337.0625542010225,2239.414472209368,0.9582176002023884,safe,0.0,,False,0.0001173010095953,0.715310865023639,0.0
1755025505,10,1309.8993407743387,1085.9540108571769,0.8290362297726037,safe,0.0,False,False,0.0002116819960065,1.8839206969714724,0.0
1755025507,10,2157.8881602351653,2094.2202474959768,0.9704952675896558,safe,0.0,,False,0.0001154640340246,0.2790208799997344,0.0
1755025534,10,1613.9565081054866,1486.4978267773072,0.9210271895877824,safe,0.0,,False,8.35779937915504e-05,0.3858964609680697,0.0
1755025533,10,609.6862408300981,525.5166132514979,0.8619459946086337,safe,0.0,False,False,0.0001061330549418,0.0032291969982907,0.0
1755025532,10,1933.3124331394013,1640.9601718448732,0.8487816783861504,safe,0.0,,False,0.0001985200215131,0.9750448080012576,0.0
1755025531,10,531.4327518811374,472.5934165054301,0.8892816914888462,safe,0.0,,False,0.0001353659899905,0.009246151021216,0.0
1755025530,10,1625.0334472746936,1435.310739125548,0.8832499672746273,safe,0.0,False,False,0.0001709500211291,0.937916472030338,0.0
1755025529,10,1469.4862947238466,1312.7449617432246,0.8933359681247809,safe,0.0,False,False,0.00014687795192,0.2475166780059225,0.0
1755025528,10,2274.4919662164925,2046.880475216393,0.8999286458774703,safe,0.0,,False,0.0001913700252771,1.074559175001923,0.0
1755025527,10,2455.561616001487,2245.811703608879,0.9145816944580872,safe,0.0,,False,0.0002621000166982,0.3266563209472224,0.0
1755025526,10,429.5936751869141,369.80264564871175,0.8608195767496167,safe,0.0,,False,0.0001566949649713,0.0248189539997838,0.0
1755025525,10,1706.1918918427928,1597.3219139354487,0.9361912464665638,safe,0.0,False,False,0.0001409519463777,0.7140767630189657,0.0
1755025524,10,1234.3493211123005,1134.4647046200712,0.91907913361007,safe,0.0,False,False,0.0001648070174269,1.970059478946496,0.0
1755025523,10,1681.2363575770128,1442.525534031859,0.8580147149035117,safe,0.0,False,False,8.583103772252798e-05,0.0906198549782857,0.0
1755025522,10,213.63458514507644,161.61559114572958,0.7565048095371756,safe,0.0,False,False,0.0001831550034694,0.0190007080091163,0.0
1755025521,10,1108.2365467760364,1090.89138889644,0.9843488667378322,safe,0.0,False,False,0.0003665219992399,2.5944606130360626,0.0
1755025520,10,320.9845988878223,251.8000416594399,0.7844614431094216,safe,0.0,False,False,0.000448721984867,0.1125748429913073,0.0
1755025519,10,349.4231117428681,288.51213751659816,0.8256813239328804,safe,0.0,False,False,0.000177152978722,0.0619548999820835,0.0
1755025518,10,1233.9192893840773,1132.1944301861945,0.9175595518498948,safe,0.0,False,False,0.0002220600144937,1.665127434011083,0.0
1755025517,10,2102.880055663531,2033.615306576129,0.9670619591921772,safe,0.0,,False,0.0003276590141467,0.4898733379668556,0.0
1755025516,10,2199.7807709078947,2037.202685181322,0.9260935053725952,safe,0.0,,False,0.0002778189955279,2.132164132024627,0.0
1755025515,10,2797.2975962062264,2677.193478413567,0.9570642330099064,safe,0.0,,False,0.0002571059740148,1.5371655609924346,0.0
1755025514,10,2523.685472159992,1548.179083962451,0.6134596014603132,safe,0.0,True,False,0.0065382539760321,0.492777616949752,0.0
1755025513,10,399.2999626753922,320.46090887425294,0.8025568215110732,safe,0.0,,False,0.0002133430098183,0.0058926600031554,0.0
1755025512,10,475.8287593201237,381.7247094688224,0.8022312691108466,safe,0.0,,False,0.0002238900051452,0.0153165450319647,0.0
1755025511,10,372.2565903963573,337.5581491614398,0.9067889135341498,safe,0.0,,False,0.0004366799839772,0.0407183219795115,0.0
1755025510,10,926.0299332159324,874.1083232846172,0.943930959390264,safe,0.0,,False,0.0001163840061053,0.0043220819788984,0.0
1755025509,10,1590.8703962226496,1489.7754743259486,0.936453074909974,safe,0.0,,False,0.0001323320320807,0.4750452489824965,0.0
1755025508,10,493.36420131439417,424.54249266968,0.8605052647489154,safe,0.0,,False,0.000113318033982,0.0521240579546429,0.0
1755025506,10,2521.085072102021,2323.5966140794226,0.9216652939609304,safe,0.0,,False,0.0002463480341248,0.58848349400796,0.0
1755025475,10,1163.458327136787,1103.5773163096958,0.9485318816923548,safe,0.0,False,False,0.0002067080349661,1.7519863190245817,0.0
1755025474,10,1213.0989827023675,1136.3667252624605,0.9367469113946711,safe,0.0,False,False,0.0002089269692078,2.3153289429610595,0.0
1755025473,10,1242.0684812368522,1160.3861231791125,0.9342368321137976,safe,0.0,False,False,9.09770024009049e-05,1.6152352570206858,0.0
1755025440,10,1427.6124409354748,1298.6572173055588,0.9096707061859064,safe,0.0,False,False,0.0002355829929001,1.1243805660051294,0.0
1755025439,10,2716.983620601274,2319.413144199284,0.8536721114593958,safe,0.0,,False,0.0014315189910121,0.375088209984824,0.0
1755025438,10,313.1887933707018,246.4212646576908,0.7868138000902782,safe,0.0,False,False,0.000286791997496,0.0951844030059874,0.0
1755025437,10,549.1515402520045,438.4148084213447,0.7983494104744877,safe,0.0,False,False,0.0001065860269591,0.0038851680001243,0.0
1755025436,10,1210.0511950396808,1150.449360473614,0.950744369485861,safe,0.0,False,False,0.0002979739801958,0.6175313830026425,0.0
1755025435,10,1727.1201762269225,1526.9107565026668,0.8840790452916633,safe,0.0,False,False,0.0001114169717766,0.2568793490063399,0.0
1755025434,10,1967.809181323641,1848.8344603655653,0.9395395030741508,safe,0.0,,False,0.0002416910137981,0.6302945410134271,0.0
1755025433,10,2028.479942269548,1899.527575690816,0.936429064990184,safe,0.0,,False,0.0004824049538001,0.5225762909976766,0.0
1755025432,10,2381.129544997996,2174.673336508961,0.9132948440698094,safe,0.0,,False,0.0001142090186476,0.3619712369982153,0.0
1755025431,10,2003.544357026538,1644.8128371960652,0.8209515459079395,safe,0.0,False,False,0.0014192009693942,0.0194821530021727,0.0
1755025430,10,734.6772257211187,638.0292298743409,0.8684483573695735,safe,0.0,,False,0.000106270017568,0.0016949939890764,0.0
1755025429,10,367.0047583981941,323.7208773949212,0.88206179889278,safe,0.0,,False,0.0002619050210341,0.066594714007806,0.0
1755025428,10,721.2490614444719,473.3169622693425,0.6562462089328939,safe,0.0,,False,0.0013898459728807,0.0376878520473837,0.0
1755025427,10,1511.6816354662883,1173.935458819885,0.7765758551785124,safe,0.0,False,False,0.0003593929577618,0.2708437229739502,0.0
1755025426,10,1893.0761540354813,1728.133269463853,0.9128704441075872,safe,0.0,,False,0.0001152179902419,0.2267556419828906,0.0
1755025425,10,492.9311455565742,383.6015306435805,0.7782050984229281,safe,0.0,,False,0.0001042900257743,0.0494167569559067,0.0
1755025424,10,485.6111622428853,304.6764783383202,0.6274083094200621,safe,0.0,False,False,0.000661646015942,0.0259631260414607,0.0
1755025423,10,1499.8841308796138,1349.899842046157,0.9000027497154075,safe,0.0,False,False,0.0002084469888359,1.2771527399891056,0.0
1755025422,10,535.5671424686433,414.9392395863738,0.7747660501982119,safe,0.0,False,False,0.0001114649930968,0.0406050250167027,0.0
1755025421,10,1902.056457031,1757.2925234763647,0.9238908324621432,safe,0.0,,False,0.000266566989012,0.9342093960149214,0.0
1755025420,10,246.2166416105796,172.7556418352587,0.7016408017963789,safe,0.0,False,False,0.0001998670049943,0.0079537159763276,0.0
1755025419,10,401.8973420114835,291.66473881559705,0.7257195017907415,safe,0.0,False,False,0.0004338290309533,0.0444001110154204,0.0
1755025418,10,1652.7515640195002,1151.4363552390437,0.696678424214432,safe,0.0,False,False,0.0023700299789197,1.088315604953095,0.0
