seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,run_time_our,run_time_G,finalpercent
1755016037,3,178.82301134132825,127.82301134132824,0.7148018053299986,safe,0.142,7.436901796609163e-05,0.0006284120026975,0.1309
1755019032,3,153.55113005087193,131.55113005087142,0.8567252485037925,safe,0.139,3.742397530004382e-05,0.0005199969746172,0.1309
1755019033,3,296.09854906973044,243.73132353199605,0.8231425797179369,safe,0.139,3.3706019166857004e-05,0.0002237769658677,0.1309
1755019034,3,1470.2897725140454,1445.3121244968725,0.9830117515036076,safe,0.139,4.305294714868069e-05,0.0080033700214698,0.1309
1755019035,3,39.23984655254644,27.867709800857188,0.7101890616095882,safe,0.139,3.790500340983272e-05,9.555299766361712e-05,0.1309
1755019036,3,1342.5510540819928,1140.9545538032858,0.8498407195273819,safe,0.139,4.5828986912965775e-05,0.0054998659761622,0.1309
1755022036,3,134.1485472181308,123.89357994782353,0.9235551373237588,safe,0.127,3.905803896486759e-05,0.0015585690271109,0.1309
1755022035,3,0.0,9.071225585392538,,,0.127,2.9453018214553595e-05,3.395602107048035e-05,0.1309
1755022034,3,1404.7596636141318,1157.5923670871412,0.8240501183732137,safe,0.127,4.515598993748426e-05,0.0001832649577409,0.1309
1755022033,3,1564.6889218771712,1395.1687455457648,0.891658863329823,safe,0.127,5.069695180281997e-05,0.0001889769919216,0.1309
1755022032,3,459.2659009854825,439.265900985482,0.956452242683193,safe,0.127,4.823302151635289e-05,0.000160928000696,0.1309
1755022031,3,322.2921417187842,317.2921417187837,0.984486125000332,safe,0.127,4.204700235277414e-05,0.0005766010144725,0.1309
1755022030,3,316.9033088518387,309.33762256407294,0.9761261997699654,safe,0.127,4.770903615280986e-05,0.0001500559737905,0.1309
1755022029,3,59.35447506294192,53.354475062940125,0.8989124241493308,safe,0.127,4.511600127443671e-05,0.0009423649753443,0.1309
1755022028,3,1306.5909642236145,1105.5909642236145,0.8461645568477999,safe,0.127,4.827900556847453e-05,0.0162384349969215,0.1309
1755022027,3,1063.0462825845968,1034.8467868019793,0.9734729369317244,safe,0.127,4.6846980694681406e-05,0.0051741449860855,0.1309
1755022026,3,163.95824455026704,162.67219561419043,0.9921562411234384,safe,0.127,4.284799797460437e-05,0.0002790000289678,0.1309
1755022025,3,1112.1782839217417,1090.927633147488,0.980892765951768,safe,0.127,5.22180343978107e-05,0.0304600690142251,0.1309
1755022024,3,17.374178657839934,14.872313288873436,0.8560009414984601,safe,0.127,4.168902523815632e-05,0.000144079036545,0.1309
1755022023,3,1088.108862794535,1067.8454859966414,0.9813774361272528,safe,0.127,4.728301428258419e-05,0.0060053360066376,0.1309
1755019031,3,94.37742577184208,89.37395697408465,0.946984474763559,safe,0.139,3.929802915081382e-05,0.0009442390291951,0.1309
1755022022,3,36.06280832468086,25.538424055105004,0.708165149679341,safe,0.127,4.606001311913133e-05,0.0002763230004347,0.1309
1755019030,3,212.778790725186,209.778790725186,0.985900850410064,safe,0.139,4.7151988837867975e-05,0.0150044829933904,0.1309
1755019028,3,1452.7582165594215,1350.7582165594197,0.9297887295784364,safe,0.139,4.2687985114753246e-05,0.0062281089485622,0.1309
1755019009,3,61.84467495526765,54.79734260797858,0.8860478715041122,safe,0.139,2.732902066782117e-05,0.0002307869726791,0.1309
1755019010,3,1518.2534957654798,1466.6129364308008,0.9659868661730676,safe,0.139,4.133197944611311e-05,0.000489062978886,0.1309
1755019011,3,1327.6859399065352,1325.50982201756,0.9983609693952712,safe,0.139,5.16479485668242e-05,0.4245133390068076,0.1309
1755019012,3,1423.34533436561,1358.9690670819953,0.9547711537535564,safe,0.139,4.542100941762328e-05,0.0082487880135886,0.1309
1755019013,3,349.78320026761537,346.30221783235413,0.9900481714599272,safe,0.139,3.717798972502351e-05,0.0005178729770705,0.1309
1755019014,3,233.5143098556664,211.51430985566589,0.9057873583267828,safe,0.139,3.713596379384399e-05,0.0015092820394784,0.1309
1755019015,3,1329.263166397394,1236.771287419839,0.9304186850913584,safe,0.139,4.354596603661776e-05,0.002603902015835,0.1309
1755019016,3,2437.1304822474294,2417.130482247421,0.9917936277332328,safe,0.139,2.8936017770320177e-05,0.0003320110263302,0.1309
1755019017,3,390.7376577986986,270.7376577986985,0.6928885721533856,safe,0.139,3.035500412806869e-05,7.306202314794064e-05,0.1309
1755019018,3,320.0991112424835,313.06129651854246,0.9780136386614028,safe,0.139,2.7080997824668884e-05,0.0002086500171571,0.1309
1755019019,3,67.50688032272629,63.764046234990445,0.9445562575274892,safe,0.139,5.193700781092048e-05,0.0005231960094533,0.1309
1755019020,3,307.9843427491212,293.1239710566224,0.951749587138578,safe,0.139,4.485296085476875e-05,0.0005047000013291,0.1309
1755019021,3,1444.1984491200433,1403.9661265336963,0.9721421092711596,safe,0.139,3.4254975616931915e-05,0.0008732770220376,0.1309
1755019022,3,62.96521459896137,57.44850741742604,0.9123848426996972,safe,0.139,4.296103725209832e-05,0.0006921659805811,0.1309
1755019023,3,1243.3616930592375,1132.6542867301482,0.9109612215439108,safe,0.139,3.354495856910944e-05,0.0002903069835156,0.1309
1755019024,3,0.0,12.914276444610934,,,0.139,4.306703340262175e-05,7.08169536665082e-05,0.1309
1755019025,3,300.0520349011032,293.3301567839585,0.9775976252940254,safe,0.139,3.5182980354875326e-05,0.000728732033167,0.1309
1755019026,3,20.797029420700337,14.797029420700316,0.7114972586407982,safe,0.139,4.491000436246395e-05,9.868299821391702e-05,0.1309
1755019027,3,0.0,27.41143698412608,,,0.139,0.0001057859626598,0.0022711710189469,0.1309
1755019029,3,196.61212446339863,155.35890593898176,0.7901796817617086,safe,0.139,3.380095586180687e-05,0.0004087319830432,0.1309
1755022021,3,1427.8941058786845,1398.8257889894876,0.979642526172269,safe,0.127,5.271803820505738e-05,0.0307791620143689,0.1309
1755022020,3,307.8498759431715,247.3870259635256,0.8035963152676169,safe,0.127,4.409096436575055e-05,0.000166828976944,0.1309
1755022019,3,78.32237763429713,76.74919409221306,0.9799139966175494,safe,0.127,4.352902760729194e-05,0.0002546969917602,0.1309
1755021994,3,404.7487452591943,328.91826718313564,0.8126480218548965,safe,0.127,4.472600994631648e-05,0.0003680249792523,0.1309
1755021993,3,51.5652482528828,48.130496505765535,0.9333901830497782,safe,0.127,4.928000271320343e-05,6.18490157648921e-05,0.1309
1755021992,3,91.2146166113495,75.31308749277932,0.8256690680801303,safe,0.127,4.8896006774157286e-05,0.0005447110161185,0.1309
1755021991,3,0.0,68.22650228779332,,,0.127,3.937899600714445e-05,8.102599531412125e-05,0.1309
1755021990,3,178.04867691262012,145.71572338302934,0.8184038539895546,safe,0.127,4.8448971938341856e-05,0.0001051239669322,0.1309
1755021989,3,1058.4121117704874,1037.3018260919948,0.9800547580250384,safe,0.127,4.962895764037967e-05,0.0044234860106371,0.1309
1755021988,3,117.29879817872612,109.44689746777948,0.9330606891727669,safe,0.127,4.080700455233455e-05,9.254994802176952e-05,0.1309
1755021987,3,0.0,127.91688005461047,,,0.127,8.180004078894854e-05,5.609903018921614e-05,0.1309
