num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,false_percentage
3,0,112,106.0,0.9464285714285714,0.0
3,0,244,230.0,0.9426229508196722,0.0
3,0,64,59.0,0.921875,0.0
3,0,70,60.0,0.8571428571428571,0.0
3,0,340,292.0,0.8588235294117647,0.0
3,0,20,18.0,0.9,0.0
3,0,46,43.0,0.9347826086956522,0.0
3,0,52,48.0,0.9230769230769231,0.0
3,0,2038,1867.0,0.9160942100098135,0.0
3,0,190,190.0,1.0,0.0
3,0.01,2114.52,1784.2613560038005,0.8438138944080928,0.0
3,0.01,504.51,457.4282466687955,0.9066782554732226,0.0
3,0.01,261.3,256.093297905496,0.980073853446215,0.0
3,0.01,2030.1000000000001,2024.018487310835,0.997004328511322,0.0
3,0.01,504.51,473.7711898791131,0.9390719507623498,0.0
3,0.01,243.21,233.91978446054145,0.96180167123285,0.0
3,0.01,446.22,428.0033195257638,0.9591755625605392,0.0
3,0.01,68.22,68.01166410851602,0.9969461170993259,0.0
3,0.01,742.5,698.9096842472645,0.9412925040367199,0.0
3,0.01,34.17,31.091748823257944,0.9099136325214499,0.0
3,0.02,70.69999999999999,60.179691259188985,0.8511978961695756,0.0
3,0.02,2026.06,1713.016195980251,0.8454913457549387,0.0
3,0.02,2123.02,2071.7533235858755,0.9758520049673933,0.0
3,0.02,105.04,104.01052490948086,0.9901992089630699,0.0
3,0.02,151.5,145.96067934141684,0.9634368273360847,0.0
3,0.02,19.12,19.016222913350475,0.9945723281041043,0.0
3,0.02,26.259999999999998,25.18258290473102,0.9589711692586071,0.0
3,0.02,454.0,424.95357548688844,0.9360210913808116,0.0
3,0.02,545.4,513.6877016814005,0.9418549719130923,0.0
3,0.02,610.04,525.5446082789422,0.8614920468804377,0.0
3,0.05,34.85,30.399532865306185,0.8722964954176811,0.0
3,0.05,26.65,26.039070450902727,0.9770758142927853,0.0
3,0.05,2296.0,2245.7658599633196,0.9781210191477873,0.0
3,0.05,635.5,607.202698944045,0.955472382288033,0.0
3,0.05,2193.5,2137.3785853219865,0.9744146730439874,0.0
3,0.05,96.5,86.48498911227568,0.8962175037541522,0.0
3,0.05,164.0,156.64488296148215,0.9551517253748911,0.0
3,0.05,227.54999999999998,217.00572066608154,0.9536617036523031,0.0
3,0.05,2091.0,2070.230486297917,0.9900671861778657,0.0
3,0.05,348.5,304.6988452652986,0.8743151944484895,0.0
3,0.1,451.5,437.1666578745901,0.9682539487809304,10.0
3,0.1,65.1,62.62573302515521,0.9619928268072998,10.0
3,0.1,0,108.95246134047272,,10.0
3,0.1,2108.3999999999996,2096.028841267398,0.9941324422630423,10.0
3,0.1,241.5,232.49236683427682,0.9627013119431752,10.0
3,0.1,357.0,343.70754485301586,0.9627662320812769,10.0
3,0.1,136.5,124.83648020849284,0.9145529685603871,10.0
3,0.1,35.7,31.17731900293097,0.8733142577851812,10.0
3,0.1,2123.1,2044.531534904325,0.9629935165109157,10.0
3,0.1,65.1,62.04614933438734,0.9530898515266872,10.0
3,0.2,2321.0,2270.7954532610893,0.9783694326846571,0.0
3,0.2,455.4,422.4171961605124,0.9275739924473263,0.0
3,0.2,554.4000000000001,534.8825032047862,0.9647952799509129,0.0
3,0.2,2266.0,2243.1395385858486,0.9899115351217337,0.0
3,0.2,332.2,306.91481377581147,0.9238856525460911,0.0
3,0.2,466.4,454.3882498417653,0.9742458187001829,0.0
3,0.2,253.0,241.89075787621186,0.9560899520798888,0.0
3,0.2,2312.2,2251.2473095245314,0.9736386599448713,0.0
3,0.2,506.0,490.00301311936346,0.968385401421667,0.0
3,0.2,664.4,632.4235765117402,0.9518717286450034,0.0
3,0.5,0,164.7243502110814,,30.0
3,0.5,2755.0,2646.2494686886785,0.9605261229359995,30.0
3,0.5,0,240.17067463341237,,30.0
3,0.5,2762.5,2524.4868663261677,0.9138413995750834,30.0
3,0.5,0,2871.032259564414,,30.0
3,0.5,575.0,519.3902476451958,0.9032873872090362,30.0
3,0.5,505.0,495.5144261770547,0.9812166854991182,30.0
3,0.5,515.0,483.96740239132487,0.9397425289151939,30.0
3,0.5,3012.5,2668.665790387772,0.8858641627843227,30.0
3,0.5,150.0,139.59801197359502,0.9306534131573001,30.0
3,1,0,3504.6303789941157,,100.0
3,1,0,2818.2659192854944,,100.0
3,1,0,546.4039164734834,,100.0
3,1,0,192.428092522925,,100.0
3,1,0,280.28669024184853,,100.0
3,1,0,419.32424852285203,,100.0
3,1,0,702.4355206768887,,100.0
3,1,0,54.89248535824299,,100.0
3,1,0,70.5183590394488,,100.0
3,1,0,591.0543914372025,,100.0
5,0,5665,5441.0,0.960458958517211,10.0
5,0,724,589.0,0.81353591160221,10.0
5,0,589,515.0,0.8743633276740238,10.0
5,0,423,397.0,0.9385342789598109,10.0
5,0,2252,1326.0,0.588809946714032,10.0
5,0,0,363.0,,10.0
5,0,432,425.0,0.9837962962962963,10.0
5,0,706,621.0,0.8796033994334278,10.0
5,0,2110,2083.0,0.9872037914691943,10.0
5,0,65,58.0,0.8923076923076924,10.0
5,0.01,482.40000000000003,456.00020077965405,0.9452740480506924,20.0
5,0.01,517.65,477.02911396164563,0.9215282796515902,20.0
5,0.01,2126.58,2074.967296195866,0.9757297144691787,20.0
5,0.01,335.67,291.093589251382,0.8672016839496589,20.0
5,0.01,2255.2200000000003,2158.7200456262217,0.9572104032538827,20.0
5,0.01,0,52.00916529381175,,20.0
5,0.01,2717.52,2511.8595317476756,0.9243205318627556,20.0
5,0.01,0,419.85331769424363,,20.0
5,0.01,474.36,451.8969186721597,0.9526454985077993,20.0
5,0.01,369.06,366.93881680321374,0.9942524706096942,20.0
5,0.02,705.4200000000001,698.2667850916822,0.9898596369420801,10.0
5,0.02,0,5672.648359385086,,10.0
5,0.02,3563.5000000000005,3534.308417546925,0.9918081710528762,10.0
5,0.02,2068.4,2045.8867040334212,0.989115598546423,10.0
5,0.02,145.44,137.07909333500686,0.9425130179799702,10.0
5,0.02,228.59999999999997,214.93576575674388,0.9402264468798947,10.0
5,0.02,2329.0600000000004,2223.0031871128595,0.9544636836804802,10.0
5,0.02,2406.24,2398.7847340613807,0.9969016947857989,10.0
5,0.02,2630.04,2551.9376214537915,0.9703037297736123,10.0
5,0.02,622.16,533.7847048742406,0.8579540710978536,10.0
5,0.05,2123.8,2073.3430662198666,0.9762421443732303,0.0
5,0.05,2474.3500000000004,2320.9774611797534,0.9380150185623509,0.0
5,0.05,350.55,302.587922215429,0.863180494124744,0.0
5,0.05,2160.7,2131.828472168909,0.9866378822459893,0.0
5,0.05,3013.5,2799.314029771005,0.9289245162671329,0.0
5,0.05,2070.5,1610.0420735544017,0.7776102745976342,0.0
5,0.05,2205.8,1986.03163798979,0.9003679562924063,0.0
5,0.05,2708.05,2629.796455528587,0.9711033605467354,0.0
5,0.05,352.59999999999997,296.9959055453146,0.8423026249158101,0.0
5,0.05,453.59999999999997,442.9712448880964,0.9765680001942162,0.0
5,0.1,2751.0,2537.4669741820544,0.9223798524834803,10.0
5,0.1,428.4,399.89174849232586,0.933454128133347,10.0
5,0.1,485.1,466.0035834261826,0.9606340618968926,10.0
5,0.1,409.5,353.1705605360039,0.8624433712722928,10.0
5,0.1,151.2,134.9053939390833,0.8922314413960536,10.0
5,0.1,3670.0,3605.32626489804,0.9823777288550517,10.0
5,0.1,2431.5,2320.421707565192,0.9543169679478477,10.0
5,0.1,2772.0,2591.553424100428,0.934903832648062,10.0
5,0.1,0,69.83817706080549,,10.0
5,0.1,541.8,502.97445174034556,0.9283397042088328,10.0
5,0.2,0,5671.741641108296,,40.0
5,0.2,0,792.0961779882709,,40.0
5,0.2,0,568.9595233259461,,40.0
5,0.2,468.6,451.6408352198006,0.9638088673064459,40.0
5,0.2,2486.0,2363.533791633999,0.9507376474794847,40.0
5,0.2,2752.2,2584.782361708174,0.9391695231844249,40.0
5,0.2,358.6,326.56352421898555,0.9106623653624806,40.0
5,0.2,2639.0,2475.996770287027,0.9382329557737883,40.0
5,0.2,0,246.15405780689588,,40.0
5,0.2,2486.0,2340.105956634311,0.9413137395954589,40.0
5,0.5,2535.0,2425.2949232095984,0.9567238355856404,50.0
5,0.5,0,190.96542544964814,,50.0
5,0.5,535.0,490.0822934952047,0.9160416700844948,50.0
5,0.5,0,2813.7292704219835,,50.0
5,0.5,0,196.1762842889775,,50.0
5,0.5,0,3436.136527253024,,50.0
5,0.5,525.0,512.2286420156815,0.9756736038393934,50.0
5,0.5,2615.0,2434.753782286799,0.9310721920790818,50.0
5,0.5,3080.0,2935.80138535687,0.9531822679730098,50.0
5,0.5,0,2366.1727008156868,,50.0
5,1,0,3023.6214113366987,,100.0
5,1,0,2888.9071537619852,,100.0
5,1,0,320.6839571238826,,100.0
5,1,0,207.83973552181328,,100.0
5,1,0,319.9440810316357,,100.0
5,1,0,3065.4976599696865,,100.0
5,1,0,5383.7113060677275,,100.0
5,1,0,7596.387618888155,,100.0
5,1,0,3062.9943598595564,,100.0
5,1,0,5275.3312403597665,,100.0
8,0,31,26.0,0.8387096774193549,10.0
8,0,2374,1577.0,0.6642796967144061,10.0
8,0,3046,2400.0,0.7879185817465528,10.0
8,0,838,648.0,0.7732696897374701,10.0
8,0,4085,3917.0,0.9588739290085679,10.0
8,0,884,695.0,0.7861990950226244,10.0
8,0,162,124.0,0.7654320987654321,10.0
8,0,2840,2533.0,0.8919014084507042,10.0
8,0,0,1081.0,,10.0
8,0,3137,2762.0,0.8804590372967803,10.0
8,0.01,3238.1099999999997,3228.0802235426017,0.9969025831557922,20.0
8,0.01,2641.1400000000003,2561.0065891118375,0.9696595368332754,20.0
8,0.01,3935.0,3934.657217260916,0.9999128887575389,20.0
8,0.01,4242.0599999999995,4027.9536477314214,0.9495277407041441,20.0
8,0.01,994.8299999999999,966.3931499605706,0.9714153674100807,20.0
8,0.01,768.44,740.0670208512893,0.9630771704378861,20.0
8,0.01,776.5,726.4543597613656,0.9355497228092281,20.0
8,0.01,0,957.0059611634715,,20.0
8,0.01,0,2613.1170493707314,,20.0
8,0.01,685.41,610.088545927516,0.8901074479910068,20.0
8,0.02,153.51999999999998,136.0145541774193,0.8859728646262333,20.0
8,0.02,0,895.9339040687137,,20.0
8,0.02,3049.600000000001,2684.846243766964,0.8803929183391145,20.0
8,0.02,3852.0,3811.9854872672477,0.9896120164245191,20.0
8,0.02,4024.8,4004.7630743704285,0.9950216344589615,20.0
8,0.02,765.5799999999999,711.1548046246171,0.928909852170403,20.0
8,0.02,2484.6,2321.0419687779904,0.9341712826120866,20.0
8,0.02,0,2309.6775869810294,,20.0
8,0.02,597.92,556.0574434670091,0.9299863584877728,20.0
8,0.02,670.6400000000001,610.1258799502793,0.90976661092431,20.0
8,0.05,0,4767.190362688532,,30.0
8,0.05,686.75,645.0456403699892,0.9392728654823287,30.0
8,0.05,278.8,253.06340150923256,0.907687953763388,30.0
8,0.05,0,797.9650056689206,,30.0
8,0.05,588.3499999999999,527.0467099954785,0.8958047250709248,30.0
8,0.05,5139.0,5067.943390933644,0.986173066926181,30.0
8,0.05,811.8,733.1164676763874,0.9030752250263457,30.0
8,0.05,3765.1,3392.443956850963,0.9010236001303984,30.0
8,0.05,0,202.93469240609056,,30.0
8,0.05,2621.9500000000003,2488.6544330901816,0.9491616671142399,30.0
