num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,false_percentage
3,0,2060,1825.0,0.8859223300970874,2.0
3,0,406,404.0,0.9950738916256158,2.0
3,0,2402,1641.0,0.6831806827643631,2.0
3,0,26,18.0,0.6923076923076923,2.0
3,0,302,184.0,0.609271523178808,2.0
3,0,124,121.0,0.9758064516129032,2.0
3,0,8,6.0,0.75,2.0
3,0,80,65.0,0.8125,2.0
3,0,122,74.0,0.6065573770491803,2.0
3,0,407,334.0,0.8206388206388207,2.0
3,0,406,208.0,0.5123152709359606,2.0
3,0,442,423.0,0.9570135746606335,2.0
3,0,2210,1818.0,0.8226244343891402,2.0
3,0,361,302.0,0.8365650969529086,2.0
3,0,340,310.0,0.9117647058823529,2.0
3,0,34,28.0,0.8235294117647058,2.0
3,0,602,495.0,0.8222591362126246,2.0
3,0,70,63.0,0.9,2.0
3,0,243,243.0,1.0,2.0
3,0,307,307.0,1.0,2.0
3,0,14,12.0,0.8571428571428571,2.0
3,0,62,53.0,0.8548387096774194,2.0
3,0,2220,2002.0,0.9018018018018018,2.0
3,0,4399,4326.0,0.9834053193907706,2.0
3,0,122,78.0,0.639344262295082,2.0
3,0,460,435.0,0.9456521739130435,2.0
3,0,135,119.0,0.8814814814814815,2.0
3,0,64,45.0,0.703125,2.0
3,0,412,408.0,0.9902912621359223,2.0
3,0,2402,2229.0,0.9279766860949209,2.0
3,0,2006,1800.0,0.8973080757726819,2.0
3,0,403,337.0,0.8362282878411911,2.0
3,0,450,438.0,0.9733333333333334,2.0
3,0.01,0,9.018515093589258,,5.0
3,0.01,52.26,51.045410810929184,0.9767587219848677,5.0
3,0.01,114.57000000000002,113.00716915456542,0.986359161687749,5.0
3,0.01,130.65000000000003,124.0703209096871,0.9496388894733032,5.0
3,0.01,3350.0,3349.2351985277783,0.9997717010530681,5.0
3,0.01,124.62,121.04786751615404,0.9713358009641634,5.0
3,0.01,2416.02,2353.9806489592956,0.9743216732308904,5.0
3,0.01,191.5,191.48095204017773,0.9999005328468811,5.0
3,0.01,2150.7,2113.3564549179864,0.9826365624763967,5.0
3,0.01,2034.12,2020.9006141035916,0.9935011769726425,5.0
3,0.01,225.12,216.00567682251813,0.9595134897944124,5.0
3,0.01,793.0,792.8135719207785,0.9997649078446135,5.0
3,0.01,0,71.09165927740742,,5.0
3,0.01,2416.02,2129.35665053351,0.8813489335905789,5.0
3,0.01,70.35,67.04329144618646,0.9529963247503407,5.0
3,0.01,447.5,445.4287323254339,0.9953714688836511,5.0
3,0.01,64.32000000000001,63.181581057154744,0.9823007005154655,5.0
3,0.01,2814.0,2577.4937607926113,0.9159537174103096,5.0
3,0.01,38.1,38.08797181178875,0.9996842995220143,5.0
3,0.01,112.56,108.46809095153219,0.9636468634642164,5.0
3,0.01,60.3,53.03792621236812,0.87956759887841,5.0
3,0.01,243.21,238.99862231614588,0.9826841919170506,5.0
3,0.01,34.17,30.006670733074543,0.8781583474707212,5.0
3,0.01,69.2,69.18088384003067,0.999723754913738,5.0
3,0.01,2034.12,1591.1321868424916,0.7822213963986843,5.0
3,0.01,444.21000000000004,426.1462083984661,0.9593350181186062,5.0
3,0.01,215.07,210.63698808235455,0.9793880507851144,5.0
3,0.01,462.3,442.166930499975,0.9564502065757625,5.0
3,0.01,603.0,560.3990798613258,0.9293517078960628,5.0
3,0.01,2090.3999999999996,2071.941660244828,0.9911699484523673,5.0
3,0.01,542.7,504.44937109768944,0.9295179124704062,5.0
3,0.01,2114.52,2076.35133227494,0.9819492519696857,5.0
3,0.01,2014.0200000000002,1611.995474888551,0.8003870244032089,5.0
3,0.01,243.21,231.93308717676382,0.9536330215729774,5.0
3,0.01,18.09,18.01884208478998,0.9960664502371466,5.0
3,0.01,281.40000000000003,269.19676969658576,0.9566338653041426,5.0
3,0.01,0,23.091286844048796,,5.0
3,0.01,2150.7,2082.0096242869276,0.9680613866587287,5.0
3,0.01,54.27,52.17703202488602,0.961434162979289,5.0
3,0.01,150.75,140.1732725805432,0.9298392874331224,5.0
3,0.01,522.6,510.8288110715157,0.9774757196163714,5.0
3,0.01,637.05,634.8272669571893,0.9965108970366366,5.0
3,0.01,2213.01,1521.8804610601703,0.687697055621154,5.0
3,0.01,2014.02,2012.3161201912153,0.999153990621352,5.0
3,0.01,2215.02,2183.7988952819214,0.9859048203997803,5.0
3,0.01,231.15,226.9445678088132,0.9818064798131654,5.0
3,0.01,245.22,233.97129398093136,0.9541281052970042,5.0
3,0.01,2054.2200000000003,1568.174271546311,0.7633915897743722,5.0
3,0.01,144.72,138.47867770120817,0.9568731184439481,5.0
3,0.01,0,924.971420727059,,5.0
3,0.01,223.11000000000004,216.00284251388075,0.9681450518304008,5.0
3,0.01,142.70999999999998,133.476135752954,0.9352963054653075,5.0
3,0.01,2120.55,2111.0037981090136,0.9954982424885117,5.0
3,0.01,223.11,215.963343849983,0.9679680151045806,5.0
3,0.01,2432.1000000000004,2339.0034716214286,0.9617217514170586,5.0
3,0.01,54.269999999999996,49.01631889602754,0.9031936409807914,5.0
3,0.01,2432.1,2355.9606528137556,0.9686939898909402,5.0
3,0.01,2215.02,2168.952123931241,0.9792020496118505,5.0
3,0.01,2014.02,1345.99987585304,0.6683150494300156,5.0
3,0.01,42.12,41.01846951724235,0.9738478043029999,5.0
3,0.01,341.7,319.94771282626425,0.9363409798837117,5.0
3,0.01,2130.6,2088.4162180004405,0.9802009846993526,5.0
3,0.01,2414.01,2323.835040461294,0.9626451590760989,5.0
3,0.01,112.55999999999999,111.03944620229643,0.986491170951461,5.0
3,0.01,369.0,368.8910041676645,0.9997046183405542,5.0
3,0.01,482.4,460.11994372326626,0.9538141453633214,5.0
3,0.01,2114.52,2073.378258903467,0.9805432244213662,5.0
3,0.01,3698.2,3675.310299883731,0.9938105834956821,5.0
3,0.01,70.35,65.09487565707946,0.9253002936329703,5.0
3,0.01,2022.06,2013.9905273496088,0.9960092813020429,5.0
3,0.01,2016.0300000000002,1736.9980702198586,0.8615933642951039,5.0
3,0.01,2054.22,2041.9756654809717,0.9940394239570114,5.0
3,0.01,2070.3,2061.033324803665,0.9955239940123001,5.0
3,0.01,437.1,433.86446160708783,0.9925977158707111,5.0
3,0.01,2512.5,2480.236599045689,0.987158845391319,5.0
3,0.01,243.21,236.0026474551085,0.9703657228531248,5.0
3,0.01,676.1,669.0864204789887,0.989626416919078,5.0
3,0.01,462.3,450.93276816648887,0.9754115686058595,5.0
3,0.01,2221.05,2178.860036801686,0.9810044964326268,5.0
3,0.01,14.07,14.007916493878838,0.9955875262174014,5.0
3,0.01,2026.05,2010.115199582264,0.9921350408836228,5.0
3,0.01,368.02,366.9405319887669,0.9970668224247783,5.0
3,0.01,225.11999999999998,218.0102803858963,0.9684180898449553,5.0
3,0.01,251.25,241.0419749014036,0.9593710443836959,5.0
3,0.01,504.51,475.18504185622345,0.9418743768334096,5.0
3,0.01,305.0,304.96444429654366,0.9998834239230939,5.0
3,0.01,270.5,270.425844736581,0.9997258585455859,5.0
3,0.01,607.02,593.0058907871412,0.976913266098549,5.0
3,0.01,2231.1,2144.544842311163,0.9612051644082126,5.0
3,0.01,2231.1,2157.813513774863,0.9671523077293098,5.0
3,0.01,703.5,621.4779550468811,0.8834086070318139,5.0
3,0.01,28.14,27.016606725440568,0.9600784195252511,5.0
3,0.01,607.02,512.9224644155474,0.8449844558919763,5.0
3,0.01,62.31,60.18100954382237,0.9658322828409945,5.0
3,0.01,432.1499999999999,426.0606941219303,0.9859092771536049,5.0
3,0.01,321.6,283.9605130271939,0.8829617942387868,5.0
3,0.01,64.32,57.01754598157868,0.8864668218529024,5.0
3,0.01,4066.0,4064.7547980322706,0.9996937525903272,5.0
3,0.01,426.12,420.01594492995355,0.9856752673658912,5.0
3,0.01,0,14.028170604099634,,5.0
3,0.02,2125.04,2073.3332868383027,0.9756678871166202,5.0
3,0.02,2042.22,2016.865214335194,0.9875846942715251,5.0
3,0.02,246.44,241.33381723668663,0.9792802192691391,5.0
3,0.02,0,804.1101107440973,,5.0
3,0.02,434.3,420.1730493925983,0.9674719074202124,5.0
3,0.02,161.6,146.9010400165089,0.9090410892110699,5.0
3,0.02,62.620000000000005,61.173079606644706,0.976893637921506,5.0
3,0.02,26.26,26.01242004222331,0.9905719741897681,5.0
3,0.02,626.2,553.9306779016179,0.8845906705551226,5.0
3,0.02,313.1,266.9270301231786,0.8525296394863577,5.0
3,0.02,44.43999999999999,43.01316680677343,0.967893042456648,5.0
3,0.02,410.06000000000006,405.9872756086497,0.9900679793411932,5.0
3,0.02,46.459999999999994,45.0134834901157,0.9688653355599594,5.0
3,0.02,32.32,30.153549284448673,0.9329687278604168,5.0
3,0.02,2080.6,2056.2166627457555,0.9882806222944129,5.0
3,0.02,54.54,53.029230317446945,0.9722997857984406,5.0
3,0.02,2226.04,2146.8990960121155,0.964447672104776,5.0
3,0.02,515.0999999999999,464.0410401160516,0.9008756360241733,5.0
3,0.02,467.4,464.91100886099866,0.9946748157060306,5.0
3,0.02,2060.3999999999996,2050.9841169923893,0.995430070370991,5.0
3,0.02,2044.24,2040.0674318596211,0.9979588658179183,5.0
3,0.02,2064.44,2046.6216595912656,0.9913689230935583,5.0
3,0.02,41.300000000000004,40.17417553721566,0.9727403277776188,5.0
3,0.02,48.480000000000004,47.03479386681988,0.9701896424674067,5.0
3,0.02,808.0,654.8960833110687,0.8105149545929068,5.0
3,0.02,2426.02,2390.7437222095614,0.9854591974549103,5.0
3,0.02,34.34,30.1829742049822,0.8789450845947059,5.0
3,0.02,688.1,681.8533939351034,0.9909219502036091,5.0
3,0.02,28.28,27.02794873734865,0.9557266173037006,5.0
3,0.02,305.02,277.3313315548138,0.9092234330693523,5.0
3,0.02,616.1,557.9520192070006,0.9056192488346058,5.0
3,0.02,2426.02,2334.9524504835426,0.9624621604453149,5.0
3,0.02,2626.0,2523.3284794931424,0.9609019343081273,5.0
3,0.02,47.44,46.37216816877856,0.9774908973182664,5.0
3,0.02,0,303.8600235585436,,5.0
3,0.02,2032.1200000000001,2026.9795912965783,0.997470420691976,5.0
3,0.02,2080.6,2041.7249258663405,0.9813154502866196,5.0
3,0.02,73.4,73.3714741904123,0.9996113649919931,5.0
3,0.02,2626.0,2419.8537639690912,0.9214980060811467,5.0
3,0.02,410.06,408.9260829959385,0.9972347534408098,5.0
3,0.02,70.69999999999999,62.15558509047537,0.8791454751128059,5.0
3,0.02,426.22,415.75113629470843,0.9754378872289156,5.0
3,0.02,410.06,406.0141262777639,0.9901334591956394,5.0
3,0.02,2226.04,2152.6213664110874,0.9670182774842714,5.0
3,0.02,2222.0,2146.6356733576886,0.9660826612770875,5.0
3,0.02,410.06,407.9210614399999,0.9947838400234109,5.0
3,0.02,2131.1,2098.0172455364163,0.9844762073747907,5.0
3,0.02,208.06,206.074055599767,0.9904549437651015,5.0
3,0.02,16.16,16.000912700707005,0.9901554889051364,5.0
3,0.02,454.50000000000006,432.2628884006706,0.951073461827658,5.0
3,0.02,320.0,319.97373125887316,0.9999179101839786,5.0
3,0.02,52.519999999999996,52.004716898856486,0.9901888213795981,5.0
3,0.02,507.02,474.8737691459828,0.9365977064928066,5.0
3,0.02,27.1,27.095395658163454,0.9998300980872122,5.0
3,0.02,2222.0,2203.506961885956,0.9916773005787382,5.0
3,0.02,3627.0,3596.3557800365816,0.9915510835502017,5.0
3,0.02,5480.0,5478.352262844157,0.9996993180372549,5.0
3,0.02,2828.0,2561.9923576217843,0.9059378916625829,5.0
3,0.02,113.12,109.01331963465964,0.9636962485383631,5.0
3,0.02,121.2,115.09705115277393,0.9496456365740423,5.0
3,0.02,0,12.034387619871467,,5.0
3,0.02,226.24,217.0186186853698,0.9592407120110051,5.0
3,0.02,71.4,71.37584625085037,0.9996617121967839,5.0
3,0.02,226.23999999999995,215.01596978670568,0.9503888339228507,5.0
3,0.02,337.03999999999996,335.3878070871396,0.9950979322547462,5.0
3,0.02,252.49999999999997,235.33640774654543,0.9320253772140414,5.0
3,0.02,616.1,522.8627550518395,0.8486654034277543,5.0
3,0.02,107.06,105.01906894378487,0.9809365677543889,5.0
3,0.02,278.4,262.85563947369974,0.9441653716727721,5.0
3,0.02,2028.0800000000002,2025.9234550714973,0.9989366568732482,5.0
3,0.02,151.5,147.96097396408754,0.976640092172195,5.0
3,0.02,454.5,435.0418144211071,0.9571877104974854,5.0
3,0.02,307.04,276.0303879382018,0.8990046506585518,5.0
3,0.02,2444.2,2286.3500441202414,0.9354185599051802,5.0
3,0.02,125.24,117.01348736204272,0.9343140159856493,5.0
3,0.02,2434.1,2263.0006192528135,0.9297073329989786,5.0
3,0.02,2161.4,2112.1808527878966,0.9772281173257594,5.0
3,0.02,2232.1,2176.227033062927,0.9749684302060514,5.0
3,0.02,2232.1,2142.6079925737627,0.9599068108838147,5.0
3,0.02,3732.0,3730.323157597926,0.9995506853156286,5.0
3,0.02,262.6,244.82752987947833,0.9323211343468328,5.0
3,0.02,131.3,122.95678914472819,0.9364568860984629,5.0
3,0.02,0,30.092878205735033,,5.0
3,0.02,515.0999999999999,483.0972068217816,0.937870717961137,5.0
3,0.02,610.04,520.6047181164431,0.8533943972795933,5.0
3,0.02,34.339999999999996,33.16771619153701,0.965862440056407,5.0
3,0.02,34.34,29.034791947688973,0.8455093752967086,5.0
3,0.02,8.08,8.015289851159565,0.9919913182128175,5.0
3,0.02,446.42,426.7910627890092,0.9560303364298399,5.0
3,0.02,420.1,416.49999731399816,0.9914306053653847,5.0
3,0.02,476.0,436.9359646995799,0.9179326989486973,5.0
3,0.02,426.2200000000001,420.01123347316025,0.985432953575994,5.0
3,0.02,145.44,137.35582359565433,0.9444157287930028,5.0
3,0.02,646.4000000000001,601.2542544173266,0.930158190620864,5.0
3,0.02,2525.0,2445.5635300903377,0.9685400119169655,5.0
3,0.02,0,76.15603895125645,,5.0
3,0.02,418.13999999999993,412.9936298994344,0.987692232026198,5.0
3,0.02,395.03999999999996,392.9095757162004,0.9946070669203129,5.0
3,0.02,2080.5999999999995,2056.163846714289,0.9882552372941888,5.0
3,0.02,62.62,60.384859862744975,0.9643062897276425,5.0
3,0.05,145.55,142.93421549434788,0.9820282754678659,6.0
3,0.05,246.0,230.2707580213173,0.9360599919565744,6.0
3,0.05,2464.1000000000004,2309.9620342555572,0.9374465461042802,6.0
3,0.05,656.0,562.9110683774325,0.8580961408192568,6.0
3,0.05,209.09999999999997,207.96929348808044,0.9945925083121974,6.0
3,0.05,39.75,36.46121255972381,0.9172632090496556,6.0
3,0.05,55.35,50.19786412517317,0.9069171476996055,6.0
3,0.05,2057.1,1808.6836321886985,0.8792395275818865,6.0
3,0.05,34.849999999999994,33.0295059437135,0.947762006993214,6.0
3,0.05,786.5,758.5271342083543,0.9644337370735592,6.0
3,0.05,2101.25,2064.304718280844,0.9824174744941554,6.0
3,0.05,2193.5,2162.3745939829846,0.9858101636576178,6.0
3,0.05,219.35,216.92313271488456,0.988936096261156,6.0
3,0.05,20.35,20.179978446862947,0.9916451325239777,6.0
3,0.05,643.0,642.3823652493011,0.999039448288182,6.0
3,0.05,147.6,142.30081836143117,0.96409768537555,6.0
3,0.05,14.35,14.014466410835041,0.9766178683508739,6.0
3,0.05,34.85,31.402160120682908,0.9010662875375296,6.0
3,0.05,0,10.088262957125607,,6.0
3,0.05,16.4,16.161470147077978,0.9854554967730476,6.0
3,0.05,19.3,19.043377547413684,0.9867034998659939,6.0
3,0.05,533.0,514.8929540284225,0.9660280563385039,6.0
3,0.05,18.450000000000003,17.092942091985925,0.9264467258528956,6.0
3,0.05,776.0,775.5215365984841,0.9993834234516548,6.0
3,0.05,74.05,72.87795201816871,0.9841722082129468,6.0
3,0.05,114.8,110.23429152236895,0.9602290202296947,6.0
3,0.05,728.0,726.9644830782199,0.9985775866459065,6.0
3,0.05,516.5999999999999,464.51534868098406,0.8991779881552151,6.0
3,0.05,2665.0,2386.643622836662,0.8955510779874905,6.0
3,0.05,2255.0,2234.0674853164237,0.9907172883886579,6.0
3,0.05,2154.55,1537.836109400001,0.7137620892529767,6.0
3,0.05,553.5,518.0032589902476,0.9358685799281798,6.0
3,0.05,317.75,309.77989580415306,0.9749170599658633,6.0
3,0.05,461.25,448.9174495719453,0.9732627632996105,6.0
3,0.05,416.15000000000003,408.9830823339127,0.9827780423739341,6.0
3,0.05,2080.75,2064.0786621327443,0.9919878227238949,6.0
3,0.05,434.6,424.23698380151575,0.9761550478635889,6.0
3,0.05,615.0,574.9242704475109,0.9348362121097739,6.0
3,0.05,211.15,206.93813953787685,0.980052756513743,6.0
3,0.05,235.75,233.3913379525984,0.9899950708487737,6.0
3,0.05,2064.35,2027.9843278898597,0.9823839600309346,6.0
3,0.05,222.25,219.5387430929104,0.9878008688094957,6.0
3,0.05,65.6,63.043071086189,0.9610224250943447,6.0
3,0.05,2093.05,2088.273409847403,0.9977178805319523,6.0
3,0.05,424.35,411.4558761936945,0.9696144130875327,6.0
3,0.05,3415.5,3408.0542204262456,0.9978200030526264,6.0
3,0.05,35.55,34.451533119325944,0.9691007909796329,6.0
3,0.05,16.4,16.040340083193087,0.9780695172678712,6.0
3,0.05,2464.1,2355.6821064534015,0.956001017188183,6.0
3,0.05,143.5,140.28316652581634,0.9775830419917515,6.0
3,0.05,2154.55,1878.9159063335892,0.8720688340180497,6.0
3,0.05,2275.5,2189.423750810369,0.9621725997848248,6.0
3,0.05,2257.05,1997.7572490482917,0.8851187386403897,6.0
3,0.05,2357.5,2245.6481611564786,0.9525548933855689,6.0
3,0.05,0,920.2023993651928,,6.0
3,0.05,2462.05,2448.788463101024,0.9946136199918862,6.0
3,0.05,533.0,484.4913266280946,0.9089893557750368,6.0
3,0.05,0,329.1342487572183,,6.0
3,0.05,461.25,452.41929864401095,0.9808548480086958,6.0
3,0.05,81.1,79.0604000507019,0.9748508021048324,6.0
3,0.05,440.75,430.93683792980744,0.9777353101073339,6.0
3,0.05,256.25,238.4777958600264,0.9306450570147371,6.0
3,0.05,248.05,233.8510250874142,0.9427576097053586,6.0
3,0.05,471.5,446.454854213506,0.946881981364806,6.0
3,0.05,424.34999999999997,421.9552609893781,0.9943566890288161,6.0
3,0.05,123.0,116.16666982691459,0.944444470137517,6.0
3,0.05,533.0,512.1170946077491,0.9608200649301109,6.0
3,0.05,471.5,457.8564584583976,0.9710635386180224,6.0
3,0.05,205.5,205.44262612846615,0.9997208084110275,6.0
3,0.05,2062.3,2056.836542851197,0.9973507941866833,6.0
3,0.05,2870.0,2700.899091041676,0.9410798226626049,6.0
3,0.05,0,409.9721525745707,,6.0
3,0.05,0,12.075097669815818,,6.0
3,0.05,3660.1,3635.9494531694277,0.9934016702192365,6.0
3,0.05,24.6,24.014782013141087,0.9762106509406945,6.0
3,0.05,2156.6,2086.969297236001,0.9677127409978674,6.0
3,0.05,343.0,342.7183331855603,0.9991788139520709,6.0
3,0.05,418.2,415.01914074142474,0.9923939281239234,6.0
3,0.05,225.5,223.15708958516734,0.9896101533710303,6.0
3,0.05,2125.0,2094.9661443730292,0.9858664208814255,6.0
3,0.05,635.5,622.3381352074575,0.9792889617741267,6.0
3,0.05,430.5,419.13992200313464,0.973611897800545,6.0
3,0.05,565.5,516.5505896253962,0.9134404767911516,6.0
3,0.05,424.35,419.771782900317,0.9892112239903782,6.0
3,0.05,727.0,726.6608417281823,0.9995334824321627,6.0
3,0.05,635.5,536.2086393162317,0.8437586771301836,6.0
3,0.05,432.55,420.52273630266376,0.9721945123168738,6.0
3,0.05,792.0,771.7692796551419,0.9744561611807346,6.0
3,0.05,227.55,216.74128782958465,0.952499616917533,6.0
3,0.05,250.10000000000002,240.9875453717068,0.9635647555845933,6.0
3,0.05,0,18.126838794231645,,6.0
3,0.05,63.550000000000004,56.03975252802093,0.8818214402520995,6.0
3,0.05,2162.75,2134.9954371133645,0.9871670036358176,6.0
3,0.05,84.0,83.94630297311875,0.9993607496799851,6.0
3,0.05,45.1,43.97888846671373,0.9751416511466457,6.0
3,0.05,311.6,285.44612877243185,0.9160658818113987,6.0
3,0.05,26.65,26.016417398466018,0.9762257935634528,6.0
3,0.05,125.05,118.45368788889706,0.9472506028700285,6.0
3,0.05,136.0,135.2982514542232,0.9948400842222294,6.0
3,0.05,266.5,252.9238800431558,0.9490577112313539,6.0
3,0.1,2106.3,1951.442260833648,0.9264787830953083,12.0
3,0.1,126.0,117.42257684845038,0.9319252130829395,12.0
3,0.1,2114.7,2100.784659725614,0.9934197095217355,12.0
3,0.1,273.0,256.86979453350796,0.9409149982912379,12.0
3,0.1,0,18.15526016563763,,12.0
3,0.1,2108.3999999999996,1884.1255960442816,0.8936281521742943,12.0
3,0.1,567.0,525.7361121736653,0.9272241837278048,12.0
3,0.1,2312.1,1671.6307414644546,0.7229924058061739,12.0
3,0.1,2215.5,2139.34053053955,0.9656242521054164,12.0
3,0.1,464.1,446.9478686503968,0.9630421647282844,12.0
3,0.1,640.5,588.462136792783,0.9187543119325261,12.0
3,0.1,2163.0,2136.938414818287,0.9879511857689723,12.0
3,0.1,2541.0,2339.4630087652004,0.9206859538627313,12.0
3,0.1,2530.5,2372.5878851518355,0.937596477040836,12.0
3,0.1,546.0,523.3457697690637,0.9585087358407761,12.0
3,0.1,2106.3,2094.6990005497064,0.9944922378339772,12.0
3,0.1,233.10000000000002,228.0434926502603,0.9783075617771784,12.0
3,0.1,67.2,64.78883356454344,0.9641195470914201,12.0
3,0.1,317.1,290.1732156098059,0.9150842497944051,12.0
3,0.1,241.5,230.25568776437876,0.9534397008876967,12.0
3,0.1,4119.0,4113.843666729372,0.998748158953477,12.0
3,0.1,216.3,211.98130218224563,0.9800337595110754,12.0
3,0.1,9.3,9.181820759749286,0.987292554811751,12.0
3,0.1,182.1,181.05102603482737,0.9942395718551751,12.0
3,0.1,241.5,232.42051461617802,0.9624037872305509,12.0
3,0.1,266.0,265.7066524070351,0.998897189500132,12.0
3,0.1,2106.3,2079.9407558117346,0.9874855223907963,12.0
3,0.1,128.10000000000002,118.98739557069803,0.9288633534012335,12.0
3,0.1,262.5,250.28738654160998,0.9534757582537523,12.0
3,0.1,2310.0,2228.823037548078,0.9648584578130208,12.0
3,0.1,0,237.83708610463145,,12.0
3,0.1,336.0,284.74761223020505,0.8474631316375151,12.0
3,0.1,0,104.72977169521508,,12.0
3,0.1,372.2,370.93869709870705,0.9966112227262415,12.0
3,0.1,56.7,52.75344250749026,0.9303958114195813,12.0
3,0.1,2415.0,2285.322141055467,0.946303163998123,12.0
3,0.1,546.0,527.4841535266441,0.966088193272242,12.0
3,0.1,529.2,498.6915053959526,0.9423497834390638,12.0
3,0.1,464.09999999999997,456.71892130508786,0.9840959304138933,12.0
3,0.1,198.5,195.344237059664,0.9841019499227406,12.0
3,0.1,2131.5,2117.757717149985,0.9935527643208938,12.0
3,0.1,546.0,502.25371574992823,0.9198786002745938,12.0
3,0.1,2312.1,2214.025073966215,0.9575818839869449,12.0
3,0.1,0,22.071701502652445,,12.0
3,0.1,0,106.72076515524267,,12.0
3,0.1,0,500.83057316584177,,12.0
3,0.1,2108.3999999999996,2102.0541385297547,0.9969902004030331,12.0
3,0.1,2125.2,2050.242361362138,0.9647291367222559,12.0
3,0.1,529.2,501.14164600606455,0.9469796787718529,12.0
3,0.1,0,420.37368116140857,,12.0
3,0.1,672.0,601.061210633583,0.8944363253475937,12.0
3,0.1,151.2,146.0901458674175,0.9662046684353011,12.0
3,0.1,67.2,60.876156089237156,0.9058951798993624,12.0
3,0.1,149.10000000000002,140.01002242838194,0.9390343556564851,12.0
3,0.1,2312.1,2262.102985388163,0.9783759289771908,12.0
3,0.1,527.0999999999999,512.8771209421611,0.9730167348551721,12.0
3,0.1,567.0,536.2749161409702,0.9458111395784307,12.0
3,0.1,0,5432.107817232958,,12.0
3,0.1,2226.0,2204.839264190814,0.9904938293759272,12.0
3,0.1,2146.2,2095.352542018919,0.9763081455684088,12.0
3,0.1,0,183.24412984127048,,12.0
3,0.1,2178.0,2152.6764831030364,0.9883730409104851,12.0
3,0.1,428.40000000000003,425.79860066579386,0.9939276392758959,12.0
3,0.1,33.6,31.349723134546252,0.9330274742424479,12.0
3,0.1,2562.0,2407.8225159944595,0.9398214348143871,12.0
3,0.1,445.20000000000005,435.03709311450075,0.9771722666543142,12.0
3,0.1,319.2,306.4212001019507,0.9599661657329284,12.0
3,0.1,157.5,150.97613787277476,0.9585786531604746,12.0
3,0.1,0,731.7936543647975,,12.0
3,0.1,3858.0,3838.971087097423,0.9950676742087671,12.0
3,0.1,2144.1000000000004,2108.3176477937886,0.9833112484463357,12.0
3,0.1,432.6,422.9501361497614,0.9776933336795224,12.0
3,0.1,319.20000000000005,311.8977518340089,0.9771232826879976,12.0
