num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,false_percentage
3,0,510,0,0.0,0.0
3,0,124,0,0.0,0.0
3,0,2012,0,0.0,0.0
3,0,442,0,0.0,0.0
3,0,424,0,0.0,0.0
3,0,52,0,0.0,0.0
3,0,54,0,0.0,0.0
3,0,2044,0,0.0,0.0
3,0,18,0,0.0,0.0
3,0,304,0,0.0,0.0
3,0.02,515.1,0,0.0,0.0
3,0.02,125.24,0,0.0,0.0
3,0.02,2032.12,0,0.0,0.0
3,0.02,446.42,0,0.0,0.0
3,0.02,428.24,0,0.0,0.0
3,0.02,52.519999999999996,0,0.0,0.0
3,0.02,54.54,0,0.0,0.0
3,0.02,2064.44,0,0.0,0.0
3,0.02,18.180000000000003,0,0.0,0.0
3,0.02,307.03999999999996,0,0.0,0.0
3,0.05,522.75,0,0.0,0.0
3,0.05,127.1,0,0.0,0.0
3,0.05,2062.3,0,0.0,0.0
3,0.05,453.05,0,0.0,0.0
3,0.05,434.6,0,0.0,0.0
3,0.05,53.3,0,0.0,0.0
3,0.05,55.349999999999994,0,0.0,0.0
3,0.05,2095.1000000000004,0,0.0,0.0
3,0.05,18.45,0,0.0,0.0
3,0.05,311.59999999999997,0,0.0,0.0
3,0.1,535.5,0,0.0,10.0
3,0.1,130.2,0,0.0,10.0
3,0.1,2112.6,0,0.0,10.0
3,0.1,464.1,0,0.0,10.0
3,0.1,445.20000000000005,0,0.0,10.0
3,0.1,54.6,0,0.0,10.0
3,0.1,56.699999999999996,0,0.0,10.0
3,0.1,2146.2,0,0.0,10.0
3,0.1,0,0,,10.0
3,0.1,319.2,0,0.0,10.0
3,0.2,561.0,0,0.0,10.0
3,0.2,136.4,0,0.0,10.0
3,0.2,2213.2,0,0.0,10.0
3,0.2,486.2,0,0.0,10.0
3,0.2,466.4,0,0.0,10.0
3,0.2,57.2,0,0.0,10.0
3,0.2,59.400000000000006,0,0.0,10.0
3,0.2,2248.3999999999996,0,0.0,10.0
3,0.2,0,0,,10.0
3,0.2,334.40000000000003,0,0.0,10.0
3,0.3,586.5,0,0.0,10.0
3,0.3,142.6,0,0.0,10.0
3,0.3,2313.8,0,0.0,10.0
3,0.3,508.3,0,0.0,10.0
3,0.3,487.6,0,0.0,10.0
3,0.3,59.8,0,0.0,10.0
3,0.3,62.099999999999994,0,0.0,10.0
3,0.3,2350.6000000000004,0,0.0,10.0
3,0.3,0,0,,10.0
3,0.3,349.59999999999997,0,0.0,10.0
3,0.4,612.0,0,0.0,20.0
3,0.4,148.8,0,0.0,20.0
3,0.4,2414.4,0,0.0,20.0
3,0.4,530.4,0,0.0,20.0
3,0.4,508.79999999999995,0,0.0,20.0
3,0.4,62.4,0,0.0,20.0
3,0.4,64.80000000000001,0,0.0,20.0
3,0.4,2452.8,0,0.0,20.0
3,0.4,0,0,,20.0
3,0.4,0,0,,20.0
3,0.5,637.5,0,0.0,30.0
3,0.5,155.0,0,0.0,30.0
3,0.5,2515.0,0,0.0,30.0
3,0.5,552.5,0,0.0,30.0
3,0.5,530.0,0,0.0,30.0
3,0.5,65.0,0,0.0,30.0
3,0.5,0,0,,30.0
3,0.5,2555.0,0,0.0,30.0
3,0.5,0,0,,30.0
3,0.5,0,0,,30.0
5,0,712,0,0.0,10.0
5,0,631,0,0.0,10.0
5,0,2665,0,0.0,10.0
5,0,2444,0,0.0,10.0
5,0,0,0,,10.0
5,0,2048,0,0.0,10.0
5,0,100,0,0.0,10.0
5,0,264,0,0.0,10.0
5,0,18,0,0.0,10.0
5,0,498,0,0.0,10.0
5,0.02,719.12,0,0.0,20.0
5,0.02,0,0,,20.0
5,0.02,2689.1,0,0.0,20.0
5,0.02,2468.44,0,0.0,20.0
5,0.02,0,0,,20.0
5,0.02,2068.4799999999996,0,0.0,20.0
5,0.02,100.62,0,0.0,20.0
5,0.02,266.64,0,0.0,20.0
5,0.02,18.18,0,0.0,20.0
5,0.02,502.42,0,0.0,20.0
5,0.05,729.8,0,0.0,20.0
5,0.05,0,0,,20.0
5,0.05,2725.25,0,0.0,20.0
5,0.05,2505.1,0,0.0,20.0
5,0.05,0,0,,20.0
5,0.05,2099.2,0,0.0,20.0
5,0.05,101.55,0,0.0,20.0
5,0.05,270.6,0,0.0,20.0
5,0.05,18.449999999999996,0,0.0,20.0
5,0.05,509.05,0,0.0,20.0
5,0.1,747.6,0,0.0,30.0
5,0.1,0,0,,30.0
5,0.1,2785.5,0,0.0,30.0
5,0.1,2566.2,0,0.0,30.0
5,0.1,0,0,,30.0
5,0.1,2150.4,0,0.0,30.0
5,0.1,103.1,0,0.0,30.0
5,0.1,277.20000000000005,0,0.0,30.0
5,0.1,0,0,,30.0
5,0.1,520.0999999999999,0,0.0,30.0
5,0.2,783.2,0,0.0,40.0
5,0.2,0,0,,40.0
5,0.2,2906.0,0,0.0,40.0
5,0.2,2688.4,0,0.0,40.0
5,0.2,0,0,,40.0
5,0.2,2252.8,0,0.0,40.0
5,0.2,0,0,,40.0
5,0.2,290.4,0,0.0,40.0
