seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,adjusted,inserted,run_time_G,run_time_our,finalpercent
1755016037,10,782.0,591,0.7557544757033248,safe,0.065,False,False,0.0033680890010145,3.844099774141796e-05,0.0632
1755016038,10,800.0,671,0.83875,safe,0.065,,False,0.0087980630014499,6.034399848431349e-05,0.0632
1755016039,10,2240.0,2145,0.9575892857142856,safe,0.065,False,False,0.2587040649996197,6.0023998230462894e-05,0.0632
1755016040,10,4444.0,3227,0.7261476147614762,safe,0.065,False,False,0.1491394279983069,5.814099858980626e-05,0.0632
1755016041,10,4350.0,3705,0.8517241379310345,safe,0.065,False,False,0.0061974939999345,5.3141000535106286e-05,0.0632
1755016042,10,3466.0,2733,0.7885170225043278,safe,0.065,False,False,0.1201533419989573,9.584899817127734e-05,0.0632
1755016043,10,4062.0,3132,0.7710487444608567,safe,0.065,False,False,0.3446091519981564,5.45170005352702e-05,0.0632
1755016044,10,626.0,419,0.6693290734824281,safe,0.065,,True,0.0014229389998945,5.96229983784724e-05,0.0632
1755016045,10,4200.0,3299,0.7854761904761904,safe,0.065,,False,0.0819288380007492,5.760799831477925e-05,0.0632
1755016046,10,820.0,641,0.7817073170731708,safe,0.065,False,False,0.0095606590002716,3.542799822753295e-05,0.0632
1755016047,10,2362.0,2192,0.9280270956816258,safe,0.065,False,False,0.341530354002316,5.085199882159941e-05,0.0632
1755016048,10,2212.0,2116,0.9566003616636528,safe,0.065,False,False,0.2216722000011941,5.876299837836996e-05,0.0632
1755016049,10,2864.0,2433,0.8495111731843575,safe,0.065,False,False,0.1705201939985272,5.453300036606379e-05,0.0632
1755016050,10,916.0,759,0.8286026200873362,safe,0.065,False,False,0.0045970570026838,4.014400110463612e-05,0.0632
1755016051,10,3282.0,2641,0.8046922608165753,safe,0.065,False,False,0.0305897159996675,4.035199890495278e-05,0.0632
1755016052,10,4400.0,3420,0.7772727272727272,safe,0.065,False,False,0.0075887970015173,4.350600283942185e-05,0.0632
1755016053,10,2896.0,2449,0.8456491712707183,safe,0.065,False,False,0.0763328409993846,5.586699990089983e-05,0.0632
1755016054,10,4862.0,3433,0.7060880296174414,safe,0.065,False,False,0.0980639280023751,5.682600021827966e-05,0.0632
1755016055,10,2674.0,2337,0.8739715781600599,safe,0.065,False,False,0.1481013489974429,6.181799835758284e-05,0.0632
1755016056,10,4452.0,3846,0.8638814016172507,safe,0.065,False,False,0.0320045929984189,5.938900358160026e-05,0.0632
1755016057,10,4840.0,3491,0.7212809917355372,safe,0.065,False,False,0.0247921500013035,5.566400068346411e-05,0.0632
1755016058,10,4070.0,3252,0.799017199017199,safe,0.065,,False,0.1642697819988825,5.851099922438152e-05,0.0632
1755016059,10,3048.0,2584,0.847769028871391,safe,0.065,False,False,0.0327125469993916,6.207700062077492e-05,0.0632
1755016060,10,2796.0,2519,0.9009298998569384,safe,0.065,False,False,0.0836302319985407,5.1820999942719936e-05,0.0632
1755016061,10,1454.0,1127,0.7751031636863824,safe,0.065,False,False,0.0050392910015943,0.0008188620013243,0.0632
1755016062,10,2504.0,2252,0.8993610223642172,safe,0.065,False,False,0.0403330260014627,5.962599971098825e-05,0.0632
1755016063,10,4324.0,3292,0.7613320999074931,safe,0.065,False,False,0.0165259429995785,5.119900015415624e-05,0.0632
1755016064,10,710.0,555,0.7816901408450704,safe,0.065,False,False,0.0050347769974905,4.005800292361528e-05,0.0632
1755016065,10,709.0,555,0.7827926657263752,safe,0.065,False,False,0.0089194369975302,3.648599886219017e-05,0.0632
1755016066,10,2954.0,2578,0.8727149627623562,safe,0.065,False,False,0.0224886590003734,4.654299846151844e-05,0.0632
1755016067,10,4802.0,3715,0.7736359850062474,safe,0.065,,False,0.1087595669996517,5.87069989705924e-05,0.0632
1755016068,10,3136.0,2518,0.8029336734693877,safe,0.065,False,True,0.2535067999997409,7.798599835950881e-05,0.0632
1755016069,10,4014.0,3044,0.7583457897359243,safe,0.065,False,False,0.076587498999288,5.9717000112868845e-05,0.0632
1755016070,10,2946.0,2473,0.8394433129667346,safe,0.065,False,False,0.2444919480003591,6.24919994152151e-05,0.0632
1755016071,10,0.0,1035,,,0.065,False,False,0.0004379679994599,0.0003458370010775,0.0632
1755016072,10,2644.0,2323,0.8785930408472012,safe,0.065,False,False,0.3091632670002582,5.696500011254102e-05,0.0632
1755016073,10,2788.0,2404,0.8622668579626973,safe,0.065,False,False,0.1556043890013825,5.09550009155646e-05,0.0632
1755016074,10,4684.0,3454,0.737403928266439,safe,0.065,False,False,0.0328268160010338,4.259100023773499e-05,0.0632
1755016075,10,3192.0,2606,0.8164160401002506,safe,0.065,False,False,0.0773887089999334,7.060999996610917e-05,0.0632
1755016076,10,3214.0,2758,0.8581207218419415,safe,0.065,False,False,0.0257610910011862,0.0004357920006441,0.0632
1755016077,10,982.0,642,0.6537678207739308,safe,0.065,False,True,0.0074449130006541,5.595499897026457e-05,0.0632
1755016078,10,0.0,638,,,0.065,False,False,0.003044682998734,0.00022268000248,0.0632
1755016079,10,1206.0,973,0.806799336650083,safe,0.065,False,False,0.0070312539974111,3.599599949666299e-05,0.0632
1755016080,10,3234.0,2717,0.8401360544217688,safe,0.065,False,False,0.1184766779988422,4.0828999772202224e-05,0.0632
1755016081,10,2962.0,2481,0.837609723160027,safe,0.065,False,False,0.0571276640002906,4.011200144304894e-05,0.0632
1755016082,10,2304.0,2155,0.9353298611111112,safe,0.065,False,False,0.2430866830000013,5.9770001826109365e-05,0.0632
1755016083,10,311.0,225,0.7234726688102894,safe,0.065,False,True,0.0016453190000902,5.397899803938344e-05,0.0632
1755016084,10,322.0,262,0.8136645962732919,safe,0.065,False,False,0.0021689329987566,3.363299765624106e-05,0.0632
