seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G,finalpercent
1755016037,5,2306,2153,0.9336513443191674,safe,0.029,2.999400021508336e-05,0.0497283940021588,0.0357
1755016038,5,256,229,0.89453125,safe,0.029,1.8697999621508643e-05,0.00076894599988,0.0357
1755016039,5,2550,2285,0.8960784313725491,safe,0.029,3.044900222448632e-05,0.0030142559990053,0.0357
1755016040,5,2058,2030,0.9863945578231292,safe,0.029,2.2647000150755048e-05,0.0320889119975618,0.0357
1755016041,5,4002,3009,0.7518740629685158,safe,0.029,2.2539999918080863e-05,0.0618869369973253,0.0357
1755016042,5,100,86,0.86,safe,0.029,1.6926998796407133e-05,8.920400068745948e-05,0.0357
1755016043,5,94,68,0.723404255319149,safe,0.029,3.019200084963813e-05,8.234699998865835e-05,0.0357
1755016044,5,2460,2230,0.9065040650406504,safe,0.029,2.1735999325755984e-05,0.0047673799999756,0.0357
1755016045,5,144,122,0.8472222222222222,safe,0.029,1.6235000657616183e-05,0.0001376510008412,0.0357
1755016046,5,210,205,0.9761904761904762,safe,0.029,2.089500048896297e-05,0.0019578079991333,0.0357
1755016047,5,2250,2125,0.9444444444444444,safe,0.029,1.9129998690914363e-05,0.0020841949990426,0.0357
1755016048,5,0,355,,,0.029,1.4762001228518784e-05,8.589799836045131e-05,0.0357
1755016049,5,2052,2026,0.9873294346978556,safe,0.029,4.046000321977772e-05,0.035414825000771,0.0357
1755016050,5,28,22,0.7857142857142857,safe,0.029,1.6912999853957444e-05,3.5574001230997965e-05,0.0357
1755016051,5,2342,2181,0.9312553373185312,safe,0.029,1.933900057338178e-05,0.0098819329978141,0.0357
1755016052,5,562,491,0.8736654804270463,safe,0.029,2.257000232930295e-05,0.0011151550024806,0.0357
1755016053,5,350,275,0.7857142857142857,safe,0.029,1.956199776032008e-05,0.0001119829976232,0.0357
1755016054,5,2028,2015,0.9935897435897436,safe,0.029,2.130799839505925e-05,0.102575684999465,0.0357
1755016055,5,2210,2130,0.9638009049773756,safe,0.029,2.232200131402351e-05,0.001084298997739,0.0357
1755016056,5,2320,2160,0.9310344827586208,safe,0.029,2.221899922005832e-05,0.0044701059996441,0.0357
1755016057,5,422,361,0.8554502369668247,safe,0.029,1.9671999325510114e-05,0.0004155120004725,0.0357
1755016058,5,662,531,0.8021148036253777,safe,0.029,1.839399919845164e-05,0.001098421998904,0.0357
1755016059,5,2904,2452,0.8443526170798898,safe,0.029,2.051599949481897e-05,0.0029956270009279,0.0357
1755016060,5,324,262,0.808641975308642,safe,0.029,1.851799970609136e-05,0.0010313999991922,0.0357
1755016061,5,450,435,0.9666666666666668,safe,0.029,1.766800050972961e-05,0.0003321870026411,0.0357
1755016062,5,526,464,0.8821292775665399,safe,0.029,1.7962996935239062e-05,0.0011798090017691,0.0357
1755016063,5,2606,2403,0.922102839600921,safe,0.029,2.0889001461910084e-05,0.0465381940011866,0.0357
1755016064,5,2540,2270,0.8937007874015748,safe,0.029,1.9820003217319027e-05,0.0013476070016622,0.0357
1755016065,5,196,183,0.9336734693877552,safe,0.029,1.9478000467643145e-05,0.0008571340003982,0.0357
1755016066,5,362,341,0.9419889502762432,safe,0.029,1.6444999346276745e-05,0.0003997729982074,0.0357
1755016067,5,2308,2154,0.9332755632582322,safe,0.029,1.860299744294025e-05,0.0242047080027987,0.0357
1755016068,5,2622,2411,0.91952707856598,safe,0.029,2.072300048894249e-05,0.0123187239987601,0.0357
1755016069,5,2620,2310,0.8816793893129771,safe,0.029,1.988599979085848e-05,0.000755734003178,0.0357
1755016070,5,2244,2122,0.9456327985739752,safe,0.029,2.235900319647044e-05,0.0053260099994076,0.0357
1755016071,5,3640,3320,0.912087912087912,safe,0.029,2.1492000087164342e-05,0.000275911999779,0.0357
1755016072,5,2900,2450,0.8448275862068966,safe,0.029,2.053700154647231e-05,0.0001369409983453,0.0357
1755016073,5,348,284,0.8160919540229885,safe,0.029,1.853600042522885e-05,0.0003573450012481,0.0357
1755016074,5,2640,2320,0.8787878787878788,safe,0.029,2.035899888142012e-05,0.0003868140011036,0.0357
1755016075,5,156,139,0.8910256410256411,safe,0.029,1.742699896567501e-05,0.0008021100002224,0.0357
1755016076,5,354,288,0.8135593220338984,safe,0.029,2.9777998861391097e-05,0.0004183919991191,0.0357
1755016077,5,0,78,,,0.029,3.693300095619634e-05,8.043900015763938e-05,0.0357
1755016078,5,2702,2351,0.8700962250185048,safe,0.029,2.1533000108320263e-05,0.0064866389984672,0.0357
1755016079,5,456,429,0.9407894736842104,safe,0.029,1.4812998415436596e-05,0.0026474330006749,0.0357
1755016080,5,2060,2035,0.9878640776699028,safe,0.029,1.951400190591812e-05,0.0052972750017943,0.0357
1755016081,5,2122,2061,0.971253534401508,safe,0.029,1.9849001546390355e-05,0.0360506620017986,0.0357
1755016082,5,340,270,0.7941176470588235,safe,0.029,1.660699854255654e-05,0.0001252080000995,0.0357
1755016083,5,2900,2600,0.896551724137931,safe,0.029,2.285500158905052e-05,7.332500172196887e-05,0.0357
1755016084,5,434,418,0.9631336405529954,safe,0.029,1.6695001249900088e-05,0.0011207190000277,0.0357
1755016085,5,2490,2245,0.9016064257028112,safe,0.029,2.0699997548945248e-05,0.0023250919985002,0.0357
1755016086,5,2205,2103,0.9537414965986396,safe,0.029,2.3429001885233447e-05,0.1752995110000483,0.0357
1755016087,5,760,590,0.7763157894736842,safe,0.029,1.723400055197999e-05,0.0001032580003084,0.0357
