seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,adjusted,inserted,run_time_G,run_time_our,finalpercent
1755016037,5,2306.0,2153,0.9336513443191674,safe,0.009,False,False,0.0497283940021588,4.292199810151942e-05,0.0112
1755016038,5,256.0,229,0.89453125,safe,0.009,False,False,0.00076894599988,1.84660020750016e-05,0.0112
1755016039,5,2550.0,2285,0.8960784313725491,safe,0.009,False,False,0.0030142559990053,3.0831997719360515e-05,0.0112
1755016040,5,2058.0,2030,0.9863945578231292,safe,0.009,False,False,0.0320889119975618,2.8643000405281786e-05,0.0112
1755016041,5,4002.0,3009,0.7518740629685158,safe,0.009,,False,0.0618869369973253,3.316199945402332e-05,0.0112
1755016042,5,100.0,86,0.86,safe,0.009,,False,8.920400068745948e-05,1.983099718927405e-05,0.0112
1755016043,5,94.0,68,0.723404255319149,safe,0.009,False,False,8.234699998865835e-05,3.617699985625222e-05,0.0112
1755016044,5,2460.0,2230,0.9065040650406504,safe,0.009,False,False,0.0047673799999756,3.075900167459622e-05,0.0112
1755016045,5,144.0,122,0.8472222222222222,safe,0.009,False,False,0.0001376510008412,1.8405000446364284e-05,0.0112
1755016046,5,210.0,205,0.9761904761904762,safe,0.009,False,False,0.0019578079991333,2.0387000404298306e-05,0.0112
1755016047,5,2250.0,2125,0.9444444444444444,safe,0.009,False,False,0.0020841949990426,1.97059998754412e-05,0.0112
1755016048,5,0.0,355,,,0.009,False,False,8.589799836045131e-05,0.0001738150021992,0.0112
1755016049,5,2052.0,2026,0.9873294346978556,safe,0.009,False,False,0.035414825000771,2.936000237241388e-05,0.0112
1755016050,5,28.0,22,0.7857142857142857,safe,0.009,False,False,3.5574001230997965e-05,1.960000008693896e-05,0.0112
1755016051,5,2342.0,2181,0.9312553373185312,safe,0.009,False,False,0.0098819329978141,2.4912998924264684e-05,0.0112
1755016052,5,562.0,491,0.8736654804270463,safe,0.009,False,False,0.0011151550024806,2.0908002625219524e-05,0.0112
1755016053,5,350.0,275,0.7857142857142857,safe,0.009,False,False,0.0001119829976232,1.8843002180801705e-05,0.0112
1755016054,5,2028.0,2015,0.9935897435897436,safe,0.009,False,False,0.102575684999465,5.681200127582997e-05,0.0112
1755016055,5,2210.0,2130,0.9638009049773756,safe,0.009,False,False,0.001084298997739,2.328700065845624e-05,0.0112
1755016056,5,2320.0,2160,0.9310344827586208,safe,0.009,False,False,0.0044701059996441,2.2569001885131e-05,0.0112
1755016057,5,422.0,361,0.8554502369668247,safe,0.009,False,False,0.0004155120004725,2.144400059478357e-05,0.0112
1755016058,5,662.0,531,0.8021148036253777,safe,0.009,False,False,0.001098421998904,1.96959990717005e-05,0.0112
1755016059,5,2904.0,2452,0.8443526170798898,safe,0.009,False,False,0.0029956270009279,2.342899824725464e-05,0.0112
1755016060,5,324.0,262,0.808641975308642,safe,0.009,False,False,0.0010313999991922,2.013400080613792e-05,0.0112
1755016061,5,450.0,435,0.9666666666666668,safe,0.009,False,False,0.0003321870026411,2.1167998056625947e-05,0.0112
1755016062,5,526.0,464,0.8821292775665399,safe,0.009,False,False,0.0011798090017691,2.106199826812372e-05,0.0112
1755016063,5,2606.0,2403,0.922102839600921,safe,0.009,False,False,0.0465381940011866,3.278499934822321e-05,0.0112
1755016064,5,2540.0,2270,0.8937007874015748,safe,0.009,False,False,0.0013476070016622,2.1186999219935387e-05,0.0112
1755016065,5,196.0,183,0.9336734693877552,safe,0.009,False,False,0.0008571340003982,2.416500137769617e-05,0.0112
1755016066,5,362.0,341,0.9419889502762432,safe,0.009,,False,0.0003997729982074,1.855399750638753e-05,0.0112
1755016067,5,2308.0,2154,0.9332755632582322,safe,0.009,False,False,0.0242047080027987,2.9956001526443288e-05,0.0112
1755016068,5,2622.0,2411,0.91952707856598,safe,0.009,False,False,0.0123187239987601,3.0029998015379533e-05,0.0112
1755016069,5,2620.0,2310,0.8816793893129771,safe,0.009,False,False,0.000755734003178,2.2797001292929053e-05,0.0112
1755016070,5,2244.0,2122,0.9456327985739752,safe,0.009,False,False,0.0053260099994076,2.3250999220181257e-05,0.0112
1755016071,5,3640.0,3320,0.912087912087912,safe,0.009,False,False,0.000275911999779,2.378000135649927e-05,0.0112
1755016072,5,2900.0,2450,0.8448275862068966,safe,0.009,False,False,0.0001369409983453,1.9895000150427226e-05,0.0112
1755016073,5,348.0,284,0.8160919540229885,safe,0.009,False,False,0.0003573450012481,2.0458002836676314e-05,0.0112
1755016074,5,2640.0,2320,0.8787878787878788,safe,0.009,False,False,0.0003868140011036,2.172299718949944e-05,0.0112
1755016075,5,156.0,139,0.8910256410256411,safe,0.009,False,False,0.0008021100002224,1.8787999579217285e-05,0.0112
1755016076,5,354.0,288,0.8135593220338984,safe,0.009,False,False,0.0004183919991191,3.1768999178893864e-05,0.0112
1755016077,5,94.0,78,0.8297872340425532,safe,0.009,True,False,8.043900015763938e-05,0.0001113779981096,0.0112
1755016078,5,2702.0,2351,0.8700962250185048,safe,0.009,False,False,0.0064866389984672,2.35090010392014e-05,0.0112
1755016079,5,456.0,429,0.9407894736842104,safe,0.009,False,False,0.0026474330006749,1.89320016943384e-05,0.0112
1755016080,5,2060.0,2035,0.9878640776699028,safe,0.009,False,False,0.0052972750017943,2.2159001673571765e-05,0.0112
1755016081,5,2122.0,2061,0.971253534401508,safe,0.009,False,False,0.0360506620017986,2.087800021399744e-05,0.0112
1755016082,5,340.0,270,0.7941176470588235,safe,0.009,False,False,0.0001252080000995,1.839800097513944e-05,0.0112
1755016083,5,2900.0,2600,0.896551724137931,safe,0.009,False,False,7.332500172196887e-05,2.4414999643340707e-05,0.0112
1755016084,5,434.0,418,0.9631336405529954,safe,0.009,False,False,0.0011207190000277,1.8244998500449583e-05,0.0112
