seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G,finalpercent
1755016037,10,782,591,0.7557544757033248,safe,0.162,3.4360000427113846e-05,0.0033680890010145,0.1698
1755016038,10,800,671,0.83875,safe,0.162,5.7081000704783946e-05,0.0087980630014499,0.1698
1755016039,10,2240,2145,0.9575892857142856,safe,0.162,5.686000076821074e-05,0.2587040649996197,0.1698
1755016040,10,4444,3227,0.7261476147614762,safe,0.162,4.0310998883796856e-05,0.1491394279983069,0.1698
1755016041,10,4350,3705,0.8517241379310345,safe,0.162,3.714600097737275e-05,0.0061974939999345,0.1698
1755016042,10,3466,2733,0.7885170225043278,safe,0.162,3.762199776247144e-05,0.1201533419989573,0.1698
1755016043,10,4062,3132,0.7710487444608567,safe,0.162,4.0032999095274135e-05,0.3446091519981564,0.1698
1755016044,10,0,419,,,0.162,2.614900222397409e-05,0.0014229389998945,0.1698
1755016045,10,4200,3299,0.7854761904761904,safe,0.162,3.852800000458956e-05,0.0819288380007492,0.1698
1755016046,10,820,641,0.7817073170731708,safe,0.162,3.122699854429811e-05,0.0095606590002716,0.1698
1755016047,10,2362,2192,0.9280270956816258,safe,0.162,3.724899943335913e-05,0.341530354002316,0.1698
1755016048,10,2212,2116,0.9566003616636528,safe,0.162,3.563900099834427e-05,0.2216722000011941,0.1698
1755016049,10,2864,2433,0.8495111731843575,safe,0.162,3.632300285971724e-05,0.1705201939985272,0.1698
1755016050,10,916,759,0.8286026200873362,safe,0.162,3.525400097714737e-05,0.0045970570026838,0.1698
1755016051,10,3282,2641,0.8046922608165753,safe,0.162,3.667200144263916e-05,0.0305897159996675,0.1698
1755016052,10,4400,3420,0.7772727272727272,safe,0.162,4.488900231081061e-05,0.0075887970015173,0.1698
1755016053,10,2896,2449,0.8456491712707183,safe,0.162,3.961299807997421e-05,0.0763328409993846,0.1698
1755016054,10,4862,3433,0.7060880296174414,safe,0.162,4.4282998715061694e-05,0.0980639280023751,0.1698
1755016055,10,2674,2337,0.8739715781600599,safe,0.162,6.106599903432652e-05,0.1481013489974429,0.1698
1755016056,10,4452,3846,0.8638814016172507,safe,0.162,4.14870009990409e-05,0.0320045929984189,0.1698
1755016057,10,4840,3491,0.7212809917355372,safe,0.162,3.743900015251711e-05,0.0247921500013035,0.1698
1755016058,10,4070,3252,0.799017199017199,safe,0.162,4.194999928586185e-05,0.1642697819988825,0.1698
1755016059,10,3048,2584,0.847769028871391,safe,0.162,4.000899934908375e-05,0.0327125469993916,0.1698
1755016060,10,2796,2519,0.9009298998569384,safe,0.162,3.7881000025663525e-05,0.0836302319985407,0.1698
1755016061,10,0,1127,,,0.162,3.747899972950108e-05,0.0050392910015943,0.1698
1755016062,10,2504,2252,0.8993610223642172,safe,0.162,4.317799903219566e-05,0.0403330260014627,0.1698
1755016063,10,4324,3292,0.7613320999074931,safe,0.162,3.968899909523316e-05,0.0165259429995785,0.1698
1755016064,10,710,555,0.7816901408450704,safe,0.162,3.526900036376901e-05,0.0050347769974905,0.1698
1755016065,10,709,555,0.7827926657263752,safe,0.162,3.542900230968371e-05,0.0089194369975302,0.1698
1755016066,10,2954,2578,0.8727149627623562,safe,0.162,3.3678999898256734e-05,0.0224886590003734,0.1698
1755016067,10,4802,3715,0.7736359850062474,safe,0.162,3.822600046987645e-05,0.1087595669996517,0.1698
1755016068,10,0,2518,,,0.162,3.617900074459613e-05,0.2535067999997409,0.1698
1755016069,10,4014,3044,0.7583457897359243,safe,0.162,6.316299914033152e-05,0.076587498999288,0.1698
1755016070,10,2946,2473,0.8394433129667346,safe,0.162,3.83830010832753e-05,0.2444919480003591,0.1698
1755016071,10,0,1035,,,0.162,2.567999763414264e-05,0.0004379679994599,0.1698
1755016072,10,2644,2323,0.8785930408472012,safe,0.162,4.00930002797395e-05,0.3091632670002582,0.1698
1755016073,10,2788,2404,0.8622668579626973,safe,0.162,3.748900053324178e-05,0.1556043890013825,0.1698
1755016074,10,4684,3454,0.737403928266439,safe,0.162,3.5870001738658175e-05,0.0328268160010338,0.1698
1755016075,10,3192,2606,0.8164160401002506,safe,0.162,6.316099825198762e-05,0.0773887089999334,0.1698
1755016076,10,0,2758,,,0.162,3.1528001272818074e-05,0.0257610910011862,0.1698
1755016077,10,0,642,,,0.162,3.664299947558902e-05,0.0074449130006541,0.1698
1755016078,10,0,638,,,0.162,2.8279999241931364e-05,0.003044682998734,0.1698
1755016079,10,1206,973,0.806799336650083,safe,0.162,3.3512002119096e-05,0.0070312539974111,0.1698
1755016080,10,3234,2717,0.8401360544217688,safe,0.162,3.405199822736904e-05,0.1184766779988422,0.1698
1755016081,10,2962,2481,0.837609723160027,safe,0.162,3.393299994058907e-05,0.0571276640002906,0.1698
1755016082,10,2304,2155,0.9353298611111112,safe,0.162,3.487000140012242e-05,0.2430866830000013,0.1698
1755016083,10,0,225,,,0.162,3.322500197100453e-05,0.0016453190000902,0.1698
1755016084,10,322,262,0.8136645962732919,safe,0.162,3.423300222493708e-05,0.0021689329987566,0.1698
1755016085,10,2310,2155,0.9329004329004328,safe,0.162,6.030299846315757e-05,0.1451750619999074,0.1698
1755016086,10,0,772,,,0.162,3.5381999623496085e-05,0.0010740899997472,0.1698
1755016087,10,2445,2223,0.90920245398773,safe,0.162,3.639700298663229e-05,0.2206649770014337,0.1698
1755016088,10,0,2531,,,0.162,1.8234997696708888e-05,0.1118207649997202,0.1698
1755016089,10,9020,6191,0.6863636363636364,safe,0.162,3.375899905222468e-05,0.0208731679995253,0.1698
1755016090,10,0,731,,,0.162,3.2640000426908955e-05,0.005663240001013,0.1698
1755016091,10,5218,4116,0.7888079724032196,safe,0.162,3.542100239428692e-05,0.0955405290005728,0.1698
1755016092,10,3148,2574,0.8176620076238882,safe,0.162,3.80000019504223e-05,0.0454091409992543,0.1698
1755016093,10,742,571,0.7695417789757413,safe,0.162,3.117500091320835e-05,0.0031852799984335,0.1698
1755016094,10,2760,2380,0.8623188405797102,safe,0.162,3.52019997080788e-05,0.0109404419999918,0.1698
1755016095,10,2302,2156,0.9365768896611644,safe,0.162,4.068400085088797e-05,0.0710158180008875,0.1698
1755016096,10,6004,4313,0.7183544303797469,safe,0.162,3.436599945416674e-05,0.0656483269995078,0.1698
1755016097,10,3164,2592,0.8192161820480405,safe,0.162,3.462099994067103e-05,0.1084212370005843,0.1698
1755016098,10,2690,2347,0.8724907063197026,safe,0.162,3.6074998206458986e-05,0.1436819010014005,0.1698
1755016099,10,0,931,,,0.162,2.333000156795606e-05,0.0021308670002326,0.1698
1755016100,10,1086,943,0.8683241252302025,safe,0.162,5.070100087323226e-05,0.0055570370022905,0.1698
1755016101,10,2504,2262,0.9033546325878594,safe,0.162,3.707099676830694e-05,0.0200808800000231,0.1698
1755016102,10,3772,3412,0.9045599151643692,safe,0.162,4.273499871487729e-05,0.1084406299996771,0.1698
1755016103,10,2574,2287,0.8885003885003885,safe,0.162,3.345799996168353e-05,0.2378350299986777,0.1698
1755016104,10,2712,2356,0.8687315634218289,safe,0.162,6.271999882301316e-05,0.2047414599983312,0.1698
1755016105,10,772,596,0.772020725388601,safe,0.162,3.205599932698533e-05,0.0077518229991255,0.1698
1755016106,10,0,1040,,,0.162,3.096499858656898e-05,0.0018216339994978,0.1698
1755016107,10,0,569,,,0.162,1.938700006576255e-05,0.0040212819985754,0.1698
1755016108,10,2636,2329,0.883535660091047,safe,0.162,3.5451001167530194e-05,0.0789562050013046,0.1698
1755016109,10,4362,3193,0.7320036680421825,safe,0.162,3.598100011004135e-05,0.081800641000882,0.1698
1755016110,10,4468,3236,0.7242614145031334,safe,0.162,3.733600169653073e-05,0.2125081020021753,0.1698
1755016111,10,0,420,,,0.162,3.062100222450681e-05,0.000692514997354,0.1698
1755016112,10,0,3127,,,0.162,2.3963002604432404e-05,0.1729399440009729,0.1698
1755016113,10,778,590,0.7583547557840618,safe,0.162,3.520500104059465e-05,0.0023668960020586,0.1698
1755016114,10,0,2345,,,0.162,2.230599784525112e-05,0.1130009560001781,0.1698
1755016115,10,3262,2633,0.8071735131820968,safe,0.162,3.761499829124659e-05,0.0646412419991975,0.1698
1755016116,10,6004,4264,0.7101932045303131,safe,0.162,3.604599987738766e-05,0.1481556120015739,0.1698
1755016117,10,4138,3174,0.7670372160463992,safe,0.162,3.281599856563844e-05,0.0461868759994104,0.1698
1755016118,10,0,778,,,0.162,2.1740001102443784e-05,0.0013644280006701,0.1698
1755016119,10,3870,3436,0.8878552971576228,safe,0.162,3.631099752965383e-05,0.0707359189982526,0.1698
1755016120,10,5654,4428,0.7831623629288998,safe,0.162,3.560500044841319e-05,0.0199522220027574,0.1698
1755016121,10,3046,2523,0.8282994090610637,safe,0.162,3.87719992431812e-05,0.0916221420011424,0.1698
1755016122,10,0,963,,,0.162,2.462400152580813e-05,0.0070967530009511,0.1698
1755016123,10,4404,3423,0.7772479564032697,safe,0.162,3.2480998925166205e-05,0.1562933460008935,0.1698
