seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G,finalpercent
1755020038,5,570,495,0.868421052631579,safe,0.024,5.0857022870332e-05,0.00076430500485,0.0357
1755020194,5,2232,2116,0.9480286738351256,safe,0.024,5.927705205976963e-05,0.2042228120262734,0.0357
1755020195,5,722,561,0.7770083102493075,safe,0.024,5.4543022997677326e-05,0.0072655190015211,0.0357
1755020196,5,4006,3005,0.7501248127808288,safe,0.024,5.8578967582434416e-05,0.5771635209675878,0.0357
1755020197,5,2454,2228,0.9079054604726976,safe,0.024,5.556998075917363e-05,0.0719437999650836,0.0357
1755020198,5,76,59,0.7763157894736842,safe,0.024,4.823901690542698e-05,0.0002945250016637,0.0357
1755020199,5,2606,2303,0.8837298541826554,safe,0.024,5.689798854291439e-05,0.2130008019739762,0.0357
1755020200,5,662,531,0.8021148036253777,safe,0.024,4.54310211353004e-05,0.0024197060265578,0.0357
1755020201,5,750,585,0.78,safe,0.024,3.917899448424578e-05,0.0004193829954601,0.0357
1755020202,5,438,420,0.958904109589041,safe,0.024,4.24219761043787e-05,0.0073287569684907,0.0357
1755020203,5,2604,2302,0.8840245775729647,safe,0.024,4.400295438244939e-05,0.0078664430184289,0.0357
1755020204,5,2514,2258,0.898170246618934,safe,0.024,4.375196294859052e-05,0.0286564069683663,0.0357
1755020205,5,4004,3112,0.7772227772227772,safe,0.024,4.743499448522925e-05,0.0138149919803254,0.0357
1755020206,5,450,328,0.7288888888888889,safe,0.024,4.096300108358264e-05,0.0005456910002976,0.0357
1755020207,5,562,491,0.8736654804270463,safe,0.024,4.5903027057647705e-05,0.0026634450186975,0.0357
1755020208,5,2226,2113,0.949236298292902,safe,0.024,4.613504279404879e-05,0.1336896079592406,0.0357
1755020209,5,2306,2153,0.9336513443191674,safe,0.024,4.948501009494066e-05,0.1383825400262139,0.0357
1755020210,5,2064,2032,0.9844961240310076,safe,0.024,5.1848008297383785e-05,0.0597527310019359,0.0357
1755020211,5,1200,830,0.6916666666666667,safe,0.024,4.9658992793411016e-05,0.0003046499914489,0.0357
1755020212,5,402,309,0.7686567164179104,safe,0.024,4.998600343242288e-05,0.0022827169741503,0.0357
1755020213,5,166,143,0.8614457831325302,safe,0.024,4.1823950596153736e-05,0.0021760659874416,0.0357
1755020214,5,4000,3401,0.85025,safe,0.024,5.301798228174448e-05,0.0140052390052005,0.0357
1755020215,5,800,658,0.8225,safe,0.024,5.07390359416604e-05,0.0019220569520257,0.0357
1755020216,5,616,509,0.8262987012987013,safe,0.024,5.254900315776467e-05,0.0075760729960165,0.0357
1755020217,5,242,201,0.8305785123966942,safe,0.024,5.426001735031605e-05,0.0012568840174935,0.0357
1755020218,5,2482,2241,0.90290088638195,safe,0.024,5.627603968605399e-05,0.0344922030344605,0.0357
1755020219,5,2506,2253,0.8990422984836393,safe,0.024,4.771101521328092e-05,0.1834018069785088,0.0357
1755020220,5,2314,2158,0.9325842696629212,safe,0.024,4.711200017482042e-05,0.0249616549699567,0.0357
1755020193,5,2226,2113,0.949236298292902,safe,0.024,6.03380030952394e-05,0.2731925550033338,0.0357
1755020221,5,434,417,0.9608294930875576,safe,0.024,4.346499918028712e-05,0.012558493996039,0.0357
1755020192,5,2904,2452,0.8443526170798898,safe,0.024,6.011099321767688e-05,0.0163600569940172,0.0357
1755020190,5,248,224,0.9032258064516128,safe,0.024,4.800001624971628e-05,0.0037575349560938,0.0357
1755020163,5,4004,3112,0.7772227772227772,safe,0.024,5.599099677056074e-05,0.0182196520036086,0.0357
1755020164,5,0,721,,,0.024,5.400000372901559e-05,0.0027243459480814,0.0357
1755020165,5,4000,3082,0.7705,safe,0.024,5.6345947086811066e-05,0.0138413149979896,0.0357
1755020166,5,4000,3013,0.75325,safe,0.024,5.2913965191692114e-05,0.1607955719809979,0.0357
1755020167,5,5002,4003,0.8002798880447821,safe,0.024,5.946401506662369e-05,0.1631966339773498,0.0357
1755020168,5,2306,2153,0.9336513443191674,safe,0.024,5.8353005442768335e-05,0.1418274589814245,0.0357
1755020169,5,500,450,0.9,safe,0.024,4.853098653256893e-05,0.0009615300223231,0.0357
1755020170,5,2840,2480,0.8732394366197183,safe,0.024,5.88840339332819e-05,0.0009948660153895,0.0357
1755020171,5,664,532,0.8012048192771084,safe,0.024,5.629501538351178e-05,0.001766926026903,0.0357
1755020172,5,274,238,0.8686131386861314,safe,0.024,5.900004180148244e-05,0.0009008580236695,0.0357
1755020173,5,502,401,0.798804780876494,safe,0.024,5.1535957027226686e-05,0.0012564080534502,0.0357
1755020174,5,704,652,0.9261363636363636,safe,0.024,5.089701153337956e-05,0.0103088719770312,0.0357
1755020175,5,516,459,0.8895348837209303,safe,0.024,5.410698940977454e-05,0.022993353952188,0.0357
1755020176,5,2202,2103,0.9550408719346049,safe,0.024,5.428103031590581e-05,0.3096929919556714,0.0357
1755020177,5,720,560,0.7777777777777778,safe,0.024,5.208200309425592e-05,0.0038507939898408,0.0357
1755020178,5,512,456,0.890625,safe,0.024,5.4292031563818455e-05,0.0079854590003378,0.0357
1755020179,5,434,417,0.9608294930875576,safe,0.024,5.423801485449076e-05,0.0195183110190555,0.0357
1755020180,5,2644,2322,0.8782148260211801,safe,0.024,5.445996066555381e-05,0.0134841569815762,0.0357
1755020181,5,224,168,0.75,safe,0.024,4.9043039325624704e-05,0.0003456170088611,0.0357
1755020182,5,2504,2252,0.8993610223642172,safe,0.024,5.61680062673986e-05,0.4076953959884122,0.0357
1755020183,5,2226,2113,0.949236298292902,safe,0.024,5.592999514192343e-05,0.2097769019892439,0.0357
1755020184,5,247,224,0.9068825910931174,safe,0.024,4.518497735261917e-05,0.0067473480012267,0.0357
1755020185,5,60,46,0.7666666666666667,safe,0.024,4.8183021135628223e-05,0.0001421540509909,0.0357
1755020186,5,2422,2211,0.9128819157720892,safe,0.024,5.315500311553478e-05,0.0421943739638663,0.0357
1755020187,5,192,171,0.890625,safe,0.024,4.958600038662553e-05,0.0006296499632298,0.0357
1755020188,5,526,463,0.8802281368821293,safe,0.024,5.29229873791337e-05,0.0158130340278148,0.0357
1755020189,5,2208,2104,0.9528985507246376,safe,0.024,5.618901923298836e-05,0.8902886100113392,0.0357
1755020191,5,222,166,0.7477477477477478,safe,0.024,4.936999175697565e-05,0.0006616180180571,0.0357
1755020162,5,2020,2011,0.9955445544554457,safe,0.024,5.3216004744172096e-05,0.4731324309832416,0.0357
1755020222,5,0,382,,,0.024,4.961300874128938e-05,0.0004301900044083,0.0357
1755020224,5,2057,2031,0.9873602333495382,safe,0.024,4.490400897338986e-05,0.0965308279846794,0.0357
1755020256,5,4200,3305,0.7869047619047619,safe,0.024,4.416599404066801e-05,0.0020578060066327,0.0357
1755020257,5,162,141,0.8703703703703703,safe,0.024,3.82200232706964e-05,0.0013342970050871,0.0357
1755020258,5,414,309,0.7463768115942029,safe,0.024,3.8258032873272896e-05,0.0057499280082993,0.0357
1755020259,5,110,80,0.7272727272727273,safe,0.024,3.7398014683276415e-05,6.0000980738550425e-05,0.0357
1755020260,5,1100,850,0.7727272727272727,safe,0.024,4.0349026676267385e-05,6.608798867091537e-05,0.0357
1755020261,5,215,208,0.9674418604651164,safe,0.024,3.996404120698571e-05,0.0109985650051385,0.0357
