seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,adjusted,inserted,run_time_G,run_time_our,finalpercent
1755025035,10,3194.0,2548,0.7977457733249843,safe,0.07,False,True,0.0424066869891248,0.0001869070110842,0.0626
1755024038,10,3864.0,3432,0.8881987577639752,safe,0.07,False,False,0.5018396390369162,0.0001670690253376,0.0626
1755025378,10,6442.0,4426,0.6870537100279416,safe,0.066,False,False,0.1201389619964174,0.0001325730117969,0.0626
1755025377,10,4400.0,3604,0.8190909090909091,safe,0.066,False,False,0.1324532920261845,0.0001336829736828,0.0626
1755025376,10,1470.0,942,0.6408163265306123,safe,0.066,False,False,0.0049564759829081,0.0001118479995056,0.0626
1755025375,10,4658.0,3331,0.7151137827393731,safe,0.066,False,False,0.7914453139528632,0.0001274129608646,0.0626
1755025374,10,5062.0,3556,0.702489134729356,safe,0.066,False,False,0.1239097660291008,0.0001269420026801,0.0626
1755025373,10,4144.0,3223,0.7777509652509652,safe,0.066,,False,0.1818416560417972,0.0001206049928441,0.0626
1755025372,10,2654.0,2327,0.8767897513187641,safe,0.066,False,False,0.2880217999918386,0.0001103079994209,0.0626
1755025371,10,3742.0,3372,0.9011223944414752,safe,0.066,False,False,0.4570772420265712,0.0001222610007971,0.0626
1755025370,10,2464.0,2233,0.90625,safe,0.066,False,False,0.8711426839581691,0.0001108309952542,0.0626
1755025369,10,2386.0,2205,0.924140821458508,safe,0.066,False,False,0.3011805840069428,0.0001309579820372,0.0626
1755025368,10,2750.0,2375,0.8636363636363636,safe,0.066,False,False,0.36938629305223,0.0001266690087504,0.0626
1755025367,10,3464.0,2732,0.7886836027713626,safe,0.066,False,False,0.2689869229798205,0.0001188960159197,0.0626
1755025366,10,2586.0,2318,0.8963650425367363,safe,0.066,False,False,0.6512995410012081,0.0001195790246129,0.0626
1755025365,10,2476.0,2238,0.9038772213247172,safe,0.066,False,False,0.2526017089840024,0.000103916041553,0.0626
1755025364,10,4280.0,3142,0.7341121495327103,safe,0.066,False,False,0.6612715320079587,0.0001438909675925,0.0626
1755025363,10,3344.0,2672,0.7990430622009569,safe,0.066,False,False,0.0747815910144709,0.0001171940239146,0.0626
