seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,run_time_our,run_time_G,finalpercent
1755016037,10,0.0,148.28984722034238,,,0.702,3.494300108286552e-05,0.0165314190016943,0.7155
1755016038,10,2120.545517180378,2046.1141434517035,0.9648998933879792,safe,0.702,9.24989981285762e-05,0.4329444969989708,0.7155
1755016039,10,0.0,1279.4668570571357,,,0.702,4.323200118960813e-05,0.85668797100152,0.7155
1755016040,10,0.0,339.21046040153544,,,0.702,4.138199801673181e-05,0.0777520619994902,0.7155
1755016041,10,0.0,1064.5719374958016,,,0.702,6.794199725845829e-05,0.7433810049988097,0.7155
1755016042,10,0.0,2275.6226448275493,,,0.702,7.48290003684815e-05,0.2039515239994216,0.7155
1755016043,10,364.6786918455705,318.1851927038094,0.8725083198404979,safe,0.702,7.777200153213926e-05,0.0029049910008325,0.7155
1755016044,10,164.834957890189,147.8007741977362,0.8966591558581841,safe,0.702,7.947999984025955e-05,0.0112378080011694,0.7155
1755016045,10,593.0148393101608,461.07730344762655,0.7775139387472767,safe,0.702,7.652500062249601e-05,0.002832665999449,0.7155
1755016046,10,503.1639312660136,389.76288912752045,0.7746240636661611,safe,0.702,8.110699855023995e-05,0.0080171300032816,0.7155
1755016047,10,0.0,2379.28905485004,,,0.702,3.634800305007957e-05,1.135045695998997,0.7155
1755016048,10,434.8165816618677,299.39596701580984,0.6885569217979667,safe,0.702,8.346399772563018e-05,0.0183687259996077,0.7155
1755016049,10,538.6040628077285,424.8943516429405,0.7888807028821463,safe,0.702,7.95560008555185e-05,0.0274432410005829,0.7155
1755016050,10,0.0,1133.7233307618276,,,0.702,3.571799970814027e-05,1.4510179269964285,0.7155
1755016051,10,0.0,405.89239132428446,,,0.702,3.283700061729178e-05,0.038958408000326,0.7155
1755016052,10,2511.4669615136017,2371.887332769943,0.9444230679190232,safe,0.702,9.083000259124674e-05,0.7244252730015432,0.7155
1755016053,10,0.0,436.8685679381539,,,0.702,7.264200030476786e-05,0.034494719999202,0.7155
1755016054,10,2171.6620013708034,1914.749630738768,0.8816978100321935,safe,0.702,9.495400081505068e-05,0.415377504999924,0.7155
1755016055,10,2265.9078017227007,2055.503655855926,0.9071435538079656,safe,0.702,0.0001019740011543,0.6309764020006696,0.7155
1755016056,10,0.0,1344.9483078988171,,,0.702,6.604000009247102e-05,0.694068093001988,0.7155
1755016057,10,0.0,1137.6202279636836,,,0.702,6.59990000713151e-05,1.3452768120005203,0.7155
1755016058,10,0.0,1481.3640048142988,,,0.702,7.752200326649472e-05,2.0656070459990588,0.7155
1755016059,10,0.0,362.5529350870533,,,0.702,4.50590014224872e-05,0.0178628719986591,0.7155
1755016060,10,0.0,1312.785215899423,,,0.702,4.421099947649054e-05,0.8045541620012955,0.7155
1755016061,10,0.0,1543.95779861785,,,0.702,4.324099791119807e-05,1.3421532840002328,0.7155
1755016062,10,1519.5242031970158,1337.9595267568538,0.8805121523841757,safe,0.702,8.587699994677678e-05,0.0101026429983903,0.7155
1755016063,10,0.0,304.30795266677137,,,0.702,6.292900070548058e-05,0.0116031219986325,0.7155
1755016064,10,0.0,1113.8330809607232,,,0.702,8.228699880419299e-05,0.708315116000449,0.7155
1755016065,10,520.8398303686856,446.9024953959152,0.8580420876789846,safe,0.702,8.83959983184468e-05,0.0128246860003855,0.7155
1755016066,10,0.0,438.5293304343424,,,0.702,4.098100180272013e-05,0.0448037040005147,0.7155
1755016067,10,0.0,1119.1488269318802,,,0.702,0.0001192509989778,1.255994423001539,0.7155
1755016068,10,1262.33147613053,1160.714551381343,0.9195006013312153,safe,0.702,8.540600174455903e-05,0.3705565069976728,0.7155
1755016069,10,1729.9321592187628,1499.2758823071867,0.8666674437593319,safe,0.702,0.000104951999674,0.2051689820000319,0.7155
1755016070,10,0.0,1165.7945165922351,,,0.702,3.393099905224517e-05,1.6442155830009142,0.7155
1755016071,10,0.0,1426.9899668622554,,,0.702,5.6242999562527984e-05,0.6888121609990776,0.7155
1755016072,10,0.0,384.5771202141361,,,0.702,4.4544998672790825e-05,0.0261356350019923,0.7155
1755016073,10,0.0,1357.692479964505,,,0.702,4.8191999667324126e-05,0.6662455039986526,0.7155
1755016074,10,2316.7218266366062,2134.52169290806,0.9213543328190325,safe,0.702,9.366100130137056e-05,0.1411707719998958,0.7155
1755016075,10,0.0,2017.46675809188,,,0.702,5.727999814553186e-05,0.1336494930001208,0.7155
1755016076,10,2240.592996835176,2193.1217586027788,0.9788130917576506,safe,0.702,8.177900235750712e-05,0.2641959020002105,0.7155
1755016077,10,0.0,1776.949784552835,,,0.702,3.3226999221369624e-05,0.9546092320015304,0.7155
1755016078,10,0.0,1257.3508879333324,,,0.702,6.107000081101432e-05,1.982587765000062,0.7155
1755016079,10,0.0,377.3411111991413,,,0.702,5.288000102154911e-05,0.0824360219994559,0.7155
1755016080,10,1881.131573723046,1632.530075676791,0.8678447050068726,safe,0.702,0.0001251629983016,0.0460274799988837,0.7155
1755016081,10,0.0,1155.939653422989,,,0.702,9.477899948251434e-05,1.158988273000432,0.7155
1755016082,10,0.0,1627.6675250318008,,,0.702,5.203600085224025e-05,0.4260570579972409,0.7155
1755016083,10,0.0,1507.9121107050346,,,0.702,9.103099728235976e-05,0.3300368499985779,0.7155
1755016084,10,1550.760122456985,1424.3415761137576,0.9184796252415022,safe,0.702,7.970500155352056e-05,0.2377156580005248,0.7155
1755016085,10,0.0,1203.5728394168214,,,0.702,3.37370001943782e-05,0.8041611590015236,0.7155
1755016086,10,1563.3944107328944,1333.2475854001143,0.8527902979869996,safe,0.702,0.0001255969982594,0.2251970040015294,0.7155
1755016087,10,0.0,1155.7450000713386,,,0.702,3.645899778348394e-05,0.0546812280008452,0.7155
1755016088,10,1471.3198933770163,1389.911600022953,0.9446698887709508,safe,0.702,0.0001282750017708,0.8666484349996608,0.7155
1755016089,10,0.0,513.7852737055995,,,0.702,6.406900138244964e-05,0.0582801279997511,0.7155
1755016090,10,0.0,1317.881725432885,,,0.702,5.290799890644848e-05,1.948205409000365,0.7155
1755016091,10,1221.7283725194677,1194.7749044874531,0.9779382482732798,safe,0.702,0.0001313490029133,2.282445849999931,0.7155
1755016092,10,0.0,3016.884560230151,,,0.702,4.799200178240426e-05,0.0263033250012085,0.7155
1755016093,10,0.0,350.3132502775759,,,0.702,0.0001179339997179,0.0393948159980936,0.7155
1755016094,10,1562.0566586429682,1356.1486177913205,0.8681814518619768,safe,0.702,8.222999895224348e-05,0.425309145997744,0.7155
1755016095,10,0.0,1203.9367498449642,,,0.702,5.328199767973274e-05,0.4681313159999263,0.7155
1755016096,10,0.0,1237.0713820644064,,,0.702,9.607399988453837e-05,0.8904284269992786,0.7155
1755016097,10,0.0,1174.8890158274016,,,0.702,4.012399949715473e-05,2.3714802770009555,0.7155
1755016098,10,3291.244798267315,3271.822758728351,0.994098877254834,safe,0.702,8.050999895203859e-05,0.0177359219997015,0.7155
1755016099,10,452.0893398354868,306.87407179242643,0.6787907715410775,safe,0.702,0.0001034970009641,0.017791489000956,0.7155
1755016100,10,0.0,1080.7098709998804,,,0.702,0.0001044089985953,0.6643931649996375,0.7155
1755016101,10,0.0,1357.365855866955,,,0.702,5.742599751101807e-05,1.1442704279979807,0.7155
1755016102,10,1642.748973047144,1496.7122687029191,0.9111022397577028,safe,0.702,0.0001031760002661,0.1819873849999567,0.7155
1755016103,10,0.0,1072.5696700524056,,,0.702,6.159600161481649e-05,2.11518045900084,0.7155
1755016104,10,0.0,1188.7397285672096,,,0.702,0.000108526997792,0.2246209389995783,0.7155
1755016105,10,0.0,1955.481762279149,,,0.702,4.954000178258866e-05,1.4075030429994513,0.7155
1755016106,10,0.0,1434.8972834327242,,,0.702,0.0001562569996167,0.4914022410011966,0.7155
1755016107,10,0.0,1141.5395954239189,,,0.702,4.958700083079748e-05,2.4147718960011844,0.7155
1755016108,10,1642.6313500929757,1517.1495667640909,0.923609284991558,safe,0.702,0.000133386998641,0.1355372609978076,0.7155
1755016109,10,0.0,1513.1267778971842,,,0.702,4.524899850366637e-05,0.2340327560013975,0.7155
1755016110,10,0.0,1078.94690663577,,,0.702,3.9159000152722e-05,2.031091700999241,0.7155
1755016111,10,2044.3242878315336,2020.589303943544,0.9883898146545202,safe,0.702,8.971799979917705e-05,0.4988439640001161,0.7155
1755016112,10,0.0,1399.2177216144005,,,0.702,5.171200245968066e-05,1.2398181459975604,0.7155
1755016113,10,2010.4952727520983,1984.9289210350853,0.9872835554186524,safe,0.702,0.0001291599983233,1.476828237999143,0.7155
1755016114,10,0.0,295.37422224414166,,,0.702,4.911100040771999e-05,0.0902632610013824,0.7155
1755016115,10,665.8418428062189,514.2260778153125,0.772294627276779,safe,0.702,0.000113155998406,0.0184519380018173,0.7155
1755016116,10,0.0,1488.393139777842,,,0.702,5.431799945654348e-05,2.202781800999219,0.7155
1755016117,10,0.0,255.9221732648964,,,0.702,0.0001028350015985,0.0517709889973048,0.7155
1755016118,10,1432.1623733664064,1287.978082301434,0.8993240614707281,safe,0.702,0.0001226210006279,0.1241892979996919,0.7155
1755016119,10,0.0,1252.6257359213496,,,0.702,9.961300020222552e-05,0.0662237549986457,0.7155
1755016120,10,282.98262705422235,265.33009801578737,0.937619742871874,safe,0.702,0.0001131969984271,0.0560253330004343,0.7155
1755016121,10,2049.73977825064,1795.68838735929,0.8760567592105906,safe,0.702,0.0001261319994227,0.2722150429981411,0.7155
1755016122,10,0.0,1314.443736112299,,,0.702,7.729800199740566e-05,0.8480093739999575,0.7155
1755016123,10,0.0,749.4299145688195,,,0.702,4.867000097874552e-05,0.0965783940009714,0.7155
1755016124,10,0.0,1309.3734058719697,,,0.702,8.247299774666317e-05,0.4056782059997204,0.7155
1755016125,10,0.0,206.5708654206728,,,0.702,9.14410011318978e-05,0.0044906609982717,0.7155
1755016126,10,1036.114473162877,919.1604486734192,0.8871224874096776,safe,0.702,0.0001156229991465,0.0199801899980229,0.7155
1755016127,10,0.0,172.9837394227265,,,0.702,4.543199975159951e-05,0.0369195490020501,0.7155
1755016128,10,1563.5920617215838,1243.7795916546163,0.7954629740734039,safe,0.702,0.0001199289981741,0.3726357439991261,0.7155
1755016129,10,0.0,1310.751687620707,,,0.702,6.631900032516569e-05,1.4600163159993826,0.7155
1755016130,10,0.0,1277.531152553392,,,0.702,5.8690999139798805e-05,2.5406399429994053,0.7155
