seeds,num_tasks,final_e2e_max,ic,R,exceed,false_percentage,run_time_our,run_time_G,finalpercent
1755016037,3,178.82301134132825,127.82301134132824,0.7148018053299986,safe,0.142,5.247900116955861e-05,0.0008444049999525,0.1309
1755016038,3,348.28479893993864,263.2715270357617,0.7559087500719853,safe,0.142,2.573199890321121e-05,0.0008781969991105,0.1309
1755016039,3,1485.556241851282,1302.300858707105,0.8766419082755114,safe,0.142,3.053700129385106e-05,0.0010276489992975,0.1309
1755016040,3,42.139877272625895,28.59100343858177,0.6784785644630844,safe,0.142,2.8179998480482027e-05,5.232900002738461e-05,0.1309
1755016041,3,2214.847176553002,2213.847176553002,0.9995485015803408,safe,0.142,3.708700023707934e-05,0.0086195080002653,0.1309
1755016042,3,155.76353222569406,142.2447141055647,0.9132093505651808,safe,0.142,3.1302999559557065e-05,0.0010305760006303,0.1309
1755016043,3,43.36352901279741,28.363529012797336,0.6540871939741507,safe,0.142,2.710899934754707e-05,4.95550011692103e-05,0.1309
1755016044,3,1288.2835975102046,1149.7626610966124,0.8924763641473787,safe,0.142,2.9402002837741747e-05,0.0021394249997683,0.1309
1755016045,3,196.5085825321621,162.64006749481237,0.8276486726384759,safe,0.142,2.4429999029962343e-05,0.0004648560025088,0.1309
1755016046,3,132.78653710216304,123.58770787434077,0.9307246846813626,safe,0.142,2.724700243561529e-05,0.0012045229996147,0.1309
1755016047,3,1291.7189358324588,1286.457491548527,0.9959267886085909,safe,0.142,3.5540000681066886e-05,0.0089418850002402,0.1309
1755016048,3,0.0,131.05017721086907,,,0.142,1.7385998944519088e-05,3.787300011026673e-05,0.1309
1755016049,3,19.736043332740905,15.729350553939064,0.796986016333123,safe,0.142,2.5105000531766564e-05,5.870200038771145e-05,0.1309
1755016050,3,10.315867012371996,9.08148378760109,0.8803413010956337,safe,0.142,2.3792999854777008e-05,6.036600098013878e-05,0.1309
1755016051,3,0.0,126.69269986763136,,,0.142,2.984700040542521e-05,0.0008286529991892,0.1309
1755016052,3,308.8053331221823,278.1416597511457,0.9007022545206363,safe,0.142,3.0143000913085416e-05,0.001886554997327,0.1309
1755016053,3,114.9477024989076,103.94770249890718,0.9043043074296768,safe,0.142,2.806699922075495e-05,0.0014160900027491,0.1309
1755016054,3,0.0,3.000000000000001,,,0.142,4.359199738246389e-05,2.04880016099196e-05,0.1309
1755016055,3,79.16138545883581,78.1613854588356,0.9873675783438604,safe,0.142,2.80029998975806e-05,0.0004494979984883,0.1309
1755016056,3,1123.3535393925406,1068.3535393925386,0.9510394563498294,safe,0.142,3.79290031560231e-05,0.0045836130011593,0.1309
1755016057,3,1136.0099122841937,1128.452871402966,0.9933477333256426,safe,0.142,4.490799983614125e-05,0.076927437003178,0.1309
1755016058,3,281.24704326238066,271.6438169797593,0.9658548364767614,safe,0.142,3.7116999010322616e-05,0.0013787980024062,0.1309
1755016059,3,0.0,1555.889510105094,,,0.142,5.36539992026519e-05,6.594699880224653e-05,0.1309
1755016060,3,80.4798465884322,76.61226626257988,0.9519434928146568,safe,0.142,2.9791000997647643e-05,0.0005376199987949,0.1309
1755016061,3,0.0,15.727296176307055,,,0.142,3.199700222467072e-05,3.685000046971254e-05,0.1309
1755016062,3,0.0,7.939640896441009,,,0.142,2.1470998035511e-05,7.469400225090794e-05,0.1309
1755016063,3,9.513759343669715,7.4665601443422815,0.7848170081483506,safe,0.142,2.83150002360344e-05,0.0001166150032076,0.1309
1755016064,3,1259.9278051657254,1248.7513242271416,0.9911292687622576,safe,0.142,3.530200046952814e-05,0.0399836139986291,0.1309
1755016065,3,0.0,70.2495170827753,,,0.142,2.223499905085191e-05,0.0015211319987429,0.1309
1755016066,3,0.0,22.70616218578544,,,0.142,2.925799708464183e-05,0.0003987070012954,0.1309
1755016067,3,1079.328504978851,1040.9628712849112,0.9644541643096032,safe,0.142,3.762000051210634e-05,0.0103251190012088,0.1309
1755016068,3,387.1076992401293,385.10769924012845,0.9948334791482404,safe,0.142,4.076100231031887e-05,0.0013133889988239,0.1309
1755016069,3,1522.093839425217,1519.1395380282345,0.9980590543628384,safe,0.142,3.65330015483778e-05,0.0002922660023614,0.1309
1755016070,3,1240.8843363400083,1234.248219936444,0.9946521072035304,safe,0.142,4.624700159183704e-05,0.0393060759997752,0.1309
1755016071,3,1348.7642464437215,1130.635506341653,0.8382751168877677,safe,0.142,3.0302002414828166e-05,0.0003968590026488,0.1309
1755016072,3,1615.8733113299018,1419.279528689011,0.8783358934995408,safe,0.142,3.740200190804899e-05,0.0070745789998909,0.1309
1755016073,3,68.75936189023899,56.7593618902381,0.8254783105876321,safe,0.142,2.7817000955110416e-05,0.0002009819982049,0.1309
1755016074,3,335.78337423123617,269.97920111344075,0.8040278996288852,safe,0.142,3.913900218321942e-05,7.705000098212622e-05,0.1309
1755016075,3,179.89876318144007,131.5181829004763,0.7310677437389123,safe,0.142,3.7568999687209725e-05,0.0001327690006291,0.1309
1755016076,3,131.9399571559894,128.93995715597202,0.9772623846127936,safe,0.142,5.080899791209959e-05,0.0043211909978708,0.1309
1755016077,3,239.50453300711743,218.3995519162662,0.9118806611888884,safe,0.142,4.7208002797560766e-05,0.0008671230025356,0.1309
1755016078,3,287.006602235237,271.8308933120248,0.947124181795742,safe,0.142,3.956500222557224e-05,0.0019451650005066,0.1309
1755016079,3,0.0,237.84948587005908,,,0.142,4.487299884203821e-05,0.0092313269997248,0.1309
1755016080,3,17.066748183541414,13.46250329753067,0.7888147849110146,safe,0.142,3.534500137902796e-05,0.0001374510029563,0.1309
1755016081,3,0.0,1481.6290830230814,,,0.142,4.970000009052456e-05,0.0002548019983805,0.1309
1755016082,3,72.05704315517045,57.71306529890069,0.8009357971380968,safe,0.142,4.12680019508116e-05,0.0001923950003401,0.1309
1755016083,3,188.3880470896709,138.3880470896705,0.7345903799501626,safe,0.142,4.537700078799389e-05,5.135600076755509e-05,0.1309
1755016084,3,254.85690549222423,248.30924346491616,0.974308477085751,safe,0.142,4.351800089352764e-05,0.0038961530008236,0.1309
1755016085,3,298.1207116401933,273.68700074701,0.9180408809614248,safe,0.142,3.813199873548001e-05,0.000339101999998,0.1309
