seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,inserted
1754657734,3,0,18.0,16.02175260115217,0.8900973667306761,safe,0.0,False
1754657735,3,0,2014.0,1083.277342871928,0.5378735565401828,safe,0.0,False
1754657736,3,0,2102.0,1235.981462860309,0.5880025988869215,safe,0.0,False
1754657737,3,0,3583.8425106433724,3583.8425106433724,1.0,safe,0.0,False
1754657738,3,0,320.0,309.464393009363,0.9670762281542593,safe,0.0,False
1754657739,3,0,150.0,147.32041795587813,0.9821361197058542,safe,0.0,False
1754657740,3,0,233.01380318352258,232.02962978780613,0.9957763300616946,safe,0.0,False
1754657741,3,0,403.0183907153971,214.36560701938853,0.5319003101542552,safe,0.0,False
1754657742,3,0,837.7275779631889,837.7275779631889,1.0,safe,0.0,False
1754657743,3,0,540.0,511.8613605844843,0.9478914084897858,safe,0.0,False
1754657734,3,0.02,18.180000000000003,16.04847374409951,0.8827543313586088,safe,0.0,False
1754657735,3,0.02,2034.14,2014.3192054664216,0.9902559339408407,safe,0.0,False
1754657736,3,0.02,2123.02,2101.047636636703,0.9896504209271241,safe,0.0,False
1754657737,3,0.02,3603.8425106433724,3603.112272209022,0.9997973722680185,safe,0.0,False
1754657738,3,0.02,323.20000000000005,310.3529441285582,0.960250445942321,safe,0.0,False
1754657739,3,0.02,151.5,147.6742714341417,0.9747476662319584,safe,0.0,False
1754657740,3,0.02,234.41380318352256,232.35268917484245,0.9912073692731035,safe,0.0,False
1754657741,3,0.02,408.03839071539716,404.8180106466498,0.9921076542256203,safe,0.0,True
1754657742,3,0.02,841.7275779631889,841.6471930786065,0.9999045001177497,safe,0.0,False
1754657743,3,0.02,545.4,515.6935756872263,0.9455327753707853,safe,0.0,False
1754657734,3,0.05,18.449999999999996,17.07780353886335,0.9256262080684745,safe,0.1,False
1754657735,3,0.05,2064.35,2057.2999674464804,0.9965848656702984,safe,0.1,False
1754657736,3,0.05,2154.55,2132.7433060383046,0.9898787709908354,safe,0.1,False
1754657737,3,0.05,3633.8425106433724,3630.1824519034126,0.9989927855350804,safe,0.1,False
1754657738,3,0.05,328.0,311.8853884275013,0.9508700866692114,safe,0.1,False
1754657739,3,0.05,153.75,148.11370635555795,0.9633411795483444,safe,0.1,False
1754657740,3,0.05,236.51380318352258,232.93850555983954,0.9848833447538418,safe,0.1,False
1754657741,3,0.05,0,404.4473141521578,,,0.1,False
1754657742,3,0.05,847.7275779631889,846.6270190662472,0.9987017540474665,safe,0.1,False
1754657743,3,0.05,553.5,521.0178436078022,0.941314983934602,safe,0.1,False
1754657734,3,0.1,20.900000000000002,18.190118879333596,0.8703406162360572,safe,0.0,True
1754657735,3,0.1,2114.7,2048.56805169519,0.9687275035206839,safe,0.0,False
1754657736,3,0.1,2207.1000000000004,2136.456830791756,0.967992764619526,safe,0.0,False
1754657737,3,0.1,3683.8425106433724,3675.672079918397,0.9977820901134157,safe,0.0,False
1754657738,3,0.1,336.0,313.1243220594424,0.931917625176912,safe,0.0,False
1754657739,3,0.1,157.5,148.99312757687676,0.9459881115992175,safe,0.0,False
1754657740,3,0.1,240.01380318352258,233.75841836247855,0.9739373955244526,safe,0.0,False
1754657741,3,0.1,424.11839071539714,417.03922579810836,0.9833085169795449,safe,0.0,True
1754657742,3,0.1,857.7275779631889,857.0006290546771,0.9991524711024938,safe,0.0,False
1754657743,3,0.1,567.0,531.4295761323301,0.9372655663709526,safe,0.0,False
1754657734,3,0.2,21.8,19.35357431316129,0.8877786382184077,safe,0.1,True
1754657735,3,0.2,2215.4,2157.185091944424,0.9737226198178316,safe,0.1,False
1754657736,3,0.2,2312.2,2206.327263756501,0.9542112549764299,safe,0.1,False
1754657737,3,0.2,3783.8425106433724,3777.607307585655,0.9983521504819033,safe,0.1,False
1754657738,3,0.2,352.0,318.85688353564547,0.9058434191353565,safe,0.1,False
1754657739,3,0.2,165.0,157.94589297538118,0.9572478362144314,safe,0.1,False
1754657740,3,0.2,247.01380318352258,244.41661984859093,0.989485675288348,safe,0.1,True
1754657741,3,0.2,0,439.27266918298983,,,0.1,False
1754657742,3,0.2,1077.7275779631889,1075.6412832667484,0.9980641724874635,safe,0.1,True
1754657743,3,0.2,594.0,549.5463087712178,0.9251621359784812,safe,0.1,False
1754657734,3,0.3,22.699999999999996,20.547637470763675,0.9051822674345233,safe,0.3,True
1754657735,3,0.3,2316.1,2253.2231603824207,0.9728522777006264,safe,0.3,False
1754657736,3,0.3,2417.3,2300.1429195595847,0.9515339095518076,safe,0.3,False
1754657737,3,0.3,3883.8425106433724,3862.6023719972,0.9945311534677409,safe,0.3,False
1754657738,3,0.3,0,320.626222570143,,,0.3,False
1754657739,3,0.3,172.5,162.8941712300948,0.9443140361164916,safe,0.3,False
1754657740,3,0.3,254.01380318352258,245.5729455046676,0.9667700826763475,safe,0.3,True
1754657741,3,0.3,0,440.1808149786388,,,0.3,False
1754657742,3,0.3,0,1072.5439307560737,,,0.3,False
1754657743,3,0.3,621.0,564.9097341794277,0.9096775107559222,safe,0.3,False
1754657734,3,0.4,0,18.439561404632286,,,0.4,False
1754657735,3,0.4,2416.8,2300.9180303630333,0.9520514855854987,safe,0.4,False
1754657736,3,0.4,2522.3999999999996,2441.3697532301703,0.967875734709075,safe,0.4,False
1754657737,3,0.4,3983.8425106433724,3962.960600512655,0.994758349489236,safe,0.4,False
1754657738,3,0.4,0,327.3190073966489,,,0.4,False
1754657739,3,0.4,200.0,174.88141218822238,0.8744070609411119,safe,0.4,True
1754657740,3,0.4,261.01380318352255,247.03594731806515,0.9464478288313766,safe,0.4,True
1754657741,3,0.4,0,474.01857227630353,,,0.4,False
1754657742,3,0.4,0,1069.6498588133509,,,0.4,False
1754657743,3,0.4,648.0,577.9033117705733,0.8918260984113785,safe,0.4,False
1754657734,3,0.5,0,19.37039052903947,,,0.5,False
1754657735,3,0.5,2517.5,2335.3210926894494,0.9276349921308638,safe,0.5,False
1754657736,3,0.5,2627.5,2511.645056566733,0.955906776999708,safe,0.5,False
1754657737,3,0.5,0,4046.1936432242946,,,0.5,False
1754657738,3,0.5,0,381.346959381357,,,0.5,False
1754657739,3,0.5,207.5,186.19450149200338,0.8973228987566428,safe,0.5,True
1754657740,3,0.5,288.01380318352255,260.54875795835505,0.9046398300304144,safe,0.5,True
1754657741,3,0.5,504.5183907153972,466.98830458847397,0.925612055343104,safe,0.5,True
1754657742,3,0.5,0,1102.599514729195,,,0.5,False
1754657743,3,0.5,0,599.358953844725,,,0.5,False
1754657734,5,0,2072.0,1150.5275991145068,0.5552739377965766,safe,0.0,False
1754657735,5,0,847.1242504932412,790.6177219683838,0.9332960560485002,safe,0.0,False
1754657736,5,0,662.0,374.6947758420761,0.5660041931149187,safe,0.0,False
1754657737,5,0,128.0,100.61591480867031,0.7860618344427368,safe,0.0,False
1754657738,5,0,2270.0,2169.0589856436995,0.9555325927945812,safe,0.0,False
1754657739,5,0,430.0,279.45017521521135,0.6498841284074682,safe,0.0,False
1754657740,5,0,450.2643579766625,412.9297631248766,0.9170829442962017,safe,0.0,False
1754657741,5,0,552.0,504.18314349027946,0.9133752599461584,safe,0.0,False
1754657742,5,0,466.0,445.88103452908547,0.9568262543542606,safe,0.0,False
1754657743,5,0,680.0,650.7530405780125,0.9569897655559007,safe,0.0,False
1754657734,5,0.02,2092.7200000000003,2070.61891502574,0.9894390625720306,safe,0.0,False
1754657735,5,0.02,852.1242504932412,844.4584162664978,0.9910038539305669,safe,0.0,False
1754657736,5,0.02,668.62,559.1369925918111,0.8362552609730656,safe,0.0,False
1754657737,5,0.02,129.28,121.62235847520174,0.9407670055321916,safe,0.0,False
1754657738,5,0.02,2292.7,2187.9292619210864,0.9543024651812652,safe,0.0,False
1754657739,5,0.02,434.3,423.3200277768857,0.9747180008678004,safe,0.0,False
1754657740,5,0.02,454.6043579766624,449.9410321448055,0.989742012477372,safe,0.0,False
1754657741,5,0.02,557.52,504.23112561707967,0.9044180040484282,safe,0.0,False
1754657742,5,0.02,470.66,446.24206468456396,0.9481197991853226,safe,0.0,False
1754657743,5,0.02,686.8,651.1118044145114,0.9480369895377279,safe,0.0,False
1754657734,5,0.05,2123.8,2072.915148023147,0.9760406573232635,safe,0.0,False
1754657735,5,0.05,859.6242504932411,848.9479492109676,0.9875802697793279,safe,0.0,False
1754657736,5,0.05,678.55,562.6161431971543,0.8291447103340275,safe,0.0,False
1754657737,5,0.05,131.2,122.60826534766471,0.934514217588908,safe,0.0,False
1754657738,5,0.05,2326.75,2217.5055245912954,0.9530484687187258,safe,0.0,False
1754657739,5,0.05,440.75,429.47178033101,0.9744112996733069,safe,0.0,False
1754657740,5,0.05,461.11435797666246,455.78318541666044,0.9884385023632861,safe,0.0,False
1754657741,5,0.05,565.8,504.31695749204664,0.8913343186497821,safe,0.0,False
1754657742,5,0.05,477.65,466.59893717350496,0.9768636808824558,safe,0.0,False
1754657743,5,0.05,697.0,651.5145508144942,0.9347411059031481,safe,0.0,False
1754657734,5,0.1,2175.6,2130.5324323350487,0.9792849937189965,safe,0.0,False
1754657735,5,0.1,872.1242504932412,859.3586741414547,0.985362663239135,safe,0.0,False
1754657736,5,0.1,695.1,669.6467722170391,0.9633819194605655,safe,0.0,False
1754657737,5,0.1,134.4,123.64768634880556,0.9199976662857556,safe,0.0,False
1754657738,5,0.1,2383.5,2262.9414464853526,0.9494195286282159,safe,0.0,False
1754657739,5,0.1,451.50000000000006,437.21023693868847,0.9683504694101626,safe,0.0,False
1754657740,5,0.1,471.9643579766625,464.03797841921187,0.9832055547765695,safe,0.0,False
1754657741,5,0.1,579.5999999999999,564.0714847169438,0.973208220698661,safe,0.0,False
1754657742,5,0.1,489.3,467.2477649586144,0.9549310544831686,safe,0.0,False
1754657743,5,0.1,714.0,672.153194043116,0.9413910280715909,safe,0.0,False
1754657734,5,0.2,2279.2,2227.6307610881045,0.9773739738013797,safe,0.0,False
1754657735,5,0.2,897.1242504932413,875.2973068382671,0.9756700996066334,safe,0.0,False
1754657736,5,0.2,728.2,676.6339736392623,0.9291870003285667,safe,0.0,False
1754657737,5,0.2,140.79999999999998,130.64064058126013,0.9278454586737226,safe,0.0,False
1754657738,5,0.2,2497.0,2354.726992689606,0.943022423984624,safe,0.0,False
1754657739,5,0.2,473.00000000000006,457.0662260367026,0.9663133742847834,safe,0.0,False
1754657740,5,0.2,493.66435797666253,466.67718212413274,0.9453329465324585,safe,0.0,False
1754657741,5,0.2,607.2,568.309597770738,0.9359512479755238,safe,0.0,False
1754657742,5,0.2,512.6,488.74263331068505,0.9534581219482736,safe,0.0,False
1754657743,5,0.2,748.0,693.788314817175,0.9275244850496992,safe,0.0,False
1754657734,5,0.3,2382.8,2277.6040123848893,0.9558519440930372,safe,0.1,False
1754657735,5,0.3,0,894.6796027645341,,,0.1,False
1754657736,5,0.3,761.3,703.0322582912211,0.9234628376346001,safe,0.1,True
1754657737,5,0.3,147.2,131.77819846786088,0.8952323265479679,safe,0.1,False
1754657738,5,0.3,2610.5,2439.0499444742527,0.9343229053722477,safe,0.1,False
1754657739,5,0.3,494.5,461.2622132289698,0.932785062141496,safe,0.1,False
1754657740,5,0.3,515.3643579766624,479.25390381043644,0.9299321856327107,safe,0.1,False
1754657741,5,0.3,634.8,570.2608791330131,0.8983315676323458,safe,0.1,False
1754657742,5,0.3,535.8999999999999,508.8354986777995,0.9494971052020892,safe,0.1,False
1754657743,5,0.3,782.0,714.024694668462,0.9130750571207954,safe,0.1,False
1754657734,5,0.4,2486.4,2352.2624707920827,0.9460515085231993,safe,0.1,False
1754657735,5,0.4,947.1242504932411,910.5162820521982,0.9613482936140868,safe,0.1,True
1754657736,5,0.4,794.4,728.2985616848498,0.9167907372669308,safe,0.1,True
1754657737,5,0.4,153.59999999999997,134.3268681553311,0.8745238812196038,safe,0.1,False
1754657738,5,0.4,2724.0,2587.692945065166,0.94996069936313,safe,0.1,False
1754657739,5,0.4,516.0,487.271480984942,0.9443245755522132,safe,0.1,False
1754657740,5,0.4,537.0643579766624,505.0740996705649,0.9404349630896794,safe,0.1,True
1754657741,5,0.4,0,606.0391551185166,,,0.1,False
1754657742,5,0.4,559.2,528.0444982155459,0.9442855833611336,safe,0.1,False
1754657743,5,0.4,816.0,735.277597678305,0.901075487350864,safe,0.1,True
1754657734,5,0.5,2590.0,2480.0517011821203,0.957548919375336,safe,0.2,False
1754657735,5,0.5,972.1242504932412,926.6501477817037,0.9532219233411113,safe,0.2,True
1754657736,5,0.5,827.5,726.7017576219243,0.8781894351926578,safe,0.2,True
1754657737,5,0.5,160.0,142.50605520087666,0.8906628450054791,safe,0.2,False
1754657738,5,0.5,0,2598.8694582410826,,,0.2,False
