seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,added,finalpercent
1755016037,10,0.0,3012.0,2748.0,0.9123505976095616,safe,0.0,False,0.0
1755016037,10,0.02,3042.12,2849.886454648862,0.9368093482994958,safe,0.0,False,0.0
1755016037,10,0.05,3087.3,2852.228156046476,0.923858438132503,safe,0.0,False,0.0
1755016037,10,0.1,3162.6000000000004,2857.6586388566066,0.9035789030723476,safe,0.0,False,0.0
1755016037,10,0.2,3313.2,2976.116645867587,0.8982604871023745,safe,0.0,False,0.0
1755016037,10,0.3,3463.8,3075.984544032486,0.8880375726174969,safe,0.0,True,0.0
1755016037,10,0.4,3614.4,3210.7803132011613,0.8883300999339203,safe,0.0,False,0.0
1755016037,10,0.5,3765.0,3328.944311435684,0.8841817560254139,safe,0.0,False,0.0
1755016038,10,0.0,3207.0,2446.0,0.7627065793576552,safe,0.0,False,0.0
1755016038,10,0.02,3234.02,3065.118233012181,0.9477734315224337,safe,0.0,False,0.0
1755016038,10,0.05,3274.55,3095.6677448626724,0.9453719579370212,safe,0.0,False,0.0
1755016038,10,0.1,3342.1,3144.071760919367,0.940747362711878,safe,0.0,False,0.0
1755016038,10,0.2,3677.2,3229.739281261518,0.8783148268414875,safe,0.0,False,0.0
1755016038,10,0.3,3812.3,3334.728051953399,0.874728655130341,safe,0.0,False,0.0
1755016038,10,0.4,3947.4,3511.477554384522,0.8895671972398345,safe,0.0,False,0.0
1755016038,10,0.5,4082.5,3679.462559501182,0.9012768057565664,safe,0.0,False,0.0
1755016039,10,0.0,364.0,304.0,0.8351648351648352,safe,0.0,False,0.0
1755016039,10,0.02,367.64,313.0167899215793,0.8514220158894007,safe,0.0,False,0.0
1755016039,10,0.05,373.1,312.989091736416,0.8388879435444008,safe,0.0,False,0.0
1755016039,10,0.1,382.2,312.949092153986,0.8188097649240867,safe,0.0,False,0.0
1755016039,10,0.2,400.4,332.0747968182808,0.8293576344112906,safe,0.0,False,0.0
1755016039,10,0.3,418.6,368.0154656837433,0.879157825331446,safe,0.0,False,0.0
1755016039,10,0.4,436.8,392.29837759052725,0.8981189963153097,safe,0.0,False,0.0
1755016039,10,0.5,455.0,385.5510709990269,0.8473649912066524,safe,0.0,False,0.0
1755016040,10,0.0,1082.0,972.0,0.8983364140480592,safe,0.0,False,0.0
1755016040,10,0.02,1089.52,1023.8444752760424,0.9397206800022416,safe,0.0,False,0.0
1755016040,10,0.05,1100.8,1026.4653244354704,0.9324721333897804,safe,0.0,False,0.0
1755016040,10,0.1,1119.6,1030.270405452171,0.9202129380601742,safe,0.0,False,0.0
1755016040,10,0.2,1157.1999999999998,1036.7933093484753,0.8959499735123362,safe,0.0,False,0.0
1755016040,10,0.3,1194.8000000000002,1125.0400407270608,0.9416136932767498,safe,0.0,True,0.0
1755016040,10,0.4,1232.4,1142.5034002363172,0.9270556639372908,safe,0.0,True,0.0
1755016040,10,0.5,1270.0,1154.3696368677483,0.908952469974605,safe,0.0,True,0.0
1755016041,10,0.0,2950.0,2519.0,0.8538983050847457,safe,0.0,False,0.0
