seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,finalpercent
1755016037,10,0.0,3093.0,2668.0,0.8625929518267055,safe,0.2,0.3
1755016038,10,0.0,748.0,635.0,0.8489304812834224,safe,0.2,0.3
1755016039,10,0.0,3968.0,3822.0,0.9632056451612904,safe,0.2,0.3
1755016040,10,0.0,914.0,655.0,0.7166301969365426,safe,0.2,0.3
1755016041,10,0.0,5114.0,4909.0,0.9599139616738366,safe,0.2,0.3
1755016042,10,0.0,0.0,209.0,,,0.2,0.3
1755016043,10,0.0,2298.0,1789.0,0.778503046127067,safe,0.2,0.3
1755016044,10,0.0,0.0,3909.0,,,0.2,0.3
1755016045,10,0.0,800.0,681.0,0.85125,safe,0.2,0.3
1755016046,10,0.0,3114.0,2627.0,0.8436095054592164,safe,0.2,0.3
1755016047,10,0.0,672.0,501.0,0.7455357142857143,safe,0.3,0.3
1755016048,10,0.0,1113.0,980.0,0.8805031446540881,safe,0.3,0.3
1755016049,10,0.0,2972.0,2169.0,0.7298115746971736,safe,0.3,0.3
1755016050,10,0.0,2964.0,1702.0,0.5742240215924427,safe,0.3,0.3
1755016051,10,0.0,0.0,759.0,,,0.3,0.3
1755016052,10,0.0,0.0,3445.0,,,0.3,0.3
1755016053,10,0.0,5952.0,5579.0,0.937331989247312,safe,0.3,0.3
1755016054,10,0.0,2421.0,1349.0,0.5572077653862041,safe,0.3,0.3
1755016055,10,0.0,317.0,285.0,0.8990536277602523,safe,0.3,0.3
1755016056,10,0.0,0.0,343.0,,,0.3,0.3
1755016057,10,0.0,0.0,3141.0,,,0.6,0.3
1755016058,10,0.0,0.0,2756.0,,,0.6,0.3
1755016059,10,0.0,756.0,681.0,0.9007936507936508,safe,0.6,0.3
1755016060,10,0.0,2381.0,1689.0,0.7093658126837463,safe,0.6,0.3
1755016061,10,0.0,0.0,2105.0,,,0.6,0.3
1755016062,10,0.0,0.0,238.0,,,0.6,0.3
1755016063,10,0.0,0.0,4297.0,,,0.6,0.3
1755016064,10,0.0,3022.0,2652.0,0.8775645268034414,safe,0.6,0.3
1755016065,10,0.0,0.0,818.0,,,0.6,0.3
1755016066,10,0.0,2946.0,1733.0,0.588255261371351,safe,0.6,0.3
1755016067,10,0.0,2136.0,1446.0,0.6769662921348315,safe,0.3,0.3
1755016068,10,0.0,4064.0,3147.0,0.7743602362204725,safe,0.3,0.3
1755016069,10,0.0,0.0,5738.0,,,0.3,0.3
1755016070,10,0.0,3666.0,2784.0,0.7594108019639935,safe,0.3,0.3
1755016071,10,0.0,2742.0,2110.0,0.7695113056163384,safe,0.3,0.3
1755016072,10,0.0,1058.0,967.0,0.9139886578449904,safe,0.3,0.3
1755016073,10,0.0,0.0,1660.0,,,0.3,0.3
1755016074,10,0.0,0.0,631.0,,,0.3,0.3
1755016075,10,0.0,446.0,379.0,0.8497757847533632,safe,0.3,0.3
1755016076,10,0.0,1104.0,827.0,0.7490942028985508,safe,0.3,0.3
1755016077,10,0.0,0.0,1005.0,,,0.6,0.3
1755016078,10,0.0,4410.0,3599.0,0.8160997732426304,safe,0.6,0.3
1755016079,10,0.0,1716.0,1603.0,0.934149184149184,safe,0.6,0.3
1755016080,10,0.0,2308.0,1914.0,0.8292894280762565,safe,0.6,0.3
1755016081,10,0.0,0.0,3132.0,,,0.6,0.3
1755016082,10,0.0,0.0,2123.0,,,0.6,0.3
1755016083,10,0.0,3479.0,3227.0,0.9275653923541248,safe,0.6,0.3
1755016084,10,0.0,0.0,3010.0,,,0.6,0.3
1755016085,10,0.0,0.0,154.0,,,0.6,0.3
1755016086,10,0.0,0.0,5606.0,,,0.6,0.3
1755016087,10,0.0,2570.0,1729.0,0.6727626459143969,safe,0.2,0.3
1755016088,10,0.0,3032.0,2243.0,0.7397757255936676,safe,0.2,0.3
1755016089,10,0.0,4341.0,3906.0,0.8997926744989634,safe,0.2,0.3
1755016090,10,0.0,2206.0,1764.0,0.7996373526745241,safe,0.2,0.3
1755016091,10,0.0,0.0,2317.0,,,0.2,0.3
1755016092,10,0.0,4291.0,3834.0,0.8934980191097647,safe,0.2,0.3
1755016093,10,0.0,3974.0,3808.0,0.9582284851534978,safe,0.2,0.3
1755016094,10,0.0,572.0,530.0,0.9265734265734266,safe,0.2,0.3
1755016095,10,0.0,0.0,4438.0,,,0.2,0.3
1755016096,10,0.0,2708.0,1853.0,0.6842688330871491,safe,0.2,0.3
1755016097,10,0.0,570.0,461.0,0.8087719298245614,safe,0.2,0.3
1755016098,10,0.0,2336.0,1912.0,0.8184931506849316,safe,0.2,0.3
1755016099,10,0.0,0.0,611.0,,,0.2,0.3
1755016100,10,0.0,852.0,602.0,0.7065727699530516,safe,0.2,0.3
1755016101,10,0.0,2650.0,2307.0,0.8705660377358491,safe,0.2,0.3
1755016102,10,0.0,2222.0,1304.0,0.5868586858685868,safe,0.2,0.3
1755016103,10,0.0,2366.0,1827.0,0.772189349112426,safe,0.2,0.3
1755016104,10,0.0,2838.0,2552.0,0.8992248062015504,safe,0.2,0.3
1755016105,10,0.0,0.0,3882.0,,,0.2,0.3
1755016106,10,0.0,6346.0,6277.0,0.9891270091396156,safe,0.2,0.3
1755016107,10,0.0,3450.0,2711.0,0.7857971014492754,safe,0.2,0.3
1755016108,10,0.0,4562.0,3431.0,0.7520824199912319,safe,0.2,0.3
1755016109,10,0.0,1153.0,1071.0,0.9288811795316564,safe,0.2,0.3
1755016110,10,0.0,1118.0,970.0,0.8676207513416816,safe,0.2,0.3
1755016111,10,0.0,400.0,279.0,0.6975,safe,0.2,0.3
1755016112,10,0.0,5201.0,4386.0,0.8432993655066333,safe,0.2,0.3
1755016113,10,0.0,0.0,1029.0,,,0.2,0.3
1755016114,10,0.0,0.0,574.0,,,0.2,0.3
1755016115,10,0.0,3018.0,2184.0,0.7236580516898609,safe,0.2,0.3
1755016116,10,0.0,896.0,774.0,0.8638392857142857,safe,0.2,0.3
1755016117,10,0.0,3606.0,2859.0,0.7928452579034941,safe,0.2,0.3
1755016118,10,0.0,3150.0,2956.0,0.9384126984126984,safe,0.2,0.3
1755016119,10,0.0,0.0,871.0,,,0.2,0.3
1755016120,10,0.0,0.0,743.0,,,0.2,0.3
1755016121,10,0.0,780.0,670.0,0.8589743589743589,safe,0.2,0.3
1755016122,10,0.0,2343.0,2070.0,0.8834827144686299,safe,0.2,0.3
1755016123,10,0.0,822.0,760.0,0.924574209245742,safe,0.2,0.3
1755016124,10,0.0,4075.0,4029.0,0.9887116564417178,safe,0.2,0.3
1755016125,10,0.0,4614.0,4363.0,0.945600346770698,safe,0.2,0.3
1755016126,10,0.0,723.0,456.0,0.6307053941908713,safe,0.2,0.3
1755016127,10,0.0,0.0,1004.0,,,0.2,0.3
1755016128,10,0.0,2417.0,1642.0,0.6793545717832024,safe,0.2,0.3
1755016129,10,0.0,0.0,5235.0,,,0.2,0.3
1755016130,10,0.0,3936.0,3880.0,0.9857723577235772,safe,0.2,0.3
1755016131,10,0.0,4012.0,3235.0,0.8063310069790628,safe,0.2,0.3
1755016132,10,0.0,3842.0,3131.0,0.8149401353461738,safe,0.2,0.3
1755016133,10,0.0,503.0,442.0,0.878727634194831,safe,0.2,0.3
1755016134,10,0.0,5215.0,5058.0,0.9698945349952062,safe,0.2,0.3
1755016135,10,0.0,1146.0,1102.0,0.961605584642234,safe,0.2,0.3
1755016136,10,0.0,258.0,214.0,0.8294573643410853,safe,0.2,0.3
1755016037,10,0.02,3122.86,2968.311374475612,0.9505105494564636,safe,0.4,0.36
1755016038,10,0.02,755.4799999999999,635.0343688496723,0.8405707217261508,safe,0.4,0.36
1755016039,10,0.02,0.0,3922.638513757666,,,0.4,0.36
1755016040,10,0.02,923.14,756.0100495211079,0.818954925061321,safe,0.4,0.36
1755016041,10,0.02,5143.02,4910.908701297463,0.95486867663308,safe,0.4,0.36
1755016042,10,0.02,0.0,219.08177120541225,,,0.4,0.36
1755016043,10,0.02,2320.9800000000005,2229.945193137713,0.9607774272668068,safe,0.4,0.36
1755016044,10,0.02,0.0,4559.047558736714,,,0.4,0.36
1755016045,10,0.02,0.0,801.0096044689078,,,0.4,0.36
