seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,inserted
1755029843,3,0,2120.0,2092.1402514837714,0.9868586091904582,safe,0.0,False
1755029843,3,0.02,2141.2,2092.127533809122,0.9770817923636849,safe,0.0,False
1755029843,3,0.05,2173.0,2142.102962952631,0.9857813911424901,safe,0.0,False
1755029843,3,0.1,2226.0,2192.7005064253462,0.9850406587714943,safe,0.0,False
1755029843,3,0.2,2332.0,2291.3014492342663,0.982547791266838,safe,0.0,False
1755029843,3,0.3,2438.0,2369.637691346674,0.9719596765162731,safe,0.0,False
1755029843,3,0.4,2544.0,2472.958883925792,0.9720750329896982,safe,0.0,False
1755029843,3,0.5,2650.0,2561.1230625806493,0.9664615330493016,safe,0.0,False
1755029843,5,0,2252.0,1537.7975839772414,0.6828586074499295,safe,0.0,False
1755029843,5,0.02,2274.52,2196.491019182138,0.9656943087693836,safe,0.0,False
1755029843,5,0.05,2308.3,2229.2100468377516,0.9657367096294899,safe,0.0,False
1755029843,5,0.1,2364.6000000000004,2268.6868794440775,0.9594379089250094,safe,0.0,False
1755029843,5,0.2,2477.2,2325.480251764616,0.9387535329261327,safe,0.0,False
1755029843,5,0.3,2589.8,2458.289092700197,0.9492196666538717,safe,0.0,False
1755029843,5,0.4,2702.4,2528.9103006094456,0.9358016210070477,safe,0.0,False
1755029843,5,0.5,2815.0,2597.095481722887,0.9225916453722512,safe,0.0,False
