seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,finalpercent_x,finalpercent_y,finalpercent
1755016110,3,0.2,334.4,281.5502462647372,0.8419564780644055,safe,0.14,0.135,0.135,0.135
1755016111,3,0.2,195.2638491122036,189.6213767984345,0.9711033438118556,safe,0.14,0.135,0.135,0.135
1755016112,3,0.2,682.0,590.8898150065797,0.8664073533820817,safe,0.14,0.135,0.135,0.135
1755016113,3,0.2,2464.0,2334.687096103808,0.9475191136784932,safe,0.14,0.135,0.135,0.135
1755016114,3,0.2,176.0,157.3005747068196,0.8937532653796567,safe,0.14,0.135,0.135,0.135
1755016115,3,0.2,334.40000000000003,321.35413951636656,0.960987259319278,safe,0.14,0.135,0.135,0.135
1755016116,3,0.2,134.2,129.37245099376378,0.9640272056167196,safe,0.14,0.135,0.135,0.135
1755016117,3,0.2,233.2,222.03888065804443,0.9521392824101392,safe,0.14,0.135,0.135,0.135
1755016118,3,0.2,286.0,263.24742046421306,0.920445526098647,safe,0.14,0.135,0.135,0.135
1755016119,3,0.2,2213.2,1759.2340612418686,0.7948825507147428,safe,0.14,0.135,0.135,0.135
1755016120,3,0.2,2215.4,2195.6832599572954,0.9911001444241652,safe,0.14,0.135,0.135,0.135
1755016121,3,0.2,440.0,380.94066997531263,0.8657742499438923,safe,0.14,0.135,0.135,0.135
1755016122,3,0.2,2224.2,2126.956835140539,0.9562794870697506,safe,0.14,0.135,0.135,0.135
1755016123,3,0.2,275.0,250.3806629047665,0.9104751378355144,safe,0.14,0.135,0.135,0.135
1755016124,3,0.2,9.868306992399129,9.841926158910155,0.9973267113083032,safe,0.14,0.135,0.135,0.135
1755016125,3,0.2,244.2,232.2334700075781,0.9509970106780432,safe,0.14,0.135,0.135,0.135
1755016126,3,0.2,74.60470465640397,74.56856469272077,0.999515580634631,safe,0.14,0.135,0.135,0.135
1755016127,3,0.2,156.2,141.92645014471827,0.9086200393387854,safe,0.14,0.135,0.135,0.135
1755016128,3,0.2,488.4,478.0341296907354,0.97877585931764,safe,0.14,0.135,0.135,0.135
1755016129,3,0.2,26.4,24.50568620557175,0.9282456896049904,safe,0.14,0.135,0.135,0.135
1755016130,3,0.2,41.24919193380999,36.51152319866935,0.8851451746559574,safe,0.14,0.135,0.135,0.135
1755016131,3,0.2,233.2,228.6979680932909,0.980694545854592,safe,0.14,0.135,0.135,0.135
1755016132,3,0.2,123.2,112.3798313949979,0.9121739561282296,safe,0.14,0.135,0.135,0.135
1755016133,3,0.2,0.0,920.9889106113956,,,0.14,0.135,0.135,0.135
1755016134,3,0.2,2246.2000000000003,1863.3115704644144,0.8295394757654769,safe,0.14,0.135,0.135,0.135
1755016135,3,0.2,2288.0,2254.3516929949983,0.9852935721131986,safe,0.14,0.135,0.135,0.135
1755016136,3,0.2,448.80000000000007,443.9879435482508,0.9892779490825552,safe,0.14,0.135,0.135,0.135
1755016137,3,0.2,506.0,479.9076888586024,0.9484341677047478,safe,0.14,0.135,0.135,0.135
1755016138,3,0.2,2321.0,2195.520332570384,0.9459372393668176,safe,0.14,0.135,0.135,0.135
1755016139,3,0.2,246.4,229.35820746773936,0.9308368809567346,safe,0.14,0.135,0.135,0.135
1755016140,3,0.2,2255.0,2168.1797680679683,0.9614987885002076,safe,0.14,0.135,0.135,0.135
1755016141,3,0.2,2662.0,2464.7712722699885,0.9259095688467276,safe,0.14,0.135,0.135,0.135
1755016142,3,0.2,2651.0,2462.845762490085,0.9290251838891304,safe,0.14,0.135,0.135,0.135
1755016143,3,0.2,25.99612837611868,24.63346946281419,0.9475822363396122,safe,0.14,0.135,0.135,0.135
1755016144,3,0.2,51.14572865767549,48.49074574788189,0.9480898409412892,safe,0.14,0.135,0.135,0.135
1755016145,3,0.2,223.6862158295986,214.87029831896064,0.9605880162175312,safe,0.14,0.135,0.135,0.135
1755016146,3,0.2,134.2,128.86625083337935,0.9602552223053604,safe,0.14,0.135,0.135,0.135
1755016147,3,0.2,0.0,310.0378995082865,,,0.14,0.135,0.135,0.135
1755016148,3,0.2,165.0,151.21401166043233,0.9164485555177716,safe,0.14,0.135,0.135,0.135
1755016149,3,0.2,88.42758923197025,86.66803906492214,0.9801017964830828,safe,0.14,0.135,0.135,0.135
1755016150,3,0.2,0.0,43.08658874163538,,,0.14,0.135,0.135,0.135
1755016151,3,0.2,176.0,160.40292412107874,0.9113802506879474,safe,0.14,0.135,0.135,0.135
1755016152,3,0.2,136.39999999999998,127.13992233967292,0.9321108675929102,safe,0.14,0.135,0.135,0.135
1755016153,3,0.2,2354.0,2274.083937960315,0.9660509507053164,safe,0.14,0.135,0.135,0.135
1755016154,3,0.2,113.90907462946056,109.73211225067644,0.9633307320564976,safe,0.14,0.135,0.135,0.135
1755016155,3,0.2,464.2000000000001,431.813610102658,0.9302318184029684,safe,0.14,0.135,0.135,0.135
1755016156,3,0.2,664.4000000000001,620.8329965981738,0.9344265451507732,safe,0.14,0.135,0.135,0.135
1755016157,3,0.2,123.2,116.70539782109154,0.9472840732231456,safe,0.14,0.135,0.135,0.135
1755016158,3,0.2,0.0,4013.541391387116,,,0.14,0.135,0.135,0.135
1755016159,3,0.2,4391.021940859167,4296.122474976859,0.9783878406529348,safe,0.14,0.135,0.135,0.135
1755016160,3,0.2,682.0,609.5771100496718,0.8938080792517181,safe,0.14,0.135,0.135,0.135
1755016161,3,0.2,156.2,144.48472285686728,0.9249982257161798,safe,0.14,0.135,0.135,0.135
1755016162,3,0.2,486.2000000000001,472.0125338738362,0.970819691225496,safe,0.14,0.135,0.135,0.135
1755016163,3,0.2,0.0,42.56262001356794,,,0.14,0.135,0.135,0.135
1755016164,3,0.2,0.0,4217.763043026032,,,0.14,0.135,0.135,0.135
1755016165,3,0.2,2321.0,2271.6381442974234,0.9787325050829054,safe,0.14,0.135,0.135,0.135
1755016166,3,0.2,671.0,569.4901912759997,0.8487186159105807,safe,0.14,0.135,0.135,0.135
1755016167,3,0.2,0.0,34.067247502769646,,,0.14,0.135,0.135,0.135
1755016168,3,0.2,2332.0,2293.328794178553,0.9834171501623298,safe,0.14,0.135,0.135,0.135
1755016169,3,0.2,594.0,553.069606697869,0.9310936139694764,safe,0.14,0.135,0.135,0.135
1755016170,3,0.2,506.0,483.2146034856573,0.9549695721060422,safe,0.14,0.135,0.135,0.135
1755016171,3,0.2,0.0,23.960169323777563,,,0.14,0.135,0.135,0.135
1755016172,3,0.2,334.4,324.7259715709406,0.9710704891475496,safe,0.14,0.135,0.135,0.135
1755016173,3,0.2,3872.6072720246607,3828.5354479150337,0.9886195988867764,safe,0.14,0.135,0.135,0.135
1755016174,3,0.2,4291.555307826116,4117.119010472496,0.9593535944799508,safe,0.14,0.135,0.135,0.135
1755016175,3,0.2,2213.2,2151.75092257454,0.9722351900300648,safe,0.14,0.135,0.135,0.135
1755016176,3,0.2,2750.0,2523.546989786948,0.9176534508316174,safe,0.14,0.135,0.135,0.135
1755016177,3,0.2,455.4,437.5677374046188,0.960842638130476,safe,0.14,0.135,0.135,0.135
1755016178,3,0.2,154.0,145.96368635549152,0.9478161451655294,safe,0.14,0.135,0.135,0.135
1755016179,3,0.2,165.0,156.68083030962134,0.9495807897552808,safe,0.14,0.135,0.135,0.135
1755016180,3,0.2,228.8,216.6061157698313,0.9467050514415702,safe,0.14,0.135,0.135,0.135
1755016181,3,0.2,400.5377479387657,392.810409721509,0.9807075905903428,safe,0.14,0.135,0.135,0.135
1755016182,3,0.2,368.8808991191837,361.5906155134867,0.980236754944198,safe,0.14,0.135,0.135,0.135
1755016183,3,0.2,2662.0,2547.1260520874253,0.9568467513476429,safe,0.14,0.135,0.135,0.135
1755016184,3,0.2,0.0,38.54250478313088,,,0.14,0.135,0.135,0.135
1755016185,3,0.2,10.00085491448444,9.365573260704425,0.9364772652725992,safe,0.14,0.135,0.135,0.135
1755016186,3,0.2,484.0,463.4974127823516,0.9576392826081644,safe,0.14,0.135,0.135,0.135
1755016187,3,0.2,0.0,426.7888220488676,,,0.14,0.135,0.135,0.135
1755016188,3,0.2,464.2,434.1633709818393,0.9352937763503648,safe,0.14,0.135,0.135,0.135
1755016189,3,0.2,233.2,224.3784262764448,0.962171639264343,safe,0.14,0.135,0.135,0.135
1755016190,3,0.2,2684.0,2472.874374295556,0.921339185654082,safe,0.14,0.135,0.135,0.135
1755016191,3,0.2,0.0,41.45115944403483,,,0.14,0.135,0.135,0.135
1755016192,3,0.2,0.0,31.141644836818188,,,0.14,0.135,0.135,0.135
1755016193,3,0.2,2684.0,2492.5230878611765,0.9286598688007364,safe,0.14,0.135,0.135,0.135
1755016194,3,0.2,341.0,288.1251643626153,0.8449418309754115,safe,0.14,0.135,0.135,0.135
1755016195,3,0.2,235.4,219.71168487896105,0.9333546511425702,safe,0.14,0.135,0.135,0.135
1755016196,3,0.2,466.4,455.1797833724995,0.9759429317592184,safe,0.14,0.135,0.135,0.135
1755016197,3,0.2,552.2,532.6765353042392,0.9646442146038378,safe,0.14,0.135,0.135,0.135
1755016198,3,0.2,38.17587381850674,37.21317187347228,0.974782451618232,safe,0.14,0.135,0.135,0.135
1755016199,3,0.2,0.0,16.676154250255024,,,0.14,0.135,0.135,0.135
1755016200,3,0.2,308.0,295.77622892966656,0.9603124315898264,safe,0.14,0.135,0.135,0.135
