seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjust,inserted,finalpercent_x,finalpercent_y,finalpercent
1755016108,5,0.0,799.9612986959818,791.5073541208899,0.9894320580397168,safe,0.04,False,False,0.014,0.014,0.014
1755016109,5,0.0,760.0,650.3689406470899,0.8557486061145919,safe,0.04,False,False,0.014,0.014,0.014
1755016010,5,0.02,484.8,459.9336296901524,0.9487079820341427,safe,0.05,False,False,0.034,0.034,0.034
1755016011,5,0.02,425.82454815193216,412.534778189769,0.9687905029903972,safe,0.05,False,False,0.034,0.034,0.034
1755016012,5,0.02,3517.3710879054934,3514.4221010730835,0.999161593485956,safe,0.05,False,False,0.034,0.034,0.034
1755016013,5,0.02,630.24,593.4155880472496,0.9415708111945442,safe,0.05,False,False,0.034,0.034,0.034
1755016014,5,0.02,845.8301958032664,767.3263241513923,0.9071871966248252,safe,0.05,False,False,0.034,0.034,0.034
1755016015,5,0.02,455.87360076127686,449.5156637141219,0.986053289691402,safe,0.05,False,False,0.034,0.034,0.034
1755016016,5,0.02,2446.22,2342.8337510195342,0.957736324214312,safe,0.05,False,False,0.034,0.034,0.034
1755016017,5,0.02,2427.4849218308664,2371.83997559618,0.977077119724098,safe,0.05,False,False,0.034,0.034,0.034
1755016018,5,0.02,599.1886558462502,599.0788800953524,0.99981679267485,safe,0.05,,False,0.034,0.034,0.034
1755016019,5,0.02,670.6400000000001,618.1605346371712,0.9217471887110388,safe,0.05,False,False,0.034,0.034,0.034
1755016020,5,0.02,438.34,427.7814268902084,0.975912366861816,safe,0.05,False,False,0.034,0.034,0.034
1755016021,5,0.02,76.75999999999999,70.1815397368864,0.914298329037082,safe,0.05,False,False,0.034,0.034,0.034
1755016022,5,0.02,387.3733796398366,352.58401253907675,0.9101916421487052,safe,0.05,False,False,0.034,0.034,0.034
1755016023,5,0.02,2838.1,2703.4820676592644,0.9525675866457364,safe,0.05,False,False,0.034,0.034,0.034
1755016024,5,0.02,2549.24,2410.480205598395,0.9455681715328472,safe,0.05,False,False,0.034,0.034,0.034
1755016025,5,0.02,574.0966972614247,558.1846207533608,0.9722832815726546,safe,0.05,False,False,0.034,0.034,0.034
1755016026,5,0.02,0.0,38.264208232516125,,,0.05,False,False,0.034,0.034,0.034
1755016027,5,0.02,398.7889814666293,396.1492311671784,0.9933805836617084,safe,0.05,False,False,0.034,0.034,0.034
1755016028,5,0.02,2094.7400000000007,2077.153676367821,0.9916045315255452,safe,0.05,False,False,0.034,0.034,0.034
1755016029,5,0.02,2464.4,2359.6568710122665,0.9574975129898826,safe,0.05,False,False,0.034,0.034,0.034
1755016030,5,0.02,157.56,148.7393079133235,0.9440169326816672,safe,0.05,False,False,0.034,0.034,0.034
1755016031,5,0.02,2191.7,2141.668901827973,0.9771724696938328,safe,0.05,False,False,0.034,0.034,0.034
1755016032,5,0.02,137.36,128.76907396062052,0.9374568576049832,safe,0.05,False,False,0.034,0.034,0.034
1755016033,5,0.02,2092.72,2065.273477303621,0.986884761126009,safe,0.05,False,False,0.034,0.034,0.034
1755016034,5,0.02,719.12,595.6776643106226,0.8283425079411261,safe,0.05,False,False,0.034,0.034,0.034
1755016035,5,0.02,537.8260735141207,528.2802468524167,0.9822510898377756,safe,0.05,False,False,0.034,0.034,0.034
1755016036,5,0.02,3512.7466826970403,3495.2308306943287,0.995013630761082,safe,0.05,,False,0.034,0.034,0.034
1755016037,5,0.02,2488.64,2370.86363580951,0.9526744068284324,safe,0.05,False,False,0.034,0.034,0.034
1755016038,5,0.02,2183.62,2113.531058458886,0.9679024090541788,safe,0.05,False,False,0.034,0.034,0.034
1755016039,5,0.02,125.24,114.79171505955674,0.9165738985911588,safe,0.05,False,False,0.034,0.034,0.034
1755016040,5,0.02,2521.3613472286493,2476.016994208322,0.9820159244250464,safe,0.05,False,False,0.034,0.034,0.034
1755016041,5,0.02,238.36,225.9149946524012,0.9477890361319063,safe,0.05,False,False,0.034,0.034,0.034
1755016042,5,0.02,220.18,218.2907249894816,0.9914194068011696,safe,0.05,False,False,0.034,0.034,0.034
1755016043,5,0.02,3466.733512262271,3435.041638585167,0.9908582896363376,safe,0.05,,False,0.034,0.034,0.034
1755016044,5,0.02,3405.4009964279107,3402.5921075018705,0.9991751664696796,safe,0.05,False,False,0.034,0.034,0.034
1755016045,5,0.02,3430.568185340735,3406.437024833227,0.9929658414572188,safe,0.05,False,False,0.034,0.034,0.034
1755016046,5,0.02,551.46,510.9379108926319,0.9265185342411631,safe,0.05,False,False,0.034,0.034,0.034
1755016047,5,0.02,236.18846838273168,225.4796399357151,0.9546598167118666,safe,0.05,False,False,0.034,0.034,0.034
1755016048,5,0.02,2054.34,2048.3353569770698,0.9970770938486664,safe,0.05,False,False,0.034,0.034,0.034
1755016049,5,0.02,2539.14,2395.4846836194947,0.9434236330487862,safe,0.05,False,False,0.034,0.034,0.034
1755016050,5,0.02,219.39656616748104,215.6662103660525,0.9829972006098724,safe,0.05,False,False,0.034,0.034,0.034
1755016051,5,0.02,575.7,518.2309564271818,0.9001753629098173,safe,0.05,False,False,0.034,0.034,0.034
1755016052,5,0.02,2078.58,2046.2113752535424,0.9844275299740892,safe,0.05,False,False,0.034,0.034,0.034
1755016053,5,0.02,127.26,121.52397293102126,0.9549267085574514,safe,0.05,False,False,0.034,0.034,0.034
1755016054,5,0.02,204.41307789166177,198.147080242894,0.9693463954782344,safe,0.05,,False,0.034,0.034,0.034
1755016055,5,0.02,246.44,239.03161445247628,0.9699383803460326,safe,0.05,False,False,0.034,0.034,0.034
1755016056,5,0.02,418.71249574522886,415.4185982348745,0.9921332715315986,safe,0.05,,False,0.034,0.034,0.034
1755016057,5,0.02,4000.023827783903,3992.54352542042,0.9981299355490022,safe,0.05,False,False,0.034,0.034,0.034
1755016058,5,0.02,553.48,524.56169509149,0.947751852084068,safe,0.05,False,False,0.034,0.034,0.034
1755016059,5,0.02,119.18,114.94313839935332,0.9644498942721372,safe,0.05,False,False,0.034,0.034,0.034
1755016060,5,0.02,2082.62,2064.513701092568,0.9913059996987296,safe,0.05,False,False,0.034,0.034,0.034
1755016061,5,0.02,107.94472326820886,107.9205700782186,0.9997762448292145,safe,0.05,True,True,0.034,0.034,0.034
1755016062,5,0.02,0.0,753.3442811744026,,,0.05,False,False,0.034,0.034,0.034
1755016063,5,0.02,2600.96659152804,2503.01587731114,0.9623406488434152,safe,0.05,False,False,0.034,0.034,0.034
1755016064,5,0.02,0.0,705.196914913161,,,0.05,False,False,0.034,0.034,0.034
1755016065,5,0.02,151.10969303043672,147.64212514229257,0.977052644217564,safe,0.05,False,False,0.034,0.034,0.034
1755016066,5,0.02,913.3146505301848,894.6262250459513,0.9795378017057048,safe,0.05,,False,0.034,0.034,0.034
1755016067,5,0.02,2834.0600000000004,2589.277890598125,0.9136284660868592,safe,0.05,False,False,0.034,0.034,0.034
1755016068,5,0.02,2330.742261910025,2278.0273678273097,0.9773827870441943,safe,0.05,False,False,0.034,0.034,0.034
1755016069,5,0.02,865.7229945778881,771.6903608131247,0.891382538810105,safe,0.05,False,False,0.034,0.034,0.034
1755016070,5,0.02,3720.953643437072,3705.079248965387,0.9957337833273778,safe,0.05,False,False,0.034,0.034,0.034
1755016071,5,0.02,973.81335726223,960.794905983084,0.986631471850267,safe,0.05,False,False,0.034,0.034,0.034
1755016072,5,0.02,617.0250209255022,595.6261229492375,0.9653192378743934,safe,0.05,False,False,0.034,0.034,0.034
1755016073,5,0.02,2256.34,2214.49485576612,0.9814544154542844,safe,0.05,False,False,0.034,0.034,0.034
1755016074,5,0.02,2065.949528357247,1630.122511834108,0.789042757075634,safe,0.05,False,False,0.034,0.034,0.034
1755016075,5,0.02,250.2000261921982,246.65071410228305,0.9858141018451024,safe,0.05,False,False,0.034,0.034,0.034
1755016076,5,0.02,3748.320383340359,3555.340363104013,0.948515601522736,safe,0.05,False,False,0.034,0.034,0.034
1755016077,5,0.02,226.4181517330464,226.35132159009663,0.9997048375210285,safe,0.05,,False,0.034,0.034,0.034
1755016078,5,0.02,84.84,75.59566592559997,0.8910380236397922,safe,0.05,False,False,0.034,0.034,0.034
1755016079,5,0.02,236.34,223.67957723116223,0.9464313160326742,safe,0.05,False,False,0.034,0.034,0.034
1755016080,5,0.02,818.1000000000001,717.4759356307113,0.877002732710807,safe,0.05,False,False,0.034,0.034,0.034
1755016081,5,0.02,0.0,71.85975403803786,,,0.05,False,False,0.034,0.034,0.034
1755016082,5,0.02,620.14,580.1713347095101,0.9355489642814688,safe,0.05,False,False,0.034,0.034,0.034
1755016083,5,0.02,2286.64,2253.790365051754,0.9856341028984688,safe,0.05,False,False,0.034,0.034,0.034
1755016084,5,0.02,2238.16,1871.0358000762792,0.835970529397487,safe,0.05,False,False,0.034,0.034,0.034
1755016085,5,0.02,0.0,731.0917763432622,,,0.05,False,False,0.034,0.034,0.034
1755016086,5,0.02,2274.52,2227.122139469488,0.9791613788709213,safe,0.05,False,False,0.034,0.034,0.034
1755016087,5,0.02,3980.632029545584,3812.722528816288,0.9578183817336002,safe,0.05,,False,0.034,0.034,0.034
1755016088,5,0.02,2367.44,2317.583833788653,0.978940895561726,safe,0.05,False,False,0.034,0.034,0.034
1755016089,5,0.02,2236.14,2212.9619512401714,0.9896347953348948,safe,0.05,False,False,0.034,0.034,0.034
1755016090,5,0.02,4199.440654246884,4191.460124757752,0.9980996208432994,safe,0.05,False,False,0.034,0.034,0.034
1755016091,5,0.02,614.0799999999999,602.6867778943342,0.9814466810421024,safe,0.05,False,False,0.034,0.034,0.034
1755016092,5,0.02,2403.8,2280.91773526876,0.9488799963677346,safe,0.05,False,False,0.034,0.034,0.034
1755016093,5,0.02,460.56,436.2102726446428,0.9471301733642584,safe,0.05,False,False,0.034,0.034,0.034
1755016094,5,0.02,2191.7,2150.046312419906,0.980994804224988,safe,0.05,False,False,0.034,0.034,0.034
1755016095,5,0.02,757.5,653.1939782450136,0.8623022815115691,safe,0.05,False,False,0.034,0.034,0.034
1755016096,5,0.02,4614.235360366348,4366.382700703567,0.9462852151427528,safe,0.05,False,False,0.034,0.034,0.034
1755016097,5,0.02,764.084518041733,764.0021013810256,0.9998921367221016,safe,0.05,,False,0.034,0.034,0.034
1755016098,5,0.02,274.72,245.53002360641085,0.8937464458590959,safe,0.05,False,False,0.034,0.034,0.034
1755016099,5,0.02,2092.7200000000003,2072.1542211142933,0.9901727039997196,safe,0.05,False,False,0.034,0.034,0.034
1755016100,5,0.02,951.464990027598,884.4202764427828,0.9295352805541792,safe,0.05,False,False,0.034,0.034,0.034
1755016101,5,0.02,2476.52,1981.6073378687663,0.8001580192644381,safe,0.05,False,False,0.034,0.034,0.034
1755016102,5,0.02,2648.2200000000003,2484.2653182159606,0.9380887230728416,safe,0.05,False,False,0.034,0.034,0.034
1755016103,5,0.02,157.56,146.63203382603024,0.9306425096853912,safe,0.05,False,False,0.034,0.034,0.034
1755016104,5,0.02,2472.48,2453.0129013480964,0.9921264889293732,safe,0.05,False,False,0.034,0.034,0.034
1755016105,5,0.02,721.1400000000001,631.7460037198034,0.876037945086673,safe,0.05,False,False,0.034,0.034,0.034
1755016106,5,0.02,442.38,439.74509741231486,0.9940438026409758,safe,0.05,False,False,0.034,0.034,0.034
1755016107,5,0.02,919.1,750.8179795306377,0.8169056463177432,safe,0.05,False,False,0.034,0.034,0.034
1755016108,5,0.02,804.1812986959817,802.5048667254196,0.9979153556874792,safe,0.05,False,False,0.034,0.034,0.034
1755016109,5,0.02,767.6000000000001,670.7141643073264,0.8737808289569129,safe,0.05,False,False,0.034,0.034,0.034
1755016010,5,0.05,492.0,470.1199184598668,0.9555282895525748,safe,0.06,False,False,0.038,0.038,0.038
1755016011,5,0.05,429.27454815193215,422.87216646863817,0.9850855781903288,safe,0.06,False,False,0.038,0.038,0.038
1755016012,5,0.05,3547.521087905493,3543.9517552365724,0.9989938515993352,safe,0.06,False,False,0.038,0.038,0.038
1755016013,5,0.05,639.6,596.5523430672749,0.9326959710245074,safe,0.06,False,False,0.038,0.038,0.038
1755016014,5,0.05,856.4801958032665,772.6327343745816,0.9021022764571376,safe,0.06,False,False,0.038,0.038,0.038
1755016015,5,0.05,462.5936007612769,449.6870671516479,0.9720996278625792,safe,0.06,False,False,0.038,0.038,0.038
1755016016,5,0.05,2482.55,2345.881290157732,0.9449482548821704,safe,0.06,False,False,0.038,0.038,0.038
1755016017,5,0.05,2463.5149218308666,2374.305239695385,0.9637876428736296,safe,0.06,False,False,0.038,0.038,0.038
1755016018,5,0.05,602.1886558462502,602.0206080918651,0.9997209383591776,safe,0.06,,False,0.038,0.038,0.038
1755016019,5,0.05,680.5999999999999,620.7301514780283,0.912033722418496,safe,0.06,False,False,0.038,0.038,0.038
1755016020,5,0.05,444.85,437.7796074934886,0.984106120025826,safe,0.06,False,False,0.038,0.038,0.038
1755016021,5,0.05,82.9,75.29443753232954,0.9082561825371476,safe,0.06,False,True,0.038,0.038,0.038
1755016022,5,0.05,392.0833796398367,357.56318849469847,0.9119570149164496,safe,0.06,False,False,0.038,0.038,0.038
1755016023,5,0.05,2880.25,2705.8288300521235,0.9394423505085056,safe,0.06,False,False,0.038,0.038,0.038
1755016024,5,0.05,2587.1,2412.58577481992,0.932544460909868,safe,0.06,False,False,0.038,0.038,0.038
1755016025,5,0.05,581.6566972614246,563.7202864622777,0.9691632351460996,safe,0.06,False,False,0.038,0.038,0.038
1755016026,5,0.05,0.0,38.2911030482328,,,0.06,False,False,0.038,0.038,0.038
1755016027,5,0.05,401.90898146662926,398.09756356206935,0.9905167137826792,safe,0.06,False,False,0.038,0.038,0.038
1755016028,5,0.05,2125.8500000000004,2071.0445333898606,0.974219504381711,safe,0.06,False,False,0.038,0.038,0.038
1755016029,5,0.05,2501.0,2361.798670649994,0.9443417315673708,safe,0.06,False,False,0.038,0.038,0.038
1755016030,5,0.05,159.9,148.75552009840067,0.93030344026517,safe,0.06,False,False,0.038,0.038,0.038
1755016031,5,0.05,2224.25,2141.985859246412,0.9630148855777956,safe,0.06,False,False,0.038,0.038,0.038
1755016032,5,0.05,139.4,128.7836239557164,0.9238423526235034,safe,0.06,False,False,0.038,0.038,0.038
1755016033,5,0.05,2123.8,2089.9926640917693,0.9840816762839104,safe,0.06,False,False,0.038,0.038,0.038
1755016034,5,0.05,729.8,595.9868879901824,0.8166441326256267,safe,0.06,False,False,0.038,0.038,0.038
1755016035,5,0.05,545.6560735141206,530.7735646725416,0.9727254775233544,safe,0.06,False,False,0.038,0.038,0.038
1755016036,5,0.05,3542.89668269704,3507.3614022800243,0.9899699924667392,safe,0.06,,False,0.038,0.038,0.038
1755016037,5,0.05,2525.6000000000004,2376.2677384851704,0.9408725603758196,safe,0.06,False,False,0.038,0.038,0.038
1755016038,5,0.05,2216.05,2133.540429931285,0.9627672795881342,safe,0.06,False,False,0.038,0.038,0.038
1755016039,5,0.05,127.10000000000002,119.82264037767344,0.9427430399502236,safe,0.06,False,False,0.038,0.038,0.038
1755016040,5,0.05,2554.661347228649,2489.162725296428,0.9743611332268072,safe,0.06,False,False,0.038,0.038,0.038
1755016041,5,0.05,241.90000000000003,235.96018459161496,0.9754451616023768,safe,0.06,False,False,0.038,0.038,0.038
1755016042,5,0.05,223.45,218.33407011794043,0.9771048114474846,safe,0.06,False,False,0.038,0.038,0.038
1755016043,5,0.05,3499.733512262271,3463.376649176811,0.9896115338616288,safe,0.06,,False,0.038,0.038,0.038
1755016044,5,0.05,3435.6409964279105,3431.517738786264,0.998799857829752,safe,0.06,False,False,0.038,0.038,0.038
1755016045,5,0.05,3462.0981853407347,3455.4522534794523,0.998080374528538,safe,0.06,False,False,0.038,0.038,0.038
1755016046,5,0.05,559.65,516.3983429188147,0.9227165959417756,safe,0.06,False,False,0.038,0.038,0.038
1755016047,5,0.05,238.73846838273164,225.91852051263368,0.9463012896206332,safe,0.06,False,False,0.038,0.038,0.038
1755016048,5,0.05,2084.8500000000004,2078.1820365098392,0.99680170588284,safe,0.06,False,False,0.038,0.038,0.038
1755016049,5,0.05,2576.85,2397.523009331629,0.9304084480399052,safe,0.06,False,False,0.038,0.038,0.038
1755016050,5,0.05,222.63656616748105,215.782729973757,0.9692151369754411,safe,0.06,False,False,0.038,0.038,0.038
1755016051,5,0.05,584.25,518.311072575194,0.8871391913995618,safe,0.06,False,False,0.038,0.038,0.038
1755016052,5,0.05,2109.45,2070.1456113552667,0.9813674708361264,safe,0.06,False,False,0.038,0.038,0.038
