seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjusted,inserted,finalpercent
1755016037,10,0.2,2879.8,2688.907407464446,0.9337132465672776,safe,0.1,False,False,0.195
1755016038,10,0.2,3128.4,2916.851403669425,0.9323780218864036,safe,0.1,False,False,0.195
1755016039,10,0.2,2620.2,2489.795079195168,0.9502309286295582,safe,0.1,False,False,0.195
1755016040,10,0.2,5765.0,5674.950062428488,0.9843798894065028,safe,0.1,False,False,0.195
1755016041,10,0.2,2602.7,2470.897176848922,0.9493591950086148,safe,0.1,False,False,0.195
1755016042,10,0.2,7253.0,7043.971725167008,0.9711804391516624,safe,0.1,,False,0.195
1755016043,10,0.2,3114.2,2902.6761210892328,0.932077618999818,safe,0.1,False,False,0.195
1755016044,10,0.2,4507.8,4343.627508739242,0.9635803515549142,safe,0.1,False,False,0.195
1755016045,10,0.2,866.1999999999999,831.8851861772695,0.9603846527098472,safe,0.1,False,False,0.195
1755016046,10,0.2,3348.4,3003.381621202131,0.8969602261384934,safe,0.1,False,False,0.195
1755016047,10,0.2,0.0,2829.588642796123,,,0.1,False,False,0.195
1755016048,10,0.2,1162.2,1125.4766281156444,0.9684018483184,safe,0.1,False,False,0.195
1755016049,10,0.2,5851.8,5841.1804958296125,0.9981852585238068,safe,0.1,True,False,0.195
1755016050,10,0.2,0.0,3012.102290142589,,,0.1,False,False,0.195
1755016051,10,0.2,3260.4,3045.6274345284933,0.9341269275329694,safe,0.1,False,False,0.195
1755016052,10,0.2,5185.099999999999,4898.888636088377,0.9448011872651207,safe,0.1,False,False,0.195
1755016053,10,0.2,2745.5999999999995,2640.835206651245,0.961842659765168,safe,0.1,False,False,0.195
1755016054,10,0.2,4794.1,4475.851020062488,0.9336165328346274,safe,0.1,False,False,0.195
1755016055,10,0.2,3267.0,2883.354234347178,0.8825694013918512,safe,0.1,False,False,0.195
1755016056,10,0.2,2782.8,2575.1919431046044,0.925395983579346,safe,0.1,False,True,0.195
1755016057,10,0.2,1029.4,931.93035882375,0.905314123590198,safe,0.1,False,True,0.195
1755016058,10,0.2,4348.3,4276.214332920004,0.9834221035623126,safe,0.1,False,False,0.195
1755016059,10,0.2,1136.7999999999995,1125.7690391807118,0.9902964806304646,safe,0.1,False,False,0.195
1755016060,10,0.2,1383.6,1370.9980130393844,0.9908918856890608,safe,0.1,True,True,0.195
1755016061,10,0.2,2575.6,2464.5426486579463,0.9568809786682506,safe,0.1,False,False,0.195
1755016062,10,0.2,1251.0,1169.0690994454344,0.9345076734176134,safe,0.1,False,True,0.195
1755016063,10,0.2,6618.599999999999,6311.675749763852,0.953627013229966,safe,0.1,False,False,0.195
1755016064,10,0.2,5255.299999999999,4908.650632011448,0.9340381390237376,safe,0.1,False,False,0.195
1755016065,10,0.2,3066.5,2835.5948200324083,0.9247007402681912,safe,0.1,False,True,0.195
1755016066,10,0.2,4049.4,3871.051803939686,0.9559568834740176,safe,0.1,False,False,0.195
1755016067,10,0.2,3077.8,2812.2770577446063,0.9137296308222128,safe,0.1,False,False,0.195
1755016068,10,0.2,4010.400000000001,3979.1022895162014,0.9921958631348996,safe,0.1,False,False,0.195
1755016069,10,0.2,5759.0,5536.050769863761,0.9612868153956868,safe,0.1,False,False,0.195
1755016070,10,0.2,4050.6,3895.032960448263,0.9615940750625248,safe,0.1,,False,0.195
1755016071,10,0.2,4339.0,4201.455029547573,0.9683003064179704,safe,0.1,False,True,0.195
1755016072,10,0.2,4400.200000000001,4167.600674166984,0.947138919632513,safe,0.1,False,False,0.195
1755016073,10,0.2,889.9000000000001,836.0576698703771,0.9394962016747692,safe,0.1,False,False,0.195
1755016074,10,0.2,3689.4,3185.606771224599,0.8634484662071337,safe,0.1,False,False,0.195
1755016075,10,0.2,0.0,575.2462843870107,,,0.1,False,False,0.195
1755016076,10,0.2,0.0,3421.3418502409536,,,0.1,False,False,0.195
1755016077,10,0.2,4309.200000000001,4234.660004028041,0.9827021266193354,safe,0.2,False,False,0.195
1755016078,10,0.2,0.0,1363.452502827335,,,0.2,False,False,0.195
1755016079,10,0.2,2316.5999999999995,2257.886066963095,0.9746551268941964,safe,0.2,False,False,0.195
1755016080,10,0.2,740.6000000000001,711.555049060164,0.9607818647855304,safe,0.2,False,False,0.195
1755016081,10,0.2,4484.5,4382.891352245057,0.977342257162461,safe,0.2,False,False,0.195
1755016082,10,0.2,3105.3,2981.293401545729,0.960066145475712,safe,0.2,False,False,0.195
1755016083,10,0.2,4095.8,3596.1162379043576,0.8780009370341222,safe,0.2,False,True,0.195
