seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,adjust,inserted,finalpercent
1755016095,5,0.2,2690.6,2460.8268670672405,0.9146015264503236,safe,0.1,False,False,0.07
1755016096,5,0.2,4089.5,4074.2456699725008,0.9962698789515836,safe,0.1,True,False,0.07
1755016097,5,0.2,3082.2,2890.307206092275,0.9377416151100756,safe,0.0,False,False,0.07
1755016098,5,0.2,90.2,79.4976274888993,0.8813484200543159,safe,0.0,,True,0.07
1755016099,5,0.2,2763.2,2652.0086833883543,0.9597599462175572,safe,0.0,False,False,0.07
1755016100,5,0.2,4174.900000000001,4159.428259873719,0.996294105217782,safe,0.0,False,False,0.07
1755016101,5,0.2,162.79999999999998,149.25808374223743,0.9168186962053896,safe,0.0,False,False,0.07
1755016102,5,0.2,585.2,529.9537426475245,0.9055942287209918,safe,0.0,False,False,0.07
1755016103,5,0.2,2651.0,2518.417655538302,0.9499877991468508,safe,0.0,False,False,0.07
1755016104,5,0.2,3750.0,3716.102353499997,0.9909606275999993,safe,0.0,,False,0.07
1755016105,5,0.2,488.4,471.1429322828772,0.9646661185153096,safe,0.0,False,False,0.07
1755016106,5,0.2,514.8,472.19055186493097,0.9172310642286928,safe,0.0,False,False,0.07
1755016107,5,0.2,3128.4,2873.70277352567,0.9185854665406186,safe,0.1,False,False,0.07
1755016108,5,0.2,479.6,457.17402799349975,0.9532402585352372,safe,0.1,False,False,0.07
1755016109,5,0.2,3870.2,3780.185472642699,0.9767416341901448,safe,0.1,False,False,0.07
1755016110,5,0.2,829.0999999999999,825.7256585684263,0.9959301152676714,safe,0.1,False,False,0.07
1755016111,5,0.2,0.0,527.7451279876841,,,0.1,False,False,0.07
1755016112,5,0.2,539.0,502.19614899987937,0.9317182727270488,safe,0.1,False,False,0.07
1755016113,5,0.2,686.4000000000001,607.485227567664,0.8850309259435662,safe,0.1,False,False,0.07
1755016114,5,0.2,360.8,329.4981957247427,0.9132433362659164,safe,0.1,False,False,0.07
1755016115,5,0.2,2435.4,2218.8695820180305,0.9110904089751296,safe,0.1,False,False,0.07
1755016116,5,0.2,2756.6,2509.047516673694,0.9101964436892164,safe,0.1,False,False,0.07
1755016117,5,0.2,928.4,839.9548184053438,0.9047337552836534,safe,0.1,False,False,0.07
1755016118,5,0.2,2658.4,2494.2724881477043,0.9382607915090672,safe,0.1,False,False,0.07
1755016119,5,0.2,2774.2,2531.623812734233,0.912559949799666,safe,0.1,False,False,0.07
1755016120,5,0.2,2708.2,2522.6837146085304,0.9314983068490252,safe,0.1,False,False,0.07
1755016121,5,0.2,129.8,120.4863493881908,0.9282461432064004,safe,0.1,False,False,0.07
1755016122,5,0.2,474.2000000000001,417.71657083062746,0.8808869060114455,safe,0.1,False,True,0.07
1755016123,5,0.2,0.0,753.2457353387363,,,0.1,False,False,0.07
1755016124,5,0.2,84.6,79.99127961920658,0.945523399754215,safe,0.1,False,True,0.07
1755016125,5,0.2,3982.0,3888.192352275408,0.9764420774172294,safe,0.1,,False,0.07
1755016126,5,0.2,818.4,691.6276517326714,0.8450973261640659,safe,0.1,False,False,0.07
1755016127,5,0.2,2690.6000000000004,2218.010135137675,0.8243552126431558,safe,0.0,False,False,0.07
1755016128,5,0.2,147.39999999999998,136.75408855781643,0.9277753633501794,safe,0.0,False,False,0.07
1755016129,5,0.2,4121.0,4010.388512129517,0.9731590662774852,safe,0.0,False,False,0.07
1755016130,5,0.2,2673.0,2485.8288400175443,0.9299771193481272,safe,0.0,False,False,0.07
1755016131,5,0.2,2877.0,2674.0310372284825,0.9294511773474043,safe,0.0,False,False,0.07
1755016132,5,0.2,734.0,661.7067232088975,0.9015077972873264,safe,0.0,False,False,0.07
1755016133,5,0.2,312.4,269.15859286760656,0.8615832038015575,safe,0.0,False,False,0.07
1755016134,5,0.2,3127.0,2909.4913783881893,0.9304417583588708,safe,0.0,False,False,0.07
1755016135,5,0.2,505.0,460.955775611033,0.9127837140812536,safe,0.0,False,False,0.07
1755016136,5,0.2,2270.4,2239.728213626251,0.9864905803498288,safe,0.0,False,False,0.07
