num_tasks,run_time_our_avg,run_time_G_avg,run_time_our_median,run_time_our_q1,run_time_our_q3,run_time_our_lower_whisker,run_time_our_upper_whisker,run_time_our_min,run_time_our_max,run_time_G_median,run_time_G_q1,run_time_G_q3,run_time_G_lower_whisker,run_time_G_upper_whisker,run_time_G_min,run_time_G_max,data_count
3,4.4305984885431616e-05,0.005719120670418449,3.345450386404991e-05,3.0244991648942232e-05,3.641896182671189e-05,2.098403638228774e-05,4.5679917093366385e-05,1.6668986063450575e-05,0.0079088649945333,0.0003526879881974,0.0001143794943345,0.0015832420176593001,2.8921000193804502e-05,0.0037865358026465006,2.8921000193804502e-05,0.5907306870212778,10000
5,6.203663939377233e-05,0.03867161507249107,5.00044843647629e-05,4.4701737351715565e-05,5.490100011229515e-05,2.9402843210846186e-05,7.019989425316453e-05,2.7358997613191605e-05,0.0080851609818637,0.0038156349910423003,0.0008595009858254,0.0236484304914483,4.1095016058534384e-05,0.057831824749882646,4.1095016058534384e-05,1.0431273150024936,10000
8,9.971705703646586e-05,0.14446645709766306,7.976850611157715e-05,6.803075666539371e-05,8.714200521353632e-05,3.936388384317979e-05,0.00011580887803575024,3.874598769471049e-05,0.0101138619938865,0.039669077523285454,0.0073680884961504255,0.20712135201029008,0.0001020290073938,0.5067512472814996,0.0001020290073938,1.7807565259863622,10000
10,0.00013807451148747707,0.2384533274950343,0.0001004670048132,8.353398879989982e-05,0.0001095012557925,4.458308831099955e-05,0.00014845215628140026,4.29159845225513e-05,0.0391665890347212,0.11988736048806455,0.017335113734588875,0.3721973647479899,0.0001340560265816,0.9044907412680916,0.0001340560265816,2.337500437977724,10000
