seeds,num_tasks,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G,finalpercent
1755018931,3,250,225,0.9,safe,0.0,3.296596696600318e-05,0.000191300001461,0.0
1755018932,3,4000,4000,1.0,safe,0.0,3.288203151896596e-05,3.785802982747555e-05,0.0
1755018933,3,610,505,0.8278688524590164,safe,0.0,3.326701698824763e-05,0.0003415360115468,0.0
1755018934,3,114,108,0.9473684210526316,safe,0.0,2.827902790158987e-05,0.0002413620240986,0.0
1755018925,3,504,452,0.8968253968253969,safe,0.0,3.59630212187767e-05,0.0008862509857863,0.0
1755021975,3,250,225,0.9,safe,0.0,8.427095599472523e-05,0.0002416160423308,0.0
1755018959,3,46,43,0.9347826086956522,safe,0.0,3.185600508004427e-05,0.0002093040384352,0.0
1755018961,3,2044,2022,0.9892367906066536,safe,0.0,3.3006013836711645e-05,0.0162442349828779,0.0
1755018986,3,46,44,0.9565217391304348,safe,0.0,3.491801908239722e-05,9.829597547650336e-05,0.0
1755018987,3,17,16,0.9411764705882352,safe,0.0,2.925499575212598e-05,6.232596933841705e-05,0.0
1755018988,3,403,402,0.9975186104218362,safe,0.0,3.297301009297371e-05,0.007585716957692,0.0
1755018989,3,190,180,0.9473684210526316,safe,0.0,3.0893017537891865e-05,6.622396176680923e-05,0.0
1755018990,3,280,240,0.8571428571428571,safe,0.0,3.002595622092485e-05,6.519298767670989e-05,0.0
1755018991,3,224,212,0.9464285714285714,safe,0.0,2.9074959456920624e-05,0.0003604269586503,0.0
1755018992,3,244,222,0.9098360655737704,safe,0.0,3.4394965041428804e-05,0.0004518150235526,0.0
1755018993,3,2140,2080,0.97196261682243,safe,0.0,4.332297248765826e-05,0.0007177690276876,0.0
1755018994,3,8,7,0.875,safe,0.0,3.786600427702069e-05,5.472300108522177e-05,0.0
1755018995,3,70,55,0.7857142857142857,safe,0.0,3.768299939110875e-05,8.053798228502274e-05,0.0
1755018996,3,320,260,0.8125,safe,0.0,4.2505969759076834e-05,0.0001251380308531,0.0
1755018997,3,302,251,0.8311258278145696,safe,0.0,3.479898441582918e-05,0.0007936650072224,0.0
1755018998,3,406,403,0.9926108374384236,safe,0.0,3.098201705142856e-05,0.0053417789749801,0.0
1755018999,3,3004,3002,0.9993342210386152,safe,0.0,3.884400939568877e-05,0.0043713189661502,0.0
1755019000,3,140,120,0.8571428571428571,safe,0.0,3.5676988773047924e-05,8.282903581857681e-05,0.0
1755019001,3,222,211,0.9504504504504504,safe,0.0,3.000500146299601e-05,0.0009411519858986,0.0
1755019002,3,2042,2021,0.9897159647404504,safe,0.0,4.223495488986373e-05,0.0204833520110696,0.0
1755019003,3,408,404,0.9901960784313726,safe,0.0,3.0781025998294353e-05,0.0027795400237664,0.0
1755019004,3,26,23,0.8846153846153846,safe,0.0,3.459799336269498e-05,0.0001163280103355,0.0
1755018985,3,112,106,0.9464285714285714,safe,0.0,3.420701250433922e-05,0.000329059024807,0.0
1755018984,3,2104,2052,0.9752851711026616,safe,0.0,3.269198350608349e-05,0.0043905670172534,0.0
1755018983,3,160,155,0.96875,safe,0.0,2.959597622975707e-05,8.33830563351512e-05,0.0
1755018982,3,14,12,0.8571428571428571,safe,0.0,3.440602449700236e-05,7.045397069305182e-05,0.0
1755018962,3,2104,2052,0.9752851711026616,safe,0.0,2.9959017410874367e-05,0.0044000290217809,0.0
1755018963,3,604,502,0.8311258278145696,safe,0.0,3.65149462595582e-05,0.0005311599816195,0.0
1755018964,3,2240,2120,0.9464285714285714,safe,0.0,2.974102972075343e-05,0.0003805920132435,0.0
1755018965,3,18,15,0.8333333333333334,safe,0.0,2.604600740596652e-05,5.419098306447268e-05,0.0
1755018966,3,224,212,0.9464285714285714,safe,0.0,2.650101669132709e-05,0.0003255910123698,0.0
1755018967,3,2102,2051,0.9757373929590866,safe,0.0,3.1616014894098043e-05,0.0085411290056072,0.0
1755018968,3,8,7,0.875,safe,0.0,2.9232993256300688e-05,4.819402238354087e-05,0.0
1755018969,3,250,225,0.9,safe,0.0,3.060605376958847e-05,0.0001411879784427,0.0
1755018970,3,150,135,0.9,safe,0.0,3.3497053664177656e-05,0.0001980570377781,0.0
1755018960,3,70,65,0.9285714285714286,safe,0.0,3.092701081186533e-05,5.6477030739188194e-05,0.0
1755018971,3,800,602,0.7525,safe,0.0,3.4123018849641085e-05,0.0007911230204626,0.0
1755018973,3,64,62,0.96875,safe,0.0,3.164203371852636e-05,0.000113042013254,0.0
1755018974,3,16,14,0.875,safe,0.0,3.5748002119362354e-05,0.0001238589757122,0.0
1755018975,3,610,505,0.8278688524590164,safe,0.0,3.1422008760273457e-05,0.0002568479976616,0.0
1755018976,3,60,50,0.8333333333333334,safe,0.0,3.0588998924940825e-05,5.662901094183326e-05,0.0
1755018977,3,2050,2025,0.9878048780487804,safe,0.0,3.201799700036645e-05,0.0028713360079564,0.0
1755018978,3,230,220,0.9565217391304348,safe,0.0,2.6284949854016304e-05,9.022699669003488e-05,0.0
1755018979,3,52,46,0.8846153846153846,safe,0.0,2.994202077388764e-05,0.0001406929804943,0.0
1755018980,3,2204,2102,0.9537205081669692,safe,0.0,3.324600402265787e-05,0.0034445879864506,0.0
1755018981,3,504,452,0.8968253968253969,safe,0.0,2.556800609454513e-05,0.0005631590029224,0.0
1755018972,3,160,140,0.875,safe,0.0,3.229198046028614e-05,0.0001157240476459,0.0
1755021974,3,2024,2012,0.9940711462450592,safe,0.0,3.334600478410721e-05,0.0210236129933036,0.0
1755021973,3,144,132,0.9166666666666666,safe,0.0,3.937399014830589e-05,0.0004185500438325,0.0
1755021972,3,2040,2020,0.9901960784313726,safe,0.0,3.462802851572633e-05,0.0031033779960125,0.0
1755021853,3,2300,2200,0.9565217391304348,safe,0.0,3.1538016628474e-05,0.0001102880341932,0.0
1755021852,3,130,115,0.8846153846153846,safe,0.0,2.947996836155653e-05,8.915498619899154e-05,0.0
1755021851,3,4000,4000,1.0,safe,0.0,3.7380028516054153e-05,5.273695569485426e-05,0.0
1755021850,3,620,610,0.9838709677419356,safe,0.0,3.165804082527757e-05,0.0001960999798029,0.0
1755021849,3,54,48,0.8888888888888888,safe,0.0,3.6276993341743946e-05,0.0001270559732802,0.0
1755021848,3,2404,2202,0.9159733777038268,safe,0.0,3.462500171735883e-05,0.0047229420160874,0.0
1755021847,3,2042,2021,0.9897159647404504,safe,0.0,3.934797132387757e-05,0.0427668960182927,0.0
1755021846,3,14,12,0.8571428571428571,safe,0.0,3.2311014365404844e-05,8.142099250108004e-05,0.0
1755021845,3,620,510,0.8225806451612904,safe,0.0,3.590004052966833e-05,0.0002109530032612,0.0
1755021844,3,700,600,0.8571428571428571,safe,0.0,3.6842015106230974e-05,5.684496136382222e-05,0.0
1755021843,3,2006,2003,0.9985044865403788,safe,0.0,4.054501187056303e-05,0.1378143700421787,0.0
1755021842,3,104,102,0.9807692307692308,safe,0.0,3.025901969522237e-05,0.0008490050095133,0.0
1755021841,3,2410,2205,0.9149377593360996,safe,0.0,3.601500065997243e-05,0.0019803040195256,0.0
1755021840,3,2420,2210,0.9132231404958676,safe,0.0,3.718200605362654e-05,0.0009328940068371,0.0
1755021839,3,52,46,0.8846153846153846,safe,0.0,3.5097007639706135e-05,0.0001999320229515,0.0
1755021838,3,2140,2080,0.97196261682243,safe,0.0,2.538703847676516e-05,0.0004869399708695,0.0
1755021837,3,400,300,0.75,safe,0.0,2.9728980734944344e-05,4.601897671818733e-05,0.0
1755021836,3,302,301,0.9966887417218544,safe,0.0,2.5913002900779247e-05,0.000537988031283,0.0
1755021835,3,280,240,0.8571428571428571,safe,0.0,3.2701995223760605e-05,9.455002145841718e-05,0.0
1755021854,3,2030,2015,0.9926108374384236,safe,0.0,3.004097379744053e-05,0.0076512399828061,0.0
1755021855,3,444,422,0.9504504504504504,safe,0.0,7.404899224638939e-05,0.0006964320200495,0.0
1755021856,3,250,225,0.9,safe,0.0,3.140995977446437e-05,0.0001444619847461,0.0
1755021857,3,115,110,0.9565217391304348,safe,0.0,3.277801442891359e-05,0.0001218400429934,0.0
1755021877,3,70,65,0.9285714285714286,safe,0.0,3.0430033802986145e-05,5.82020147703588e-05,0.0
1755021876,3,230,215,0.9347826086956522,safe,0.0,2.727395622059703e-05,0.0001593389897607,0.0
1755021875,3,142,131,0.9225352112676056,safe,0.0,2.9728980734944344e-05,0.0005675390129908,0.0
1755021874,3,130,115,0.8846153846153846,safe,0.0,2.991704968735576e-05,9.0941961389035e-05,0.0
1755021873,3,144,132,0.9166666666666666,safe,0.0,2.424296690151096e-05,0.0002944869920611,0.0
1755021872,3,62,51,0.8225806451612904,safe,0.0,3.1168980058282614e-05,0.000137587019708,0.0
1755021871,3,32,26,0.8125,safe,0.0,3.460404695942998e-05,0.000104597012978,0.0
1755021870,3,152,151,0.993421052631579,safe,0.0,3.181601641699672e-05,0.0002760330098681,0.0
1755021869,3,800,605,0.75625,safe,0.0,3.7695979699492455e-05,0.0002871609758585,0.0
1755021834,3,310,255,0.8225806451612904,safe,0.0,3.538402961567044e-05,0.0001915239845402,0.0
1755021868,3,260,230,0.8846153846153846,safe,0.0,3.1069968827068806e-05,0.0001135639613494,0.0
1755021866,3,230,215,0.9347826086956522,safe,0.0,3.067502984777093e-05,0.0002140270080417,0.0
1755021865,3,32,26,0.8125,safe,0.0,3.491796087473631e-05,0.0001106699928641,0.0
1755021864,3,2600,2400,0.9230769230769232,safe,0.0,4.187802551314235e-05,9.959499584510922e-05,0.0
1755021863,3,800,700,0.875,safe,0.0,3.659300273284316e-05,5.870196036994457e-05,0.0
1755021862,3,240,220,0.9166666666666666,safe,0.0,3.255001502111554e-05,0.0001316029811277,0.0
1755021861,3,800,700,0.875,safe,0.0,3.36199882440269e-05,5.295802839100361e-05,0.0
1755021860,3,32,26,0.8125,safe,0.0,3.0832947231829166e-05,8.592300582677126e-05,0.0
1755021859,3,2022,2011,0.9945598417408508,safe,0.0,3.757100785151124e-05,0.024361016054172,0.0
1755021858,3,224,212,0.9464285714285714,safe,0.0,3.659195499494672e-05,0.0004606249858625,0.0
1755021867,3,430,415,0.9651162790697676,safe,0.0,3.4890021197497845e-05,0.0005129459896124,0.0
1755021878,3,60,50,0.8333333333333334,safe,0.0,2.8225011192262173e-05,5.8609002735465765e-05,0.0
1755021833,3,26,23,0.8846153846153846,safe,0.0,3.072997787967324e-05,0.0001192240160889,0.0
1755021831,3,404,402,0.995049504950495,safe,0.0,3.354495856910944e-05,0.0090665600146166,0.0
1755021806,3,250,225,0.9,safe,0.0,3.744103014469147e-05,0.0002064839936792,0.0
1755021805,3,250,225,0.9,safe,0.0,3.866397310048342e-05,0.0001977509818971,0.0
1755021804,3,450,425,0.9444444444444444,safe,0.0,3.677996573969722e-05,0.000434378045611,0.0
1755021803,3,2022,2011,0.9945598417408508,safe,0.0,3.6597950384020805e-05,0.0427239729906432,0.0
1755021802,3,414,408,0.9855072463768116,safe,0.0,3.232702147215605e-05,0.001567534985952,0.0
1755021801,3,206,203,0.9854368932038836,safe,0.0,3.3661024644970894e-05,0.0017187850316986,0.0
1755021800,3,2104,2052,0.9752851711026616,safe,0.0,3.433699021115899e-05,0.0064338329830206,0.0
1755021799,3,122,111,0.9098360655737704,safe,0.0,3.320001997053623e-05,0.000416230992414,0.0
1755021798,3,700,650,0.9285714285714286,safe,0.0,3.308698069304228e-05,6.086396751925349e-05,0.0
1755021797,3,2420,2210,0.9132231404958676,safe,0.0,3.64030129276216e-05,0.0009737460059113,0.0
1755021796,3,17,16,0.9411764705882352,safe,0.0,3.499299054965377e-05,7.604400161653757e-05,0.0
1755021795,3,2240,2120,0.9464285714285714,safe,0.0,8.346798131242394e-05,0.0005692729610018,0.0
1755021794,3,304,302,0.993421052631579,safe,0.0,9.27210203371942e-05,0.0004156909999437,0.0
1755021793,3,610,505,0.8278688524590164,safe,0.0,3.635900793597102e-05,0.0003727950388565,0.0
1755021792,3,2015,2010,0.9975186104218362,safe,0.0,3.721099346876144e-05,0.0136691129882819,0.0
1755021791,3,430,415,0.9651162790697676,safe,0.0,3.458495484665036e-05,0.0004901019856333,0.0
1755021790,3,260,230,0.8846153846153846,safe,0.0,3.404502058401704e-05,0.0001113839680328,0.0
1755021789,3,4000,3050,0.7625,safe,0.0,4.0018989238888025e-05,0.0002234130515716,0.0
1755021788,3,160,140,0.875,safe,0.0,2.936797682195902e-05,0.0001139629748649,0.0
1755021807,3,122,111,0.9098360655737704,safe,0.0,3.831001231446862e-05,0.0004455400048755,0.0
1755021808,3,2120,2060,0.9716981132075472,safe,0.0,3.654602915048599e-05,0.0012921490124426,0.0
1755021809,3,180,150,0.8333333333333334,safe,0.0,3.914698027074337e-05,9.173603029921652e-05,0.0
1755021810,3,212,206,0.9716981132075472,safe,0.0,3.19909886457026e-05,0.0078216249821707,0.0
1755021830,3,28,24,0.8571428571428571,safe,0.0,3.680400550365448e-05,7.78909889049828e-05,0.0
1755021829,3,2024,2012,0.9940711462450592,safe,0.0,3.775802906602621e-05,0.0159739030059427,0.0
1755021828,3,2220,2110,0.9504504504504504,safe,0.0,3.2491981983184814e-05,0.0007580560049973,0.0
1755021827,3,150,135,0.9,safe,0.0,3.239000216126442e-05,0.000148719002027,0.0
1755021826,3,32,26,0.8125,safe,0.0,3.3299962524324656e-05,9.800598490983248e-05,0.0
1755021825,3,142,131,0.9225352112676056,safe,0.0,2.8633978217840195e-05,0.0005603670142591,0.0
1755021824,3,2040,2020,0.9901960784313726,safe,0.0,3.832799848169088e-05,0.0026942329714074,0.0
1755021823,3,600,500,0.8333333333333334,safe,0.0,3.755500074476004e-05,0.0030462800059467,0.0
1755021822,3,2202,2101,0.9541326067211626,safe,0.0,3.26699810102582e-05,0.0188227290054783,0.0
1755021832,3,70,55,0.7857142857142857,safe,0.0,3.424298483878374e-05,6.978004239499569e-05,0.0
1755021821,3,70,65,0.9285714285714286,safe,0.0,3.14330100081861e-05,5.715200677514076e-05,0.0
1755021819,3,19,18,0.9473684210526316,safe,0.0,3.078096779063344e-05,6.490398664027452e-05,0.0
