seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,run_time_our,run_time_G
1755025037,3,2220,2110,0.9504504504504504,safe,0.0,5.945100201643072e-05,0.0010255249981128145
1755025038,3,502,451,0.898406374501992,safe,0.0,3.0924002203391865e-05,0.0009438550005143043
1755025039,3,222,211,0.9504504504504504,safe,0.0,3.133999780402519e-05,0.0006901409979036544
1755025040,3,2120,2060,0.9716981132075472,safe,0.0,2.162500095437281e-05,0.0005505569970409852
1755025041,3,70,55,0.7857142857142857,safe,0.0,2.7034999220632017e-05,8.60840009409003e-05
1755025042,3,80,62,0.775,safe,0.0,2.7899997803615406e-05,0.00011850699956994504
1755025043,3,60,50,0.8333333333333334,safe,0.0,1.732099917717278e-05,4.109499786864035e-05
1755025044,3,414,408,0.9855072463768116,safe,0.0,2.691899862838909e-05,0.0011779920023400337
1755025045,3,2220,2110,0.9504504504504504,safe,0.0,2.6090998289873824e-05,0.000819445001980057
1755025046,3,70,55,0.7857142857142857,safe,0.0,2.046400186372921e-05,4.76850000268314e-05
1755025047,3,430,415,0.9651162790697675,safe,0.0,2.2268002794589847e-05,0.00037327699828892946
1755025048,3,260,230,0.8846153846153846,safe,0.0,2.2776999685447663e-05,9.602000136510469e-05
1755025049,3,34,32,0.9411764705882353,safe,0.0,2.7985999622615054e-05,6.914500045240857e-05
1755025050,3,440,420,0.9545454545454546,safe,0.0,2.4031000066315755e-05,0.00021092500173836015
1755025051,3,430,415,0.9651162790697675,safe,0.0,2.3967000743141398e-05,0.0003777639976760838
1755025052,3,420,410,0.9761904761904762,safe,0.0,2.900500112446025e-05,0.0006004780007060617
1755025053,3,32,26,0.8125,safe,0.0,2.6082001568283886e-05,0.00012446400069165975
1755025054,3,422,411,0.9739336492890995,safe,0.0,2.2036998416297138e-05,0.0017198519999510609
1755025055,3,800,602,0.7525,safe,0.0,3.136200029985048e-05,0.0006999239994911477
1755025056,3,224,212,0.9464285714285714,safe,0.0,2.6857000193558633e-05,0.0003760799991141539
1755025057,3,124,112,0.9032258064516129,safe,0.0,2.5041001208592206e-05,0.0001903869997477159
1755025058,3,4,4,1.0,safe,0.0,2.0745999790960923e-05,3.557499803719111e-05
1755025059,3,144,132,0.9166666666666666,safe,0.0,2.6514000637689605e-05,0.0002655709977261722
1755025060,3,800,700,0.875,safe,0.0,2.7165999199496582e-05,9.913400208461098e-05
1755025061,3,320,260,0.8125,safe,0.0,2.7622998459264636e-05,9.136299922829494e-05
1755025062,3,2008,2004,0.99800796812749,safe,0.0,2.4396998924203217e-05,0.04211269499865011
1755025063,3,20,20,1.0,safe,0.0,2.455699723213911e-05,4.5601998863276094e-05
1755025064,3,3200,3100,0.96875,safe,0.0,2.8001999453408644e-05,0.00012447599874576554
1755025065,3,114,108,0.9473684210526315,safe,0.0,2.6129000616492704e-05,0.00016688700270606205
1755025066,3,26,24,0.9230769230769231,safe,0.0,2.9181999707361683e-05,0.00010611300240270793
1755025067,3,2044,2022,0.9892367906066536,safe,0.0,2.56690000242088e-05,0.0058460440013732295
1755025068,3,34,28,0.8235294117647058,safe,0.0,2.4494998797308654e-05,5.6798999139573425e-05
1755025069,3,70,55,0.7857142857142857,safe,0.0,2.55150007433258e-05,6.327499795588665e-05
1755025070,3,222,211,0.9504504504504504,safe,0.0,2.666600266820751e-05,0.0005366479999793228
1755025071,3,442,421,0.9524886877828054,safe,0.0,3.494500197120942e-05,0.00198881899996195
1755025072,3,2102,2051,0.9757373929590866,safe,0.0,2.159200084861368e-05,0.006718509997881483
1755025073,3,700,550,0.7857142857142857,safe,0.0,7.3054001404671e-05,0.000140354000905063
1755025074,3,150,135,0.9,safe,0.0,2.7554000553209335e-05,0.00016499299817951396
1755025075,3,304,302,0.993421052631579,safe,0.0,2.4240998754976317e-05,0.000308627997583244
1755025076,3,800,602,0.7525,safe,0.0,2.507699900888838e-05,0.0006440920005843509
1755025077,3,106,103,0.9716981132075472,safe,0.0,2.83070003206376e-05,0.0004845809999096673
1755025078,3,540,480,0.8888888888888888,safe,0.0,2.463400232954882e-05,0.00011042899859603494
1755025079,3,3004,3002,0.9993342210386151,safe,0.0,2.5413999537704512e-05,0.0031247269980667625
1755025080,3,244,222,0.9098360655737705,safe,0.0,2.1087002096464857e-05,0.0003137120002065785
1755025081,3,620,510,0.8225806451612904,safe,0.0,2.725600279518403e-05,0.00015827599781914614
1755025082,3,510,455,0.8921568627450981,safe,0.0,2.9309998353710398e-05,0.0003181040010531433
1755025083,3,106,103,0.9716981132075472,safe,0.0,4.390799949760549e-05,0.0009423489973414689
1755025084,3,106,103,0.9716981132075472,safe,0.0,1.7841000953922048e-05,0.0002415309973002877
1755025085,3,2008,2004,0.99800796812749,safe,0.0,2.9672999517060816e-05,0.04947180999806733
1755025086,3,122,111,0.9098360655737705,safe,0.0,2.7500998839968815e-05,0.00037101799898664467
1755025087,3,430,415,0.9651162790697675,safe,0.0,1.6414000128861517e-05,0.00019753200103878044
1755025088,3,450,425,0.9444444444444444,safe,0.0,1.737300044624135e-05,0.00017018399739754386
1755025089,3,2404,2202,0.9159733777038269,safe,0.0,7.414100036839955e-05,0.003931425999326166
1755025090,3,2600,2300,0.8846153846153846,safe,0.0,8.040300235734321e-05,0.00025742100115166977
1755025091,3,220,210,0.9545454545454546,safe,0.0,6.844800009275787e-05,0.0002855279999494087
1755025092,3,106,103,0.9716981132075472,safe,0.0,2.183099786634557e-05,0.0002418510011921171
1755025093,3,2014,2008,0.997020854021847,safe,0.0,2.793000021483749e-05,0.020141335000516847
1755025094,3,2410,2205,0.9149377593360996,safe,0.0,2.8492999263107777e-05,0.0013824410016241018
1755025095,3,450,425,0.9444444444444444,safe,0.0,1.8845999875338748e-05,0.0001748710019455757
1755025096,3,2202,2101,0.9541326067211626,safe,0.0,1.7800000932766125e-05,0.0038034049975976814
1755025097,3,302,251,0.8311258278145696,safe,0.0,2.924699947470799e-05,0.0004894539997621905
1755025098,3,320,260,0.8125,safe,0.0,1.5983001503627747e-05,5.193800097913481e-05
1755025099,3,16,14,0.875,safe,0.0,1.7296002624789253e-05,6.169699918245897e-05
1755025100,3,2210,2105,0.9524886877828054,safe,0.0,2.5410998205188662e-05,0.0015792789999977686
1755025101,3,444,422,0.9504504504504504,safe,0.0,2.4172000848921016e-05,0.0007263899969984777
1755025102,3,520,460,0.8846153846153846,safe,0.0,2.777299960143864e-05,0.00017207599739776924
