seeds,num_tasks,final_e2e_max,mrt,R,exceed,false_percentage,run_time_our,run_time_G
1755022010,3,148.26395688884674,138.2639568888444,0.9325527241425283,safe,0.111,5.963399962638505e-05,8.542599971406162e-05
1755022011,3,0,245.40157616187815,,,0.111,4.987600004824344e-05,0.00015954199989209883
1755022012,3,9.716824862488192,7.685136091911803,0.7909102202284488,safe,0.111,5.759899977419991e-05,9.605900049791671e-05
1755022013,3,396.0311774157508,362.54640673409114,0.915449155038348,safe,0.111,7.213000026240479e-05,9.988899910240434e-05
1755022014,3,2558.5835085374265,2474.167017074852,0.9670065521876088,safe,0.111,3.973300044890493e-05,3.470499905233737e-05
1755022015,3,226.82699693066292,209.80454902874067,0.9249540480971684,safe,0.111,4.292599987820722e-05,0.0011619679989962606
1755022016,3,1256.0952913206816,1235.8400112485438,0.9838744080866341,safe,0.111,4.2065999878104776e-05,0.0015896959994279314
1755022017,3,0,242.0,,,0.111,3.219599966541864e-05,2.0885001504211687e-05
1755022018,3,1597.7193783836733,1522.601993442308,0.9529846192280915,safe,0.111,4.332000025897287e-05,0.001140406000558869
1755022019,3,78.32237763429713,76.74919409221306,0.9799139966175494,safe,0.111,2.9292999897734262e-05,8.123499901557807e-05
1755022020,3,307.8498759431715,247.38702596352562,0.8035963152676169,safe,0.111,5.5340999097097665e-05,5.95539986534277e-05
1755022021,3,1427.8941058786843,1398.8257889894876,0.979642526172269,safe,0.111,4.460399941308424e-05,0.01568813800076896
1755022022,3,36.06280832468086,25.538424055105004,0.708165149679341,safe,0.111,3.407400072319433e-05,9.361100092064589e-05
1755022023,3,1088.108862794535,1067.8454859966414,0.9813774361272527,safe,0.111,3.984599970863201e-05,0.0038117809999675956
1755022024,3,17.374178657839934,14.872313288873436,0.8560009414984601,safe,0.111,3.670299884106498e-05,5.4222999096964486e-05
1755022025,3,1112.1782839217417,1090.927633147488,0.980892765951768,safe,0.111,4.77740013593575e-05,0.017233410000699223
1755022026,3,163.95824455026704,162.67219561419043,0.9921562411234385,safe,0.111,3.8783000491093844e-05,0.0004509030004555825
1755022027,3,1063.0462825845968,1034.8467868019793,0.9734729369317244,safe,0.111,5.196699930820614e-05,0.0031332730013673427
