seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,run_time_our,run_time_G
1755023010,3,2240,2120,0.9464285714285714,safe,0.0,8.707599954504985e-05,0.0008415550000790972
1755023011,3,70,55,0.7857142857142857,safe,0.0,3.495199962344486e-05,8.278399945993442e-05
1755023012,3,640,520,0.8125,safe,0.0,3.282999932707753e-05,0.00013003200001548976
1755023013,3,144,132,0.9166666666666666,safe,0.0,3.948500125261489e-05,0.000501311000334681
1755023014,3,2240,2120,0.9464285714285714,safe,0.0,4.289599928597454e-05,0.0006007739993947325
1755023015,3,244,222,0.9098360655737705,safe,0.0,3.668699901027139e-05,0.0004618300008587539
1755023016,3,304,302,0.993421052631579,safe,0.0,3.652600025816355e-05,0.0004177920000074664
1755023017,3,106,103,0.9716981132075472,safe,0.0,3.25700002576923e-05,0.000629066998953931
1755023018,3,260,240,0.9230769230769231,safe,0.0,3.323700002511032e-05,7.80949994805269e-05
1755023019,3,3040,3020,0.993421052631579,safe,0.0,3.4020000384771265e-05,0.0005298390005918918
1755023020,3,400,320,0.8,safe,0.0,2.4090999431791715e-05,7.143400034692604e-05
1755023021,3,214,208,0.9719626168224299,safe,0.0,3.14900007651886e-05,0.0005647300004056888
1755023022,3,412,406,0.9854368932038835,safe,0.0,3.496200042718556e-05,0.0029908750002505258
1755023023,3,2600,2300,0.8846153846153846,safe,0.0,3.0643001082353294e-05,0.00013125499935995322
1755023024,3,340,320,0.9411764705882353,safe,0.0,3.15569996018894e-05,8.414900003117509e-05
1755023025,3,502,451,0.898406374501992,safe,0.0,3.3193999115610495e-05,0.001782269999239361
1755023026,3,302,301,0.9966887417218543,safe,0.0,3.247899985581171e-05,0.0007273970004462171
1755023027,3,700,650,0.9285714285714286,safe,0.0,3.891199958161451e-05,0.0001222669998242054
1755023028,3,2204,2102,0.9537205081669692,safe,0.0,3.0868999601807445e-05,0.005055426998296753
1755023029,3,144,132,0.9166666666666666,safe,0.0,2.7060001229983754e-05,0.00044424199950299226
1755023030,3,2210,2105,0.9524886877828054,safe,0.0,3.486199966573622e-05,0.003128704000118887
1755023031,3,2600,2400,0.9230769230769231,safe,0.0,3.211599869246129e-05,0.0001340730013907887
1755023032,3,424,412,0.9716981132075472,safe,0.0,4.000300032203086e-05,0.0011515189999045106
1755023033,3,3004,3002,0.9993342210386151,safe,0.0,3.5070999729214236e-05,0.004176720000032219
1755023034,3,2404,2202,0.9159733777038269,safe,0.0,3.07099999190541e-05,0.0046955180005170405
1755023035,3,320,260,0.8125,safe,0.0,3.423500129429158e-05,0.00013804099944536574
1755023036,3,260,230,0.8846153846153846,safe,0.0,3.057300091313664e-05,0.00011516800077515654
1755023037,3,34,28,0.8235294117647058,safe,0.0,6.019900138198864e-05,0.00015379400065285154
1755023038,3,142,131,0.9225352112676056,safe,0.0,2.9448998247971758e-05,0.0006628450009884546
1755023039,3,142,131,0.9225352112676056,safe,0.0,3.393599945411552e-05,0.0008498459992551943
1755023040,3,800,600,0.75,safe,0.0,2.311100070073735e-05,6.65319985273527e-05
1755023041,3,64,52,0.8125,safe,0.0,3.5034001484746113e-05,0.00015120299940463156
1755023042,3,2600,2300,0.8846153846153846,safe,0.0,3.8629001210210845e-05,0.0001701439996395493
1755023043,3,260,230,0.8846153846153846,safe,0.0,3.3649001125013456e-05,0.00016396399951190688
1755023044,3,2104,2052,0.9752851711026616,safe,0.0,3.776399898924865e-05,0.006487570999524905
1755023045,3,34,28,0.8235294117647058,safe,0.0,2.7248001060797833e-05,8.466299914289266e-05
1755023046,3,2120,2060,0.9716981132075472,safe,0.0,4.1821000195341185e-05,0.0013554239994846284
1755023047,3,540,480,0.8888888888888888,safe,0.0,3.8161000702530146e-05,0.00018280999938724563
1755023048,3,414,408,0.9855072463768116,safe,0.0,4.196699956082739e-05,0.002075583999612718
1755023049,3,620,610,0.9838709677419355,safe,0.0,3.2464999094372615e-05,0.00023840299945732113
1755023050,3,2044,2022,0.9892367906066536,safe,0.0,3.669599936984014e-05,0.008707249000508455
1755023051,3,106,103,0.9716981132075472,safe,0.0,3.106700023636222e-05,0.0007198630009952467
1755023052,3,32,26,0.8125,safe,0.0,3.421099972911179e-05,0.0001454049997846596
1755023053,3,8,7,0.875,safe,0.0,2.1472000298672356e-05,3.9292999645113014e-05
1755023054,3,2024,2012,0.9940711462450593,safe,0.0,3.38059999194229e-05,0.018879002000176115
1755023055,3,160,140,0.875,safe,0.0,3.2342999475076795e-05,0.00011639100011962
1755023056,3,204,202,0.9901960784313726,safe,0.0,3.697200008900836e-05,0.004099365000001853
1755023057,3,2500,2250,0.9,safe,0.0,3.5166000088793226e-05,0.0002451959990139585
1755023058,3,4000,3100,0.775,safe,0.0,3.4452999898348935e-05,0.00015792700105521362
1755023059,3,2102,2051,0.9757373929590866,safe,0.0,3.32710005750414e-05,0.011084746000051382
1755023060,3,244,222,0.9098360655737705,safe,0.0,3.531400034262333e-05,0.00047124800039455295
1755023061,3,460,430,0.9347826086956522,safe,0.0,3.395400017325301e-05,0.00023804700140317436
1755023062,3,2102,2051,0.9757373929590866,safe,0.0,4.2240000766469166e-05,0.012475647999963257
1755023063,3,150,135,0.9,safe,0.0,3.499599915812723e-05,0.0002072930001304485
1755023064,3,510,455,0.8921568627450981,safe,0.0,3.7985999369993806e-05,0.00036830299904977437
1755023065,3,2102,2051,0.9757373929590866,safe,0.0,3.62920000043232e-05,0.011525784000696149
1755023066,3,520,460,0.8846153846153846,safe,0.0,3.470599949650932e-05,0.0002145100006600842
1755023067,3,2420,2210,0.9132231404958677,safe,0.0,3.73759994545253e-05,0.0005586450006376253
1755023068,3,800,700,0.875,safe,0.0,3.256700074416585e-05,6.085499990149401e-05
1755023069,3,3400,3200,0.9411764705882353,safe,0.0,3.5094000850222073e-05,0.00012504799997259397
1755023070,3,46,43,0.9347826086956522,safe,0.0,3.0540999432560056e-05,0.0002337969999643974
1755023071,3,2050,2025,0.9878048780487805,safe,0.0,3.5940000088885427e-05,0.0037438939998537535
1755023072,3,2050,2025,0.9878048780487805,safe,0.0,7.020300108706579e-05,0.0028011579997837543
1755023073,3,415,410,0.9879518072289156,safe,0.0,3.5069999285042286e-05,0.0006581520010513486
1755023074,3,408,404,0.9901960784313726,safe,0.0,2.963599945360329e-05,0.0026826450011867564
1755023075,3,424,412,0.9716981132075472,safe,0.0,3.285899947513826e-05,0.001151943000877509
1755023076,3,3010,3005,0.9983388704318937,safe,0.0,3.570199987734668e-05,0.0016246440009126673
1755023077,3,62,51,0.8225806451612904,safe,0.0,3.223699968657456e-05,0.0001822140002332162
1755023078,3,422,411,0.9739336492890995,safe,0.0,2.7857999157276936e-05,0.002344512000490795
1755023079,3,224,212,0.9464285714285714,safe,0.0,3.403200025786646e-05,0.0004974349994881777
1755023080,3,800,650,0.8125,safe,0.0,3.608800034271553e-05,9.646699982113205e-05
1755023081,3,700,650,0.9285714285714286,safe,0.0,3.249200017307885e-05,9.078600123757496e-05
1755023082,3,70,55,0.7857142857142857,safe,0.0,2.741999924182892e-05,9.775500075193122e-05
1755023083,3,2140,2080,0.9719626168224299,safe,0.0,3.9026999729685485e-05,0.0007836959994165227
1755023084,3,2300,2150,0.9347826086956522,safe,0.0,4.272600017429795e-05,0.0003144509992125677
1755023085,3,2300,2150,0.9347826086956522,safe,0.0,2.171300002373755e-05,0.00014171600014378782
1755023086,3,700,600,0.8571428571428571,safe,0.0,3.497000034258235e-05,7.172999903559685e-05
1755023087,3,610,505,0.8278688524590164,safe,0.0,3.383300099812914e-05,0.0003979480006819358
1755023088,3,48,44,0.9166666666666666,safe,0.0,5.875799979548901e-05,0.00018067899873130955
1755023089,3,408,404,0.9901960784313726,safe,0.0,3.5730001400224864e-05,0.002620024999487214
1755023090,3,310,255,0.8225806451612904,safe,0.0,3.2466999982716516e-05,0.00017175600078189746
1755023091,3,2050,2025,0.9878048780487805,safe,0.0,3.5588000173447654e-05,0.003933149999284069
1755023092,3,2042,2021,0.9897159647404505,safe,0.0,3.570700027921703e-05,0.019309407000037027
1755023093,3,112,106,0.9464285714285714,safe,0.0,3.169599949615076e-05,0.00048685700130590703
1755023094,3,414,408,0.9855072463768116,safe,0.0,3.1338000553660095e-05,0.0015374009999504779
1755023095,3,430,415,0.9651162790697675,safe,0.0,3.1458999728783965e-05,0.00045827500071027316
1755023096,3,250,225,0.9,safe,0.0,3.697399915836286e-05,0.00020094899991818238
