seeds,num_tasks,final_e2e_max,mrt,R,exceed,false_percentage,run_time_our,run_time_G
1755021010,3,0,7.276681404233406,,,0.129,5.90150011703372e-05,4.090899892617017e-05
1755021011,3,95.81976219268125,83.04237760120719,0.8666518858001299,safe,0.129,5.7870000091497786e-05,7.144600022002123e-05
1755021012,3,0,8.347154872498152,,,0.129,3.4099000913556665e-05,6.011900040903129e-05
1755021013,3,438.73789153989344,436.7378915398932,0.9954414696369612,safe,0.129,5.189299918129109e-05,0.0007359980008914135
1755021014,3,83.15690262665505,73.156902626655,0.8797454007528815,safe,0.129,4.5355000111158006e-05,3.5241999285062775e-05
1755021015,3,94.12481889838638,86.80586854875142,0.9222420777506491,safe,0.129,3.599599949666299e-05,0.0004867170009674737
1755021016,3,0,31.72135775037654,,,0.129,5.2086999858147465e-05,2.8729000405292027e-05
1755021017,3,359.4630915379862,358.4630915379861,0.9972180732221448,safe,0.129,5.973000043013599e-05,0.0008484980007779086
1755021018,3,0,1426.670540178759,,,0.129,3.562199890438933e-05,0.0001866410002548946
1755021019,3,1276.7269007910168,1184.4999081933083,0.9277629440246244,safe,0.129,4.9057998694479465e-05,0.00023898299878055695
1755021020,3,197.8381840388181,183.45002430890287,0.9272730903803075,safe,0.129,4.540000009001233e-05,0.00045091600077284966
1755021021,3,259.66323995519565,247.8711449495932,0.9545869680758926,safe,0.129,4.451499989954755e-05,0.00012707399946521036
1755021022,3,229.71105237973404,226.5454853354102,0.9862193524798674,safe,0.129,3.247699896746781e-05,2.5437999283894897e-05
1755021023,3,196.017963202172,165.51588524154562,0.8443914146318994,safe,0.129,4.503499985730741e-05,0.0006821470014983788
1755021024,3,1279.1994613504316,1268.1778251706546,0.9913839580825482,safe,0.129,5.9536001572269015e-05,0.0008587310003349558
1755021025,3,1339.7180265060365,1284.7345805899517,0.9589589414875004,safe,0.129,4.611799886333756e-05,0.00021230700076557696
1755021026,3,0,87.82872614610184,,,0.129,4.596399958245456e-05,6.105700049374718e-05
1755021027,3,40.01343400477275,34.57327377737193,0.8640416559410542,safe,0.129,4.9976999434875324e-05,9.320099889009725e-05
1755021028,3,1563.925623699783,1508.3638643137933,0.9644728888995712,safe,0.129,4.793500011146534e-05,0.0009334110000054352
1755021029,3,1360.1225918191126,1196.3281083571956,0.8795737351565875,safe,0.129,4.5806000343873166e-05,0.00482704299975012
1755021030,3,1308.9528795097106,1263.7414123503872,0.9654598206955639,safe,0.129,4.131199966650456e-05,0.00725472600061039
1755021031,3,1556.5217162139852,1442.5477134781038,0.9267764776111787,safe,0.129,3.5211000067647547e-05,0.001027312000587699
1755021032,3,137.60751439227548,136.6075143922754,0.992732954995834,safe,0.129,3.5417000617599115e-05,0.0004209340004308615
1755021033,3,67.7599503537875,63.5507368002808,0.9378805100722536,safe,0.129,4.788699880009517e-05,0.00021290900076564867
1755021034,3,240.31303405607275,217.65044717358205,0.9056955567495236,safe,0.129,4.546899981505703e-05,0.00046751999980187975
1755021035,3,134.21597686216776,131.80684848116138,0.9820503606401463,safe,0.129,4.907500078843441e-05,0.0021979649991408223
1755021036,3,2143.6212435420325,2141.8609984887817,0.9991788451161538,safe,0.129,5.0308000936638564e-05,0.0035631629998533754
1755021037,3,263.1344171787855,259.4107327201898,0.9858487365563219,safe,0.129,4.437900133780204e-05,0.0028269569993426558
1755021038,3,1339.3576710447678,1317.0261921009192,0.9833267248722076,safe,0.129,5.859200064151082e-05,0.0019152980003127595
1755021039,3,1477.011056210502,1293.2597613040775,0.8755924716109665,safe,0.129,6.184499943628907e-05,0.0009087389989872463
1755021040,3,94.93691541915138,84.93691541915138,0.8946668958449989,safe,0.129,5.29650005773874e-05,6.326699985947926e-05
1755021041,3,1478.536774563647,1344.9143894979145,0.909625254261824,safe,0.129,5.755699930887204e-05,0.0022058880003896775
1755021042,3,177.218355451996,122.21835545199514,0.6896484009248186,safe,0.129,5.431600038718898e-05,0.00018115699822374154
1755021043,3,204.95438914552955,166.44503884022095,0.8121077061786429,safe,0.129,4.9250000301981345e-05,9.778999992704485e-05
1755021044,3,88.85207055573622,87.85207055573612,0.9887453382487827,safe,0.129,4.9390000640414655e-05,0.0003793180003412999
1755021045,3,326.3261581607842,306.9715292481277,0.9406893121233626,safe,0.129,5.5962998885661364e-05,0.0008944729997892864
1755021046,3,0,7.258753006669414,,,0.129,5.811600021843333e-05,5.789599890704267e-05
1755021047,3,400.3551359803005,347.9463636853461,0.8690942925794434,safe,0.129,6.716500138281845e-05,5.54449998162454e-05
1755021048,3,257.74235117374883,247.6318443936679,0.9607728154335596,safe,0.129,5.613899884338025e-05,0.001532606000182568
1755021049,3,1303.1743625501942,1243.8908467679107,0.9545083777843273,safe,0.129,6.613799996557645e-05,0.0021288379994075513
1755021050,3,0,6.527474890571437,,,0.129,3.374399966560304e-05,6.656799996562768e-05
1755021051,3,1446.5564500317969,1437.0364402125676,0.9934188466554347,safe,0.129,6.455900074797682e-05,0.008805479001239291
1755021052,3,0,3.7054687203438528,,,0.129,5.8604000514606014e-05,3.135899896733463e-05
1755021053,3,1539.7527607982315,1385.3247243251335,0.8997059525367955,safe,0.129,5.187600072531495e-05,0.0009898739990603644
1755021054,3,141.07884119342515,131.34544449858078,0.9310073954924292,safe,0.129,5.0149999879067764e-05,0.000979917998847668
1755021055,3,0,119.49191786356934,,,0.129,4.43620010628365e-05,0.00014061199908610433
1755021056,3,1308.330573859642,1122.775362243146,0.858174061415458,safe,0.129,5.5807999160606414e-05,0.005429796001408249
1755021057,3,37.74655485669369,28.62182185381323,0.7582631570610119,safe,0.129,4.9526999646332115e-05,0.00019730900021386333
1755021058,3,1316.9381111482294,1094.530739205134,0.8311178254616841,safe,0.129,5.6958000641316175e-05,0.00019397699907131027
1755021059,3,96.60361054893103,94.60361054893086,0.9792968400597497,safe,0.129,5.409500045061577e-05,0.0001992289999179775
1755021060,3,284.8094159923264,235.71555786842157,0.8276255791865126,safe,0.129,5.420399975264445e-05,0.0018689799999265233
1755021061,3,138.8886468660836,118.8886468660836,0.8559997490703182,safe,0.129,5.929399958404247e-05,7.043900041026063e-05
1755021062,3,162.8338111207157,139.54502773661767,0.8569782084948374,safe,0.129,5.5780001275707036e-05,0.0002488249992893543
1755021063,3,89.18588086034478,76.86906069220865,0.8618971966266397,safe,0.129,5.6644999858690426e-05,0.0005334779998520389
1755021064,3,332.8820471751436,315.5495590746592,0.9479320430537816,safe,0.129,5.3664998631575145e-05,0.001987788000405999
1755021065,3,200.28876480605282,186.54994703989158,0.9314049503502353,safe,0.129,5.887799852644093e-05,0.0003727309995156247
1755021066,3,407.18704144111484,403.0482034051264,0.989835535970545,safe,0.129,5.849000081070699e-05,0.0002023230008489918
1755021067,3,1460.7671103694352,1257.3548966217134,0.8607497305328309,safe,0.129,5.402599890658166e-05,0.0009460680012125522
1755021068,3,275.544112435616,272.87224819355697,0.9903033157978168,safe,0.129,5.199000042921398e-05,0.0012670680007431656
1755021069,3,1283.069072837155,1267.228834846565,0.9876544152408226,safe,0.129,9.434799903829116e-05,0.0016503040005773073
1755021070,3,419.1280525559805,344.3231595575379,0.821522581124652,safe,0.129,5.492899981618393e-05,0.0001086329993995605
1755021071,3,16.996247022053744,14.558938836492477,0.8565972721861067,safe,0.129,6.0892998590134084e-05,9.42210008361144e-05
1755021072,3,1259.7488084198126,1256.7488084170145,0.9976185728593296,safe,0.129,5.751100070483517e-05,0.369732560000557
1755021073,3,33.53375398820167,25.16838847210458,0.7505389489336532,safe,0.129,5.10259997099638e-05,0.00011611999980232213
1755021074,3,73.47768812545058,68.79567271622551,0.9362797669786326,safe,0.129,5.394099935074337e-05,0.000295525000183261
1755021075,3,372.6142144566654,339.87752244496824,0.9121432013552333,safe,0.129,5.7502000345266424e-05,0.0001647650005907053
1755021076,3,1289.5400748362285,1274.2237511526641,0.9881226462190331,safe,0.129,5.805000000691507e-05,0.0030580640013795346
1755021077,3,117.47526339802359,112.95735794371218,0.96154164439705,safe,0.129,5.74650002818089e-05,0.00053997699978936
1755021078,3,0,131.989952006105,,,0.129,0.00017917600052896887,0.001793191999240662
1755021079,3,1410.954331478397,1378.4443412620267,0.9769588643012234,safe,0.129,6.026699884387199e-05,7.400100002996624e-05
1755021080,3,40.28733893975952,34.69869189877774,0.861280313168901,safe,0.129,5.565100036619697e-05,9.960200077330228e-05
1755021081,3,1383.6769286624663,1372.7263052362996,0.9920858524129964,safe,0.129,5.649200102197938e-05,0.00785178700061806
1755021082,3,70.97560198014752,55.97560198014736,0.7886597706604055,safe,0.129,5.083499854663387e-05,0.0001117370011343155
1755021083,3,0,303.0525217014484,,,0.129,6.354399920383003e-05,0.00010047799878520891
1755021084,3,1119.5398642495456,1109.5349411790214,0.9910633614844695,safe,0.129,6.006900002830662e-05,0.032882729999982985
1755021085,3,0,1353.5480272074851,,,0.129,5.491900083143264e-05,0.4360467369988328
1755021086,3,139.74987975377755,136.74987975377752,0.9785330763412057,safe,0.129,5.5204000091180205e-05,0.003577191000658786
1755021087,3,81.3450566068767,75.27868808815116,0.9254242510636755,safe,0.129,5.310699998517521e-05,0.0003070129987463588
1755021088,3,1387.8350106969556,1385.8350106969556,0.9985589065093583,safe,0.129,6.316399958450347e-05,0.0051443859993014485
1755021089,3,251.39024458036204,235.6215629810606,0.9372740910228096,safe,0.129,4.7018000259413384e-05,0.0009461120007472346
1755021090,3,97.47583241116763,71.54793289615738,0.734006893055886,safe,0.129,6.449400098063052e-05,0.00012968599912710488
1755021091,3,269.8474768710038,255.4209518158259,0.9465382251394026,safe,0.129,4.6380000640056096e-05,0.000706599001205177
1755021092,3,347.94926830250085,289.66109444506003,0.8324808264670178,safe,0.129,4.578200059768278e-05,7.603099948028103e-05
1755021093,3,19.94777094935037,12.54893306099066,0.6290894903923756,safe,0.129,4.607899973052554e-05,6.78590004099533e-05
1755021094,3,329.3188653340211,319.898033099951,0.971392977367043,safe,0.129,5.865099956281483e-05,0.00021994900089339353
1755021095,3,1158.7506504154117,1137.5723287788378,0.9817231415326658,safe,0.129,7.2887998612714e-05,0.006668140000329004
1755021096,3,1319.866257502894,1180.5483547108224,0.8944454394525908,safe,0.129,5.3079000281286426e-05,0.007604876000186778
1755021097,3,1398.60887628526,1394.89686986636,0.9973459296005905,safe,0.129,7.906800055934582e-05,0.020799549000003026
1755021098,3,167.79719985472286,152.52424608633663,0.9089796863022184,safe,0.129,6.765199941582978e-05,4.275399987818673e-05
1755021099,3,0,1107.644251020577,,,0.129,4.478499977267347e-05,0.41123888599940983
1755021100,3,1178.4197291105133,1157.8771978891527,0.9825677297198119,safe,0.129,5.35830004082527e-05,0.002488692000042647
1755021101,3,94.29416809509057,83.4797326773803,0.8853117256752878,safe,0.129,3.4295999284950085e-05,0.0003060330000153044
1755021102,3,1185.356016366086,1177.7036726141787,0.9935442654812123,safe,0.129,6.045900045137387e-05,0.051243772000816534
1755021103,3,362.67449754770655,299.75007295728335,0.8264988991067781,safe,0.129,5.11819998791907e-05,0.00037359499947342556
1755021104,3,87.4830685823774,79.25697392948882,0.9059692945596373,safe,0.129,5.679099922417663e-05,7.750700024189427e-05
1755021105,3,63.80151006971316,61.54841551295045,0.9646858741383887,safe,0.129,5.4165000619832426e-05,0.0009192489997076336
1755021106,3,1886.2838583201842,1786.2838583201792,0.9469857097281958,safe,0.129,4.672399882110767e-05,7.412900049530435e-05
1755021107,3,13.492904984526117,11.492904984526115,0.8517739506582434,safe,0.129,5.910900108574424e-05,8.010999954422005e-05
1755021108,3,230.79481387631108,229.79481387631077,0.9956671470073143,safe,0.129,4.460199852474034e-05,0.0005215230012254324
1755021109,3,2395.820517645672,2390.8205176456663,0.9979130323147415,safe,0.129,4.806399920198601e-05,0.00108857099985471
1755021110,3,0,1011.521761270167,,,0.129,3.5169001421309076e-05,0.4056071079994581
1755021111,3,1334.6893024608034,1323.6893024605363,0.9917583815349489,safe,0.129,6.017899977450725e-05,0.06415861900131858
1755021112,3,144.38435795978972,138.51528757917902,0.9593510650077122,safe,0.129,6.221900002856273e-05,0.00019954399976995774
1755021113,3,1394.6530036976578,1357.399623539035,0.9732884236725174,safe,0.129,4.2351000956841744e-05,0.007543673000327544
1755021114,3,146.78526633821667,116.78526633821386,0.7956198142470374,safe,0.129,3.7230000089039095e-05,0.00013128400132700335
1755021115,3,315.194578178531,269.1392006163826,0.853882710076117,safe,0.129,5.3882999054621905e-05,0.0003764020002563484
1755021116,3,96.50362361131369,84.43159645179648,0.8749059702862605,safe,0.129,5.639099981635809e-05,0.0001363869996566791
1755021117,3,0,6.593712763700613,,,0.129,2.7930998840020038e-05,7.66140001360327e-05
1755021118,3,31.310627631979656,23.90601666090258,0.7635112570048181,safe,0.129,5.046200021752156e-05,0.00012772999980370514
1755021119,3,137.22355931729268,127.2235593172926,0.9271262161559461,safe,0.129,4.329799958213698e-05,9.809999937715475e-05
1755021120,3,111.08971108741434,98.4485554370701,0.8862076827223255,safe,0.129,5.4570000429521315e-05,8.39709991851123e-05
1755021121,3,204.08869488118,144.4059861619657,0.7075648469702771,safe,0.129,5.14839994139038e-05,0.00011008500041498337
1755021122,3,36.101422333808635,29.208898068936684,0.8090788722632357,safe,0.129,4.506899858824909e-05,0.00024121000024024397
1755021123,3,1662.1054842051967,1609.0997804175308,0.9681093021523764,safe,0.129,4.8387999413535e-05,0.0005698949989891844
1755021124,3,0,279.0442400277794,,,0.129,5.3761999879498035e-05,0.00012845800119976047
1755021125,3,1264.8426905381612,1256.9319965224033,0.9937457091898186,safe,0.129,4.268800148565788e-05,0.04713943400020071
1755021126,3,1054.5933793250301,1029.6800834949677,0.9763763965159655,safe,0.129,7.051399916235823e-05,0.006202421998750651
1755021127,3,127.51033061068507,121.51033061068493,0.9529449890744981,safe,0.129,5.415499981609173e-05,0.001134957999965991
1755021128,3,289.58712954432957,245.6948667767645,0.8484315831417291,safe,0.129,4.523600000538863e-05,0.0002048110000032466
1755021129,3,284.49654500016936,275.97765222200286,0.9700562522537438,safe,0.129,5.001799945603125e-05,0.001046587000018917
1755021130,3,394.2689535411359,297.76296197576517,0.7552280221442752,safe,0.129,4.0986000385601074e-05,0.00036850700053037144
1755021131,3,346.5621820547956,338.20942653345554,0.9758982487015292,safe,0.129,4.905099922325462e-05,0.0022586310005863197
1755021132,3,251.99270907100436,245.992709071003,0.976189787307256,safe,0.129,6.506200043077115e-05,0.005339704999641981
1755021133,3,179.86536459411167,147.2435412790105,0.8186319896066908,safe,0.129,6.145800034573767e-05,0.00019725300080608577
1755021134,3,147.04409478123688,135.5885960439565,0.922094805953798,safe,0.129,5.927699930907693e-05,0.0005911349999223603
1755021135,3,1429.5221330534923,1291.609548058403,0.9035253936918732,safe,0.129,5.890199827263132e-05,0.0018064769992633956
1755021136,3,198.85029500937975,162.5882154547951,0.8176413087399534,safe,0.129,5.7060999097302556e-05,0.0001764919998095138
1755021137,3,227.98880981507818,223.49246402332176,0.9802782171835389,safe,0.129,5.076399975223467e-05,0.00224298600005568
1755021138,3,1519.9549203633765,1385.350935645667,0.9114421204771458,safe,0.129,4.887000068265479e-05,0.00013171699902159162
1755021139,3,1297.7720599859192,1285.7125115347355,0.9907074987796282,safe,0.129,4.183899909548927e-05,0.017135681000581826
1755021140,3,189.3792776373193,188.3792776373188,0.9947195912220366,safe,0.129,5.489100112754386e-05,0.0005459959993459051
1755021141,3,302.8911612847487,279.08683283113197,0.9214096299388603,safe,0.129,5.099099871586077e-05,0.0005769510007667122
1755021142,3,1331.9567119191875,1278.5855072761583,0.9599302258358473,safe,0.129,4.531299964583013e-05,0.001089938999939477
1755021143,3,0,12.678277401283859,,,0.129,2.523500006645918e-05,9.216699982061982e-05
1755021144,3,250.75412164179966,239.85161217150846,0.956521115589616,safe,0.129,4.6101000407361425e-05,0.000439102001109859
1755021145,3,36.07219598731462,30.749931870972524,0.8524552229031535,safe,0.129,5.6930000937427394e-05,0.00013186199976189528
1755021146,3,0,148.6953345022746,,,0.129,3.8774998756707646e-05,4.242899922246579e-05
1755021147,3,0,261.0083375133213,,,0.129,2.7423999199527316e-05,0.006916215999808628
1755021148,3,1177.8129412944704,1086.7938121446534,0.9227219145259324,safe,0.129,5.372300074668601e-05,0.0027439149998826906
1755021149,3,147.15099531019615,125.1509953101961,0.850493705777363,safe,0.129,5.267199958325364e-05,0.00028314399969531223
1755021150,3,1530.3063840051627,1466.5738073572284,0.9583530609856494,safe,0.129,5.20390003657667e-05,0.00010667800052033272
1755021151,3,40.528029842416025,39.52802984241602,0.975325718918776,safe,0.129,4.622399865183979e-05,0.00020978000065952074
1755021152,3,120.5667133006381,115.85383517369976,0.9609106195406806,safe,0.129,4.3593001464614645e-05,0.0007656119996681809
