seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,run_time_our,run_time_G
1755018010,3,800,620,0.775,safe,0.0,6.638699960603844e-05,0.0003091689995926572
1755018011,3,62,61,0.9838709677419355,safe,0.0,3.089199890382588e-05,0.00022840500059828628
1755018012,3,450,425,0.9444444444444444,safe,0.0,3.655399996205233e-05,0.0004392989994812524
1755018013,3,450,425,0.9444444444444444,safe,0.0,2.80719996226253e-05,0.00029954999990877695
1755018014,3,106,103,0.9716981132075472,safe,0.0,2.8574000680237077e-05,0.0004483050015551271
1755018015,3,2140,2080,0.9719626168224299,safe,0.0,3.082799958065152e-05,0.0005173209992790362
1755018016,3,700,550,0.7857142857142857,safe,0.0,3.1182000384433195e-05,7.601900142617524e-05
1755018017,3,2012,2006,0.9970178926441352,safe,0.0,3.163100154779386e-05,0.04164619100083655
1755018018,3,2440,2220,0.9098360655737705,safe,0.0,3.239299985580146e-05,0.00034141799915232696
1755018019,3,114,108,0.9473684210526315,safe,0.0,2.6218000130029395e-05,0.00019436900038272142
1755018020,3,430,415,0.9651162790697675,safe,0.0,2.701800076465588e-05,0.00040540699956181925
1755018021,3,2030,2020,0.9950738916256158,safe,0.0,2.909700015152339e-05,0.002477373000147054
1755018022,3,280,240,0.8571428571428571,safe,0.0,2.5285000447183847e-05,0.00010048200056189671
1755018023,3,2410,2205,0.9149377593360996,safe,0.0,3.160099913657177e-05,0.0012745790008921176
1755018024,3,2104,2052,0.9752851711026616,safe,0.0,3.208999987691641e-05,0.004252081000231556
1755018025,3,144,132,0.9166666666666666,safe,0.0,2.9941000320832245e-05,0.0003135739989374997
1755018026,3,2050,2025,0.9878048780487805,safe,0.0,2.9718999940087087e-05,0.0027381449999666074
1755018027,3,2140,2080,0.9719626168224299,safe,0.0,3.104700044787023e-05,0.0004955610002070898
1755018028,3,80,70,0.875,safe,0.0,3.579400072339922e-05,0.00011904499842785299
1755018029,3,480,440,0.9166666666666666,safe,0.0,3.620200004661456e-05,0.0001802040005713934
1755018030,3,2015,2010,0.9975186104218362,safe,0.0,3.4201999369543046e-05,0.010988572999849566
1755018031,3,2420,2210,0.9132231404958677,safe,0.0,4.027399882033933e-05,0.0010246599995298311
1755018032,3,602,501,0.8322259136212624,safe,0.0,3.495499913697131e-05,0.0015781290003360482
1755018033,3,412,406,0.9854368932038835,safe,0.0,3.0287001209217124e-05,0.0030423600001086015
1755018034,3,2042,2021,0.9897159647404505,safe,0.0,3.480099985608831e-05,0.01966070900016348
1755018035,3,230,215,0.9347826086956522,safe,0.0,1.6237001545960084e-05,0.00012171900016255677
1755018036,3,350,300,0.8571428571428571,safe,0.0,3.0389999665203504e-05,6.233600106497761e-05
1755018037,3,602,501,0.8322259136212624,safe,0.0,2.8702999770757742e-05,0.0011577479999687057
1755018038,3,2102,2051,0.9757373929590866,safe,0.0,3.871900116791949e-05,0.012349877000815468
1755018039,3,800,600,0.75,safe,0.0,2.5971001377911307e-05,0.00010168500011786819
1755018040,3,62,51,0.8225806451612904,safe,0.0,3.2702000680728815e-05,0.00015892800001893193
1755018041,3,70,65,0.9285714285714286,safe,0.0,2.3657999918214045e-05,6.256400047277566e-05
1755018042,3,70,55,0.7857142857142857,safe,0.0,2.403899998171255e-05,9.294399933423847e-05
1755018043,3,2404,2202,0.9159733777038269,safe,0.0,2.9736000215052627e-05,0.0032640030003676657
1755018044,3,222,211,0.9504504504504504,safe,0.0,3.074100095545873e-05,0.0006958890007808805
1755018045,3,800,601,0.75125,safe,0.0,4.607799928635359e-05,0.0011173130005772691
1755018046,3,400,301,0.7525,safe,0.0,2.574700010882225e-05,0.0005219510003371397
1755018047,3,144,132,0.9166666666666666,safe,0.0,3.187999936926644e-05,0.0003730850003194064
1755018048,3,610,505,0.8278688524590164,safe,0.0,2.641700120875612e-05,0.0002771639992715791
1755018049,3,17,16,0.9411764705882353,safe,0.0,2.676599979167804e-05,0.00010776799899758771
1755018050,3,510,455,0.8921568627450981,safe,0.0,3.0625000363215804e-05,0.00030961000084062107
1755018051,3,2410,2205,0.9149377593360996,safe,0.0,3.809000008914154e-05,0.0018171250012528617
1755018052,3,310,255,0.8225806451612904,safe,0.0,3.3878999602166004e-05,0.00023610800053575076
1755018053,3,550,500,0.9090909090909091,safe,0.0,3.162199936923571e-05,0.00011567100045795087
1755018054,3,406,404,0.9950738916256158,safe,0.0,3.0065000828471966e-05,0.0020433649988262914
1755018055,3,2300,2150,0.9347826086956522,safe,0.0,3.5895000110031106e-05,0.00023782399875926785
1755018056,3,2022,2011,0.9945598417408507,safe,0.0,3.184600063832477e-05,0.02379380599995784
1755018057,3,2210,2105,0.9524886877828054,safe,0.0,2.884900095523335e-05,0.0014301729988801526
1755018058,3,2140,2080,0.9719626168224299,safe,0.0,3.2238000130746514e-05,0.0007042910001473501
1755018059,3,40,35,0.875,safe,0.0,3.259799996158108e-05,6.380499871738721e-05
1755018060,3,2500,2250,0.9,safe,0.0,3.502799881971441e-05,0.00022684800023853313
1755018061,3,2020,2010,0.995049504950495,safe,0.0,3.596399983507581e-05,0.011953003999224165
1755018062,3,2202,2101,0.9541326067211626,safe,0.0,3.246300002501812e-05,0.006681391998426989
1755018063,3,242,221,0.9132231404958677,safe,0.0,2.648499867063947e-05,0.0005857059986738022
1755018064,3,620,510,0.8225806451612904,safe,0.0,2.8856000426458195e-05,0.00019262700152467005
1755018065,3,230,215,0.9347826086956522,safe,0.0,3.054300032090396e-05,0.000187331999768503
1755018066,3,230,215,0.9347826086956522,safe,0.0,2.745100027823355e-05,0.0001801570015231846
1755018067,3,124,112,0.9032258064516129,safe,0.0,2.680000034160912e-05,0.0001580240004841471
1755018068,3,160,140,0.875,safe,0.0,3.244199979235418e-05,0.00014755800111743156
1755018069,3,114,108,0.9473684210526315,safe,0.0,2.4947999918367714e-05,0.0002260999990539858
