seeds,num_tasks,final_e2e_max,mrt,R,exceed,false_percentage,run_time_our,run_time_G
1755025010,3,2322.7654594126507,2320.765459412644,0.9991389574044585,safe,0.122,6.355199911922682e-05,0.003025198000614182
1755025011,3,207.208663533041,166.98368646643172,0.8058721272520775,safe,0.122,3.5641998692881316e-05,8.046000039030332e-05
1755025012,3,1351.9767909431512,1249.402178091313,0.9241299010907716,safe,0.122,0.00012087200047972146,0.00026612900001055095
1755025013,3,266.34909562423576,245.3490956242352,0.9211561054833568,safe,0.122,5.545900057768449e-05,0.0023271129994100193
1755025014,3,93.39298189058843,78.15127092509141,0.8368002535420385,safe,0.122,4.345600063970778e-05,0.0007574970004498027
1755025015,3,166.3407332394599,146.34073323945967,0.87976486810835,safe,0.122,4.717499905382283e-05,6.146600026113447e-05
1755025016,3,1282.7328531288736,1272.8261198259852,0.9922768538447241,safe,0.122,5.8232000810676254e-05,0.011847712001326727
1755025017,3,22.69114020137696,17.691140201376925,0.7796496802000006,safe,0.122,4.947500019625295e-05,3.289600135758519e-05
1755025018,3,1568.3280510105274,1367.3280510104964,0.8718380380491698,safe,0.122,5.083199903310742e-05,0.008826149000014993
1755025019,3,94.34254224577825,81.65447297099863,0.8655106278382337,safe,0.122,4.695899951911997e-05,0.0001983759993890999
1755025020,3,1563.7256788473787,1524.1122697980777,0.974667290059149,safe,0.122,4.928499947709497e-05,0.0005027780007367255
1755025021,3,137.18278974692637,117.21476296455322,0.8544421875425482,safe,0.122,4.5476999730453826e-05,9.121600123762619e-05
1755025022,3,253.1258513315952,238.05590244889413,0.9404645997102864,safe,0.122,4.975099909643177e-05,0.000243554999542539
1755025023,3,199.83894029319504,167.38552176555555,0.8376021285940306,safe,0.122,6.233600106497761e-05,0.00037924600110272877
1755025024,3,392.77133921702665,335.5740528511552,0.8543751016051939,safe,0.122,4.9336998927174136e-05,0.00018191300114267506
1755025025,3,207.12694056512984,176.93608244836855,0.8542398297662879,safe,0.122,4.2541998482192867e-05,9.524399865767919e-05
1755025026,3,13.963918579716704,11.604623691957293,0.831043494396594,safe,0.122,4.8631000026944093e-05,0.0001015109992295038
1755025027,3,91.53209934260904,78.82434269700887,0.8611661183686564,safe,0.122,2.9662000088137574e-05,3.4261998735019006e-05
