seeds,num_tasks,final_e2e_max,mrt,R,exceed,false_percentage,run_time_our,run_time_G
1755020010,3,232.36408910165034,223.80556118400574,0.9631675963754426,safe,0.149,8.225100100389682e-05,0.0007136260010156548
1755020011,3,2285.30414394985,2274.8125923928983,0.9954091224204326,safe,0.149,3.96310006181011e-05,0.00022390599951904733
1755020012,3,144.94672640307894,141.35716590789787,0.9752353117296423,safe,0.149,4.029299998364877e-05,0.00030022300052223727
1755020013,3,200.1397026837839,172.05220046329364,0.8596605179089936,safe,0.149,4.7108000217122026e-05,7.789600022078957e-05
1755020014,3,16.926094314317844,14.776068466803455,0.8729756665898006,safe,0.149,4.901099964627065e-05,5.923899880144745e-05
1755020015,3,258.81156854844227,251.65551095927123,0.9723503179193026,safe,0.149,4.4331000026431866e-05,0.0026751249988592463
1755020016,3,196.83590561961898,182.13264743236894,0.9253019506732488,safe,0.149,2.5942999855033122e-05,0.00038397299977077637
1755020017,3,297.62599237297275,285.8227842878058,0.9603421462249989,safe,0.149,4.470100066100713e-05,0.0012220240005262895
1755020018,3,120.34621619244162,109.29772090011485,0.9081940783691987,safe,0.149,4.1289998989668675e-05,0.0002622110005177092
1755020019,3,10.69133028060059,9.69133028060058,0.906466269981902,safe,0.149,3.625799945439212e-05,5.150399920239579e-05
1755020020,3,1493.582332454831,1492.4181828378842,0.9992205654876531,safe,0.149,4.713700036518276e-05,0.0015942339996399824
1755020021,3,1611.550463277387,1473.0614880087815,0.9140647603507478,safe,0.149,3.580799966584891e-05,0.0002453109991620295
1755020022,3,0,23.09995670881233,,,0.149,3.456699960224796e-05,0.00011407599959056824
1755020023,3,0,51.283292064278186,,,0.149,2.2922999050933868e-05,0.0004193360000499524
1755020024,3,0,146.16503648508223,,,0.149,3.904799996234942e-05,8.537600115232635e-05
1755020025,3,163.67016292986938,143.9837880496225,0.8797192198758778,safe,0.149,4.981399979442358e-05,0.0009125109991146019
1755020026,3,151.79903500382153,131.79903500382133,0.8682468567768122,safe,0.149,4.669700138038024e-05,6.485199992312118e-05
1755020027,3,0,1370.2455118695239,,,0.149,4.3760001062764786e-05,0.4220550279987947
1755020028,3,101.4487556014136,82.29828830061531,0.811230140899516,safe,0.149,3.587500032153912e-05,0.0001046819998009596
1755020029,3,1323.9689844543084,1320.9689844531345,0.9977340858914376,safe,0.149,5.485400106408633e-05,0.2190617989999737
1755020030,3,1017.5630453272565,1009.837637786479,0.992407932288566,safe,0.149,4.047099901072215e-05,0.05840796600023168
1755020031,3,1182.5107750969473,1070.220466089363,0.9050407730970754,safe,0.149,4.789999911736231e-05,0.0006809599999542115
1755020032,3,356.9547052381595,354.6950205490504,0.99366954782792,safe,0.149,3.3262000215472654e-05,0.00031185700026981067
1755020033,3,1480.2756785790993,1371.2735313265625,0.9263636167033652,safe,0.149,5.215800047153607e-05,0.00029561699921032414
1755020034,3,0,14.450140265270878,,,0.149,3.671400008897763e-05,3.793900032178499e-05
1755020035,3,309.3753646771669,269.33685787154366,0.8705827568158072,safe,0.149,4.4182001147419214e-05,0.002366198999879998
1755020036,3,25.83432162466478,23.364047923029936,0.904380159946743,safe,0.149,0.00016295500063279178,0.0011772500001825392
1755020037,3,80.92146833882634,74.7248222680634,0.9234239541376467,safe,0.149,6.805600060033612e-05,0.0003721109987964155
1755020038,3,290.1885263282486,278.71882408702174,0.9604749974564714,safe,0.149,4.735600123240147e-05,0.00016761799997766502
1755020039,3,382.0450219147216,379.60408946762834,0.9936108774959038,safe,0.149,5.1517001338652335e-05,7.124799958546646e-05
1755020040,3,176.18659731557494,125.18659731557426,0.7105341678819501,safe,0.149,4.906699905404821e-05,0.0008079569997789804
1755020041,3,87.926700202093,71.56681439764739,0.8139372253610834,safe,0.149,5.4772001021774486e-05,0.0010828079994098516
1755020042,3,190.42376769501038,130.4237676950101,0.6849132819591173,safe,0.149,4.180200085102115e-05,6.842000038886908e-05
1755020043,3,346.141826754734,246.85295148668223,0.7131555114302758,safe,0.149,5.410699850472156e-05,0.0019590669999161037
1755020044,3,146.60722521296475,118.23807684619214,0.8064955644200824,safe,0.149,4.177699884166941e-05,0.00012507999963418115
1755020045,3,131.97516382564868,115.1527610331411,0.8725335714321861,safe,0.149,4.7019000703585334e-05,0.000302387999909115
1755020046,3,1443.9636450115097,1432.6136829243985,0.9921397175570714,safe,0.149,4.59809998574201e-05,0.009959035000065342
1755020047,3,1390.3849585084522,1307.2001284492253,0.9401713679724613,safe,0.149,6.631499854847789e-05,0.0031100119995244313
1755020048,3,128.48712722604614,104.74867542587549,0.815246458437756,safe,0.149,4.608300150721334e-05,0.00019896499907190446
1755020049,3,0,1001.5216011272214,,,0.149,3.694299994094763e-05,0.36970743500023673
1755020050,3,22.300874879016177,17.30087487901617,0.7757935494851498,safe,0.149,4.8130999857676215e-05,4.081200131622609e-05
1755020051,3,153.74524024334966,142.74524024334582,0.9284530696196324,safe,0.149,6.046599992259871e-05,0.0008857100001478102
1755020052,3,268.09868978896316,253.09868978896026,0.9440504539137796,safe,0.149,4.298000021663029e-05,0.0007710720001341542
1755020053,3,1128.7736048299894,1087.9251752997334,0.9638116719283063,safe,0.149,5.5495998822152615e-05,0.0013978320002934197
1755020054,3,19.439961156241605,13.390437927462393,0.6888099116989806,safe,0.149,4.118899960303679e-05,5.07120003021555e-05
1755020055,3,0,274.2315705219045,,,0.149,3.197799924237188e-05,0.00010480099990672898
1755020056,3,235.3526717886192,208.00628591918388,0.8838067753316337,safe,0.149,4.503499985730741e-05,3.171199932694435e-05
1755020057,3,0,13.360999895106922,,,0.149,4.297200030123349e-05,8.955100020102691e-05
1755020058,3,314.7693961325608,307.1702437040507,0.9758580328269593,safe,0.149,5.407800017565023e-05,0.0005782729986094637
1755020059,3,155.6105937381193,135.51661130035785,0.8708700869583592,safe,0.149,3.847900006803684e-05,0.00013287200090417173
1755020060,3,231.6019124643501,220.39486350882487,0.9516107236063938,safe,0.149,5.36660008947365e-05,0.0009498460003669607
1755020061,3,255.51474062957442,253.38042534201378,0.9916469974205723,safe,0.149,6.0835000113002025e-05,0.01189357499970356
1755020062,3,0,1460.1190990769608,,,0.149,5.1378001444390975e-05,0.00020701100038422737
1755020063,3,1197.6400822759704,1174.4311620198594,0.9806211226564785,safe,0.149,5.327400140231475e-05,0.0022763039996789303
1755020064,3,85.52708275733201,84.52708275733171,0.9883077971589699,safe,0.149,5.224100095801987e-05,0.0004368860008980846
1755020065,3,15.795897309214606,13.134946515760241,0.8315416502548363,safe,0.149,4.9266000132774934e-05,0.00014714200005983002
1755020066,3,79.20615444933381,75.64140019290717,0.9549939738747584,safe,0.149,5.7169998399331234e-05,0.00017731099978846032
1755020067,3,93.15310210786234,89.25571514722128,0.958161490358869,safe,0.149,5.398400026024319e-05,7.23429984645918e-05
1755020068,3,0,56.682037537072844,,,0.149,6.0565998865058646e-05,0.0008027040003071306
1755020069,3,1215.409845133056,1212.7943507733162,0.9978480556413022,safe,0.149,7.113599895092193e-05,0.3473780109998188
1755020070,3,1046.6493558171192,1039.1759137178915,0.9928596506005651,safe,0.149,6.29659989499487e-05,0.04858391500056314
1755020071,3,124.26793495438586,119.80142975648793,0.9640574602005142,safe,0.149,4.926099973090459e-05,0.0004733660007332219
1755020072,3,216.37020267939926,174.60529735421952,0.8069747829969741,safe,0.149,4.35050005762605e-05,5.171100019651931e-05
1755020073,3,115.80521838692837,114.78751096755822,0.991211903629681,safe,0.149,5.2150000556139275e-05,0.0002397859989287099
1755020074,3,0,15.433064140145293,,,0.149,4.758100112667307e-05,4.4266998884268105e-05
1755020075,3,0,133.62962561567912,,,0.149,3.260099947510753e-05,0.0055273309990298
1755020076,3,0,72.4669247249077,,,0.149,3.819499943347182e-05,7.135899977583904e-05
1755020077,3,437.9662805247425,334.7002015977841,0.7642145445461423,safe,0.149,5.399200017563999e-05,4.539500150713138e-05
1755020078,3,234.71846058969768,184.71846058969768,0.7869788346669371,safe,0.149,4.536600135907065e-05,2.9144999643904157e-05
1755020079,3,1245.424074285983,1161.6934158732788,0.9327693593359291,safe,0.149,5.117699947732035e-05,0.00017242200010514352
1755020080,3,0,33.903120735153436,,,0.149,6.0045000282116234e-05,2.5043000277946703e-05
1755020081,3,199.67382292498763,198.4963138957721,0.9941028372574511,safe,0.149,3.8228001358220354e-05,0.00026663300013751723
