seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,run_time_our,run_time_G
1755025010,3,2120,2060,0.9716981132075472,safe,0.0,0.00021949100118945353,0.0009280209997086786
1755025011,3,214,208,0.9719626168224299,safe,0.0,2.324099841644056e-05,0.00047087500024645124
1755025012,3,106,103,0.9716981132075472,safe,0.0,2.5142999220406637e-05,0.0004779780010721879
1755025013,3,460,440,0.9565217391304348,safe,0.0,2.5875999199342914e-05,0.00011829199866042472
1755025014,3,106,103,0.9716981132075472,safe,0.0,1.5646000974811614e-05,0.0002649549987836508
1755025015,3,340,280,0.8235294117647058,safe,0.0,2.9799999538226984e-05,9.601599958841689e-05
1755025016,3,20,20,1.0,safe,0.0,3.308499981358182e-05,8.310900011565536e-05
1755025017,3,620,610,0.9838709677419355,safe,0.0,2.755899913609028e-05,0.00019443199926172383
1755025018,3,2006,2003,0.9985044865403788,safe,0.0,3.4591999792610295e-05,0.09789442100009182
1755025019,3,2020,2010,0.995049504950495,safe,0.0,3.311399996164255e-05,0.006622165999942808
1755025020,3,242,221,0.9132231404958677,safe,0.0,3.511800059641246e-05,0.0008219610008382006
1755025021,3,2300,2150,0.9347826086956522,safe,0.0,3.2533000194234774e-05,0.00018473899945092853
1755025022,3,62,51,0.8225806451612904,safe,0.0,3.371899947524071e-05,0.00023133800095820334
1755025023,3,106,104,0.9811320754716981,safe,0.0,2.51989986281842e-05,0.0002261239988001762
1755025024,3,2060,2030,0.9854368932038835,safe,0.0,3.199700040568132e-05,0.0020206079989293357
1755025025,3,620,510,0.8225806451612904,safe,0.0,2.4169999960577115e-05,0.00020581100034178235
1755025026,3,440,420,0.9545454545454546,safe,0.0,1.876299938885495e-05,0.0001733089993649628
1755025027,3,2044,2022,0.9892367906066536,safe,0.0,2.9052998797851615e-05,0.00528962499993213
1755025028,3,54,48,0.8888888888888888,safe,0.0,2.1171999833313748e-05,7.612199988216162e-05
1755025029,3,4000,3100,0.775,safe,0.0,5.061899901193101e-05,0.00026814699958777055
1755025030,3,26,23,0.8846153846153846,safe,0.0,2.3786000383552164e-05,0.0001046879988280125
1755025031,3,26,23,0.8846153846153846,safe,0.0,2.7179999960935675e-05,9.94849997368874e-05
1755025032,3,2410,2205,0.9149377593360996,safe,0.0,3.0264998713391833e-05,0.0010603210012050113
1755025033,3,2030,2015,0.9926108374384236,safe,0.0,3.3481001082691364e-05,0.005004061000363436
1755025034,3,2200,2100,0.9545454545454546,safe,0.0,2.7238000257057138e-05,0.0003195890003553359
1755025035,3,2500,2250,0.9,safe,0.0,1.9446000806055963e-05,0.0001344560005236417
1755025036,3,444,422,0.9504504504504504,safe,0.0,3.1540001145913266e-05,0.0014614669998991303
1755025037,3,2220,2110,0.9504504504504504,safe,0.0,2.1968000510241836e-05,0.0008586389994889032
1755025038,3,502,451,0.898406374501992,safe,0.0,3.5058999856119044e-05,0.0013525569993362296
1755025039,3,222,211,0.9504504504504504,safe,0.0,2.0281000615796074e-05,0.000756994999392191
1755025040,3,2120,2060,0.9716981132075472,safe,0.0,3.9094000385375693e-05,0.001038677999531501
1755025041,3,70,55,0.7857142857142857,safe,0.0,2.366599983361084e-05,8.923299901653081e-05
1755025042,3,80,62,0.775,safe,0.0,2.5187999199260958e-05,0.00010169300003326498
1755025043,3,60,50,0.8333333333333334,safe,0.0,2.576600127213169e-05,9.048200081451796e-05
1755025044,3,414,408,0.9855072463768116,safe,0.0,3.106400072283577e-05,0.0012235329995746724
1755025045,3,2220,2110,0.9504504504504504,safe,0.0,2.862799919967074e-05,0.0008462730002065655
1755025046,3,70,55,0.7857142857142857,safe,0.0,2.2028998500900343e-05,6.174400004965719e-05
1755025047,3,430,415,0.9651162790697675,safe,0.0,2.526299977034796e-05,0.0004294160007702885
1755025048,3,260,230,0.8846153846153846,safe,0.0,2.5610999728087336e-05,0.00012481100020522717
1755025049,3,34,32,0.9411764705882353,safe,0.0,3.461900087131653e-05,8.509399958711583e-05
1755025050,3,440,420,0.9545454545454546,safe,0.0,2.3538999812444672e-05,0.00021745499907410704
1755025051,3,430,415,0.9651162790697675,safe,0.0,2.329199924133718e-05,0.0004003729991381988
1755025052,3,420,410,0.9761904761904762,safe,0.0,2.5545999960741028e-05,0.000535380000656005
1755025053,3,32,26,0.8125,safe,0.0,2.0904000848531723e-05,9.548700109007768e-05
1755025054,3,422,411,0.9739336492890995,safe,0.0,2.822500027832575e-05,0.002086681999571738
1755025055,3,800,602,0.7525,safe,0.0,3.644299977167975e-05,0.0008214950012188638
1755025056,3,224,212,0.9464285714285714,safe,0.0,2.343900086998474e-05,0.00031049700010044035
1755025057,3,124,112,0.9032258064516129,safe,0.0,4.418699973030016e-05,0.00031432200012204703
1755025058,3,4,4,1.0,safe,0.0,1.5810999684617855e-05,3.3024000003933907e-05
1755025059,3,144,132,0.9166666666666666,safe,0.0,2.1431000277516432e-05,0.00027831799889099784
1755025060,3,800,700,0.875,safe,0.0,3.339899922139011e-05,9.280700032832101e-05
1755025061,3,320,260,0.8125,safe,0.0,2.93100001726998e-05,0.00011461699978099205
1755025062,3,2008,2004,0.99800796812749,safe,0.0,2.833500002452638e-05,0.05030668199833599
1755025063,3,20,20,1.0,safe,0.0,2.8868000299553387e-05,6.103799933043774e-05
1755025064,3,3200,3100,0.96875,safe,0.0,3.35730001097545e-05,0.00012922099995194003
1755025065,3,114,108,0.9473684210526315,safe,0.0,3.233200004615355e-05,0.00018935099978989456
1755025066,3,26,24,0.9230769230769231,safe,0.0,3.354199907334987e-05,0.0001093360006052535
1755025067,3,2044,2022,0.9892367906066536,safe,0.0,3.2718000511522405e-05,0.00735507100034738
1755025068,3,34,28,0.8235294117647058,safe,0.0,2.5302000722149387e-05,8.365299981960561e-05
1755025069,3,70,55,0.7857142857142857,safe,0.0,3.453399949648883e-05,9.449000026506837e-05
1755025070,3,222,211,0.9504504504504504,safe,0.0,3.176199970766902e-05,0.000738995000574505
1755025071,3,442,421,0.9524886877828054,safe,0.0,2.4615999791421928e-05,0.001618324999071774
1755025072,3,2102,2051,0.9757373929590866,safe,0.0,2.714500078582205e-05,0.009563122999679763
1755025073,3,700,550,0.7857142857142857,safe,0.0,3.5416000173427165e-05,0.00011364099918864667
1755025074,3,150,135,0.9,safe,0.0,2.99319999612635e-05,0.0001845560000219848
1755025075,3,304,302,0.993421052631579,safe,0.0,2.7378000595490448e-05,0.00042788700011442415
1755025076,3,800,602,0.7525,safe,0.0,2.89250001515029e-05,0.0006365909994201502
1755025077,3,106,103,0.9716981132075472,safe,0.0,3.2500000088475645e-05,0.0005750050004280638
1755025078,3,540,480,0.8888888888888888,safe,0.0,3.91630001104204e-05,0.0001771260012901621
1755025079,3,3004,3002,0.9993342210386151,safe,0.0,3.4295999284950085e-05,0.003744223000467173
1755025080,3,244,222,0.9098360655737705,safe,0.0,2.4206001398852095e-05,0.000337641999067273
1755025081,3,620,510,0.8225806451612904,safe,0.0,2.8356998882372864e-05,0.0001805039992177626
1755025082,3,510,455,0.8921568627450981,safe,0.0,2.3786000383552164e-05,0.00028593400020326953
1755025083,3,106,103,0.9716981132075472,safe,0.0,2.569800017226953e-05,0.0005051699990872294
1755025084,3,106,103,0.9716981132075472,safe,0.0,2.574499922047835e-05,0.0005028529994888231
1755025085,3,2008,2004,0.99800796812749,safe,0.0,2.6359000912634656e-05,0.048835818999577896
1755025086,3,122,111,0.9098360655737705,safe,0.0,4.006299968750682e-05,0.0003816389998974046
1755025087,3,430,415,0.9651162790697675,safe,0.0,2.589900032035075e-05,0.0003907570007868344
1755025088,3,450,425,0.9444444444444444,safe,0.0,2.5355000616400503e-05,0.0003342640011396725
1755025089,3,2404,2202,0.9159733777038269,safe,0.0,2.4035000024014153e-05,0.0032628990011289716
1755025090,3,2600,2300,0.8846153846153846,safe,0.0,4.941400038660504e-05,0.00019537299885996617
1755025091,3,220,210,0.9545454545454546,safe,0.0,2.5503999495413154e-05,0.000214785999560263
1755025092,3,106,103,0.9716981132075472,safe,0.0,2.1985000785207376e-05,0.0004685690000769682
1755025093,3,2014,2008,0.997020854021847,safe,0.0,2.4529001166229136e-05,0.020248282999091316
1755025094,3,2410,2205,0.9149377593360996,safe,0.0,2.58210002357373e-05,0.0014271500003815163
1755025095,3,450,425,0.9444444444444444,safe,0.0,3.332099913677666e-05,0.0003965520008932799
1755025096,3,2202,2101,0.9541326067211626,safe,0.0,2.8172999009257182e-05,0.008815510000204085
1755025097,3,302,251,0.8311258278145696,safe,0.0,1.7024000044330023e-05,0.00042377600038889796
1755025098,3,320,260,0.8125,safe,0.0,2.8668999220826663e-05,0.00011714599895640276
1755025099,3,16,14,0.875,safe,0.0,2.764000055321958e-05,0.00014684300003864337
1755025100,3,2210,2105,0.9524886877828054,safe,0.0,2.935599877673667e-05,0.0011698779999278486
1755025101,3,444,422,0.9504504504504504,safe,0.0,3.444499998295214e-05,0.0005700740002794191
1755025102,3,520,460,0.8846153846153846,safe,0.0,3.5535998904379085e-05,0.00030964599864091724
1755025103,3,2008,2004,0.99800796812749,safe,0.0,3.256899981352035e-05,0.0428909170004772
1755025104,3,2402,2201,0.9163197335553706,safe,0.0,3.733799894689582e-05,0.008352152000952628
1755025105,3,2404,2202,0.9159733777038269,safe,0.0,4.116299896850251e-05,0.003115833000265411
1755025106,3,2402,2201,0.9163197335553706,safe,0.0,2.924699947470799e-05,0.009210328998960904
1755025107,3,108,104,0.9629629629629629,safe,0.0,2.5159999495372176e-05,0.0003327029990032315
1755025108,3,340,320,0.9411764705882353,safe,0.0,2.8546999601530842e-05,9.296799908042885e-05
1755025109,3,200,200,1.0,safe,0.0,4.065100074512884e-05,8.63780005602166e-05
1755025110,3,26,23,0.8846153846153846,safe,0.0,2.7381998734199442e-05,8.007200085557997e-05
1755025111,3,602,501,0.8322259136212624,safe,0.0,2.1678000848623924e-05,0.0008779919990047347
1755025112,3,242,221,0.9132231404958677,safe,0.0,3.595000089262612e-05,0.0008186369996110443
1755025113,3,2300,2150,0.9347826086956522,safe,0.0,2.771199979179073e-05,0.00021042899970780127
1755025114,3,400,350,0.875,safe,0.0,2.7731999580282718e-05,6.504299926746171e-05
1755025115,3,2030,2015,0.9926108374384236,safe,0.0,2.438400042592548e-05,0.0030498510004690615
1755025116,3,450,425,0.9444444444444444,safe,0.0,2.470499930495862e-05,0.0002538820008339826
1755025117,3,24,22,0.9166666666666666,safe,0.0,2.11730002774857e-05,0.0001206659999297699
1755025118,3,450,425,0.9444444444444444,safe,0.0,2.0163999579381198e-05,0.0002522330014471663
1755025119,3,2042,2021,0.9897159647404505,safe,0.0,2.909199974965304e-05,0.017740620000040508
1755025120,3,40,35,0.875,safe,0.0,2.24089999392163e-05,5.930400038778316e-05
1755025121,3,62,51,0.8225806451612904,safe,0.0,1.8931001250166446e-05,0.00013007000052311923
1755025122,3,120,110,0.9166666666666666,safe,0.0,3.385699892533012e-05,0.00014838200149824843
1755025123,3,2600,2300,0.8846153846153846,safe,0.0,2.228599987574853e-05,9.136300104728434e-05
1755025124,3,414,408,0.9855072463768116,safe,0.0,3.014899994013831e-05,0.0015480860001844121
1755025125,3,2210,2105,0.9524886877828054,safe,0.0,3.8072999814176e-05,0.0017354270003124839
1755025126,3,304,252,0.8289473684210527,safe,0.0,3.198700142093003e-05,0.0003614209999796003
1755025127,3,4000,3050,0.7625,safe,0.0,2.8667998776654713e-05,0.0001757769987307256
1755025128,3,3002,3001,0.9996668887408394,safe,0.0,7.52260002627736e-05,0.0072062520011968445
1755025129,3,800,600,0.75,safe,0.0,3.058599941141438e-05,9.512100041320082e-05
1755025130,3,16,15,0.9375,safe,0.0,3.225699947506655e-05,0.00010423899948364124
1755025131,3,80,70,0.875,safe,0.0,1.9394001355976798e-05,5.353900087357033e-05
1755025132,3,800,800,1.0,safe,0.0,3.4166998375440016e-05,8.017000072868541e-05
1755025133,3,46,43,0.9347826086956522,safe,0.0,2.242600021418184e-05,0.00014379899948835373
1755025134,3,442,421,0.9524886877828054,safe,0.0,3.5312001273268834e-05,0.0017984149999392685
1755025135,3,2404,2202,0.9159733777038269,safe,0.0,2.188399957958609e-05,0.0025883750004140893
1755025136,3,450,425,0.9444444444444444,safe,0.0,2.0130000848439522e-05,0.00024858899996615946
1755025137,3,2204,2102,0.9537205081669692,safe,0.0,3.335700057505164e-05,0.0047202459991240175
1755025138,3,610,505,0.8278688524590164,safe,0.0,3.0619999961345457e-05,0.0003334929988341173
1755025139,3,640,520,0.8125,safe,0.0,3.383200055395719e-05,0.00013766699885309208
1755025140,3,2080,2040,0.9807692307692307,safe,0.0,3.252500027883798e-05,0.0010547369984124089
1755025141,3,444,422,0.9504504504504504,safe,0.0,3.9045000448822975e-05,0.0009731249992910307
1755025142,3,244,222,0.9098360655737705,safe,0.0,2.4992999897222035e-05,0.0003750100004253909
1755025143,3,2220,2110,0.9504504504504504,safe,0.0,4.8329999117413536e-05,0.0015486150005017407
1755025144,3,230,215,0.9347826086956522,safe,0.0,3.4487000448280014e-05,0.00017663099970377516
1755025145,3,144,132,0.9166666666666666,safe,0.0,2.520400084904395e-05,0.00029758700111415237
1755025146,3,2030,2015,0.9926108374384236,safe,0.0,3.301700053270906e-05,0.004698311000538524
1755025147,3,70,55,0.7857142857142857,safe,0.0,2.2043999706511386e-05,6.33469990134472e-05
1755025148,3,520,460,0.8846153846153846,safe,0.0,2.823999966494739e-05,0.00016890500046429224
1755025149,3,160,140,0.875,safe,0.0,2.379100078542251e-05,0.00011772499965445604
1755025150,3,212,206,0.9716981132075472,safe,0.0,1.879699993878603e-05,0.0005774140008725226
1755025151,3,2080,2040,0.9807692307692307,safe,0.0,3.8142999983392656e-05,0.0010135980010090861
1755025152,3,3400,3200,0.9411764705882353,safe,0.0,2.301299900864251e-05,5.8629999330150895e-05
1755025153,3,152,151,0.993421052631579,safe,0.0,3.0836999940220267e-05,0.0003958310007874388
1755025154,3,20,20,1.0,safe,0.0,3.070899947488215e-05,6.402399958460592e-05
1755025155,3,3010,3005,0.9983388704318937,safe,0.0,3.0237000828492455e-05,0.001535888999569579
1755025156,3,412,406,0.9854368932038835,safe,0.0,3.938699956052005e-05,0.0031873660009296145
1755025157,3,2110,2055,0.9739336492890995,safe,0.0,2.9717999495915137e-05,0.002074148000247078
1755025158,3,62,51,0.8225806451612904,safe,0.0,2.721599958022125e-05,0.00012574200081871822
1755025159,3,150,135,0.9,safe,0.0,3.236799966543913e-05,0.00021731000015279278
1755025160,3,142,131,0.9225352112676056,safe,0.0,2.7303000024403445e-05,0.0004756819998874562
1755025161,3,200,200,1.0,safe,0.0,3.828999979305081e-05,8.727699969313107e-05
