seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,run_time_our,run_time_G
1755022010,3,260,230,0.8846153846153846,safe,0.0,0.00019302600048831664,0.00010051800018118229
1755022011,3,62,51,0.8225806451612904,safe,0.0,2.7951999072683975e-05,0.00016568300088692922
1755022012,3,2044,2022,0.9892367906066536,safe,0.0,3.0068000341998413e-05,0.006761286000255495
1755022013,3,230,220,0.9565217391304348,safe,0.0,2.6322999474359676e-05,0.00011021700083801989
1755022014,3,2006,2003,0.9985044865403788,safe,0.0,3.44989985023858e-05,0.08232708700052171
1755022015,3,406,403,0.9926108374384236,safe,0.0,3.131099947495386e-05,0.004773745000420604
1755022016,3,40,35,0.875,safe,0.0,3.731099968717899e-05,8.961800085671712e-05
1755022017,3,230,215,0.9347826086956522,safe,0.0,2.5612000172259286e-05,0.0002342550014873268
1755022018,3,2102,2051,0.9757373929590866,safe,0.0,3.0014000003575347e-05,0.006859989000076894
1755022019,3,310,255,0.8225806451612904,safe,0.0,3.295799979241565e-05,0.00022101700051280204
1755022020,3,700,600,0.8571428571428571,safe,0.0,2.527899960114155e-05,6.933800068509299e-05
1755022021,3,122,111,0.9098360655737705,safe,0.0,3.1997999030863866e-05,0.0004691619997174712
1755022022,3,52,46,0.8846153846153846,safe,0.0,3.5593000575318e-05,0.00020573799884004984
1755022023,3,2042,2021,0.9897159647404505,safe,0.0,3.121800000371877e-05,0.014862314999845694
1755022024,3,104,102,0.9807692307692307,safe,0.0,3.10909999825526e-05,0.0006981030001043109
1755022025,3,504,452,0.8968253968253969,safe,0.0,2.5912000637617894e-05,0.0004977909993613139
1755022026,3,304,252,0.8289473684210527,safe,0.0,3.3777001590351574e-05,0.0003375729993422283
1755022027,3,4000,4000,1.0,safe,0.0,3.423099951760378e-05,8.960199920693412e-05
1755022028,3,4000,3001,0.75025,safe,0.0,2.4066001060418785e-05,0.004580101000101422
1755022029,3,2120,2060,0.9716981132075472,safe,0.0,3.074100095545873e-05,0.0012838820002798457
1755022030,3,800,800,1.0,safe,0.0,3.170700074406341e-05,6.398299956345e-05
1755022031,3,16,14,0.875,safe,0.0,3.8115000279503874e-05,0.00015858199913054705
1755022032,3,620,510,0.8225806451612904,safe,0.0,3.0572999094147235e-05,0.0001914630011015106
1755022033,3,424,412,0.9716981132075472,safe,0.0,2.5182000172208063e-05,0.0009147010005108314
1755022034,3,2440,2220,0.9098360655737705,safe,0.0,3.9427999581675977e-05,0.00031664599919167813
1755022035,3,450,425,0.9444444444444444,safe,0.0,3.135599945380818e-05,0.00036876200101687573
