seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,run_time_our,run_time_G
1755021010,3,2020,2010,0.995049504950495,safe,0.0,7.49869996070629e-05,0.011023695000403677
1755021011,3,400,350,0.875,safe,0.0,2.7318001230014488e-05,5.1451999752316624e-05
1755021012,3,414,408,0.9855072463768116,safe,0.0,3.621200085035525e-05,0.0012959649993717903
1755021013,3,504,452,0.8968253968253969,safe,0.0,2.8024998755427077e-05,0.0005823989995406009
1755021014,3,2140,2080,0.9719626168224299,safe,0.0,2.922999919974245e-05,0.000603939999564318
1755021015,3,2022,2011,0.9945598417408507,safe,0.0,3.451200063864235e-05,0.02939007699933427
1755021016,3,444,422,0.9504504504504504,safe,0.0,3.6456000088946894e-05,0.0010576019994914532
1755021017,3,604,602,0.9966887417218543,safe,0.0,2.920400038419757e-05,0.0008082420008577174
1755021018,3,2120,2060,0.9716981132075472,safe,0.0,3.520900099829305e-05,0.0011131520004710183
1755021019,3,2402,2201,0.9163197335553706,safe,0.0,3.1651001336285844e-05,0.006077088000893127
1755021020,3,2202,2101,0.9541326067211626,safe,0.0,3.1556000976706855e-05,0.006847758000731119
1755021021,3,700,550,0.7857142857142857,safe,0.0,4.749400068249088e-05,6.0289999964879826e-05
1755021022,3,114,108,0.9473684210526315,safe,0.0,8.097200043266639e-05,0.00018011099928116892
1755021023,3,222,211,0.9504504504504504,safe,0.0,2.610500087030232e-05,0.0006564579998666886
1755021024,3,150,135,0.9,safe,0.0,2.946499989775475e-05,0.00023256399981619325
1755021025,3,400,305,0.7625,safe,0.0,3.811799979303032e-05,0.00021808500059705693
1755021026,3,280,240,0.8571428571428571,safe,0.0,2.898800084949471e-05,8.99600017874036e-05
1755021027,3,52,46,0.8846153846153846,safe,0.0,3.092800034210086e-05,0.00022037500093574636
1755021028,3,160,140,0.875,safe,0.0,2.1863999791094102e-05,0.00012088599942217115
1755021029,3,412,406,0.9854368932038835,safe,0.0,3.215200013073627e-05,0.002907551999669522
1755021030,3,62,51,0.8225806451612904,safe,0.0,3.767300040635746e-05,0.00021808200108353049
1755021031,3,2020,2010,0.995049504950495,safe,0.0,4.9881999075296335e-05,0.008403420999457012
1755021032,3,2400,2200,0.9166666666666666,safe,0.0,3.835299867205322e-05,0.0001643919986236142
1755021033,3,62,51,0.8225806451612904,safe,0.0,2.8917998861288652e-05,0.00017847500021161977
1755021034,3,80,61,0.7625,safe,0.0,3.351299892528914e-05,0.00018802200065692887
1755021035,3,215,210,0.9767441860465116,safe,0.0,3.54349995177472e-05,0.00026686800083552953
1755021036,3,2600,2400,0.9230769230769231,safe,0.0,3.935000131605193e-05,0.00010772399946290534
1755021037,3,80,70,0.875,safe,0.0,3.593099972931668e-05,0.00010252699939883314
1755021038,3,2030,2020,0.9950738916256158,safe,0.0,3.66809999832185e-05,0.003158073999657063
1755021039,3,2104,2052,0.9752851711026616,safe,0.0,3.572999958123546e-05,0.0063126629993348615
1755021040,3,520,460,0.8846153846153846,safe,0.0,3.270799970778171e-05,0.00020796699936909135
1755021041,3,19,18,0.9473684210526315,safe,0.0,6.454899994423613e-05,0.00010068099982163403
1755021042,3,114,108,0.9473684210526315,safe,0.0,3.002599987667054e-05,0.00023135199990065303
1755021043,3,130,120,0.9230769230769231,safe,0.0,2.754700108198449e-05,0.00010967399975925218
1755021044,3,2004,2002,0.999001996007984,safe,0.0,3.707100040628575e-05,0.2208276979999937
1755021045,3,320,260,0.8125,safe,0.0,3.361899871379137e-05,0.0001298019997193478
1755021046,3,130,115,0.8846153846153846,safe,0.0,3.574799848138355e-05,0.0001271009987249272
1755021047,3,106,104,0.9811320754716981,safe,0.0,2.506600139895454e-05,0.00020668800061685033
1755021048,3,34,32,0.9411764705882353,safe,0.0,2.357700032007415e-05,5.6122000387404114e-05
1755021049,3,150,135,0.9,safe,0.0,3.382700015208684e-05,0.00020850200053246226
1755021050,3,62,51,0.8225806451612904,safe,0.0,2.7351999960956164e-05,0.0001363280007353751
1755021051,3,2200,2100,0.9545454545454546,safe,0.0,3.815499985648785e-05,0.00031516099988948554
1755021052,3,2204,2102,0.9537205081669692,safe,0.0,2.3397000404656865e-05,0.004250895999575732
1755021053,3,160,140,0.875,safe,0.0,2.515599953767378e-05,0.00010151800051971804
1755021054,3,260,230,0.8846153846153846,safe,0.0,2.665899955900386e-05,0.00013559300168708432
1755021055,3,620,510,0.8225806451612904,safe,0.0,2.8682999982265756e-05,0.00019224599964218214
1755021056,3,2440,2220,0.9098360655737705,safe,0.0,3.046300116693601e-05,0.0003857480005535763
1755021057,3,2102,2051,0.9757373929590866,safe,0.0,3.104899951722473e-05,0.008491119000609615
1755021058,3,502,451,0.898406374501992,safe,0.0,3.039900002477225e-05,0.001108741998905316
1755021059,3,18,15,0.8333333333333334,safe,0.0,3.313000161142554e-05,9.071000022231601e-05
1755021060,3,800,700,0.875,safe,0.0,6.157899952086154e-05,6.648899943684228e-05
1755021061,3,442,421,0.9524886877828054,safe,0.0,2.810099977068603e-05,0.0013442550007312093
1755021062,3,310,255,0.8225806451612904,safe,0.0,3.814200135821011e-05,0.00016552600027353037
1755021063,3,34,28,0.8235294117647058,safe,0.0,3.2048999855760485e-05,9.057100032805465e-05
1755021064,3,700,550,0.7857142857142857,safe,0.0,2.6527999580139294e-05,0.0001357889996143058
1755021065,3,604,602,0.9966887417218543,safe,0.0,2.8189000659040175e-05,0.0006197750008141156
1755021066,3,444,422,0.9504504504504504,safe,0.0,3.72969989257399e-05,0.0009777180002856767
1755021067,3,550,500,0.9090909090909091,safe,0.0,3.438900057517458e-05,0.00011474299935798626
1755021068,3,160,155,0.96875,safe,0.0,3.5275999834993854e-05,0.00011686799916788004
1755021069,3,2022,2011,0.9945598417408507,safe,0.0,7.539199941675179e-05,0.03051454400156217
1755021070,3,2410,2205,0.9149377593360996,safe,0.0,7.603700032632332e-05,0.001378410999677726
1755021071,3,2024,2012,0.9940711462450593,safe,0.0,3.584200021577999e-05,0.013753232999079046
1755021072,3,2008,2004,0.99800796812749,safe,0.0,3.218600068066735e-05,0.05756787400059693
1755021073,3,8,7,0.875,safe,0.0,3.1962001230567694e-05,5.549800152948592e-05
1755021074,3,48,44,0.9166666666666666,safe,0.0,3.503399966575671e-05,0.0001440559990442125
