seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,run_time_our,run_time_G
1755023037,3,34,28,0.8235294117647058,safe,0.0,6.620500062126666e-05,0.00038338899685186334
1755023038,3,142,131,0.9225352112676056,safe,0.0,5.0435002776794136e-05,0.0006769280007574707
1755023039,3,142,131,0.9225352112676056,safe,0.0,5.5598997278138995e-05,0.0008428810033365153
1755023040,3,800,600,0.75,safe,0.0,2.7363999834051356e-05,5.166600021766499e-05
1755023041,3,64,52,0.8125,safe,0.0,2.6543999410932884e-05,0.00011813599849119782
1755023042,3,2600,2300,0.8846153846153846,safe,0.0,2.7194000722374767e-05,0.00010850499893422239
1755023043,3,260,230,0.8846153846153846,safe,0.0,2.212999970652163e-05,9.848700210568495e-05
1755023044,3,2104,2052,0.9752851711026616,safe,0.0,2.9150000045774505e-05,0.004946572000335436
1755023045,3,34,28,0.8235294117647058,safe,0.0,2.287600000272505e-05,5.69280018680729e-05
1755023046,3,2120,2060,0.9716981132075472,safe,0.0,3.412099977140315e-05,0.0009795119985938072
1755023047,3,540,480,0.8888888888888888,safe,0.0,1.8964998162118718e-05,8.864999836077914e-05
1755023048,3,414,408,0.9855072463768116,safe,0.0,2.4663997464813292e-05,0.0011700649993144907
1755023049,3,620,610,0.9838709677419355,safe,0.0,2.7920003049075603e-05,0.00015096999777597375
1755023050,3,2044,2022,0.9892367906066536,safe,0.0,1.52689972310327e-05,0.0035775070027739275
1755023051,3,106,103,0.9716981132075472,safe,0.0,3.8870999560458586e-05,0.0003845249993901234
1755023052,3,32,26,0.8125,safe,0.0,2.3053999029798433e-05,7.659300172235817e-05
1755023053,3,8,7,0.875,safe,0.0,2.0293999114073813e-05,4.5920001866761595e-05
1755023054,3,2024,2012,0.9940711462450593,safe,0.0,2.8893002308905125e-05,0.014183631999912905
1755023055,3,160,140,0.875,safe,0.0,2.4814002244966105e-05,9.688099817140028e-05
1755023056,3,204,202,0.9901960784313726,safe,0.0,2.375999974901788e-05,0.002636025001265807
1755023057,3,2500,2250,0.9,safe,0.0,2.2238000383367762e-05,0.0001267829975404311
1755023058,3,4000,3100,0.775,safe,0.0,2.640000093379058e-05,9.236499681719579e-05
1755023059,3,2102,2051,0.9757373929590866,safe,0.0,2.5404999178135768e-05,0.007206972000858514
1755023060,3,244,222,0.9098360655737705,safe,0.0,2.1462998120114207e-05,0.00027884299925062805
1755023061,3,460,430,0.9347826086956522,safe,0.0,2.3514003260061145e-05,0.00016553400200791657
1755023062,3,2102,2051,0.9757373929590866,safe,0.0,2.7637997845886275e-05,0.007251643000927288
1755023063,3,150,135,0.9,safe,0.0,2.3114000214263797e-05,0.00012340600005700253
1755023064,3,510,455,0.8921568627450981,safe,0.0,2.9087001166772097e-05,0.00022640500174020417
1755023065,3,2102,2051,0.9757373929590866,safe,0.0,2.330599818378687e-05,0.007558018001873279
1755023066,3,520,460,0.8846153846153846,safe,0.0,2.9702998290304095e-05,0.00017003600078169256
1755023067,3,2420,2210,0.9132231404958677,safe,0.0,2.749499981291592e-05,0.0005227330002526287
