seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,run_time_our,run_time_G
1755022010,3,260,230,0.8846153846153846,safe,0.0,8.440599958703388e-05,0.00028651600041484926
1755022011,3,62,51,0.8225806451612904,safe,0.0,3.1579998903907835e-05,0.00017991100139624905
1755022012,3,2044,2022,0.9892367906066536,safe,0.0,3.662900053313933e-05,0.011040380999475019
1755022013,3,230,220,0.9565217391304348,safe,0.0,2.6050000087707303e-05,9.433699960936792e-05
1755022014,3,2006,2003,0.9985044865403788,safe,0.0,3.408600059628952e-05,0.1010219909985608
1755022015,3,406,403,0.9926108374384236,safe,0.0,3.263100006734021e-05,0.005033638000895735
1755022016,3,40,35,0.875,safe,0.0,3.493500116746873e-05,8.693000017956365e-05
1755022017,3,230,215,0.9347826086956522,safe,0.0,2.7923999368795194e-05,0.0002300139985891292
1755022018,3,2102,2051,0.9757373929590866,safe,0.0,3.4433998735039495e-05,0.013081168001008336
1755022019,3,310,255,0.8225806451612904,safe,0.0,2.340600076422561e-05,0.00012599799993040506
1755022020,3,700,600,0.8571428571428571,safe,0.0,3.167100112477783e-05,0.0001164740006061038
1755022021,3,122,111,0.9098360655737705,safe,0.0,1.93859996215906e-05,0.00023980500009201933
1755022022,3,52,46,0.8846153846153846,safe,0.0,3.0230999982450157e-05,0.0001627060009923298
1755022023,3,2042,2021,0.9897159647404505,safe,0.0,2.9951999749755487e-05,0.01844273700044141
1755022024,3,104,102,0.9807692307692307,safe,0.0,3.051200110348873e-05,0.0008333579989994178
1755022025,3,504,452,0.8968253968253969,safe,0.0,3.841400030069053e-05,0.0008962520005297847
1755022026,3,304,252,0.8289473684210527,safe,0.0,3.4583001252030954e-05,0.0004199619997962145
1755022027,3,4000,4000,1.0,safe,0.0,3.503599873511121e-05,7.781599924783222e-05
1755022028,3,4000,3001,0.75025,safe,0.0,3.866900078719482e-05,0.008422219998465152
1755022029,3,2120,2060,0.9716981132075472,safe,0.0,3.490800008876249e-05,0.001361118000204442
1755022030,3,800,800,1.0,safe,0.0,3.308700070192572e-05,5.420800152933225e-05
1755022031,3,16,14,0.875,safe,0.0,3.6977999116061255e-05,0.00012798799980373587
1755022032,3,620,510,0.8225806451612904,safe,0.0,3.291299981356133e-05,0.00019337300000188407
1755022033,3,424,412,0.9716981132075472,safe,0.0,3.6048999390914105e-05,0.00131081299878133
1755022034,3,2440,2220,0.9098360655737705,safe,0.0,4.059300044900738e-05,0.0005225660006544786
1755022035,3,450,425,0.9444444444444444,safe,0.0,3.156200000375975e-05,0.0004047460006404435
1755022036,3,2400,2200,0.9166666666666666,safe,0.0,3.8488000427605584e-05,0.00016627799959678669
1755022037,3,2014,2008,0.997020854021847,safe,0.0,3.61360016540857e-05,0.020705110000562854
1755022038,3,46,43,0.9347826086956522,safe,0.0,3.063199983444065e-05,0.00018196100063505583
1755022039,3,640,520,0.8125,safe,0.0,2.8574999305419624e-05,0.00011202499990758952
1755022040,3,2044,2022,0.9892367906066536,safe,0.0,2.7677999241859652e-05,0.006979186000535265
1755022041,3,142,131,0.9225352112676056,safe,0.0,2.7774000045610592e-05,0.0007231220006360672
