seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage
1755016610,3,0,177.94285966485793,164.93130363050923,0.9268778974393522,safe,0.02
1755016611,3,0,54.0,48.75430636622781,0.902857525300515,safe,0.02
1755016612,3,0,2110.0,1787.2073132492965,0.8470176840044059,safe,0.02
1755016613,3,0,44.0,42.36218294264685,0.9627768850601556,safe,0.02
1755016614,3,0,214.0,204.68355451676265,0.9564652080222554,safe,0.02
1755016615,3,0,2104.0,1312.8961784811506,0.6240000848294442,safe,0.02
1755016616,3,0,130.0,118.21783425678706,0.9093679558214389,safe,0.02
1755016617,3,0,144.0,111.96437798623752,0.777530402682205,safe,0.02
1755016618,3,0,160.0,142.4664770972766,0.8904154818579787,safe,0.02
1755016619,3,0,52.0,50.85903042448153,0.9780582773938756,safe,0.02
1755016620,3,0,3704.5938709281104,3680.2229171884114,0.9934214236192122,safe,0.02
1755016621,3,0,424.0,420.82990263856027,0.9925233552796233,safe,0.02
1755016622,3,0,725.8711401717944,717.9347633759525,0.9890664108866987,safe,0.02
1755016623,3,0,150.0,105.53558444431722,0.7035705629621148,safe,0.02
1755016624,3,0,64.0,57.92024654784504,0.9050038523100787,safe,0.02
1755016625,3,0,242.0,155.16561290463335,0.6411802186141874,safe,0.02
1755016626,3,0,360.5487545430384,360.5487545430384,1.0,safe,0.02
1755016627,3,0,242.0,238.7891223234177,0.9867319104273459,safe,0.02
1755016628,3,0,302.0,267.52091182254753,0.8858308338494951,safe,0.02
1755016629,3,0,43.84449467711924,40.52946412039073,0.9243911788437488,safe,0.02
1755016630,3,0,450.0,428.8555551152705,0.953012344700601,safe,0.02
1755016631,3,0,2240.0,2152.573168277498,0.9609701644095974,safe,0.02
1755016632,3,0,8.0,7.706065958249654,0.9632582447812067,safe,0.02
1755016633,3,0,2102.0,1888.2227346577001,0.8982981611121313,safe,0.02
1755016634,3,0,2120.0,1836.8648060833814,0.866445663246878,safe,0.02
1755016635,3,0,3323.8803138335606,2701.557752227083,0.8127722713069867,safe,0.02
1755016636,3,0,2007.4627387644173,1757.9218300757013,0.8756933795731088,safe,0.02
1755016637,3,0,214.0,211.8469682207774,0.9899391038354084,safe,0.02
1755016638,3,0,444.0,269.7069810828068,0.6074481555919072,safe,0.02
1755016639,3,0,2600.0,1979.573449830952,0.7613744037811354,safe,0.02
1755016640,3,0,736.3586843339102,591.9627099024336,0.8039053826572397,safe,0.02
1755016641,3,0,2076.2485805957594,2064.063164467487,0.9941310418019522,safe,0.02
1755016642,3,0,406.0,352.88332928807796,0.8691707617932954,safe,0.02
1755016643,3,0,357.6475654051452,312.9770221042875,0.8750989867629754,safe,0.02
1755016644,3,0,2500.0,2154.588701895165,0.8618354807580659,safe,0.02
1755016645,3,0,502.0,499.57690784483646,0.9951731231968853,safe,0.02
1755016646,3,0,604.0,556.0607930274458,0.9206304520321951,safe,0.02
1755016647,3,0,19.740471574683895,19.65770572437986,0.9958073012597035,safe,0.02
1755016648,3,0,40.47434971162498,36.85094932152346,0.9104766249262106,safe,0.02
1755016649,3,0,520.0,505.83708772343743,0.9727636302373797,safe,0.02
1755016650,3,0,32.0,30.163154664743292,0.9425985832732279,safe,0.02
1755016651,3,0,212.0,196.871612685255,0.928639682477618,safe,0.02
1755016652,3,0,32.0,31.062934687790005,0.9707167089934376,safe,0.02
