seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,run_time_our,run_time_G
1755017037,3,2014,2008,0.997020854021847,safe,0.0,7.155599814723246e-05,0.019787346001976402
1755017038,3,406,403,0.9926108374384236,safe,0.0,2.405600025667809e-05,0.0038129929998831358
1755017039,3,2044,2022,0.9892367906066536,safe,0.0,2.7705998945748433e-05,0.00730442400163156
1755017040,3,700,550,0.7857142857142857,safe,0.0,2.941699858638458e-05,6.97250034136232e-05
1755017041,3,222,211,0.9504504504504504,safe,0.0,2.5112000002991408e-05,0.0007276600008481182
1755017042,3,70,55,0.7857142857142857,safe,0.0,2.233700070064515e-05,4.512899977271445e-05
1755017043,3,2200,2100,0.9545454545454546,safe,0.0,2.3421998776029795e-05,0.00019810300000244752
1755017044,3,2060,2030,0.9854368932038835,safe,0.0,2.616899655549787e-05,0.0013040539997746237
1755017045,3,2042,2021,0.9897159647404505,safe,0.0,2.688299719011411e-05,0.056304111996723805
1755017046,3,62,51,0.8225806451612904,safe,0.0,2.552799924160354e-05,0.00016002600023057312
1755017047,3,142,131,0.9225352112676056,safe,0.0,2.608599970699288e-05,0.0007779749976180028
1755017048,3,3010,3005,0.9983388704318937,safe,0.0,3.0244998924899846e-05,0.0012950060008734
1755017049,3,2220,2110,0.9504504504504504,safe,0.0,2.8530001145554706e-05,0.0008201980017474853
1755017050,3,32,31,0.96875,safe,0.0,2.3243999748956412e-05,8.327400064445101e-05
1755017051,3,160,140,0.875,safe,0.0,2.4115000996971503e-05,0.00012383400098769926
1755017052,3,32,26,0.8125,safe,0.0,2.7150999812874943e-05,9.425999814993702e-05
1755017053,3,260,230,0.8846153846153846,safe,0.0,2.2705997253069654e-05,8.619000072940253e-05
1755017054,3,130,115,0.8846153846153846,safe,0.0,2.9131999326637015e-05,0.00013783800022793002
1755017055,3,800,602,0.7525,safe,0.0,2.210899765486829e-05,0.00044577600056072697
1755017056,3,2006,2003,0.9985044865403788,safe,0.0,2.553200101829134e-05,0.0834227679988544
1755017057,3,144,132,0.9166666666666666,safe,0.0,2.166199919884093e-05,0.0002679660028661601
1755017058,3,280,240,0.8571428571428571,safe,0.0,2.271399716846645e-05,9.960000170394778e-05
1755017059,3,2014,2008,0.997020854021847,safe,0.0,2.209800004493445e-05,0.017157302998384694
1755017060,3,7,6,0.8571428571428571,safe,0.0,2.069200127152726e-05,7.514599928981625e-05
