seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,run_time_our,run_time_G
1755020010,3,112,106,0.9464285714285714,safe,0.0,0.006302028999925824,0.0005414869992819149
1755020011,3,2204,2102,0.9537205081669692,safe,0.0,3.1710000257589854e-05,0.004370513999674586
1755020012,3,304,302,0.993421052631579,safe,0.0,6.849199962744024e-05,0.00048148400128411595
1755020013,3,340,280,0.8235294117647058,safe,0.0,3.336000008857809e-05,0.00010981900049955584
1755020014,3,304,302,0.993421052631579,safe,0.0,3.895299960277043e-05,0.00038532799953827634
1755020015,3,408,404,0.9901960784313726,safe,0.0,3.4810000215657055e-05,0.002716476999921724
1755020016,3,320,260,0.8125,safe,0.0,3.314100104034878e-05,0.00010222199853160419
1755020017,3,280,240,0.8571428571428571,safe,0.0,3.245799962314777e-05,7.73880001361249e-05
1755020018,3,2210,2105,0.9524886877828054,safe,0.0,3.200099854439031e-05,0.0013676090002263663
1755020019,3,60,50,0.8333333333333334,safe,0.0,2.8372000087983906e-05,0.00011141499999212101
1755020020,3,2012,2006,0.9970178926441352,safe,0.0,3.7056999644846655e-05,0.04264246100137825
1755020021,3,2044,2022,0.9892367906066536,safe,0.0,2.9486000130418688e-05,0.00689474599857931
1755020022,3,16,14,0.875,safe,0.0,2.4671000574016944e-05,9.294799929193687e-05
1755020023,3,7,6,0.8571428571428571,safe,0.0,3.105400173808448e-05,5.3555999329546466e-05
1755020024,3,230,215,0.9347826086956522,safe,0.0,2.3484999474021606e-05,0.00015199299923551735
1755020025,3,412,406,0.9854368932038835,safe,0.0,2.3116999727790244e-05,0.0022145980001369026
1755020026,3,280,240,0.8571428571428571,safe,0.0,2.6785999580170028e-05,0.00011167999946337659
1755020027,3,442,421,0.9524886877828054,safe,0.0,2.6651998268789612e-05,0.001923821999298525
1755020028,3,280,240,0.8571428571428571,safe,0.0,3.289400046924129e-05,8.159199933288619e-05
1755020029,3,2110,2055,0.9739336492890995,safe,0.0,3.19459995807847e-05,0.0017163219999929424
1755020030,3,2006,2003,0.9985044865403788,safe,0.0,3.548299901012797e-05,0.10804260599979898
1755020031,3,4000,3001,0.75025,safe,0.0,4.338200051279273e-05,0.008298789000036777
1755020032,3,610,605,0.9918032786885246,safe,0.0,3.596900023694616e-05,0.0003331729985802667
1755020033,3,340,280,0.8235294117647058,safe,0.0,2.5925000954885036e-05,6.790599945816211e-05
1755020034,3,122,111,0.9098360655737705,safe,0.0,3.27199995808769e-05,0.00034758099900500383
1755020035,3,112,106,0.9464285714285714,safe,0.0,2.7804000637843274e-05,0.0003577430015866412
1755020036,3,280,240,0.8571428571428571,safe,0.0,2.3389999114442617e-05,0.00010568300058366731
1755020037,3,2404,2202,0.9159733777038269,safe,0.0,3.114600076514762e-05,0.0031211580007948214
1755020038,3,70,55,0.7857142857142857,safe,0.0,2.606999987619929e-05,9.314099952462129e-05
1755020039,3,142,131,0.9225352112676056,safe,0.0,2.6589999833959155e-05,0.0005794320004497422
1755020040,3,400,305,0.7625,safe,0.0,2.9937000363133848e-05,0.00018466499932401348
1755020041,3,150,135,0.9,safe,0.0,3.058199945371598e-05,0.0002036420009972062
1755020042,3,302,251,0.8311258278145696,safe,0.0,3.187199945386965e-05,0.0005226800003583776
1755020043,3,104,102,0.9807692307692307,safe,0.0,3.510799979267176e-05,0.0009396599998581223
1755020044,3,2044,2022,0.9892367906066536,safe,0.0,3.1268999009625986e-05,0.008410163998632925
1755020045,3,52,46,0.8846153846153846,safe,0.0,3.929800004698336e-05,0.00020366100034152623
1755020046,3,244,222,0.9098360655737705,safe,0.0,3.057599860767368e-05,0.0004400279995024903
1755020047,3,2210,2105,0.9524886877828054,safe,0.0,3.143899994029198e-05,0.0021649279988196213
1755020048,3,2042,2021,0.9897159647404505,safe,0.0,4.546000127447769e-05,0.018465425000613322
1755020049,3,4000,3050,0.7625,safe,0.0,3.094899875577539e-05,0.00017187000048579648
1755020050,3,2210,2105,0.9524886877828054,safe,0.0,3.087599907303229e-05,0.0014797450003243284
1755020051,3,212,206,0.9716981132075472,safe,0.0,2.8063999707228504e-05,0.0007629640003870009
1755020052,3,440,420,0.9545454545454546,safe,0.0,3.332100095576607e-05,0.00028056100018147845
1755020053,3,62,51,0.8225806451612904,safe,0.0,3.9969998397282325e-05,0.00019628900008683559
1755020054,3,34,28,0.8235294117647058,safe,0.0,2.23360002564732e-05,6.340599975374062e-05
1755020055,3,2140,2080,0.9719626168224299,safe,0.0,3.345900040585548e-05,0.0005456759990920546
1755020056,3,610,505,0.8278688524590164,safe,0.0,3.233200004615355e-05,0.002618978000100469
1755020057,3,40,32,0.8,safe,0.0,2.8387999918777496e-05,7.548899884568527e-05
1755020058,3,502,451,0.898406374501992,safe,0.0,3.6419998650671914e-05,0.0016923729999689385
1755020059,3,430,415,0.9651162790697675,safe,0.0,3.4564000088721514e-05,0.0005385389995353762
1755020060,3,2800,2400,0.8571428571428571,safe,0.0,3.35789991368074e-05,8.23560003482271e-05
1755020061,3,224,212,0.9464285714285714,safe,0.0,3.292600013082847e-05,0.000492847999339574
1755020062,3,2120,2060,0.9716981132075472,safe,0.0,3.438800013100263e-05,0.0012970740008313442
1755020063,3,2300,2200,0.9565217391304348,safe,0.0,4.167299994151108e-05,0.00019425400023465045
1755020064,3,152,151,0.993421052631579,safe,0.0,3.066099998250138e-05,0.00028576400109159295
1755020065,3,412,406,0.9854368932038835,safe,0.0,3.038199974980671e-05,0.0022347419999277918
1755020066,3,2110,2055,0.9739336492890995,safe,0.0,3.227500019420404e-05,0.001906416000565514
1755020067,3,34,28,0.8235294117647058,safe,0.0,2.512299943191465e-05,7.655599983991124e-05
1755020068,3,206,203,0.9854368932038835,safe,0.0,2.63639994955156e-05,0.0012248559996805852
1755020069,3,208,204,0.9807692307692307,safe,0.0,4.172100125288125e-05,0.0006591619985556463
1755020070,3,2110,2055,0.9739336492890995,safe,0.0,3.309299972897861e-05,0.0017828820000431733
1755020071,3,40,30,0.75,safe,0.0,3.4688000596361235e-05,7.450299926858861e-05
1755020072,3,212,206,0.9716981132075472,safe,0.0,3.29529993905453e-05,0.0008274009996966925
1755020073,3,2120,2060,0.9716981132075472,safe,0.0,3.0912999136489816e-05,0.0008821450010145782
1755020074,3,130,115,0.8846153846153846,safe,0.0,2.7326001145411283e-05,0.00010010600090026855
1755020075,3,16,14,0.875,safe,0.0,2.5523000658722594e-05,0.00010681499952625018
1755020076,3,260,230,0.8846153846153846,safe,0.0,3.296399881946854e-05,0.0001528510001662653
1755020077,3,200,160,0.8,safe,0.0,2.8608001230168156e-05,0.00011832899872388225
1755020078,3,2104,2052,0.9752851711026616,safe,0.0,2.7099000362795778e-05,0.004589741000017966
1755020079,3,2300,2150,0.9347826086956522,safe,0.0,3.3970000004046597e-05,0.0002161070005968213
