seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,run_time_our,run_time_G
1755017010,3,64,52,0.8125,safe,0.0,6.498699985968415e-05,0.0003185479999956442
1755017011,3,422,411,0.9739336492890995,safe,0.0,2.7460000637802295e-05,0.0017825590002757963
1755017012,3,114,108,0.9473684210526315,safe,0.0,3.6250999983167276e-05,0.0002461519998178119
1755017013,3,214,208,0.9719626168224299,safe,0.0,2.6797000828082673e-05,0.0004891429998679087
1755017014,3,540,480,0.8888888888888888,safe,0.0,2.8125999961048365e-05,0.00012759399942297023
1755017015,3,2015,2010,0.9975186104218362,safe,0.0,3.81459994969191e-05,0.006982315999266575
1755017016,3,160,150,0.9375,safe,0.0,3.548800123098772e-05,9.21219998417655e-05
1755017017,3,4000,3050,0.7625,safe,0.0,3.549999928509351e-05,0.00021012200159020722
1755017018,3,170,160,0.9411764705882353,safe,0.0,3.157799983455334e-05,0.00011685399840644095
1755017019,3,2204,2102,0.9537205081669692,safe,0.0,3.2451000151922926e-05,0.0035032110008614836
1755017020,3,602,501,0.8322259136212624,safe,0.0,3.159100015182048e-05,0.0010754020004242193
1755017021,3,64,52,0.8125,safe,0.0,2.9206999897724018e-05,0.00010848999954760075
1755017022,3,412,406,0.9854368932038835,safe,0.0,2.6224000976071693e-05,0.0021725700007664273
1755017023,3,2024,2012,0.9940711462450593,safe,0.0,3.261000165366568e-05,0.011643608999293065
1755017024,3,602,501,0.8322259136212624,safe,0.0,2.7546999262995087e-05,0.0010900849993049633
1755017025,3,444,422,0.9504504504504504,safe,0.0,3.508500049065333e-05,0.0007217820002551889
1755017026,3,424,412,0.9716981132075472,safe,0.0,3.220300095563289e-05,0.000836835999507457
1755017027,3,32,26,0.8125,safe,0.0,2.984300044772681e-05,0.00011379499846952967
1755017028,3,70,55,0.7857142857142857,safe,0.0,3.075400127272587e-05,7.387699952232651e-05
1755017029,3,440,420,0.9545454545454546,safe,0.0,3.083199953834992e-05,0.00020474799930525478
1755017030,3,620,510,0.8225806451612904,safe,0.0,3.060600101889577e-05,0.00015329999951063655
1755017031,3,64,52,0.8125,safe,0.0,2.8529000701382756e-05,0.00013022900020587258
1755017032,3,180,150,0.8333333333333334,safe,0.0,3.097400076512713e-05,8.338699990417808e-05
1755017033,3,34,28,0.8235294117647058,safe,0.0,2.56629991781665e-05,7.738900058029685e-05
1755017034,3,2044,2022,0.9892367906066536,safe,0.0,3.797400131588802e-05,0.011689404998833197
1755017035,3,2050,2025,0.9878048780487805,safe,0.0,3.5322000258020125e-05,0.011680583000270417
1755017036,3,260,230,0.8846153846153846,safe,0.0,3.562799975043163e-05,0.00012581199916894548
1755017037,3,2014,2008,0.997020854021847,safe,0.0,3.43570009135874e-05,0.030793256999459118
1755017038,3,406,403,0.9926108374384236,safe,0.0,2.9802000426570885e-05,0.005263913999442593
1755017039,3,2044,2022,0.9892367906066536,safe,0.0,3.725399983522948e-05,0.009564074000081746
1755017040,3,700,550,0.7857142857142857,safe,0.0,4.0147000618162565e-05,0.00010728899906098377
1755017041,3,222,211,0.9504504504504504,safe,0.0,3.230699985579122e-05,0.0009659900006226962
1755017042,3,70,55,0.7857142857142857,safe,0.0,3.948899939132389e-05,0.00011210500088054687
1755017043,3,2200,2100,0.9545454545454546,safe,0.0,3.502099934848957e-05,0.00033832199915195815
1755017044,3,2060,2030,0.9854368932038835,safe,0.0,3.908299913746305e-05,0.0020961110003554495
1755017045,3,2042,2021,0.9897159647404505,safe,0.0,3.698599903145805e-05,0.019489675998556777
1755017046,3,62,51,0.8225806451612904,safe,0.0,2.7321999368723482e-05,0.0001415209990227595
1755017047,3,142,131,0.9225352112676056,safe,0.0,2.5998000637628138e-05,0.000551342998733162
1755017048,3,3010,3005,0.9983388704318937,safe,0.0,3.091200051130727e-05,0.0011227619997953298
1755017049,3,2220,2110,0.9504504504504504,safe,0.0,3.5123000998282805e-05,0.001018354998450377
1755017050,3,32,31,0.96875,safe,0.0,2.5629999072407372e-05,0.000100815999758197
1755017051,3,160,140,0.875,safe,0.0,2.816600135702174e-05,0.00010913200094364583
