seeds,num_tasks,final_e2e_max,mrt,R,exceed,false_percentage,run_time_our,run_time_G
1755024010,3,0,232.17383219221972,,,0.127,6.184499943628907e-05,6.310100070550106e-05
1755024011,3,235.33394111020613,232.81513847239916,0.9892969002859328,safe,0.127,4.7389999963343143e-05,0.012193697999464348
1755024012,3,1386.7212448244086,1378.747829231776,0.9942501669874956,safe,0.127,4.630500006896909e-05,0.0025270120004279306
1755024013,3,1406.9460281504162,1401.8563657509703,0.9963824750220612,safe,0.127,5.380899892770685e-05,0.0018594500015751692
1755024014,3,1557.5062195469563,1352.0502830957878,0.8680866028830813,safe,0.127,4.9951000619330443e-05,0.0007730729994364083
1755024015,3,1496.0359107286306,1334.5894210973365,0.8920838139823375,safe,0.127,5.107800097903237e-05,0.008020469000257435
1755024016,3,1056.6698582185325,1040.7965600177256,0.9849779966019206,safe,0.127,5.1800998335238546e-05,0.017273072999159922
1755024017,3,1381.8443994076085,1089.645945891321,0.7885446048472954,safe,0.127,4.880699998466298e-05,9.119499918597285e-05
1755024018,3,146.37490254619917,139.2572414657614,0.9513737604150324,safe,0.127,4.039400118927006e-05,0.0004856709983869223
1755024019,3,1045.5996077339053,1037.4046256146873,0.9921624089578814,safe,0.127,3.925099917978514e-05,0.001168319000498741
1755024020,3,137.10377384193487,133.60269614167038,0.9744640311338123,safe,0.127,4.831600017496385e-05,0.00029659000028914306
1755024021,3,1550.4556847026809,1429.3821260218936,0.9219109840575646,safe,0.127,5.376499939302448e-05,0.0017731289990479127
1755024022,3,244.19557053720098,237.4589035538205,0.9724128207216838,safe,0.127,4.635699951904826e-05,0.0005923549997532973
1755024023,3,344.84187856080683,263.5714703095175,0.7643255842635172,safe,0.127,4.868299947702326e-05,0.001573024999743211
1755024024,3,143.36800140932684,141.22748623807362,0.9850697843995058,safe,0.127,3.8686999687342905e-05,0.0024403729985351674
1755024025,3,67.57597596259235,65.67523479439977,0.9718725310124302,safe,0.127,5.457299994304776e-05,0.00019419700038270094
1755024026,3,0,1373.3737539010863,,,0.127,5.1168999561923556e-05,8.772299952397589e-05
1755024027,3,1106.8302645228096,1094.1939335047605,0.9885833163195108,safe,0.127,5.036499896959867e-05,0.005743698000514996
1755024028,3,7.711361221726053,6.711361221726049,0.8703212090256393,safe,0.127,4.670000089390669e-05,5.2385001254151575e-05
1755024029,3,0,125.68375010554291,,,0.127,3.1773000955581665e-05,0.0011892069996974897
1755024030,3,24.820093265466923,21.8200932654662,0.8791301882747261,safe,0.127,4.671700116887223e-05,0.0002061849991150666
1755024031,3,0,6.627043887190812,,,0.127,5.564800085267052e-05,6.325899994408246e-05
1755024032,3,0,1333.1497315062184,,,0.127,5.968100049358327e-05,0.000394852000681567
1755024033,3,1567.1983193798376,1353.9391465076235,0.8639233017065743,safe,0.127,4.681100108427927e-05,0.00030486200012092013
1755024034,3,1321.4816322853942,1315.7049852721711,0.9956286588688843,safe,0.127,5.849599983775988e-05,0.058496241999819176
1755024035,3,1239.9147271881488,1212.2964253769107,0.9777256441869432,safe,0.127,4.42040000052657e-05,0.0016705140005797148
1755024036,3,1383.9903335097242,1334.1385656854195,0.9639796849607444,safe,0.127,6.04150009166915e-05,0.0019249239994678646
1755024037,3,0,2.5300372809974334,,,0.127,4.325500049162656e-05,4.3542000639718026e-05
1755024038,3,94.12317826412955,91.8680077737086,0.976040221632843,safe,0.127,5.373300155042671e-05,0.000513283999680425
1755024039,3,233.91186493823446,229.2956318039715,0.9802650749012587,safe,0.127,5.492200034495909e-05,0.00367580599959183
1755024040,3,314.74875134379374,290.86443343558057,0.9241162425387199,safe,0.127,5.1261999033158645e-05,0.0001783579991752049
1755024041,3,399.2530135565795,384.4305438633781,0.9628744951449167,safe,0.127,7.010000081209e-05,0.00019738700029847678
1755024042,3,1180.6866676686177,1173.0302851785095,0.993515313842557,safe,0.127,5.922700074734166e-05,0.06572709899955953
1755024043,3,2100.889462720029,2062.166412666668,0.9815682591871225,safe,0.127,6.974200005060993e-05,6.709300032525789e-05
1755024044,3,264.5451037889061,251.14659698010706,0.9493526562506696,safe,0.127,5.070400038675871e-05,0.0004261169997334946
1755024045,3,153.91466060054847,139.17811184544675,0.9042550677264775,safe,0.127,5.87030008318834e-05,0.00030871399940224364
1755024046,3,1243.4683538870834,1218.4873175389844,0.9799101953258333,safe,0.127,4.777899994223844e-05,0.004843937000259757
1755024047,3,341.40925146053667,288.90995972552025,0.8462276827284958,safe,0.127,5.756799873779528e-05,0.0008680959999765037
1755024048,3,1660.783002460431,1484.784950625054,0.8940270633944123,safe,0.127,4.8362999223172665e-05,0.0011337949999870034
1755024049,3,96.61438373793516,91.11056908022411,0.9430331753433314,safe,0.127,3.643499985628296e-05,0.00015552499826299027
1755024050,3,1224.4060712667876,1138.1360770803813,0.9295413537951913,safe,0.127,4.343100044934545e-05,0.0001825300005293684
1755024051,3,1245.3690831012646,1234.172632169766,0.9910095319665262,safe,0.127,4.231200000504032e-05,0.0035285609992570244
1755024052,3,73.62031723977996,58.62031723977975,0.796251896726477,safe,0.127,5.475899888551794e-05,0.0001237050000781892
1755024053,3,1534.407603147287,1479.2978202722616,0.9640840003907778,safe,0.127,5.306699858920183e-05,0.002504755000700243
1755024054,3,95.4793215576233,75.10020033026663,0.7865598446354949,safe,0.127,5.187600072531495e-05,0.00012102300024707802
1755024055,3,16.575866263705983,15.575866263705969,0.9396713279359894,safe,0.127,5.0831000407924876e-05,0.00011760800043703057
1755024056,3,30.672734534666382,26.99475253779736,0.8800895305662376,safe,0.127,5.302700083120726e-05,0.00014445200031332206
1755024057,3,283.98386175553287,225.96529389284643,0.7956976586485339,safe,0.127,3.5832999856211245e-05,0.00013543000022764318
1755024058,3,160.14157330048008,149.08592303490116,0.9309632718242704,safe,0.127,4.0527998862671666e-05,0.0001810610010579694
1755024059,3,247.65621466420447,231.06246073800497,0.9329968200123754,safe,0.127,5.267899905447848e-05,0.00016793200120446272
1755024060,3,19.733523368487173,15.992033119205843,0.8103992794689576,safe,0.127,5.009300002711825e-05,6.962199950066861e-05
1755024061,3,1437.1004903467858,1348.4316652523244,0.93830019146882,safe,0.127,5.59090003662277e-05,0.007852834000004805
1755024062,3,180.21760414881842,169.6260159665784,0.9412288925254283,safe,0.127,4.424199869390577e-05,4.571599856717512e-05
1755024063,3,59.52745551912085,54.527455519120764,0.916005144913442,safe,0.127,4.5139000576455146e-05,9.621299977879971e-05
1755024064,3,236.64003646033842,231.64003646033802,0.9788708619437759,safe,0.127,6.269999903452117e-05,0.0007025769991741981
1755024065,3,291.17944923327224,282.07874818553114,0.9687453868337725,safe,0.127,6.558899985975586e-05,0.0008457069998257793
1755024066,3,182.63842133125618,147.2294701304593,0.8061253982447937,safe,0.127,4.3869000364793465e-05,0.00018576199909148272
1755024067,3,30.85659522240995,29.856595222409922,0.9675920174344521,safe,0.127,5.247400076768827e-05,0.00017600399951334111
1755024068,3,387.6232593430806,324.8561248778119,0.8380718056712013,safe,0.127,4.828199962503277e-05,0.00021423200087156147
1755024069,3,0,1416.311549590228,,,0.127,3.5877999835065566e-05,0.01711772400085465
1755024070,3,69.92720062968614,66.9168007196413,0.9569495148820981,safe,0.127,4.4799000534112565e-05,0.00019802600036200602
1755024071,3,130.84682944163558,119.52538177373117,0.9134755674538193,safe,0.127,4.90930015075719e-05,0.0006819959999120329
1755024072,3,202.89776117074564,187.5379540666264,0.9242977989727871,safe,0.127,4.530500154942274e-05,0.0001114999995479593
1755024073,3,0,127.67082363063972,,,0.127,3.3739999707904644e-05,0.007233836000523297
1755024074,3,1120.6489298015854,1072.8126978042758,0.9573138110203887,safe,0.127,5.235800017544534e-05,0.009991511000407627
1755024075,3,449.68950178014273,375.51655964618664,0.8350574299814988,safe,0.127,4.0692000766284764e-05,3.8034999306546524e-05
1755024076,3,250.74320898327124,235.3428100198093,0.9385809927777967,safe,0.127,5.425299968919717e-05,0.00011929300126212183
1755024077,3,484.53436142862563,479.53436142862415,0.9896808144106453,safe,0.127,5.9567000789684244e-05,0.0002487319998181192
1755024078,3,0,258.56206813681405,,,0.127,3.5476999983075075e-05,0.027636438999252277
1755024079,3,58.094686623922286,55.09468662392213,0.9483601655445575,safe,0.127,5.08659995830385e-05,0.0007147589985834202
1755024080,3,281.9376990967928,270.85929448176955,0.9607061962606855,safe,0.127,5.552100083150435e-05,0.0024773080003797077
1755024081,3,1364.308650387226,1293.3186489982743,0.9479663187880522,safe,0.127,5.443699956231285e-05,0.0007040990003588377
1755024082,3,1061.6876612139827,1054.89489975289,0.9936019210646891,safe,0.127,5.35079998371657e-05,0.003891981999913696
1755024083,3,264.75281011030313,252.85249859245874,0.9550512362347112,safe,0.127,4.822000119020231e-05,0.00044469199929153547
1755024084,3,361.3323581031434,280.65652789991253,0.7767268045775139,safe,0.127,0.00012148399946454447,0.0013010550010221777
1755024085,3,94.96279372037924,87.44890556408268,0.9208754517224775,safe,0.127,4.590299977280665e-05,7.961899973452091e-05
1755024086,3,140.6346461031379,129.6474957672915,0.9218745121469663,safe,0.127,3.537399970809929e-05,0.0005879639993509045
1755024087,3,83.32068817523395,69.98314955511982,0.8399252465118435,safe,0.127,3.879200085066259e-05,0.00014112099961494096
1755024088,3,143.53033899636117,134.83132378004387,0.9393924986372544,safe,0.127,5.086899909656495e-05,0.0001602259999344824
1755024089,3,342.6007075954841,289.542343714832,0.8451306062587026,safe,0.127,5.1730999985011294e-05,0.00023796200002834667
1755024090,3,300.66421391374234,287.2495357256991,0.9553831897270895,safe,0.127,5.703599890694022e-05,0.0005620809988613473
1755024091,3,216.53851741396386,212.2996850798229,0.9804245804175455,safe,0.127,4.554699989967048e-05,0.005512643001566175
1755024092,3,1965.1819618976365,1865.1819618976315,0.949114126865157,safe,0.127,4.5474998842109926e-05,0.0001236080006492557
1755024093,3,0,1130.7123650229719,,,0.127,3.3012000130838715e-05,5.5976999647100456e-05
1755024094,3,122.26556023082682,119.72584431056828,0.9792278715652734,safe,0.127,3.7109000913915224e-05,0.0010917749987129355
1755024095,3,0,1453.2802921618954,,,0.127,4.833699858863838e-05,0.0004066870005772216
1755024096,3,78.59526306178986,73.28797062125282,0.9324731258121172,safe,0.127,5.3653000577469356e-05,0.0006049019993952243
