seeds,num_tasks,final_e2e_max,letG2023,R,exceed,false_percentage,run_time_our,run_time_G
1755025010,3,2120,2060,0.9716981132075472,safe,0.0,8.837000132189132e-05,0.0015661109991924604
1755025011,3,214,208,0.9719626168224299,safe,0.0,3.20999988616677e-05,0.0006011269997543423
1755025012,3,106,103,0.9716981132075472,safe,0.0,3.365700104041025e-05,0.0006379149999702349
1755025013,3,460,440,0.9565217391304348,safe,0.0,3.810300040640868e-05,0.00017628599925956223
1755025014,3,106,103,0.9716981132075472,safe,0.0,3.0154998967191204e-05,0.0005272630005492829
1755025015,3,340,280,0.8235294117647058,safe,0.0,3.49729998561088e-05,9.507300092082005e-05
1755025016,3,20,20,1.0,safe,0.0,2.6809000701177865e-05,4.800199894816615e-05
1755025017,3,620,610,0.9838709677419355,safe,0.0,2.6666999474400654e-05,0.00015046299995447043
1755025018,3,2006,2003,0.9985044865403788,safe,0.0,3.692700011015404e-05,0.10198482000123477
1755025019,3,2020,2010,0.995049504950495,safe,0.0,3.186799949617125e-05,0.008429564999460126
1755025020,3,242,221,0.9132231404958677,safe,0.0,2.768299964373e-05,0.0005739250009355601
1755025021,3,2300,2150,0.9347826086956522,safe,0.0,2.9745000574621372e-05,0.00019509500089043286
1755025022,3,62,51,0.8225806451612904,safe,0.0,3.0294999305624515e-05,0.00015693299974373076
1755025023,3,106,104,0.9811320754716981,safe,0.0,3.0395000067073852e-05,0.00029161600104998797
1755025024,3,2060,2030,0.9854368932038835,safe,0.0,3.039299917872995e-05,0.0015242420013237279
1755025025,3,620,510,0.8225806451612904,safe,0.0,2.688999848032836e-05,0.00019474500004434958
1755025026,3,440,420,0.9545454545454546,safe,0.0,2.4668001060490496e-05,0.00021168900093471166
1755025027,3,2044,2022,0.9892367906066536,safe,0.0,3.38829995598644e-05,0.007226738000099431
1755025028,3,54,48,0.8888888888888888,safe,0.0,2.268900061608292e-05,8.012599937501363e-05
1755025029,3,4000,3100,0.775,safe,0.0,2.6238001737510785e-05,9.354500070912763e-05
1755025030,3,26,23,0.8846153846153846,safe,0.0,2.754099841695279e-05,0.00013824000052409247
1755025031,3,26,23,0.8846153846153846,safe,0.0,2.8337999538052827e-05,0.00013936000141256955
1755025032,3,2410,2205,0.9149377593360996,safe,0.0,3.8342999687301926e-05,0.0012738730001728982
1755025033,3,2030,2015,0.9926108374384236,safe,0.0,2.8721000489895232e-05,0.004738638001072104
1755025034,3,2200,2100,0.9545454545454546,safe,0.0,2.808899989759084e-05,0.0002683990005607484
1755025035,3,2500,2250,0.9,safe,0.0,2.813600076478906e-05,0.00020591199972841423
1755025036,3,444,422,0.9504504504504504,safe,0.0,2.6505998903303407e-05,0.0007195880007202504
1755025037,3,2220,2110,0.9504504504504504,safe,0.0,3.0318000426632352e-05,0.0008128620011120802
1755025038,3,502,451,0.898406374501992,safe,0.0,3.328000093461014e-05,0.0012137419998907717
1755025039,3,222,211,0.9504504504504504,safe,0.0,3.307900078652892e-05,0.0006280160014284775
1755025040,3,2120,2060,0.9716981132075472,safe,0.0,3.569000000425149e-05,0.001245547999133123
1755025041,3,70,55,0.7857142857142857,safe,0.0,3.0625000363215804e-05,8.194199835998006e-05
1755025042,3,80,62,0.775,safe,0.0,3.810299858741928e-05,0.00011294700016151182
1755025043,3,60,50,0.8333333333333334,safe,0.0,2.6926998543785885e-05,7.690900019952096e-05
1755025044,3,414,408,0.9855072463768116,safe,0.0,3.885799924319144e-05,0.0016083490008895751
1755025045,3,2220,2110,0.9504504504504504,safe,0.0,4.7688001359347254e-05,0.0031974829998944188
1755025046,3,70,55,0.7857142857142857,safe,0.0,3.284399826952722e-05,0.00010262700016028248
1755025047,3,430,415,0.9651162790697675,safe,0.0,2.9472999813151546e-05,0.0004959100006090011
1755025048,3,260,230,0.8846153846153846,safe,0.0,2.3659000362385996e-05,0.0001275689992326079
1755025049,3,34,32,0.9411764705882353,safe,0.0,3.1138000849750824e-05,7.999899935384747e-05
1755025050,3,440,420,0.9545454545454546,safe,0.0,3.0564000553567894e-05,0.0002539369997975882
1755025051,3,430,415,0.9651162790697675,safe,0.0,2.4323999241460115e-05,0.00034569300078146625
1755025052,3,420,410,0.9761904761904762,safe,0.0,2.4377000954700634e-05,0.00046093699893390294
1755025053,3,32,26,0.8125,safe,0.0,2.5290000849054195e-05,9.626300015952438e-05
1755025054,3,422,411,0.9739336492890995,safe,0.0,2.2930998966330662e-05,0.0017089280008804053
1755025055,3,800,602,0.7525,safe,0.0,2.717300048971083e-05,0.0005334649995347718
1755025056,3,224,212,0.9464285714285714,safe,0.0,2.9509999876609072e-05,0.00039897799979371484
1755025057,3,124,112,0.9032258064516129,safe,0.0,3.0932000299799256e-05,0.00017297199883614667
1755025058,3,4,4,1.0,safe,0.0,2.8129999918746762e-05,5.693300045095384e-05
1755025059,3,144,132,0.9166666666666666,safe,0.0,2.9637998522957787e-05,0.0004031270000268705
1755025060,3,800,700,0.875,safe,0.0,2.789999962260481e-05,9.575799958838616e-05
1755025061,3,320,260,0.8125,safe,0.0,3.177600046910811e-05,0.00014284500139183365
1755025062,3,2008,2004,0.99800796812749,safe,0.0,2.6605999664752744e-05,0.053373592998468666
1755025063,3,20,20,1.0,safe,0.0,2.7616000807029195e-05,0.00010412099982204381
1755025064,3,3200,3100,0.96875,safe,0.0,3.3895999877131544e-05,0.00010431299961055629
1755025065,3,114,108,0.9473684210526315,safe,0.0,3.22559990308946e-05,0.00019778000023507047
1755025066,3,26,24,0.9230769230769231,safe,0.0,3.2003999876906164e-05,0.00012486599916883279
1755025067,3,2044,2022,0.9892367906066536,safe,0.0,2.989899985550437e-05,0.007456257999365334
1755025068,3,34,28,0.8235294117647058,safe,0.0,3.0411998523049988e-05,0.00010327400013920851
1755025069,3,70,55,0.7857142857142857,safe,0.0,3.227600063837599e-05,0.00012897300075565
1755025070,3,222,211,0.9504504504504504,safe,0.0,3.251899943279568e-05,0.0006231970000953879
1755025071,3,442,421,0.9524886877828054,safe,0.0,2.5838999135885388e-05,0.0013665970000147354
1755025072,3,2102,2051,0.9757373929590866,safe,0.0,2.736100032052491e-05,0.00854136300040409
1755025073,3,700,550,0.7857142857142857,safe,0.0,2.5925000954885036e-05,6.487400059995707e-05
1755025074,3,150,135,0.9,safe,0.0,2.6309999157092534e-05,0.00015726099991297815
1755025075,3,304,302,0.993421052631579,safe,0.0,2.766800025710836e-05,0.0003205169996363111
1755025076,3,800,602,0.7525,safe,0.0,2.759100061666686e-05,0.0005850979996466776
1755025077,3,106,103,0.9716981132075472,safe,0.0,3.084699892497156e-05,0.0004796009998244699
1755025078,3,540,480,0.8888888888888888,safe,0.0,2.7768001018557698e-05,0.00022679300127492752
1755025079,3,3004,3002,0.9993342210386151,safe,0.0,3.0351999157574028e-05,0.0029335599992919015
1755025080,3,244,222,0.9098360655737705,safe,0.0,3.1408999348059297e-05,0.00031380799919134006
1755025081,3,620,510,0.8225806451612904,safe,0.0,3.049100087082479e-05,0.00019510499987518415
1755025082,3,510,455,0.8921568627450981,safe,0.0,2.4672001018188894e-05,0.00027169500026502647
1755025083,3,106,103,0.9716981132075472,safe,0.0,2.6759998945635743e-05,0.0004346490004536463
1755025084,3,106,103,0.9716981132075472,safe,0.0,2.8083000870537944e-05,0.0004733000005217036
1755025085,3,2008,2004,0.99800796812749,safe,0.0,3.9770999137545004e-05,0.0623991880001995
1755025086,3,122,111,0.9098360655737705,safe,0.0,3.501699939079117e-05,0.0004845280000154162
1755025087,3,430,415,0.9651162790697675,safe,0.0,3.766499867197126e-05,0.0005459209987748181
1755025088,3,450,425,0.9444444444444444,safe,0.0,4.195399924356025e-05,0.00044309700024314225
1755025089,3,2404,2202,0.9159733777038269,safe,0.0,3.8932999814278446e-05,0.004773900000145659
1755025090,3,2600,2300,0.8846153846153846,safe,0.0,4.540800000540912e-05,0.0001414519992977148
1755025091,3,220,210,0.9545454545454546,safe,0.0,2.2694999643135816e-05,0.00015494499893975444
1755025092,3,106,103,0.9716981132075472,safe,0.0,1.6363999748136848e-05,0.0003231150003557559
1755025093,3,2014,2008,0.997020854021847,safe,0.0,2.4129001758410595e-05,0.03549230800126679
1755025094,3,2410,2205,0.9149377593360996,safe,0.0,4.956399970978964e-05,0.001774583999576862
1755025095,3,450,425,0.9444444444444444,safe,0.0,3.429400021559559e-05,0.00042017599844257347
1755025096,3,2202,2101,0.9541326067211626,safe,0.0,4.063099913764745e-05,0.010341437999159098
1755025097,3,302,251,0.8311258278145696,safe,0.0,3.0033999792067334e-05,0.0007561010006611468
1755025098,3,320,260,0.8125,safe,0.0,3.439299871388357e-05,0.0001243899987457553
1755025099,3,16,14,0.875,safe,0.0,3.099799869232811e-05,0.00015970899949024897
