seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,ratios
1750777072,3,0,3333.599422768142,3286.8457857126687,0.9859750284523836,safe,0.0,1.0
1750777073,3,0,2544.475784109456,2421.0093148883475,0.951476657788543,safe,0.0,1.0
1750777074,3,0,3088.678802248798,2454.617983657124,0.7947145497518134,safe,0.0,1.0
1750777075,3,0,3166.1490271751104,3088.7882410389943,0.9755662840023868,safe,0.0,1.0
1750777076,3,0,5772.289427515917,5772.289427515917,1.0,safe,0.0,1.0
1750777077,3,0,3892.723425284222,3047.8474034048213,0.7829601722044476,safe,0.0,1.0
1750777078,3,0,4860.3450244865,4860.345024486501,1.0000000000000002,exceed,0.0,1.0
1750777079,3,0,2456.884450625844,2456.8844506258442,1.0000000000000002,exceed,0.0,1.0
1750777080,3,0,1930.7593278764311,1511.3839899121363,0.7827925356053829,safe,0.0,1.0
1750777081,3,0,2798.1554440888576,2025.4968103230258,0.7238685808545469,safe,0.0,1.0
1750777082,3,0,4599.598211638124,4492.387269612657,0.9766912375619687,safe,0.0,1.0
1750777083,3,0,2678.4946961762225,2678.4946961762225,1.0,safe,0.0,1.0
1750777084,3,0,2574.0379750450415,2290.311376688833,0.8897737325140886,safe,0.0,1.0
1750777085,3,0,5503.151101627787,5324.435177380948,0.9675248015279869,safe,0.0,1.0
1750777086,3,0,2265.808147044442,1630.2647935253701,0.7195069872318689,safe,0.0,1.0
1750777087,3,0,2736.3592081735233,2365.400106652839,0.8644333315550725,safe,0.0,1.0
1750777088,3,0,3676.435215878855,3066.580474949233,0.8341179144689931,safe,0.0,1.0
1750777089,3,0,1810.9775418569866,1665.3750613998495,0.9196000628987174,safe,0.0,1.0
1750777090,3,0,4141.328425906012,4141.328425906012,1.0,safe,0.0,1.0
1750777091,3,0,3515.910836657504,3323.390348707684,0.9452430687540287,safe,0.0,1.0
1750777092,3,0,2184.7375184618786,2077.9496456588213,0.9511209598861838,safe,0.0,1.0
1750777093,3,0,3979.448415498274,3979.448415498274,1.0,safe,0.0,1.0
1750777094,3,0,2276.8839822987707,2075.262441984183,0.9114484787621775,safe,0.0,1.0
1750777095,3,0,4131.089484738845,4087.1601974648447,0.9893661738782747,safe,0.0,1.0
1750777096,3,0,3826.3895058276084,3826.3895058276084,1.0,safe,0.0,1.0
1750777097,3,0,4178.477121182007,4178.477121182007,1.0,safe,0.0,1.0
1750777098,3,0,1966.7690188560664,1745.0699991848214,0.8872775513821181,safe,0.0,1.0
1750777099,3,0,3985.992680376134,3735.8835138330965,0.9372529789694857,safe,0.0,1.0
1750777100,3,0,3190.758817519435,3190.758817519435,1.0,safe,0.0,1.0
1750777101,3,0,3842.555319454603,3842.5553194546033,1.0000000000000002,exceed,0.0,1.0
1750777102,3,0,3757.8809260157536,3757.880926015754,1.0000000000000002,exceed,0.0,1.0
1750777103,3,0,1948.7426630056275,1669.3115685200426,0.8566095463550808,safe,0.0,1.0
1750777104,3,0,3967.606471384992,3894.6674500322765,0.9816163669762202,safe,0.0,1.0
1750777105,3,0,4026.98537877306,3675.1051626655662,0.9126194453145235,safe,0.0,1.0
1750777106,3,0,1297.3897637244804,1167.434033920812,0.8998329311381353,safe,0.0,1.0
1750777107,3,0,2074.0824436169523,1596.5672987492774,0.7697704127734935,safe,0.0,1.0
1750777108,3,0,3725.575217771321,3725.575217771321,1.0,safe,0.0,1.0
1750777109,3,0,3325.4176679597513,2823.042488699269,0.8489286972578379,safe,0.0,1.0
1750777110,3,0,2633.0014501319115,2633.001450131912,1.0000000000000002,exceed,0.0,1.0
1750777111,3,0,4868.636618340541,4868.636618340542,1.0000000000000002,exceed,0.0,1.0
1750777112,3,0,1386.453616735251,1360.6341858395278,0.981377356888057,safe,0.0,1.0
1750777113,3,0,2278.420451563352,2004.6954388210286,0.8798619400758516,safe,0.0,1.0
1750777114,3,0,3776.361833944694,3408.2773279785874,0.9025293332176237,safe,0.0,1.0
1750777115,3,0,3206.7262790462873,3206.7262790462873,1.0,safe,0.0,1.0
1750777116,3,0,2640.463608801767,2379.53542186204,0.9011809191121043,safe,0.0,1.0
1750777117,3,0,3252.74677640877,3240.025945527208,0.9960892034468153,safe,0.0,1.0
