seeds,num_tasks,per_jitter,max_reaction_time,final_e2e_max_write,R_write,exceed_write,false_percentage_write,final_e2e_max_read,R_read,exceed_read,false_percentage_read
1753283086,3,0.02,2178.740738146349,2232.1000000000004,0.976094591705725,safe,0.01,2232.0999999999995,0.9760945917057253,safe,0.0
1753283087,3,0.02,432.14597736632186,446.42,0.9680255753916085,safe,0.01,446.42,0.9680255753916085,safe,0.0
1753283088,3,0.02,296.5705177244974,305.02,0.9722985959100958,safe,0.01,305.02,0.9722985959100958,safe,0.0
1753283089,3,0.02,48.873522314003594,52.52000000000001,0.9305697317974788,safe,0.01,52.52,0.9305697317974789,safe,0.0
1753283090,3,0.02,412.8745300764536,416.12,0.9922006394224108,safe,0.01,416.12,0.9922006394224108,safe,0.0
1753283091,3,0.02,493.90178334609664,509.04,0.9702612434113166,safe,0.01,509.04,0.9702612434113166,safe,0.0
1753283092,3,0.02,2029.010543090257,2044.24,0.992550064126647,safe,0.01,2044.24,0.992550064126647,safe,0.0
1753283093,3,0.02,122.95491066406976,125.24000000000001,0.9817543170238722,safe,0.01,125.24000000000001,0.9817543170238722,safe,0.0
1753283094,3,0.02,212.16510680133214,214.12,0.9908701046204564,safe,0.01,214.12,0.9908701046204564,safe,0.0
1753283095,3,0.02,27.074842844330078,32.32,0.8377117216686286,safe,0.01,32.31999999999999,0.8377117216686288,safe,0.0
1753283096,3,0.02,443.6766018076105,454.5,0.9761861425910022,safe,0.01,454.5,0.9761861425910022,safe,0.0
1753283097,3,0.02,4031.6732996229657,0,,,0.01,4031.9388056774474,0.9999341492846797,safe,0.0
1753283098,3,0.02,1996.8656109332949,2125.04,0.9396837758034178,safe,0.01,2125.04,0.9396837758034178,safe,0.0
1753283099,3,0.02,78.86661312784463,78.89423101222081,0.9996499378468888,safe,0.01,78.89423101222081,0.9996499378468888,safe,0.0
1753283100,3,0.02,419.3863821355942,424.20000000000005,0.9886524802819288,safe,0.01,424.20000000000005,0.9886524802819288,safe,0.0
1753283101,3,0.02,544.8759084561607,616.1000000000001,0.8843952417727001,safe,0.01,616.1000000000001,0.8843952417727001,safe,0.0
1753283102,3,0.02,319.18061319149547,323.2,0.9875637784390331,safe,0.01,323.20000000000005,0.9875637784390329,safe,0.0
1753283103,3,0.02,57.128422045141804,64.64,0.8837936578765749,safe,0.01,64.64,0.8837936578765749,safe,0.0
1753283104,3,0.02,259.00754243280755,307.0400000000001,0.8435628661829322,safe,0.01,307.03999999999996,0.8435628661829324,safe,0.0
1753283105,3,0.02,51.03726752134753,54.54,0.9357768155729287,safe,0.01,54.54,0.9357768155729287,safe,0.0
1753283106,3,0.02,406.9237646474504,410.06,0.9923517647355276,safe,0.01,410.06,0.9923517647355276,safe,0.0
1753283007,3,0.05,679.5187288963461,820.0000000000001,0.828681376702861,safe,0.01,820.0000000000001,0.828681376702861,safe,0.01
1753283008,3,0.05,153.32303059884174,164.0,0.934896528041718,safe,0.01,164.0,0.934896528041718,safe,0.01
1753283009,3,0.05,424.8148200151156,432.55,0.9821172581553937,safe,0.01,432.55,0.9821172581553937,safe,0.01
1753283010,3,0.05,233.81263834698075,246.00000000000006,0.9504578794592711,safe,0.01,246.00000000000003,0.9504578794592712,safe,0.01
1753283011,3,0.05,66.27481243262531,71.75000000000001,0.9236907656115024,safe,0.01,71.75000000000001,0.9236907656115024,safe,0.01
1753283012,3,0.05,236.37295763964494,250.10000000000005,0.9451137850445618,safe,0.01,250.10000000000002,0.9451137850445619,safe,0.01
1753283013,3,0.05,16.239611274221318,16.8451676949728,0.9640516240789813,safe,0.01,16.8451676949728,0.9640516240789813,safe,0.01
1753283014,3,0.05,149.65769131762318,153.75,0.9733833581634028,safe,0.01,153.75,0.9733833581634028,safe,0.01
1753283015,3,0.05,123.15896359347767,133.25,0.9242698956358549,safe,0.01,133.25,0.9242698956358549,safe,0.01
1753283016,3,0.05,474.32015488873003,492.0,0.9640653554648985,safe,0.01,492.00000000000006,0.9640653554648984,safe,0.01
1753283017,3,0.05,2276.4554901772553,2462.05,0.924617895728054,safe,0.01,2462.05,0.924617895728054,safe,0.01
1753283018,3,0.05,228.8630161797273,235.75,0.9707869191080691,safe,0.01,235.75000000000003,0.970786919108069,safe,0.01
1753283019,3,0.05,141.848738175344,147.60000000000002,0.9610348114860704,safe,0.01,147.60000000000002,0.9610348114860704,safe,0.01
1753283020,3,0.05,1715.030520155056,2064.3500000000004,0.8307847604112945,safe,0.01,2064.35,0.8307847604112946,safe,0.01
1753283021,3,0.05,435.1753492364164,440.75,0.9873518984377003,safe,0.01,440.75,0.9873518984377003,safe,0.01
1753283022,3,0.05,412.919673565476,418.2000000000001,0.987373681409555,safe,0.01,418.20000000000005,0.9873736814095551,safe,0.01
1753283023,3,0.05,505.05492302157205,516.6,0.9776518060812467,safe,0.01,516.5999999999999,0.9776518060812469,safe,0.01
1753283024,3,0.05,80.97739381000702,81.45754220586862,0.9941055378930029,safe,0.01,81.4575422058686,0.9941055378930032,safe,0.01
1753283025,3,0.05,2048.895678206391,2093.0500000000006,0.9789043158101289,safe,0.01,2093.05,0.9789043158101292,safe,0.01
1753283026,3,0.05,393.6593306060058,410.0,0.9601447087951361,safe,0.01,410.0,0.9601447087951361,safe,0.01
1753283027,3,0.05,2267.50176944741,2296.0,0.9875878786791855,safe,0.01,2296.0,0.9875878786791855,safe,0.01
1753283028,3,0.05,425.53786413545595,434.6,0.9791483298100688,safe,0.01,434.6,0.9791483298100688,safe,0.01
1753283029,3,0.05,442.42602431251,461.2500000000001,0.9591892126016475,safe,0.01,461.25000000000006,0.9591892126016476,safe,0.01
1753283030,3,0.05,415.2440405480063,417.0488485653093,0.9956724301637285,safe,0.01,417.0488485653093,0.9956724301637285,safe,0.01
1753283031,3,0.05,2368.376652318243,2501.0,0.9469718721784258,safe,0.01,2501.0,0.9469718721784258,safe,0.01
1753283032,3,0.05,2481.96858241195,2501.0000000000005,0.9923904767740702,safe,0.01,2501.0000000000005,0.9923904767740702,safe,0.01
1753283033,3,0.05,2279.7230486312183,2296.000000000001,0.9929107354665581,safe,0.01,2296.000000000001,0.9929107354665581,safe,0.01
1753283034,3,0.05,295.0540238440408,328.0,0.8995549507440268,safe,0.01,328.0,0.8995549507440268,safe,0.01
1753283035,3,0.05,574.7949554975946,625.25,0.9193042071133061,safe,0.01,625.25,0.9193042071133061,safe,0.01
1753283036,3,0.05,144.7570669868628,147.60000000000002,0.9807389362253577,safe,0.01,147.60000000000002,0.9807389362253577,safe,0.01
1753283037,3,0.05,134.36340927658966,139.866271115475,0.9606562626214428,safe,0.01,139.86627111547497,0.9606562626214429,safe,0.01
1753283038,3,0.05,4071.8375370475587,4138.930921375717,0.9837896825043271,safe,0.01,4138.930921375717,0.9837896825043271,safe,0.01
1753283039,3,0.05,521.4801112433224,533.0,0.9783867002688976,safe,0.01,533.0,0.9783867002688976,safe,0.01
1753283040,3,0.05,1892.329702973591,2074.6000000000004,0.9121419565090093,safe,0.01,2074.6,0.9121419565090095,safe,0.01
1753283041,3,0.05,7.671121359006534,8.200000000000001,0.9355026047568943,safe,0.01,8.200000000000001,0.9355026047568943,safe,0.01
1753283042,3,0.05,281.3525114834265,309.55000000000007,0.908908129489344,safe,0.01,309.55000000000007,0.908908129489344,safe,0.01
1753283043,3,0.05,115.60574521667468,125.05000000000004,0.9244761712648911,safe,0.01,125.05000000000004,0.9244761712648911,safe,0.01
1753283044,3,0.05,396.33980592970386,397.90307430531857,0.9960712332309974,safe,0.01,397.90307430531846,0.9960712332309977,safe,0.01
1753283045,3,0.05,276.6515164707471,317.75000000000006,0.8706578016388578,safe,0.01,317.75,0.8706578016388579,safe,0.01
1753283046,3,0.05,428.10009052313694,440.75,0.9712991276758637,safe,0.01,440.75,0.9712991276758637,safe,0.01
1753283047,3,0.05,287.8264487227343,348.5,0.8259008571670999,safe,0.01,348.5,0.8259008571670999,safe,0.01
1753283048,3,0.05,17.483539172281496,18.450000000000003,0.9476172993106501,safe,0.01,18.449999999999996,0.9476172993106504,safe,0.01
1753283049,3,0.05,218.3409146691992,227.55000000000007,0.959529398678089,safe,0.01,227.55,0.9595293986780892,safe,0.01
1753283050,3,0.05,2665.8660569394924,2819.573502003737,0.945485569021339,safe,0.01,2819.573502003737,0.945485569021339,safe,0.01
1753283051,3,0.05,4256.457168638284,4257.672085424112,0.9997146523354894,safe,0.01,4257.672085424112,0.9997146523354894,safe,0.01
1753283052,3,0.05,1974.0989192601673,2074.6000000000004,0.9515564056975644,safe,0.01,2074.6,0.9515564056975646,safe,0.01
1753283053,3,0.05,2163.7762795025556,2265.25,0.9552041847489485,safe,0.01,2265.25,0.9552041847489485,safe,0.01
1753283054,3,0.05,2051.826860768815,2054.1000000000004,0.9988933648648142,safe,0.01,2054.1000000000004,0.9988933648648142,safe,0.01
1753283055,3,0.05,221.83429608467122,229.60000000000002,0.9661772477555366,safe,0.01,229.60000000000002,0.9661772477555366,safe,0.01
1753283056,3,0.05,2481.4687376782204,2870.0,0.8646232535464182,safe,0.01,2870.000000000001,0.864623253546418,safe,0.01
1753283057,3,0.05,2438.397365509856,2464.1,0.9895691593319493,safe,0.01,2464.1,0.9895691593319493,safe,0.01
1753283058,3,0.05,111.36827198716026,114.80000000000001,0.9701068988428593,safe,0.01,114.8,0.9701068988428594,safe,0.01
1753283059,3,0.05,2305.4456212587174,2357.5,0.9779196696749597,safe,0.01,2357.5,0.9779196696749597,safe,0.01
1753283060,3,0.05,2089.3796834305977,2093.05,0.9982464267124996,safe,0.01,2093.05,0.9982464267124996,safe,0.01
1753283061,3,0.05,2053.369704079756,2054.1000000000004,0.9996444691493869,safe,0.01,2054.1000000000004,0.9996444691493869,safe,0.01
1753283062,3,0.05,413.9437685638186,416.1500000000001,0.9946984706567789,safe,0.01,416.15000000000015,0.9946984706567786,safe,0.01
1753283063,3,0.05,659.6358698166923,717.5000000000001,0.9193531286643793,safe,0.01,717.5,0.9193531286643796,safe,0.01
1753283064,3,0.05,105.98445352109024,108.65,0.975466668394756,safe,0.01,108.65,0.975466668394756,safe,0.01
1753283065,3,0.05,231.42670363799516,248.05,0.9329840904575495,safe,0.01,248.05,0.9329840904575495,safe,0.01
1753283066,3,0.05,456.7091514118438,471.5,0.9686302256878977,safe,0.01,471.5,0.9686302256878977,safe,0.01
1753283067,3,0.05,142.93656419180934,153.75,0.9296687101906298,safe,0.01,153.75,0.9296687101906298,safe,0.01
1753283068,3,0.05,526.6715917961434,553.5,0.9515295244736105,safe,0.01,553.5,0.9515295244736105,safe,0.01
1753283069,3,0.05,416.06708431400693,418.2000000000001,0.9948997711956166,safe,0.01,418.2000000000001,0.9948997711956166,safe,0.01
1753283070,3,0.05,185.81728927924087,186.29443227499382,0.9974387694257624,safe,0.01,186.2944322749938,0.9974387694257625,safe,0.01
1753283071,3,0.05,413.4486789360359,418.19999999999993,0.9886386392540315,safe,0.01,418.2,0.9886386392540313,safe,0.01
1753283072,3,0.05,122.99776357831024,133.25,0.9230601394244671,safe,0.01,133.25,0.9230601394244671,safe,0.01
1753283073,3,0.05,677.2577580579782,717.5000000000002,0.9439132516487498,safe,0.01,717.5000000000002,0.9439132516487498,safe,0.01
1753283074,3,0.05,2135.0250599824794,2154.55,0.9909378106715924,safe,0.01,2154.55,0.9909378106715924,safe,0.01
1753283075,3,0.05,784.837571311903,788.6104698023652,0.9952157641383994,safe,0.01,788.6104698023652,0.9952157641383994,safe,0.01
1753283076,3,0.05,452.2859360784601,461.25000000000006,0.9805657150752521,safe,0.01,461.25,0.9805657150752523,safe,0.01
1753283077,3,0.05,3890.7316290729214,3892.759187968066,0.9994791460767952,safe,0.01,3892.759187968066,0.9994791460767952,safe,0.01
1753283078,3,0.05,107.65550729396487,108.65,0.9908468227700402,safe,0.01,108.65,0.9908468227700402,safe,0.01
1753283079,3,0.05,217.01709191072405,219.35000000000005,0.9893644491029131,safe,0.01,219.35000000000002,0.9893644491029133,safe,0.01
1753283080,3,0.05,426.29271705924475,430.5,0.9902269850388961,safe,0.01,430.5,0.9902269850388961,safe,0.01
1753283081,3,0.05,21.75516214357205,22.183142784898052,0.9807069428585491,safe,0.01,22.18314278489805,0.9807069428585493,safe,0.01
1753283082,3,0.05,3424.726345871257,3444.3602199061993,0.9942997036368405,safe,0.01,3444.360219906199,0.9942997036368406,safe,0.01
1753283083,3,0.05,428.33267306546236,434.6,0.9855790912688963,safe,0.01,434.59999999999997,0.9855790912688964,safe,0.01
1753283084,3,0.05,422.299959201315,429.90941736471177,0.9822998570023385,safe,0.01,429.90941736471177,0.9822998570023385,safe,0.01
1753283085,3,0.05,28.442070391066153,32.800000000000004,0.8671362924105533,safe,0.01,32.8,0.8671362924105536,safe,0.01
1753283086,3,0.05,2205.9741366899243,2265.25,0.973832529164518,safe,0.01,2265.25,0.973832529164518,safe,0.01
1753283087,3,0.05,438.20115332315095,453.04999999999995,0.9672247065956318,safe,0.01,453.04999999999995,0.9672247065956318,safe,0.01
1753283088,3,0.05,297.4083969292766,309.54999999999995,0.9607766012898615,safe,0.01,309.54999999999995,0.9607766012898615,safe,0.01
1753283089,3,0.05,49.89775900448058,53.300000000000004,0.9361680863880032,safe,0.01,53.300000000000004,0.9361680863880032,safe,0.01
1753283090,3,0.05,418.33057468783227,422.3,0.9906004610178363,safe,0.01,422.3,0.9906004610178363,safe,0.01
1753283091,3,0.05,493.9575271129288,516.5999999999999,0.9561702034706328,safe,0.01,516.6,0.9561702034706325,safe,0.01
1753283092,3,0.05,2051.335976304559,2074.6,0.9887862606307526,safe,0.01,2074.6,0.9887862606307526,safe,0.01
1753283093,3,0.05,123.25345884470926,127.1,0.9697361042069965,safe,0.01,127.10000000000001,0.9697361042069964,safe,0.01
1753283094,3,0.05,212.24514473007247,217.3,0.9767378956745166,safe,0.01,217.3,0.9767378956745166,safe,0.01
1753283095,3,0.05,27.098541101519004,32.8,0.8261750335828966,safe,0.01,32.8,0.8261750335828966,safe,0.01
1753283096,3,0.05,449.0683173086536,461.25,0.9735898478236392,safe,0.01,461.25,0.9735898478236392,safe,0.01
1753283097,3,0.05,4057.218877392035,0,,,0.01,0,,,0.01
1753283098,3,0.05,2016.8531595931534,2156.6000000000004,0.9352003893133418,safe,0.01,2156.6,0.935200389313342,safe,0.01
1753283099,3,0.05,79.44413252330583,79.49423101222082,0.9993697845959754,safe,0.01,79.49423101222082,0.9993697845959754,safe,0.01
1753283100,3,0.05,424.466179578923,430.5,0.9859841569777538,safe,0.01,430.5,0.9859841569777538,safe,0.01
1753283101,3,0.05,547.8478082231777,625.25,0.8762060107527833,safe,0.01,625.25,0.8762060107527833,safe,0.01
1753283102,3,0.05,321.83241564963646,328.0,0.9811963891757209,safe,0.01,328.0,0.9811963891757209,safe,0.01
1753283103,3,0.05,57.73039562278562,65.60000000000001,0.8800365186400246,safe,0.01,65.6,0.8800365186400247,safe,0.01
1753283104,3,0.05,260.2133631076312,311.6,0.8350878148511912,safe,0.01,311.6,0.8350878148511912,safe,0.01
1753283105,3,0.05,51.62896957441842,55.35,0.9327727113716064,safe,0.01,55.35,0.9327727113716064,safe,0.01
1753283106,3,0.05,411.8595168761745,416.15,0.9896900561724727,safe,0.01,416.15,0.9896900561724727,safe,0.01
1753283007,3,0.1,684.2346276076205,840.0,0.8145650328662148,safe,0.03,840.0,0.8145650328662148,safe,0.03
1753283008,3,0.1,154.3781613465526,168.0,0.918917627062813,safe,0.03,168.0,0.918917627062813,safe,0.03
1753283009,3,0.1,433.83446942229807,443.1,0.9790893013367141,safe,0.03,443.1,0.9790893013367141,safe,0.03
1753283010,3,0.1,234.32923559546634,252.00000000000003,0.9298779190296282,safe,0.03,252.00000000000003,0.9298779190296282,safe,0.03
1753283011,3,0.1,66.7592582406844,73.5,0.9082892277644137,safe,0.03,73.50000000000001,0.9082892277644135,safe,0.03
1753283012,3,0.1,237.42734471261065,256.20000000000005,0.9267265601585113,safe,0.03,256.20000000000005,0.9267265601585113,safe,0.03
1753283013,3,0.1,16.471464527713238,17.1951676949728,0.9579124100388307,safe,0.03,17.1951676949728,0.9579124100388307,safe,0.03
1753283014,3,0.1,152.5700883731165,157.5,0.9686989737975651,safe,0.03,157.5,0.9686989737975651,safe,0.03
1753283015,3,0.1,125.48209691269017,136.5,0.9192827612651294,safe,0.03,136.5,0.9192827612651294,safe,0.03
1753283016,3,0.1,494.55544075973285,504.0,0.9812607951582001,safe,0.03,504.0,0.9812607951582001,safe,0.03
1753283017,3,0.1,2314.203926455968,2522.1000000000004,0.9175702495761341,safe,0.03,2522.1,0.9175702495761342,safe,0.03
1753283018,3,0.1,229.0457342369009,241.5,0.9484295413536269,safe,0.03,241.5,0.9484295413536269,safe,0.03
1753283019,3,0.1,142.75208237500624,151.2,0.9441275289352266,safe,0.03,151.2,0.9441275289352266,safe,0.03
1753283020,3,0.1,1753.9046916836103,2114.7000000000003,0.8293870013163144,safe,0.03,2114.7000000000003,0.8293870013163144,safe,0.03
1753283021,3,0.1,433.9733583585987,451.5,0.96118130311982,safe,0.03,451.49999999999994,0.9611813031198201,safe,0.03
1753283022,3,0.1,421.01732498562103,428.40000000000015,0.9827668650458004,safe,0.03,428.40000000000015,0.9827668650458004,safe,0.03
1753283023,3,0.1,521.2263746479559,529.2,0.9849326807406574,safe,0.03,529.2,0.9849326807406574,safe,0.03
1753283024,3,0.1,81.99739672183568,82.50754220586862,0.993816983630902,safe,0.03,82.50754220586862,0.993816983630902,safe,0.03
1753283025,3,0.1,2106.2096729838777,2144.1,0.9823280970961605,safe,0.03,2144.1,0.9823280970961605,safe,0.03
